,local_time,unixtimestamp,videoBuffer,audioBuffer,cumRebuffer,format_vid,byteOffset,totalByteLength,byteLength,ssim,mod_timestamp,ssim_diff,cumRebuffer_diff,New_Bitrate,New_Bitrate_diff,qoe
11,670299,1659985368,2.002,2.002,0.353,1280x720-5,1124688,1191650,66962,4.5425,1659985368.157,0.0,0.0,5.0,0.0,5.0
35,670642,1659985369,4.004,4.004,0.705,1280x720-10,2351466,2380435,28969,9.0729,1659985369.343,4.5304,0.352,10.0,5.0,-30.199999999999996
268,674714,1659985373,2.472,2.472,1.207,1280x720-100,23718169,23777998,59829,90.6168,1659985374.015,81.5439,0.5020000000000001,100.0,90.0,-40.20000000000001
385,675593,1659985374,3.593,3.593,1.207,1280x720-50,11859257,11890426,31169,45.3149,1659985374.184,45.301899999999996,0.0,100.0,0.0,100.0
618,678373,1659985376,2.818,2.818,1.207,1280x720-100,23718169,23777999,59830,90.6169,1659985377.052,45.302,0.0,100.0,0.0,100.0
735,679532,1659985378,3.659,3.659,1.207,1280x720-50,11859257,11890463,31206,45.3147,1659985378.153,45.3022,0.0,100.0,0.0,100.0
968,682137,1659985380,3.055,3.055,1.207,1280x720-100,23717937,23777999,60062,90.6169,1659985381.055,45.3022,0.0,100.0,0.0,100.0
1085,683223,1659985381,3.971,3.971,1.207,1280x720-50,11859141,11890432,31291,45.3149,1659985381.816,45.302,0.0,100.0,0.0,100.0
1318,686029,1659985384,3.17,3.170,1.207,1280x720-100,23717937,23777985,60048,90.6169,1659985385.068,45.302,0.0,100.0,0.0,100.0
1435,687762,1659985386,3.437,3.437,1.207,1280x720-50,11859141,11890429,31288,45.3147,1659985387.015,45.3022,0.0,100.0,0.0,100.0
1668,690135,1659985388,3.069,3.069,1.207,1280x720-100,23717937,23777996,60059,90.6169,1659985389.055,45.3022,0.0,100.0,0.0,100.0
1798,691090,1659985389,4.111,4.111,1.207,1280x720-50,13188299,13201705,13406,50.312,1659985389.688,40.3049,0.0,100.0,0.0,100.0
2031,694850,1659985393,2.353,2.353,1.207,1280x720-100,23717937,23777998,60061,90.6169,1659985394.006,40.3049,0.0,100.0,0.0,100.0
2148,696155,1659985394,3.057,3.057,1.207,1280x720-50,11859141,11890471,31330,45.3148,1659985394.789,45.3021,0.0,50.0,50.0,0.0
2265,696894,1659985395,4.319,4.319,1.207,1280x720-50,11859141,11889597,30456,45.3149,1659985395.466,0.00010000000000331966,0.0,50.0,0.0,50.0
2498,700122,1659985398,3.086,3.086,1.207,1280x720-100,23717937,23777999,60062,90.6169,1659985399.338,45.302,0.0,100.0,50.0,50.0
2615,701285,1659985399,3.93,3.930,1.207,1280x720-50,11859141,11890456,31315,45.3149,1659985399.867,45.302,0.0,100.0,0.0,100.0
2848,704450,1659985403,2.765,2.765,1.207,1280x720-100,23717937,23777996,60059,90.6169,1659985403.036,45.302,0.0,100.0,0.0,100.0
2965,705849,1659985404,3.365,3.365,1.207,1280x720-50,11859141,11890443,31302,45.3148,1659985404.423,45.3021,0.0,100.0,0.0,100.0
3198,708282,1659985406,2.931,2.931,1.207,1280x720-100,23717937,23777998,60061,90.6169,1659985406.857,45.3021,0.0,100.0,0.0,100.0
3315,709600,1659985408,3.617,3.617,1.207,1280x720-50,11859141,11890428,31287,45.3147,1659985408.172,45.3022,0.0,100.0,0.0,100.0
3548,712530,1659985411,2.689,2.689,1.207,1280x720-100,23717937,23777998,60061,90.6169,1659985411.105,45.3022,0.0,100.0,0.0,100.0
3665,714027,1659985412,3.194,3.194,1.207,1280x720-50,11859141,11890465,31324,45.3149,1659985412.668,45.302,0.0,50.0,50.0,0.0
3782,715530,1659985414,3.692,3.692,1.207,1280x720-50,11859141,11889590,30449,45.3149,1659985414.098,0.0,0.0,50.0,0.0,50.0
4015,718423,1659985416,2.802,2.802,1.207,1280x720-100,23717937,23777999,60062,90.6169,1659985417.046,45.302,0.0,100.0,50.0,50.0
4132,719271,1659985417,3.956,3.956,1.207,1280x720-50,11859141,11890467,31326,45.3147,1659985417.848,45.3022,0.0,100.0,0.0,100.0
4365,721975,1659985420,3.257,3.257,1.207,1280x720-100,23717937,23777999,60062,90.6169,1659985421.062,45.3022,0.0,100.0,0.0,100.0
4482,722964,1659985421,4.265,4.265,1.207,1280x720-50,11859141,11890443,31302,45.3149,1659985421.561,45.302,0.0,100.0,0.0,100.0
4715,726623,1659985425,2.612,2.612,1.207,1280x720-100,23717937,23777999,60062,90.6169,1659985426.035,45.302,0.0,100.0,0.0,100.0
4832,727444,1659985426,3.792,3.792,1.207,1280x720-50,11859141,11890467,31326,45.3147,1659985426.011,45.3022,0.0,100.0,0.0,100.0
5065,730210,1659985428,3.027,3.027,1.207,1280x720-100,23717937,23777998,60061,90.6169,1659985429.053,45.3022,0.0,100.0,0.0,100.0
5182,730908,1659985429,4.33,4.330,1.207,1280x720-50,11859141,11890491,31350,45.3148,1659985429.512,45.3021,0.0,100.0,0.0,100.0
5415,734280,1659985432,2.96,2.960,1.207,1280x720-100,23717937,23777999,60062,90.6169,1659985433.05,45.3021,0.0,100.0,0.0,100.0
5532,735270,1659985433,3.978,3.978,1.207,1280x720-50,11859141,11890479,31338,45.3149,1659985433.99,45.302,0.0,100.0,0.0,100.0
5765,738110,1659985436,3.134,3.134,1.207,1280x720-100,23717937,23777999,60062,90.6169,1659985437.042,45.302,0.0,100.0,0.0,100.0
5882,739023,1659985437,4.232,4.232,1.207,1280x720-50,11859141,11890493,31352,45.3149,1659985437.595,45.302,0.0,100.0,0.0,100.0
6115,742747,1659985441,2.503,2.503,1.207,1280x720-100,23717937,23778000,60063,90.6169,1659985442.022,45.302,0.0,100.0,0.0,100.0
6232,743705,1659985442,3.546,3.546,1.207,1280x720-50,11859141,11890494,31353,45.3148,1659985442.272,45.3021,0.0,100.0,0.0,100.0
6465,746591,1659985445,2.661,2.661,1.207,1280x720-100,23717937,23778000,60063,90.6169,1659985446.037,45.3021,0.0,100.0,0.0,100.0
6582,747682,1659985446,3.579,3.579,1.207,1280x720-50,11859141,11890494,31353,45.3148,1659985446.291,45.3021,0.0,100.0,0.0,100.0
6815,750340,1659985448,2.919,2.919,1.207,1280x720-100,23717937,23777999,60062,90.6169,1659985449.038,45.3021,0.0,100.0,0.0,100.0
6932,751373,1659985449,3.894,3.894,1.207,1280x720-50,11859141,11890494,31353,45.3148,1659985450.033,45.3021,0.0,100.0,0.0,100.0
7165,754079,1659985452,3.187,3.187,1.207,1280x720-100,23717937,23778000,60063,90.6169,1659985453.048,45.3021,0.0,100.0,0.0,100.0
7282,754958,1659985453,4.309,4.309,1.207,1280x720-50,11859141,11890493,31352,45.3148,1659985453.526,45.3021,0.0,100.0,0.0,100.0
7515,758675,1659985457,2.599,2.599,1.207,1280x720-100,23717937,23778000,60063,90.6169,1659985458.021,45.3021,0.0,100.0,0.0,100.0
7632,759664,1659985458,3.602,3.602,1.207,1280x720-50,11859141,11890493,31352,45.3147,1659985458.236,45.3022,0.0,100.0,0.0,100.0
7865,762315,1659985460,2.955,2.955,1.207,1280x720-100,23717937,23778000,60063,90.6169,1659985461.197,45.3022,0.0,100.0,0.0,100.0
7982,763324,1659985461,3.954,3.954,1.207,1280x720-50,11859141,11890494,31353,45.3148,1659985462.009,45.3021,0.0,100.0,0.0,100.0
8215,766261,1659985464,3.019,3.019,1.207,1280x720-100,23717937,23778000,60063,90.6169,1659985465.057,45.3021,0.0,100.0,0.0,100.0
8332,767140,1659985465,4.141,4.141,1.207,1280x720-50,11859141,11890494,31353,45.3148,1659985465.714,45.3021,0.0,100.0,0.0,100.0
8565,770788,1659985469,2.495,2.495,1.207,1280x720-100,23717937,23777999,60062,90.6169,1659985470.013,45.3021,0.0,100.0,0.0,100.0
8682,771979,1659985470,3.303,3.303,1.207,1280x720-50,11859141,11890473,31332,45.3148,1659985470.552,45.3021,0.0,50.0,50.0,0.0
