,local_time,unixtimestamp,videoBuffer,audioBuffer,cumRebuffer,format_vid,byteOffset,totalByteLength,byteLength,ssim,mod_timestamp,ssim_diff,cumRebuffer_diff,New_Bitrate,New_Bitrate_diff,qoe
11,14993580,1659999692,2.002,2.002,0.504,1280x720-5,1124688,1191650,66962,4.5425,1659999692.149,0.0,0.0,5.0,0.0,5.0
35,14994235,1659999692,3.999,3.999,1.157,1280x720-10,2351466,2380435,28969,9.0729,1659999692.804,4.5304,0.653,10.0,5.0,-60.3
268,14997823,1659999696,2.418,2.418,1.157,1280x720-100,23718169,23777998,59829,90.6168,1659999697.02,81.5439,0.0,100.0,90.0,10.0
385,14998625,1659999697,3.615,3.615,1.157,1280x720-50,11859257,11890426,31169,45.3149,1659999697.193,45.301899999999996,0.0,100.0,0.0,100.0
618,15001227,1659999699,3.01,3.010,1.157,1280x720-100,23718169,23777999,59830,90.6169,1659999700.044,45.302,0.0,100.0,0.0,100.0
735,15002709,1659999701,3.531,3.531,1.157,1280x720-50,11859257,11890463,31206,45.3147,1659999702.024,45.3022,0.0,100.0,0.0,100.0
968,15005340,1659999703,2.907,2.907,1.157,1280x720-100,23717937,23777999,60062,90.6169,1659999704.046,45.3022,0.0,100.0,0.0,100.0
1085,15006564,1659999705,3.684,3.684,1.157,1280x720-50,11859141,11890432,31291,45.3149,1659999705.134,45.302,0.0,100.0,0.0,100.0
1318,15009116,1659999707,3.132,3.132,1.157,1280x720-100,23717937,23777985,60048,90.6169,1659999708.039,45.302,0.0,100.0,0.0,100.0
1435,15010634,1659999709,3.623,3.623,1.157,1280x720-50,11859141,11890429,31288,45.3147,1659999710.028,45.3022,0.0,100.0,0.0,100.0
1668,15013258,1659999711,2.995,2.995,1.157,1280x720-100,23717937,23777996,60059,90.6169,1659999712.041,45.3022,0.0,100.0,0.0,100.0
1798,15015010,1659999713,3.243,3.243,1.157,1280x720-50,13188299,13201705,13406,50.312,1659999714.003,40.3049,0.0,50.0,50.0,0.0
1915,15015715,1659999714,4.54,4.540,1.157,1280x720-50,11859141,11889608,30467,45.3149,1659999714.282,4.997099999999996,0.0,50.0,0.0,50.0
2148,15019290,1659999717,2.973,2.973,1.157,1280x720-100,23717937,23777999,60062,90.6169,1659999718.043,45.302,0.0,100.0,50.0,50.0
2265,15019978,1659999718,4.279,4.279,1.157,1280x720-50,11859141,11890451,31310,45.3149,1659999718.688,45.302,0.0,100.0,0.0,100.0
2498,15023453,1659999722,2.811,2.811,1.157,1280x720-100,23717937,23777999,60062,90.6169,1659999722.02,45.302,0.0,100.0,0.0,100.0
2615,15024416,1659999722,3.85,3.850,1.157,1280x720-50,11859141,11890456,31315,45.3149,1659999722.983,45.302,0.0,100.0,0.0,100.0
2848,15027885,1659999726,2.386,2.386,1.157,1280x720-100,23717937,23777996,60059,90.6169,1659999727.011,45.302,0.0,100.0,0.0,100.0
2965,15028800,1659999727,3.47,3.470,1.157,1280x720-50,11859141,11890443,31302,45.3148,1659999727.378,45.3021,0.0,100.0,0.0,100.0
3198,15031248,1659999729,3.02,3.020,1.157,1280x720-100,23717937,23777998,60061,90.6169,1659999729.966,45.3021,0.0,100.0,0.0,100.0
3315,15032908,1659999731,3.368,3.368,1.157,1280x720-50,11859141,11890428,31287,45.3147,1659999732.003,45.3022,0.0,100.0,0.0,100.0
3548,15035621,1659999734,2.66,2.660,1.157,1280x720-100,23717937,23777998,60061,90.6169,1659999735.028,45.3022,0.0,100.0,0.0,100.0
3665,15036330,1659999734,3.945,3.945,1.157,1280x720-50,11859141,11890465,31324,45.3149,1659999735.737,45.302,0.0,100.0,0.0,100.0
3898,15039492,1659999738,2.799,2.799,1.157,1280x720-100,23717937,23777999,60062,90.6169,1659999739.042,45.302,0.0,100.0,0.0,100.0
4015,15040051,1659999738,4.233,4.233,1.157,1280x720-50,11859141,11890467,31326,45.3147,1659999739.601,45.3022,0.0,100.0,0.0,100.0
4248,15043364,1659999741,2.919,2.919,1.157,1280x720-100,23717937,23777999,60062,90.6169,1659999742.038,45.3022,0.0,100.0,0.0,100.0
4365,15044006,1659999742,4.281,4.281,1.157,1280x720-50,11859141,11890442,31301,45.3149,1659999742.642,45.302,0.0,100.0,0.0,100.0
4598,15047578,1659999746,2.712,2.712,1.157,1280x720-100,23717937,23777997,60060,90.6169,1659999747.032,45.302,0.0,100.0,0.0,100.0
4715,15048225,1659999746,4.064,4.064,1.157,1280x720-50,11859141,11890458,31317,45.3148,1659999747.679,45.3021,0.0,100.0,0.0,100.0
4948,15051829,1659999750,2.468,2.468,1.157,1280x720-100,23717937,23777999,60062,90.6169,1659999751.023,45.3021,0.0,100.0,0.0,100.0
