,TIME_STAMP,game,capture,convert,encode,network,decode,display
0,2022-08-08 09:33:54,,,,,,,
1,2022-08-08 09:33:55,,,,,,,
2,2022-08-08 09:33:56,,,,,,,
3,2022-08-08 09:33:57,,,,,,,
4,2022-08-08 09:33:58,,,,,,,
5,2022-08-08 09:33:59,,,,,,,
6,2022-08-08 09:34:00,,,,,,,
7,2022-08-08 09:34:01,,,,,,,
8,2022-08-08 09:34:02,,,,,,,
9,2022-08-08 09:34:03,10.0,0.23,0.0,6.25,30.5,1.19,30.5
10,2022-08-08 09:34:04,10.0,0.61,0.96,3.78,31.56,1.33,12.78
11,2022-08-08 09:34:05,10.0,0.61,0.96,3.78,31.56,1.33,12.78
12,2022-08-08 09:34:06,10.0,0.61,0.96,3.78,31.56,1.33,12.78
13,2022-08-08 09:34:07,10.0,0.61,0.96,3.78,31.56,1.33,12.78
14,2022-08-08 09:34:08,10.0,0.61,0.96,3.78,31.56,1.33,12.78
15,2022-08-08 09:34:09,10.0,0.61,0.96,3.78,31.56,1.33,12.78
16,2022-08-08 09:34:10,10.0,0.61,0.96,3.78,31.56,1.33,12.78
17,2022-08-08 09:34:11,10.0,0.61,0.96,3.78,31.56,1.33,12.78
18,2022-08-08 09:34:12,10.0,0.61,0.96,3.78,31.56,1.33,12.78
19,2022-08-08 09:34:13,10.0,0.61,0.96,3.78,31.56,1.33,12.78
20,2022-08-08 09:34:14,10.0,0.61,0.96,3.78,31.56,1.33,12.78
21,2022-08-08 09:34:15,10.0,0.61,0.96,3.78,31.56,1.33,12.78
22,2022-08-08 09:34:16,10.0,0.61,0.96,3.78,31.56,1.33,12.78
23,2022-08-08 09:34:17,10.0,0.61,0.96,3.78,31.56,1.33,12.78
24,2022-08-08 09:34:18,10.0,0.61,0.96,3.78,31.56,1.33,12.78
25,2022-08-08 09:34:19,10.0,0.61,0.96,3.78,31.56,1.33,12.78
26,2022-08-08 09:34:20,10.0,0.61,0.96,3.78,31.56,1.33,12.78
27,2022-08-08 09:34:21,10.0,0.61,0.96,3.78,31.56,1.33,12.78
28,2022-08-08 09:34:22,10.0,0.61,0.96,3.78,31.56,1.33,12.78
29,2022-08-08 09:34:23,10.0,0.61,0.96,3.78,31.56,1.33,12.78
30,2022-08-08 09:34:24,10.0,0.61,0.96,3.78,31.56,1.33,12.78
31,2022-08-08 09:34:25,10.0,0.61,0.96,3.78,31.56,1.33,12.78
32,2022-08-08 09:34:26,10.0,0.61,0.96,3.78,31.56,1.33,12.78
33,2022-08-08 09:34:27,10.0,0.61,0.96,3.78,31.56,1.33,12.78
34,2022-08-08 09:34:28,10.0,0.61,0.96,3.78,31.56,1.33,12.78
35,2022-08-08 09:34:29,10.0,0.61,0.96,3.78,31.56,1.33,12.78
36,2022-08-08 09:34:30,10.0,0.61,0.96,3.78,31.56,1.33,12.78
