,TIME_STAMP,game,capture,convert,encode,network,decode,display
0,2022-08-10 14:54:12,,,,,,,
1,2022-08-10 14:54:13,2.0,1.72,1.49,6.68,59.53,0.97,59.53
2,2022-08-10 14:54:14,2.04,0.69,0.01,6.5,58.29,17.74,58.29
3,2022-08-10 14:54:15,2.04,0.69,0.01,6.5,58.29,17.74,58.29
4,2022-08-10 14:54:16,2.02,0.7,0.01,7.19,60.57,1.13,60.57
5,2022-08-10 14:54:17,2.01,0.71,0.0,7.22,54.35,1.04,54.35
6,2022-08-10 14:54:18,2.01,0.7,0.0,7.27,57.84,1.02,57.84
7,2022-08-10 14:54:19,2.01,0.7,0.0,7.29,61.83,1.22,61.83
8,2022-08-10 14:54:20,1.99,0.71,0.01,7.46,58.91,1.12,58.91
9,2022-08-10 14:54:21,1.98,0.71,0.0,7.49,58.53,1.16,58.53
10,2022-08-10 14:54:22,1.98,0.71,0.0,7.52,54.49,1.02,54.49
11,2022-08-10 14:54:23,1.99,0.7,0.0,7.5,56.15,1.37,56.15
12,2022-08-10 14:54:24,2.01,0.7,0.01,7.52,71.65,1.05,71.65
13,2022-08-10 14:54:25,2.02,0.71,0.01,7.53,55.27,1.09,55.27
14,2022-08-10 14:54:26,2.01,0.7,0.0,7.52,53.97,1.11,53.97
15,2022-08-10 14:54:27,1.89,0.7,0.0,7.47,53.12,1.32,53.12
16,2022-08-10 14:54:28,1.69,0.69,0.0,7.55,55.03,1.22,55.03
17,2022-08-10 14:54:29,1.47,0.7,0.01,7.7,57.63,1.08,57.63
18,2022-08-10 14:54:30,1.41,0.7,0.0,7.9,59.17,1.26,59.17
19,2022-08-10 14:54:31,1.49,0.7,0.0,7.89,55.1,1.18,55.1
20,2022-08-10 14:54:32,1.6,0.7,0.0,6.91,59.7,1.28,59.7
21,2022-08-10 14:54:33,1.59,0.7,0.01,6.75,58.18,1.18,58.18
22,2022-08-10 14:54:34,1.6,0.7,0.0,6.44,53.29,1.21,53.29
23,2022-08-10 14:54:35,1.64,0.7,0.0,6.24,54.36,1.29,54.36
24,2022-08-10 14:54:36,2.24,0.71,0.0,6.95,56.72,1.18,56.72
25,2022-08-10 14:54:37,3.02,0.72,0.01,6.69,67.84,1.28,67.84
26,2022-08-10 14:54:38,3.77,0.72,0.01,6.48,70.32,1.19,70.32
27,2022-08-10 14:54:39,3.91,0.73,0.0,6.25,55.74,1.21,55.74
28,2022-08-10 14:54:40,3.89,0.71,0.0,5.44,55.22,1.28,55.22
29,2022-08-10 14:54:41,3.96,0.72,0.0,5.65,52.44,1.23,52.44
30,2022-08-10 14:54:42,4.03,0.72,0.0,5.96,58.39,1.25,58.39
31,2022-08-10 14:54:43,4.05,0.72,0.0,6.5,57.81,1.18,57.81
32,2022-08-10 14:54:44,4.03,0.71,0.0,6.49,69.72,1.32,69.72
33,2022-08-10 14:54:45,4.0,0.72,0.0,6.56,63.55,0.93,63.55
34,2022-08-10 14:54:46,3.9,0.71,0.0,6.52,80.03,0.82,80.03
35,2022-08-10 14:54:47,3.84,0.7,0.0,6.56,107.16,0.81,107.16
36,2022-08-10 14:54:48,3.78,0.71,0.0,6.54,94.56,0.91,94.56
37,2022-08-10 14:54:49,3.83,0.71,0.0,6.5,122.36,1.08,122.36
38,2022-08-10 14:54:50,3.83,0.71,0.0,6.5,122.36,1.08,122.36
