,TIME_STAMP,Number of frames dropped,FPS,Frame drop percentage
0,2022-08-10 16:12:04,0,60.0,0.0
1,2022-08-10 16:12:05,0,60.0,0.0
2,2022-08-10 16:12:06,21,60.0,35.0
3,2022-08-10 16:12:07,0,60.0,0.0
4,2022-08-10 16:12:08,0,60.0,0.0
5,2022-08-10 16:12:09,0,60.0,0.0
6,2022-08-10 16:12:10,0,60.0,0.0
7,2022-08-10 16:12:11,0,60.0,0.0
8,2022-08-10 16:12:12,0,60.0,0.0
9,2022-08-10 16:12:13,0,60.0,0.0
10,2022-08-10 16:12:14,0,60.0,0.0
11,2022-08-10 16:12:15,0,60.0,0.0
12,2022-08-10 16:12:16,0,60.0,0.0
13,2022-08-10 16:12:17,0,60.0,0.0
14,2022-08-10 16:12:18,0,60.0,0.0
15,2022-08-10 16:12:19,1,60.0,1.6666666666666667
16,2022-08-10 16:12:20,7,60.0,11.666666666666666
17,2022-08-10 16:12:21,0,60.0,0.0
18,2022-08-10 16:12:22,0,60.0,0.0
19,2022-08-10 16:12:23,0,60.0,0.0
20,2022-08-10 16:12:24,0,60.0,0.0
21,2022-08-10 16:12:25,0,60.0,0.0
22,2022-08-10 16:12:26,0,60.0,0.0
23,2022-08-10 16:12:27,9,60.0,15.0
24,2022-08-10 16:12:28,0,60.0,0.0
25,2022-08-10 16:12:29,0,60.0,0.0
26,2022-08-10 16:12:30,0,60.0,0.0
27,2022-08-10 16:12:31,0,60.0,0.0
28,2022-08-10 16:12:32,0,60.0,0.0
29,2022-08-10 16:12:33,0,60.0,0.0
30,2022-08-10 16:12:34,0,60.0,0.0
31,2022-08-10 16:12:35,0,60.0,0.0
32,2022-08-10 16:12:36,0,60.0,0.0
33,2022-08-10 16:12:37,0,60.0,0.0
34,2022-08-10 16:12:38,0,60.0,0.0
35,2022-08-10 16:12:39,0,60.0,0.0
36,2022-08-10 16:12:40,0,60.0,0.0
37,2022-08-10 16:12:41,0,60.0,0.0
38,2022-08-10 16:12:42,0,60.0,0.0
39,2022-08-10 16:12:43,0,60.0,0.0
40,2022-08-10 16:12:44,0,60.0,0.0
41,2022-08-10 16:12:45,0,60.0,0.0
42,2022-08-10 16:12:46,0,60.0,0.0
43,2022-08-10 16:12:47,0,60.0,0.0
44,2022-08-10 16:12:48,0,60.0,0.0
45,2022-08-10 16:12:49,0,60.0,0.0
46,2022-08-10 16:12:50,0,60.0,0.0
47,2022-08-10 16:12:51,0,60.0,0.0
48,2022-08-10 16:12:52,0,60.0,0.0
49,2022-08-10 16:12:53,1,60.0,1.6666666666666667
50,2022-08-10 16:12:54,0,60.0,0.0
51,2022-08-10 16:12:55,0,60.0,0.0
52,2022-08-10 16:12:56,0,60.0,0.0
53,2022-08-10 16:12:57,0,60.0,0.0
54,2022-08-10 16:12:58,7,60.0,11.666666666666666
55,2022-08-10 16:12:59,0,60.0,0.0
56,2022-08-10 16:13:00,0,60.0,0.0
57,2022-08-10 16:13:01,1,60.0,1.6666666666666667
58,2022-08-10 16:13:02,0,60.0,0.0
59,2022-08-10 16:13:03,0,60.0,0.0
60,2022-08-10 16:13:04,0,60.0,0.0
61,2022-08-10 16:13:05,0,60.0,0.0
62,2022-08-10 16:13:06,0,60.0,0.0
63,2022-08-10 16:13:07,0,60.0,0.0
64,2022-08-10 16:13:08,0,60.0,0.0
65,2022-08-10 16:13:09,0,60.0,0.0
66,2022-08-10 16:13:10,0,60.0,0.0
67,2022-08-10 16:13:11,0,60.0,0.0
68,2022-08-10 16:13:12,0,60.0,0.0
69,2022-08-10 16:13:13,0,60.0,0.0
70,2022-08-10 16:13:14,0,60.0,0.0
71,2022-08-10 16:13:15,0,60.0,0.0
72,2022-08-10 16:13:16,0,60.0,0.0
73,2022-08-10 16:13:17,0,60.0,0.0
74,2022-08-10 16:13:18,0,60.0,0.0
75,2022-08-10 16:13:19,0,60.0,0.0
76,2022-08-10 16:13:20,0,60.0,0.0
77,2022-08-10 16:13:21,0,60.0,0.0
78,2022-08-10 16:13:22,0,60.0,0.0
79,2022-08-10 16:13:23,0,60.0,0.0
80,2022-08-10 16:13:24,0,60.0,0.0
81,2022-08-10 16:13:25,0,60.0,0.0
82,2022-08-10 16:13:26,0,60.0,0.0
83,2022-08-10 16:13:27,0,60.0,0.0
84,2022-08-10 16:13:28,0,60.0,0.0
85,2022-08-10 16:13:29,0,60.0,0.0
86,2022-08-10 16:13:30,0,60.0,0.0
87,2022-08-10 16:13:31,0,60.0,0.0
88,2022-08-10 16:13:32,0,60.0,0.0
89,2022-08-10 16:13:33,0,60.0,0.0
90,2022-08-10 16:13:34,0,60.0,0.0
91,2022-08-10 16:13:35,0,60.0,0.0
92,2022-08-10 16:13:36,0,60.0,0.0
93,2022-08-10 16:13:37,0,60.0,0.0
94,2022-08-10 16:13:38,0,60.0,0.0
95,2022-08-10 16:13:39,0,60.0,0.0
96,2022-08-10 16:13:40,0,60.0,0.0
97,2022-08-10 16:13:41,0,60.0,0.0
98,2022-08-10 16:13:42,0,60.0,0.0
99,2022-08-10 16:13:43,0,60.0,0.0
100,2022-08-10 16:13:44,0,60.0,0.0
101,2022-08-10 16:13:45,0,60.0,0.0
102,2022-08-10 16:13:46,0,60.0,0.0
103,2022-08-10 16:13:47,0,60.0,0.0
104,2022-08-10 16:13:48,0,60.0,0.0
105,2022-08-10 16:13:49,0,60.0,0.0
106,2022-08-10 16:13:50,0,60.0,0.0
107,2022-08-10 16:13:51,0,60.0,0.0
108,2022-08-10 16:13:52,0,60.0,0.0
109,2022-08-10 16:13:53,0,60.0,0.0
110,2022-08-10 16:13:54,0,60.0,0.0
111,2022-08-10 16:13:55,0,60.0,0.0
112,2022-08-10 16:13:56,0,60.0,0.0
113,2022-08-10 16:13:57,0,60.0,0.0
114,2022-08-10 16:13:58,0,60.0,0.0
115,2022-08-10 16:13:59,0,60.0,0.0
116,2022-08-10 16:14:00,0,60.0,0.0
117,2022-08-10 16:14:01,0,60.0,0.0
118,2022-08-10 16:14:02,0,60.0,0.0
119,2022-08-10 16:14:03,0,60.0,0.0
120,2022-08-10 16:14:04,0,60.0,0.0
121,2022-08-10 16:14:05,0,60.0,0.0
122,2022-08-10 16:14:06,0,60.0,0.0
123,2022-08-10 16:14:07,0,60.0,0.0
124,2022-08-10 16:14:08,0,60.0,0.0
125,2022-08-10 16:14:09,0,60.0,0.0
126,2022-08-10 16:14:10,0,60.0,0.0
127,2022-08-10 16:14:11,0,60.0,0.0
128,2022-08-10 16:14:12,0,60.0,0.0
129,2022-08-10 16:14:13,0,60.0,0.0
130,2022-08-10 16:14:14,0,60.0,0.0
131,2022-08-10 16:14:15,0,60.0,0.0
132,2022-08-10 16:14:16,0,60.0,0.0
133,2022-08-10 16:14:17,0,60.0,0.0
134,2022-08-10 16:14:18,0,60.0,0.0
135,2022-08-10 16:14:19,0,60.0,0.0
136,2022-08-10 16:14:20,0,60.0,0.0
137,2022-08-10 16:14:21,0,60.0,0.0
138,2022-08-10 16:14:22,0,60.0,0.0
139,2022-08-10 16:14:23,0,60.0,0.0
140,2022-08-10 16:14:24,0,60.0,0.0
141,2022-08-10 16:14:25,0,60.0,0.0
