,TIME_STAMP,game,capture,convert,encode,network,decode,display
0,2022-08-12 20:14:06,,,,,,,
1,2022-08-12 20:14:07,5.87,0.55,1.4,3.4,46.43,1.25,46.43
2,2022-08-12 20:14:08,6.37,0.39,0.0,3.2,39.52,20.45,39.52
3,2022-08-12 20:14:09,6.45,0.38,0.01,3.81,49.1,20.39,49.1
4,2022-08-12 20:14:10,6.49,0.39,0.0,4.57,39.21,9.78,39.21
5,2022-08-12 20:14:11,6.23,0.38,0.0,4.94,38.54,1.15,38.54
6,2022-08-12 20:14:12,5.99,0.36,0.0,5.1,40.48,1.23,40.48
7,2022-08-12 20:14:13,6.03,0.37,0.0,5.43,39.67,1.19,39.67
8,2022-08-12 20:14:14,5.86,0.36,0.0,5.76,39.73,1.17,39.73
9,2022-08-12 20:14:15,4.67,0.38,0.0,5.8,67.29,1.0,67.29
10,2022-08-12 20:14:16,3.34,0.38,0.0,6.21,39.88,0.92,39.88
11,2022-08-12 20:14:17,2.52,0.34,0.0,6.41,44.59,0.91,44.59
12,2022-08-12 20:14:18,3.32,0.34,0.0,7.08,71.76,0.9,71.76
13,2022-08-12 20:14:19,3.99,0.34,0.0,7.0,281.3,0.92,281.3
14,2022-08-12 20:14:20,4.33,0.33,0.0,6.96,141.34,0.83,141.34
15,2022-08-12 20:14:21,4.27,0.34,0.0,6.99,49.24,0.86,49.24
16,2022-08-12 20:14:22,4.16,0.33,0.0,6.96,52.87,1.0,52.87
17,2022-08-12 20:14:23,4.04,0.33,0.0,6.99,49.73,1.02,49.73
18,2022-08-12 20:14:24,4.0,0.33,0.0,6.91,51.68,0.95,51.68
19,2022-08-12 20:14:25,3.99,0.33,0.0,7.0,66.21,0.72,66.21
20,2022-08-12 20:14:26,4.0,0.34,0.0,7.12,48.68,0.79,48.68
21,2022-08-12 20:14:27,3.98,0.32,0.0,7.09,45.44,1.04,45.44
22,2022-08-12 20:14:28,3.95,0.33,0.0,7.16,45.36,1.17,45.36
23,2022-08-12 20:14:29,3.94,0.33,0.0,7.15,50.12,1.07,50.12
24,2022-08-12 20:14:30,3.96,0.33,0.0,7.1,51.46,1.16,51.46
25,2022-08-12 20:14:31,4.01,0.33,0.0,7.11,49.57,1.23,49.57
26,2022-08-12 20:14:32,4.03,0.33,0.0,7.19,65.02,1.06,65.02
27,2022-08-12 20:14:33,4.07,0.33,0.0,7.16,139.62,1.17,139.62
28,2022-08-12 20:14:34,4.06,0.33,0.0,7.01,67.7,1.13,67.7
29,2022-08-12 20:14:35,4.07,0.34,0.0,6.97,99.87,1.15,99.87
30,2022-08-12 20:14:36,4.11,0.34,0.0,7.01,69.46,1.18,69.46
31,2022-08-12 20:14:37,4.11,0.34,0.0,7.05,55.91,1.24,55.91
32,2022-08-12 20:14:38,4.08,0.33,0.0,6.88,72.77,1.34,72.77
33,2022-08-12 20:14:39,4.05,0.34,0.0,6.88,115.22,1.33,115.22
34,2022-08-12 20:14:40,4.03,0.33,0.0,6.84,40.07,1.14,40.07
35,2022-08-12 20:14:41,4.02,0.33,0.0,6.93,48.45,1.32,48.45
36,2022-08-12 20:14:42,4.02,0.33,0.0,6.95,40.59,1.27,40.59
37,2022-08-12 20:14:43,4.03,0.33,0.0,6.97,39.96,1.34,39.96
38,2022-08-12 20:14:44,4.03,0.33,0.0,6.99,39.64,1.2,39.64
39,2022-08-12 20:14:45,4.04,0.33,0.0,6.93,47.49,1.18,47.49
40,2022-08-12 20:14:46,4.03,0.33,0.0,6.94,38.15,1.26,38.15
41,2022-08-12 20:14:47,4.04,0.34,0.0,6.99,39.65,1.3,39.65
42,2022-08-12 20:14:48,4.12,0.33,0.0,7.05,27.17,1.17,16.28
43,2022-08-12 20:14:49,4.12,0.33,0.0,7.05,27.17,1.17,16.28
44,2022-08-12 20:14:50,4.12,0.33,0.0,7.05,27.17,1.17,16.28
45,2022-08-12 20:14:51,4.12,0.33,0.0,7.05,27.17,1.17,16.28
46,2022-08-12 20:14:52,4.12,0.33,0.0,7.05,27.17,1.17,16.28
47,2022-08-12 20:14:53,4.12,0.33,0.0,7.05,27.17,1.17,16.28
48,2022-08-12 20:14:54,4.44,0.34,0.0,6.78,37.41,1.21,37.41
49,2022-08-12 20:14:55,4.36,0.33,0.0,6.82,32.57,1.16,20.75
50,2022-08-12 20:14:56,4.12,0.34,0.0,6.87,35.07,1.25,35.07
51,2022-08-12 20:14:57,4.18,0.33,0.0,6.96,36.82,1.35,36.82
52,2022-08-12 20:14:58,4.71,0.34,0.0,7.01,34.86,1.24,34.86
53,2022-08-12 20:14:59,4.89,0.34,0.0,6.99,34.71,1.3,34.71
54,2022-08-12 20:15:00,5.03,0.34,0.0,6.92,34.35,1.36,34.35
55,2022-08-12 20:15:01,4.64,0.36,0.0,7.1,37.31,1.25,37.31
56,2022-08-12 20:15:02,4.49,0.37,0.0,7.11,33.43,1.17,20.75
57,2022-08-12 20:15:03,4.24,0.38,0.0,7.01,35.79,1.28,35.79
58,2022-08-12 20:15:04,4.24,0.38,0.0,7.01,35.79,1.28,35.79
59,2022-08-12 20:15:05,4.06,0.37,0.0,7.0,36.92,1.19,36.92
60,2022-08-12 20:15:06,4.02,0.38,0.0,7.09,44.97,1.32,44.97
61,2022-08-12 20:15:07,4.02,0.38,0.0,7.05,35.99,1.47,35.99
62,2022-08-12 20:15:08,4.02,0.38,0.0,7.12,37.02,1.37,37.02
63,2022-08-12 20:15:09,4.03,0.4,0.0,7.07,41.74,1.29,41.74
64,2022-08-12 20:15:10,4.03,0.37,0.0,7.14,36.35,1.24,36.35
65,2022-08-12 20:15:11,4.71,0.37,0.0,7.12,43.17,1.51,43.17
66,2022-08-12 20:15:12,5.37,0.36,0.0,7.17,35.77,1.19,35.77
67,2022-08-12 20:15:13,5.97,0.36,0.0,7.0,35.56,1.3,35.56
68,2022-08-12 20:15:14,5.84,0.36,0.0,6.64,38.26,1.18,38.26
69,2022-08-12 20:15:15,5.72,0.35,0.0,6.63,35.22,1.38,35.22
70,2022-08-12 20:15:16,5.75,0.35,0.0,6.96,36.19,1.14,36.19
71,2022-08-12 20:15:17,5.69,0.36,0.0,6.6,36.37,1.27,36.37
72,2022-08-12 20:15:18,5.69,0.35,0.0,6.42,38.54,1.15,38.54
73,2022-08-12 20:15:19,5.65,0.35,0.0,6.48,35.17,1.29,35.17
74,2022-08-12 20:15:20,5.6,0.36,0.0,6.54,34.83,1.21,34.83
75,2022-08-12 20:15:21,5.52,0.35,0.0,6.61,38.09,1.24,38.09
76,2022-08-12 20:15:22,5.42,0.36,0.0,6.51,41.59,1.25,41.59
77,2022-08-12 20:15:23,5.41,0.37,0.0,6.58,61.43,1.1,61.43
78,2022-08-12 20:15:24,5.37,0.36,0.0,6.46,42.29,1.3,42.29
79,2022-08-12 20:15:25,5.1,0.34,0.0,6.65,50.41,1.21,50.41
80,2022-08-12 20:15:26,4.8,0.36,0.0,6.7,51.39,1.1,51.39
81,2022-08-12 20:15:27,4.55,0.34,0.0,6.73,47.12,1.18,47.12
82,2022-08-12 20:15:28,4.55,0.34,0.0,6.73,47.12,1.18,47.12
83,2022-08-12 20:15:29,4.39,0.35,0.0,6.93,43.83,1.26,43.83
84,2022-08-12 20:15:30,4.39,0.36,0.0,7.05,129.79,0.95,129.79
85,2022-08-12 20:15:31,4.4,0.36,0.0,6.91,39.83,1.2,39.83
86,2022-08-12 20:15:32,4.37,0.35,0.0,6.95,41.01,1.22,41.01
87,2022-08-12 20:15:33,4.32,0.35,0.0,6.99,40.98,1.21,40.98
88,2022-08-12 20:15:34,4.28,0.36,0.0,7.17,39.76,1.13,39.76
89,2022-08-12 20:15:35,4.31,0.36,0.0,7.24,39.59,1.21,39.59
90,2022-08-12 20:15:36,4.44,0.34,0.0,7.03,41.91,1.24,41.91
91,2022-08-12 20:15:37,4.74,0.35,0.0,6.99,39.96,1.35,39.96
92,2022-08-12 20:15:38,4.85,0.34,0.0,6.83,42.84,1.17,42.84
93,2022-08-12 20:15:39,4.82,0.34,0.0,6.64,43.66,1.15,43.66
94,2022-08-12 20:15:40,4.47,0.34,0.0,6.69,40.66,1.19,40.66
95,2022-08-12 20:15:41,4.27,0.34,0.0,6.76,46.02,1.17,46.02
96,2022-08-12 20:15:42,4.16,0.34,0.0,6.81,42.76,1.24,42.76
97,2022-08-12 20:15:43,4.1,0.33,0.01,6.69,44.9,1.16,44.9
98,2022-08-12 20:15:44,4.18,0.34,0.0,6.83,135.69,1.07,135.69
99,2022-08-12 20:15:45,4.83,0.35,0.0,6.73,45.21,1.33,45.21
100,2022-08-12 20:15:46,5.34,0.36,0.0,7.09,46.54,1.16,46.54
101,2022-08-12 20:15:47,5.7,0.35,0.0,7.07,42.81,1.12,42.81
102,2022-08-12 20:15:48,5.55,0.35,0.0,7.09,41.25,1.05,41.25
103,2022-08-12 20:15:49,5.51,0.36,0.0,7.13,61.78,0.93,61.78
104,2022-08-12 20:15:50,5.54,0.35,0.0,7.06,43.68,0.98,43.68
105,2022-08-12 20:15:51,5.52,0.36,0.0,6.99,52.76,0.99,52.76
106,2022-08-12 20:15:52,5.52,0.36,0.0,6.96,42.01,1.0,42.01
107,2022-08-12 20:15:53,5.42,0.37,0.0,6.91,38.44,1.05,38.44
108,2022-08-12 20:15:54,5.25,0.36,0.0,6.81,41.81,0.92,41.81
109,2022-08-12 20:15:55,5.15,0.36,0.0,6.73,40.18,1.13,40.18
110,2022-08-12 20:15:56,5.05,0.35,0.0,6.83,38.94,0.96,38.94
111,2022-08-12 20:15:57,5.01,0.34,0.0,6.66,37.57,1.29,37.57
112,2022-08-12 20:15:58,5.01,0.33,0.0,6.83,38.53,1.0,38.53
113,2022-08-12 20:15:59,5.02,0.34,0.01,7.0,38.6,1.34,38.6
114,2022-08-12 20:16:00,5.0,0.35,0.0,6.86,42.33,1.14,42.33
115,2022-08-12 20:16:01,4.95,0.34,0.0,6.96,39.19,1.29,39.19
116,2022-08-12 20:16:02,5.06,0.37,0.0,6.88,42.56,1.19,42.56
117,2022-08-12 20:16:03,5.21,0.39,0.0,6.76,39.78,1.23,39.78
118,2022-08-12 20:16:04,5.35,0.38,0.0,6.88,40.88,1.43,40.88
119,2022-08-12 20:16:05,5.39,0.4,0.01,6.9,38.55,1.62,38.55
120,2022-08-12 20:16:06,5.34,0.37,0.0,6.78,37.26,1.33,37.26
121,2022-08-12 20:16:07,5.28,0.36,0.0,6.82,38.28,1.37,38.28
122,2022-08-12 20:16:08,5.09,0.38,0.0,7.04,40.65,1.32,40.65
123,2022-08-12 20:16:09,4.91,0.34,0.01,6.98,43.8,1.25,43.8
124,2022-08-12 20:16:10,4.71,0.34,0.0,6.83,54.36,1.09,54.36
125,2022-08-12 20:16:11,4.57,0.34,0.0,6.84,42.85,1.33,42.85
126,2022-08-12 20:16:12,4.54,0.34,0.0,6.91,38.83,1.43,38.83
127,2022-08-12 20:16:13,4.54,0.34,0.0,6.9,41.6,1.12,41.6
128,2022-08-12 20:16:14,4.57,0.34,0.0,6.94,38.82,1.05,38.82
129,2022-08-12 20:16:15,4.65,0.34,0.0,6.83,39.43,1.01,39.43
130,2022-08-12 20:16:16,4.75,0.34,0.0,6.95,44.66,1.11,44.66
131,2022-08-12 20:16:17,4.92,0.34,0.0,6.91,42.12,1.02,42.12
132,2022-08-12 20:16:18,4.92,0.34,0.0,7.01,46.4,0.93,46.4
133,2022-08-12 20:16:19,4.87,0.34,0.0,6.85,40.09,0.9,40.09
134,2022-08-12 20:16:20,4.77,0.35,0.0,7.02,39.75,1.12,39.75
135,2022-08-12 20:16:21,4.73,0.34,0.0,6.77,40.45,1.28,40.45
136,2022-08-12 20:16:22,4.65,0.34,0.0,6.77,38.1,1.23,38.1
137,2022-08-12 20:16:23,4.44,0.34,0.0,6.82,40.44,1.29,40.44
138,2022-08-12 20:16:24,4.26,0.33,0.0,6.87,38.95,1.2,38.95
139,2022-08-12 20:16:25,4.18,0.33,0.0,6.71,39.13,1.3,39.13
140,2022-08-12 20:16:26,4.42,0.35,0.0,7.03,36.98,1.36,36.98
141,2022-08-12 20:16:27,4.76,0.34,0.0,6.82,40.32,1.36,40.32
142,2022-08-12 20:16:28,4.95,0.35,0.0,6.96,40.4,1.26,40.4
143,2022-08-12 20:16:29,4.78,0.34,0.0,6.87,40.17,1.39,40.17
144,2022-08-12 20:16:30,4.57,0.34,0.0,6.93,43.22,1.17,43.22
145,2022-08-12 20:16:31,4.47,0.34,0.0,6.78,37.62,1.35,37.62
