,TIME_STAMP,game,capture,convert,encode,network,decode,display
0,2022-08-13 18:18:38,,,,,,,
1,2022-08-13 18:18:39,,,,,,,
2,2022-08-13 18:18:40,4.08,0.61,1.38,3.26,49.81,1.01,49.81
3,2022-08-13 18:18:41,4.17,0.35,0.02,3.15,44.03,20.35,44.03
4,2022-08-13 18:18:42,4.26,0.35,0.02,4.06,47.07,9.61,47.07
5,2022-08-13 18:18:43,4.32,0.34,0.02,5.13,54.64,1.0,54.64
6,2022-08-13 18:18:44,4.41,0.34,0.02,5.53,58.47,0.98,58.47
7,2022-08-13 18:18:45,4.41,0.34,0.02,5.54,56.07,1.05,56.07
8,2022-08-13 18:18:46,4.5,0.34,0.02,6.22,52.57,1.38,52.57
9,2022-08-13 18:18:47,4.48,0.34,0.02,6.76,52.05,1.04,52.05
10,2022-08-13 18:18:48,4.5,0.34,0.02,6.56,45.98,1.15,45.98
11,2022-08-13 18:18:49,4.53,0.34,0.02,6.38,48.62,1.07,48.62
12,2022-08-13 18:18:50,4.7,0.35,0.03,6.33,43.57,1.08,43.57
13,2022-08-13 18:18:51,6.12,0.37,0.0,6.6,42.54,1.19,42.54
14,2022-08-13 18:18:52,6.7,0.35,0.0,5.56,42.4,1.11,42.4
15,2022-08-13 18:18:53,7.03,0.36,0.0,5.02,44.55,1.31,44.55
16,2022-08-13 18:18:54,7.03,0.36,0.0,5.02,44.55,1.31,44.55
17,2022-08-13 18:18:55,5.87,0.38,0.0,5.51,42.14,1.22,42.14
18,2022-08-13 18:18:56,5.71,0.37,0.0,5.59,44.1,1.19,44.1
19,2022-08-13 18:18:57,5.54,0.36,0.0,5.9,43.83,1.26,43.83
20,2022-08-13 18:18:58,5.38,0.36,0.0,6.29,44.28,1.22,44.28
21,2022-08-13 18:18:59,5.23,0.36,0.0,6.7,43.97,1.19,43.97
22,2022-08-13 18:19:00,5.06,0.37,0.0,6.83,44.62,1.16,44.62
23,2022-08-13 18:19:01,4.94,0.36,0.0,6.8,44.08,1.17,44.08
24,2022-08-13 18:19:02,4.72,0.37,0.0,6.67,43.41,1.2,43.41
25,2022-08-13 18:19:03,4.5,0.37,0.0,6.74,42.29,1.2,42.29
26,2022-08-13 18:19:04,4.4,0.37,0.0,6.74,43.21,1.18,43.21
27,2022-08-13 18:19:05,4.47,0.37,0.0,6.76,40.88,1.13,40.88
28,2022-08-13 18:19:06,4.53,0.37,0.0,6.86,41.76,1.28,41.76
29,2022-08-13 18:19:07,4.57,0.36,0.0,6.95,41.73,1.21,41.73
30,2022-08-13 18:19:08,4.55,0.36,0.0,6.93,42.19,1.23,42.19
31,2022-08-13 18:19:09,4.56,0.35,0.0,6.93,42.31,1.16,42.31
32,2022-08-13 18:19:10,4.62,0.37,0.0,6.88,40.13,1.03,40.13
33,2022-08-13 18:19:11,4.23,0.35,0.0,6.67,41.42,1.28,41.42
34,2022-08-13 18:19:12,3.92,0.35,0.0,6.88,45.22,1.21,45.22
35,2022-08-13 18:19:13,3.57,0.36,0.0,7.0,42.58,1.31,42.58
36,2022-08-13 18:19:14,3.95,0.35,0.0,6.89,47.91,1.25,47.91
37,2022-08-13 18:19:15,4.22,0.36,0.0,6.98,58.91,1.28,58.91
38,2022-08-13 18:19:16,4.59,0.36,0.0,6.8,58.81,1.47,58.81
39,2022-08-13 18:19:17,4.59,0.36,0.0,6.8,58.81,1.47,58.81
40,2022-08-13 18:19:18,4.86,0.37,0.0,6.79,82.09,0.71,82.09
41,2022-08-13 18:19:19,5.17,0.36,0.0,6.83,53.44,1.34,53.44
42,2022-08-13 18:19:20,4.47,0.36,0.0,6.39,42.85,1.12,42.85
43,2022-08-13 18:19:21,3.72,0.37,0.0,6.17,52.52,1.04,52.52
44,2022-08-13 18:19:22,2.81,0.36,0.0,6.26,49.34,1.12,49.34
45,2022-08-13 18:19:23,3.9,0.36,0.0,6.76,49.9,1.05,49.9
46,2022-08-13 18:19:24,5.61,0.37,0.0,6.71,62.93,1.18,62.93
47,2022-08-13 18:19:25,7.2,0.36,0.0,6.52,72.64,1.09,72.64
48,2022-08-13 18:19:26,7.24,0.38,0.0,6.6,55.88,1.0,55.88
49,2022-08-13 18:19:27,7.16,0.37,0.0,6.77,54.44,0.98,54.44
50,2022-08-13 18:19:28,7.28,0.38,0.0,6.6,55.49,1.03,55.49
51,2022-08-13 18:19:29,7.24,0.37,0.0,6.36,50.94,1.04,50.94
52,2022-08-13 18:19:30,6.86,0.37,0.0,6.12,52.23,1.26,52.23
53,2022-08-13 18:19:31,6.18,0.37,0.0,6.17,85.29,0.91,85.29
54,2022-08-13 18:19:32,5.91,0.36,0.0,6.58,64.82,1.18,64.82
55,2022-08-13 18:19:33,5.83,0.35,0.0,6.82,53.2,1.34,53.2
56,2022-08-13 18:19:34,5.97,0.36,0.0,6.85,107.92,1.0,107.92
57,2022-08-13 18:19:35,5.89,0.37,0.0,6.81,159.63,1.59,159.63
58,2022-08-13 18:19:36,5.89,0.37,0.0,6.81,159.63,1.59,159.63
59,2022-08-13 18:19:37,5.82,0.36,0.0,6.82,168.21,1.26,168.21
60,2022-08-13 18:19:38,5.82,0.36,0.0,6.82,168.21,1.26,168.21
61,2022-08-13 18:19:39,5.64,0.35,0.0,6.82,100.24,0.93,100.24
62,2022-08-13 18:19:40,5.89,0.37,0.0,6.87,121.47,0.76,121.47
63,2022-08-13 18:19:41,6.14,0.37,0.0,6.93,40.43,1.14,40.43
64,2022-08-13 18:19:42,6.1,0.36,0.0,6.79,49.6,1.16,49.6
65,2022-08-13 18:19:43,6.06,0.37,0.0,6.74,45.17,1.12,45.17
66,2022-08-13 18:19:44,5.98,0.35,0.0,6.74,161.0,0.93,161.0
67,2022-08-13 18:19:45,5.93,0.36,0.0,6.92,46.07,1.19,46.07
68,2022-08-13 18:19:46,5.86,0.35,0.0,6.63,43.66,1.32,43.66
69,2022-08-13 18:19:47,5.85,0.36,0.0,6.47,45.28,1.27,45.28
70,2022-08-13 18:19:48,5.88,0.36,0.0,6.15,43.41,1.35,43.41
71,2022-08-13 18:19:49,5.85,0.36,0.0,6.13,66.05,1.23,66.05
72,2022-08-13 18:19:50,5.94,0.36,0.0,6.26,41.95,1.4,41.95
73,2022-08-13 18:19:51,5.93,0.35,0.0,6.39,41.89,1.21,41.89
74,2022-08-13 18:19:52,5.86,0.38,0.0,6.59,42.48,1.3,42.48
75,2022-08-13 18:19:53,5.64,0.36,0.0,6.56,40.22,1.26,40.22
76,2022-08-13 18:19:54,5.71,0.36,0.0,6.85,44.13,1.2,44.13
77,2022-08-13 18:19:55,6.28,0.36,0.0,6.82,40.72,1.26,40.72
