,TIME_STAMP,game,capture,convert,encode,network,decode,display
0,2022-08-13 12:08:59,,,,,,,
1,2022-08-13 12:09:00,6.04,1.08,1.42,3.29,50.77,0.93,50.77
2,2022-08-13 12:09:01,6.93,0.4,0.01,3.4,30.55,35.55,30.55
3,2022-08-13 12:09:02,6.84,0.4,0.01,4.48,24.04,0.92,-16991104.0
4,2022-08-13 12:09:03,6.84,0.4,0.01,4.48,24.04,0.92,-16991104.0
5,2022-08-13 12:09:04,6.38,0.42,0.01,7.0,42.07,1.37,42.07
6,2022-08-13 12:09:05,6.27,0.41,0.0,6.39,39.16,1.32,39.16
7,2022-08-13 12:09:06,6.06,0.42,0.01,7.46,39.56,1.39,39.56
8,2022-08-13 12:09:07,6.1,0.42,0.0,7.84,32.42,1.34,3.97
9,2022-08-13 12:09:08,6.12,0.41,0.01,7.71,39.0,1.47,39.0
10,2022-08-13 12:09:09,6.16,0.4,0.0,7.42,33.6,1.3,4.93
11,2022-08-13 12:09:10,6.16,0.4,0.0,7.42,33.6,1.3,4.93
12,2022-08-13 12:09:11,6.16,0.4,0.0,7.42,33.6,1.3,4.93
13,2022-08-13 12:09:12,6.16,0.4,0.0,7.42,33.6,1.3,4.93
14,2022-08-13 12:09:13,6.16,0.4,0.0,7.42,33.6,1.3,4.93
15,2022-08-13 12:09:14,6.16,0.4,0.0,7.42,33.6,1.3,4.93
16,2022-08-13 12:09:15,6.16,0.4,0.0,7.42,33.6,1.3,4.93
17,2022-08-13 12:09:16,6.16,0.4,0.0,7.42,33.6,1.3,4.93
18,2022-08-13 12:09:17,6.16,0.4,0.0,7.42,33.6,1.3,4.93
19,2022-08-13 12:09:18,6.16,0.4,0.0,7.42,33.6,1.3,4.93
20,2022-08-13 12:09:19,6.16,0.4,0.0,7.42,33.6,1.3,4.93
21,2022-08-13 12:09:20,6.16,0.4,0.0,7.42,33.6,1.3,4.93
22,2022-08-13 12:09:21,6.16,0.4,0.0,7.42,33.6,1.3,4.93
23,2022-08-13 12:09:22,6.16,0.4,0.0,7.42,33.6,1.3,4.93
24,2022-08-13 12:09:23,6.16,0.4,0.0,7.42,33.6,1.3,4.93
25,2022-08-13 12:09:24,6.16,0.4,0.0,7.42,33.6,1.3,4.93
26,2022-08-13 12:09:25,6.16,0.4,0.0,7.42,33.6,1.3,4.93
27,2022-08-13 12:09:26,6.16,0.4,0.0,7.42,33.6,1.3,4.93
28,2022-08-13 12:09:27,6.16,0.4,0.0,7.42,33.6,1.3,4.93
29,2022-08-13 12:09:28,6.16,0.4,0.0,7.42,33.6,1.3,4.93
30,2022-08-13 12:09:29,6.16,0.4,0.0,7.42,33.6,1.3,4.93
31,2022-08-13 12:09:30,6.16,0.4,0.0,7.42,33.6,1.3,4.93
32,2022-08-13 12:09:31,6.16,0.4,0.0,7.42,33.6,1.3,4.93
33,2022-08-13 12:09:32,6.16,0.4,0.0,7.42,33.6,1.3,4.93
34,2022-08-13 12:09:33,6.16,0.4,0.0,7.42,33.6,1.3,4.93
35,2022-08-13 12:09:34,6.16,0.4,0.0,7.42,33.6,1.3,4.93
36,2022-08-13 12:09:35,6.16,0.4,0.0,7.42,33.6,1.3,4.93
37,2022-08-13 12:09:36,6.16,0.4,0.0,7.42,33.6,1.3,4.93
38,2022-08-13 12:09:37,6.16,0.4,0.0,7.42,33.6,1.3,4.93
39,2022-08-13 12:09:38,6.16,0.4,0.0,7.42,33.6,1.3,4.93
40,2022-08-13 12:09:39,6.16,0.4,0.0,7.42,33.6,1.3,4.93
41,2022-08-13 12:09:40,6.16,0.4,0.0,7.42,33.6,1.3,4.93
42,2022-08-13 12:09:41,6.16,0.4,0.0,7.42,33.6,1.3,4.93
43,2022-08-13 12:09:42,6.16,0.4,0.0,7.42,33.6,1.3,4.93
44,2022-08-13 12:09:43,6.16,0.4,0.0,7.42,33.6,1.3,4.93
45,2022-08-13 12:09:44,6.16,0.4,0.0,7.42,33.6,1.3,4.93
46,2022-08-13 12:09:45,6.16,0.4,0.0,7.42,33.6,1.3,4.93
47,2022-08-13 12:09:46,6.16,0.4,0.0,7.42,33.6,1.3,4.93
48,2022-08-13 12:09:47,6.16,0.4,0.0,7.42,33.6,1.3,4.93
49,2022-08-13 12:09:48,6.16,0.4,0.0,7.42,33.6,1.3,4.93
50,2022-08-13 12:09:49,6.16,0.4,0.0,7.42,33.6,1.3,4.93
51,2022-08-13 12:09:50,6.16,0.4,0.0,7.42,33.6,1.3,4.93
52,2022-08-13 12:09:51,6.16,0.4,0.0,7.42,33.6,1.3,4.93
53,2022-08-13 12:09:52,6.16,0.4,0.0,7.42,33.6,1.3,4.93
54,2022-08-13 12:09:53,6.16,0.4,0.0,7.42,33.6,1.3,4.93
55,2022-08-13 12:09:54,6.16,0.4,0.0,7.42,33.6,1.3,4.93
56,2022-08-13 12:09:55,6.16,0.4,0.0,7.42,33.6,1.3,4.93
57,2022-08-13 12:09:56,6.16,0.4,0.0,7.42,33.6,1.3,4.93
