,TIME_STAMP,state,minRTT,maxRTT,gain,bitrate
0,2022-08-12 21:51:46,,,,,
1,2022-08-12 21:51:47,,,,,
2,2022-08-12 21:51:48,,,,,
3,2022-08-12 21:51:49,,,,,
4,2022-08-12 21:51:50,,,,,
5,2022-08-12 21:51:51,,,,,
6,2022-08-12 21:51:52,,,,,
7,2022-08-12 21:51:53,1.0,39.0,64.0,2.0,5000.0
8,2022-08-12 21:51:54,1.0,38.0,70.0,2.0,20000.0
9,2022-08-12 21:51:55,2.0,38.0,61.0,2.0,80000.0
10,2022-08-12 21:51:56,2.0,38.0,61.0,2.0,80000.0
11,2022-08-12 21:51:57,2.0,38.0,61.0,2.0,80000.0
12,2022-08-12 21:51:58,2.0,38.0,61.0,2.0,80000.0
13,2022-08-12 21:51:59,2.0,38.0,205.0,0.75,60000.0
14,2022-08-12 21:52:00,2.0,38.0,205.0,0.75,60000.0
15,2022-08-12 21:52:01,2.0,38.0,205.0,0.75,60000.0
16,2022-08-12 21:52:02,2.0,38.0,205.0,0.75,60000.0
17,2022-08-12 21:52:03,2.0,39.0,105.0,0.75,33750.0
18,2022-08-12 21:52:04,2.0,39.0,90.0,0.75,25312.0
19,2022-08-12 21:52:05,2.0,39.0,90.0,0.75,25312.0
20,2022-08-12 21:52:06,2.0,40.0,94.0,0.75,18984.0
21,2022-08-12 21:52:07,2.0,40.0,92.0,0.75,14238.0
22,2022-08-12 21:52:08,2.0,40.0,156.0,0.75,10678.0
23,2022-08-12 21:52:09,2.0,40.0,156.0,0.75,10678.0
24,2022-08-12 21:52:10,2.0,40.0,257.0,0.75,6006.0
25,2022-08-12 21:52:11,2.0,40.0,257.0,0.75,6006.0
26,2022-08-12 21:52:12,2.0,40.0,257.0,0.75,6006.0
27,2022-08-12 21:52:13,2.0,40.0,257.0,0.75,6006.0
28,2022-08-12 21:52:14,2.0,40.0,72.0,1.25,7507.0
29,2022-08-12 21:52:15,2.0,40.0,72.0,1.25,7507.0
30,2022-08-12 21:52:16,2.0,40.0,72.0,1.25,7507.0
31,2022-08-12 21:52:17,2.0,40.0,72.0,1.25,7507.0
32,2022-08-12 21:52:18,2.0,43.0,70.0,1.25,9383.0
33,2022-08-12 21:52:19,2.0,42.0,143.0,0.75,7037.0
34,2022-08-12 21:52:20,2.0,42.0,143.0,0.75,7037.0
35,2022-08-12 21:52:21,2.0,40.0,97.0,0.75,5277.0
36,2022-08-12 21:52:22,2.0,40.0,143.0,0.75,3957.0
37,2022-08-12 21:52:23,2.0,41.0,94.0,0.75,2967.0
38,2022-08-12 21:52:24,2.0,38.0,93.0,0.75,2500.0
39,2022-08-12 21:52:25,2.0,38.0,93.0,0.75,2500.0
40,2022-08-12 21:52:26,2.0,38.0,97.0,0.75,2500.0
41,2022-08-12 21:52:27,2.0,38.0,120.0,0.75,2500.0
42,2022-08-12 21:52:28,2.0,38.0,387.0,0.75,2500.0
43,2022-08-12 21:52:29,2.0,38.0,104.0,0.75,2500.0
44,2022-08-12 21:52:30,2.0,38.0,104.0,0.75,2500.0
45,2022-08-12 21:52:31,2.0,38.0,104.0,0.75,2500.0
46,2022-08-12 21:52:32,2.0,38.0,104.0,0.75,2500.0
47,2022-08-12 21:52:33,2.0,39.0,78.0,1.25,3125.0
48,2022-08-12 21:52:34,2.0,39.0,78.0,1.25,3125.0
49,2022-08-12 21:52:35,2.0,39.0,78.0,1.25,3125.0
50,2022-08-12 21:52:36,2.0,39.0,78.0,1.25,3125.0
51,2022-08-12 21:52:37,2.0,42.0,68.0,1.25,3906.0
52,2022-08-12 21:52:38,2.0,42.0,128.0,0.75,2929.0
53,2022-08-12 21:52:39,2.0,42.0,128.0,0.75,2929.0
54,2022-08-12 21:52:40,2.0,42.0,128.0,0.75,2929.0
55,2022-08-12 21:52:41,2.0,42.0,128.0,0.75,2929.0
56,2022-08-12 21:52:42,2.0,43.0,147.0,0.75,2500.0
57,2022-08-12 21:52:43,2.0,43.0,147.0,0.75,2500.0
