,TIME_STAMP,game,capture,convert,encode,network,decode,display
0,2022-08-08 10:01:20,,,,,,,
1,2022-08-08 10:01:21,10.0,0.45,1.84,3.34,38.59,0.9,38.59
2,2022-08-08 10:01:22,10.0,0.27,0.0,3.2,29.42,36.9,29.42
3,2022-08-08 10:01:23,10.0,0.25,0.01,3.13,28.8,20.23,0.0
4,2022-08-08 10:01:24,10.0,0.25,0.01,3.13,28.8,20.23,0.0
5,2022-08-08 10:01:25,10.0,0.25,0.01,3.13,28.8,20.23,0.0
6,2022-08-08 10:01:26,10.0,0.27,0.0,3.74,35.64,1.21,35.64
7,2022-08-08 10:01:27,10.0,0.27,0.0,3.49,31.26,1.2,9.58
8,2022-08-08 10:01:28,10.0,0.27,0.0,3.49,31.26,1.2,9.58
9,2022-08-08 10:01:29,10.0,0.27,0.0,3.49,31.26,1.2,9.58
10,2022-08-08 10:01:30,10.0,0.27,0.0,3.49,31.26,1.2,9.58
11,2022-08-08 10:01:31,10.0,0.27,0.0,3.49,31.26,1.2,9.58
12,2022-08-08 10:01:32,10.0,0.27,0.0,3.49,31.26,1.2,9.58
13,2022-08-08 10:01:33,10.0,0.27,0.0,3.49,31.26,1.2,9.58
14,2022-08-08 10:01:34,10.0,0.27,0.0,3.49,31.26,1.2,9.58
15,2022-08-08 10:01:35,10.0,0.27,0.0,3.49,31.26,1.2,9.58
16,2022-08-08 10:01:36,3.75,2.86,15.01,8.95,42.34,1.76,42.34
17,2022-08-08 10:01:37,3.37,0.67,0.0,7.13,43.81,1.36,43.81
18,2022-08-08 10:01:38,3.03,0.66,0.0,7.12,36.63,1.74,36.63
19,2022-08-08 10:01:39,2.56,0.66,0.0,7.27,37.61,1.82,37.61
20,2022-08-08 10:01:40,2.5,0.67,0.0,7.25,42.14,1.81,42.14
21,2022-08-08 10:01:41,2.51,0.66,0.0,7.0,39.63,1.74,39.63
22,2022-08-08 10:01:42,2.78,0.69,0.01,6.95,42.43,1.81,42.43
23,2022-08-08 10:01:43,2.93,0.7,0.0,7.03,40.52,1.82,40.52
24,2022-08-08 10:01:44,3.08,0.7,0.0,6.99,37.29,1.71,37.29
25,2022-08-08 10:01:45,2.98,0.68,0.0,6.62,37.51,1.74,37.51
26,2022-08-08 10:01:46,2.99,0.68,0.0,5.82,38.05,1.64,38.05
27,2022-08-08 10:01:47,2.84,0.7,0.0,5.87,39.12,1.67,39.12
28,2022-08-08 10:01:48,2.61,0.68,0.01,5.66,34.21,1.61,20.67
29,2022-08-08 10:01:49,2.61,0.68,0.01,5.66,34.21,1.61,20.67
30,2022-08-08 10:01:50,2.61,0.68,0.01,5.66,34.21,1.61,20.67
31,2022-08-08 10:01:51,2.05,0.7,0.0,5.68,37.48,1.43,37.48
32,2022-08-08 10:01:52,2.34,0.69,0.0,5.72,42.05,1.57,42.05
33,2022-08-08 10:01:53,2.71,0.71,0.0,6.76,42.05,1.48,42.05
34,2022-08-08 10:01:54,2.82,0.7,0.0,6.84,40.37,1.5,40.37
35,2022-08-08 10:01:55,3.23,0.7,0.0,6.33,38.74,1.47,38.74
36,2022-08-08 10:01:56,3.87,0.71,0.0,6.99,41.15,1.52,41.15
37,2022-08-08 10:01:57,4.74,0.73,0.0,8.07,39.57,1.56,39.57
38,2022-08-08 10:01:58,5.39,0.72,0.0,7.31,40.06,1.67,40.06
39,2022-08-08 10:01:59,5.5,0.72,0.0,6.75,35.83,1.57,35.83
40,2022-08-08 10:02:00,5.33,0.74,0.0,7.15,36.8,1.47,36.8
41,2022-08-08 10:02:01,5.31,0.72,0.0,6.73,37.2,1.6,37.2
42,2022-08-08 10:02:02,5.73,0.72,0.0,5.65,38.63,1.39,38.63
43,2022-08-08 10:02:03,6.21,0.71,0.0,5.69,37.93,1.49,37.93
44,2022-08-08 10:02:04,6.36,0.72,0.01,5.73,33.7,1.43,20.59
45,2022-08-08 10:02:05,5.62,0.74,0.0,5.79,50.53,1.35,50.53
46,2022-08-08 10:02:06,5.22,0.76,0.0,6.18,34.36,1.4,34.36
47,2022-08-08 10:02:07,4.06,0.71,0.01,6.01,33.03,1.44,20.62
48,2022-08-08 10:02:08,3.83,0.71,0.0,6.41,36.07,1.43,36.07
49,2022-08-08 10:02:09,3.51,0.68,0.0,5.49,35.87,1.42,35.87
50,2022-08-08 10:02:10,3.84,0.68,0.0,5.41,38.85,1.35,38.85
51,2022-08-08 10:02:11,3.85,0.67,0.0,5.34,38.36,1.5,38.36
52,2022-08-08 10:02:12,3.64,0.68,0.0,5.2,35.34,1.28,35.34
53,2022-08-08 10:02:13,3.55,0.7,0.0,6.5,34.47,1.34,34.47
54,2022-08-08 10:02:14,3.38,0.69,0.0,6.7,36.83,1.45,36.83
55,2022-08-08 10:02:15,3.3,0.72,0.0,7.27,35.94,1.36,35.94
56,2022-08-08 10:02:16,3.29,0.71,0.0,6.85,34.89,1.37,34.89
57,2022-08-08 10:02:17,3.35,0.72,0.0,7.1,35.03,1.38,35.03
58,2022-08-08 10:02:18,3.44,0.72,0.0,7.24,33.68,1.23,20.11
59,2022-08-08 10:02:19,3.44,0.72,0.0,7.24,33.68,1.23,20.11
60,2022-08-08 10:02:20,3.39,0.7,0.0,7.36,44.78,1.32,44.78
61,2022-08-08 10:02:21,3.35,0.72,0.0,7.51,43.57,1.31,43.57
62,2022-08-08 10:02:22,3.36,0.71,0.0,7.54,34.84,1.33,34.84
63,2022-08-08 10:02:23,3.45,0.73,0.0,7.46,34.12,1.28,20.78
64,2022-08-08 10:02:24,3.49,0.72,0.0,7.28,34.65,1.39,34.65
65,2022-08-08 10:02:25,3.55,0.75,0.0,7.01,33.46,1.38,20.61
66,2022-08-08 10:02:26,3.61,0.71,0.0,7.3,34.9,1.42,34.9
67,2022-08-08 10:02:27,3.63,0.67,0.0,5.82,33.86,1.48,20.74
68,2022-08-08 10:02:28,3.63,0.67,0.0,5.82,33.86,1.48,20.74
69,2022-08-08 10:02:29,3.76,0.71,0.0,6.85,37.42,1.48,37.42
70,2022-08-08 10:02:30,3.9,0.71,0.01,6.42,34.0,1.38,15.88
71,2022-08-08 10:02:31,3.9,0.71,0.01,6.42,34.0,1.38,15.88
72,2022-08-08 10:02:32,3.54,0.71,0.0,6.73,41.62,1.36,41.62
73,2022-08-08 10:02:33,3.06,0.69,0.0,6.62,33.35,1.37,12.36
74,2022-08-08 10:02:34,3.01,0.71,0.0,5.74,36.02,1.36,36.02
75,2022-08-08 10:02:35,3.48,0.69,0.0,5.61,41.3,1.32,41.3
76,2022-08-08 10:02:36,4.64,0.71,0.0,6.91,35.34,1.29,35.34
77,2022-08-08 10:02:37,4.64,0.71,0.0,6.91,35.34,1.29,35.34
78,2022-08-08 10:02:38,5.68,0.72,0.0,7.26,35.0,1.4,35.0
79,2022-08-08 10:02:39,6.45,0.72,0.0,7.25,34.28,1.23,20.62
80,2022-08-08 10:02:40,6.45,0.72,0.0,7.25,34.28,1.23,20.62
81,2022-08-08 10:02:41,6.93,0.73,0.01,7.64,35.16,1.35,35.16
82,2022-08-08 10:02:42,7.16,0.73,0.0,7.8,33.83,1.42,20.5
83,2022-08-08 10:02:43,7.31,0.72,0.0,7.62,34.51,1.41,34.51
84,2022-08-08 10:02:44,7.41,0.72,0.0,7.57,34.94,1.5,34.94
85,2022-08-08 10:02:45,7.38,0.73,0.0,6.64,34.74,1.43,34.74
86,2022-08-08 10:02:46,7.27,0.71,0.0,6.59,37.4,1.37,37.4
87,2022-08-08 10:02:47,7.03,0.71,0.0,5.81,35.4,1.57,35.4
