,TIME_STAMP,state,minRTT,maxRTT,gain,bitrate
0,2022-08-11 15:05:56,,,,,
1,2022-08-11 15:05:57,,,,,
2,2022-08-11 15:05:58,1.0,93.0,108.0,2.0,5000.0
3,2022-08-11 15:05:59,1.0,93.0,105.0,2.0,10000.0
4,2022-08-11 15:06:00,1.0,93.0,110.0,2.0,40000.0
5,2022-08-11 15:06:01,1.0,93.0,110.0,2.0,40000.0
6,2022-08-11 15:06:02,2.0,93.0,144.0,0.75,15000.0
7,2022-08-11 15:06:03,2.0,93.0,144.0,0.75,15000.0
8,2022-08-11 15:06:04,2.0,93.0,144.0,0.75,15000.0
9,2022-08-11 15:06:05,2.0,93.0,144.0,0.75,15000.0
10,2022-08-11 15:06:06,2.0,91.0,113.0,1.25,18750.0
11,2022-08-11 15:06:07,2.0,91.0,113.0,1.25,18750.0
12,2022-08-11 15:06:08,2.0,91.0,113.0,1.25,18750.0
13,2022-08-11 15:06:09,2.0,91.0,113.0,1.25,18750.0
14,2022-08-11 15:06:10,2.0,91.0,136.0,1.25,23437.0
15,2022-08-11 15:06:11,2.0,91.0,304.0,0.75,17577.0
16,2022-08-11 15:06:12,2.0,91.0,304.0,0.75,17577.0
17,2022-08-11 15:06:13,2.0,91.0,304.0,0.75,17577.0
18,2022-08-11 15:06:14,2.0,91.0,304.0,0.75,17577.0
19,2022-08-11 15:06:15,2.0,93.0,93.0,1.25,16477.0
20,2022-08-11 15:06:16,2.0,93.0,93.0,1.25,16477.0
21,2022-08-11 15:06:17,2.0,93.0,93.0,1.25,16477.0
22,2022-08-11 15:06:18,2.0,94.0,161.0,0.75,12357.0
23,2022-08-11 15:06:19,2.0,94.0,161.0,0.75,12357.0
24,2022-08-11 15:06:20,2.0,94.0,161.0,0.75,12357.0
25,2022-08-11 15:06:21,2.0,94.0,161.0,0.75,12357.0
26,2022-08-11 15:06:22,2.0,114.0,261.0,0.75,5212.0
27,2022-08-11 15:06:23,2.0,114.0,174.0,0.75,3909.0
28,2022-08-11 15:06:24,2.0,114.0,174.0,0.75,3909.0
29,2022-08-11 15:06:25,2.0,114.0,174.0,0.75,3909.0
30,2022-08-11 15:06:26,2.0,114.0,174.0,0.75,3909.0
31,2022-08-11 15:06:27,2.0,111.0,141.0,1.25,3663.0
32,2022-08-11 15:06:28,2.0,111.0,141.0,1.25,3663.0
33,2022-08-11 15:06:29,2.0,111.0,141.0,1.25,3663.0
34,2022-08-11 15:06:30,2.0,113.0,168.0,0.75,2747.0
35,2022-08-11 15:06:31,2.0,113.0,168.0,0.75,2747.0
36,2022-08-11 15:06:32,2.0,113.0,168.0,0.75,2500.0
37,2022-08-11 15:06:33,2.0,113.0,170.0,0.75,2500.0
38,2022-08-11 15:06:34,2.0,113.0,170.0,0.75,2500.0
39,2022-08-11 15:06:35,2.0,113.0,170.0,0.75,2500.0
40,2022-08-11 15:06:36,2.0,113.0,170.0,0.75,2500.0
41,2022-08-11 15:06:37,2.0,105.0,116.0,1.25,3125.0
42,2022-08-11 15:06:38,2.0,105.0,116.0,1.25,3125.0
43,2022-08-11 15:06:39,2.0,105.0,116.0,1.25,3125.0
44,2022-08-11 15:06:40,2.0,105.0,116.0,1.25,3125.0
45,2022-08-11 15:06:41,2.0,104.0,129.0,1.25,3906.0
46,2022-08-11 15:06:42,2.0,104.0,129.0,1.25,3906.0
47,2022-08-11 15:06:43,2.0,104.0,129.0,1.25,3906.0
48,2022-08-11 15:06:44,2.0,104.0,129.0,1.25,3906.0
49,2022-08-11 15:06:45,2.0,104.0,130.0,1.25,4882.0
50,2022-08-11 15:06:46,2.0,104.0,130.0,1.25,4882.0
51,2022-08-11 15:06:47,2.0,104.0,130.0,1.25,4882.0
52,2022-08-11 15:06:48,2.0,104.0,130.0,1.25,4882.0
53,2022-08-11 15:06:49,2.0,103.0,124.0,1.25,6102.0
54,2022-08-11 15:06:50,2.0,103.0,124.0,1.25,6102.0
55,2022-08-11 15:06:51,2.0,103.0,124.0,1.25,6102.0
56,2022-08-11 15:06:52,2.0,103.0,124.0,1.25,6102.0
57,2022-08-11 15:06:53,2.0,104.0,130.0,1.25,7627.0
58,2022-08-11 15:06:54,2.0,104.0,130.0,1.25,7627.0
59,2022-08-11 15:06:55,2.0,104.0,130.0,1.25,7627.0
60,2022-08-11 15:06:56,2.0,104.0,130.0,1.25,7627.0
61,2022-08-11 15:06:57,2.0,105.0,123.0,1.25,9533.0
62,2022-08-11 15:06:58,2.0,104.0,161.0,0.75,7149.0
63,2022-08-11 15:06:59,2.0,104.0,161.0,0.75,7149.0
64,2022-08-11 15:07:00,2.0,104.0,161.0,0.75,7149.0
65,2022-08-11 15:07:01,2.0,104.0,161.0,0.75,7149.0
66,2022-08-11 15:07:02,2.0,103.0,124.0,1.25,8936.0
67,2022-08-11 15:07:03,2.0,103.0,124.0,1.25,8936.0
68,2022-08-11 15:07:04,2.0,103.0,124.0,1.25,8936.0
