,TIME_STAMP,state,minRTT,maxRTT,gain,bitrate
0,2022-08-12 18:42:48,,,,,
1,2022-08-12 18:42:49,,,,,
2,2022-08-12 18:42:50,1.0,62.0,96.0,2.0,5000.0
3,2022-08-12 18:42:51,1.0,62.0,93.0,2.0,20000.0
4,2022-08-12 18:42:52,2.0,62.0,178.0,0.5,20000.0
5,2022-08-12 18:42:53,2.0,53.0,236.0,0.75,11250.0
6,2022-08-12 18:42:54,2.0,51.0,129.0,0.75,6327.0
7,2022-08-12 18:42:55,2.0,50.0,211.0,0.75,4745.0
8,2022-08-12 18:42:56,2.0,50.0,125.0,0.75,3558.0
9,2022-08-12 18:42:57,2.0,49.0,204.0,0.75,2668.0
10,2022-08-12 18:42:58,2.0,49.0,206.0,0.75,2500.0
11,2022-08-12 18:42:59,2.0,48.0,134.0,0.75,2500.0
12,2022-08-12 18:43:00,2.0,48.0,134.0,0.75,2500.0
13,2022-08-12 18:43:01,2.0,48.0,134.0,0.75,2500.0
14,2022-08-12 18:43:02,2.0,48.0,223.0,0.75,2500.0
15,2022-08-12 18:43:03,2.0,48.0,223.0,0.75,2500.0
16,2022-08-12 18:43:04,2.0,48.0,123.0,0.75,2500.0
17,2022-08-12 18:43:05,2.0,48.0,141.0,0.75,2500.0
18,2022-08-12 18:43:06,2.0,48.0,141.0,0.75,2500.0
19,2022-08-12 18:43:07,2.0,48.0,141.0,0.75,2500.0
20,2022-08-12 18:43:08,2.0,47.0,154.0,0.75,2500.0
21,2022-08-12 18:43:09,2.0,47.0,173.0,0.75,2500.0
22,2022-08-12 18:43:10,2.0,49.0,107.0,0.75,2500.0
23,2022-08-12 18:43:11,2.0,49.0,144.0,0.75,2500.0
24,2022-08-12 18:43:12,2.0,49.0,190.0,0.75,2500.0
25,2022-08-12 18:43:13,2.0,49.0,190.0,0.75,2500.0
26,2022-08-12 18:43:14,2.0,49.0,111.0,0.75,2500.0
27,2022-08-12 18:43:15,2.0,49.0,111.0,0.75,2500.0
28,2022-08-12 18:43:16,2.0,47.0,145.0,0.75,2500.0
29,2022-08-12 18:43:17,2.0,49.0,218.0,0.75,2500.0
30,2022-08-12 18:43:18,2.0,48.0,116.0,0.75,2500.0
31,2022-08-12 18:43:19,2.0,48.0,156.0,0.75,2500.0
32,2022-08-12 18:43:20,2.0,47.0,103.0,0.75,2500.0
33,2022-08-12 18:43:21,2.0,47.0,274.0,0.75,2500.0
34,2022-08-12 18:43:22,2.0,47.0,274.0,0.75,2500.0
35,2022-08-12 18:43:23,2.0,47.0,160.0,0.75,2500.0
36,2022-08-12 18:43:24,2.0,47.0,119.0,0.75,2500.0
37,2022-08-12 18:43:25,2.0,47.0,119.0,0.75,2500.0
38,2022-08-12 18:43:26,2.0,47.0,198.0,0.75,2500.0
39,2022-08-12 18:43:27,2.0,47.0,182.0,0.75,2500.0
40,2022-08-12 18:43:28,2.0,47.0,182.0,0.75,2500.0
41,2022-08-12 18:43:29,2.0,47.0,132.0,0.75,2500.0
42,2022-08-12 18:43:30,2.0,47.0,132.0,0.75,2500.0
43,2022-08-12 18:43:31,2.0,47.0,143.0,0.75,2500.0
44,2022-08-12 18:43:32,2.0,46.0,146.0,0.75,2500.0
45,2022-08-12 18:43:33,2.0,46.0,146.0,0.75,2500.0
46,2022-08-12 18:43:34,2.0,46.0,115.0,0.75,2500.0
47,2022-08-12 18:43:35,2.0,46.0,144.0,0.75,2500.0
48,2022-08-12 18:43:36,2.0,46.0,144.0,0.75,2500.0
49,2022-08-12 18:43:37,2.0,46.0,97.0,0.75,2500.0
50,2022-08-12 18:43:38,2.0,46.0,97.0,0.75,2500.0
51,2022-08-12 18:43:39,2.0,46.0,223.0,0.75,2500.0
52,2022-08-12 18:43:40,2.0,46.0,180.0,0.75,2500.0
53,2022-08-12 18:43:41,2.0,46.0,181.0,0.75,2500.0
54,2022-08-12 18:43:42,2.0,48.0,100.0,0.75,2500.0
55,2022-08-12 18:43:43,2.0,48.0,133.0,0.75,2500.0
56,2022-08-12 18:43:44,2.0,48.0,139.0,0.75,2500.0
57,2022-08-12 18:43:45,2.0,49.0,153.0,0.75,2500.0
58,2022-08-12 18:43:46,2.0,49.0,138.0,0.75,2500.0
59,2022-08-12 18:43:47,2.0,49.0,116.0,0.75,2500.0
60,2022-08-12 18:43:48,2.0,49.0,136.0,0.75,2500.0
