,TIME_STAMP,game,capture,convert,encode,network,decode,display
0,2022-08-10 17:05:31,,,,,,,
1,2022-08-10 17:05:32,17.18,1.78,1.71,8.05,64.94,1.01,64.94
2,2022-08-10 17:05:33,21.92,0.19,0.0,7.05,64.22,1.85,64.22
3,2022-08-10 17:05:34,22.01,0.66,0.0,8.3,71.34,22.69,71.34
4,2022-08-10 17:05:35,26.64,0.71,0.01,8.32,61.03,1.21,61.03
5,2022-08-10 17:05:36,33.59,0.64,0.01,8.01,61.82,1.16,61.82
6,2022-08-10 17:05:37,31.84,0.68,0.01,9.55,62.81,1.24,62.81
7,2022-08-10 17:05:38,33.55,0.7,0.01,8.91,61.93,1.21,61.93
8,2022-08-10 17:05:39,29.94,0.69,0.01,8.43,60.82,1.27,60.82
9,2022-08-10 17:05:40,34.68,0.68,0.0,8.4,62.09,1.33,62.09
10,2022-08-10 17:05:41,31.72,0.67,0.01,10.17,74.59,1.29,74.59
11,2022-08-10 17:05:42,38.89,0.58,0.0,9.45,62.81,1.16,62.81
12,2022-08-10 17:05:43,35.57,0.69,0.0,9.61,63.7,1.36,63.7
13,2022-08-10 17:05:44,36.21,0.56,0.0,8.61,64.98,1.22,64.98
14,2022-08-10 17:05:45,40.53,0.7,0.0,12.02,65.7,1.3,65.7
15,2022-08-10 17:05:46,44.19,0.69,0.02,13.86,66.33,1.37,66.33
16,2022-08-10 17:05:47,48.6,0.58,0.0,12.79,65.13,1.34,65.13
17,2022-08-10 17:05:48,48.87,0.52,0.0,11.42,76.22,1.38,76.22
18,2022-08-10 17:05:49,48.04,0.65,0.0,11.77,66.94,1.42,66.94
19,2022-08-10 17:05:50,37.58,0.6,0.0,12.49,70.88,1.23,70.88
20,2022-08-10 17:05:51,36.3,0.65,0.01,11.25,72.52,1.27,72.52
21,2022-08-10 17:05:52,31.8,0.57,0.0,11.59,64.5,1.41,64.5
22,2022-08-10 17:05:53,36.93,0.66,0.0,11.95,65.73,1.27,65.73
23,2022-08-10 17:05:54,35.02,0.58,0.0,10.31,66.47,1.39,66.47
24,2022-08-10 17:05:55,42.19,0.56,0.0,11.09,64.37,1.43,64.37
25,2022-08-10 17:05:56,45.1,0.63,0.01,9.78,63.77,1.24,63.77
26,2022-08-10 17:05:57,51.26,0.56,0.0,11.35,64.69,1.3,64.69
27,2022-08-10 17:05:58,47.45,0.59,0.01,12.43,65.75,1.43,65.75
28,2022-08-10 17:05:59,47.45,0.59,0.01,12.43,65.75,1.43,65.75
29,2022-08-10 17:06:00,50.28,0.68,0.0,9.15,66.95,1.27,66.95
30,2022-08-10 17:06:01,46.62,0.54,0.01,9.1,66.35,1.43,66.35
31,2022-08-10 17:06:02,46.62,0.54,0.01,9.1,66.35,1.43,66.35
32,2022-08-10 17:06:03,46.43,0.71,0.0,8.13,61.64,1.43,61.64
33,2022-08-10 17:06:04,42.02,0.56,0.0,9.3,63.39,1.0,63.39
34,2022-08-10 17:06:05,40.66,0.53,0.0,7.58,65.33,1.42,65.33
35,2022-08-10 17:06:06,49.28,0.57,0.0,8.53,62.15,1.39,62.15
36,2022-08-10 17:06:07,40.39,0.56,0.0,11.19,64.53,1.45,64.53
37,2022-08-10 17:06:08,49.0,0.61,0.01,9.88,63.5,1.25,63.5
38,2022-08-10 17:06:09,49.17,0.51,0.01,11.26,64.92,1.3,64.92
39,2022-08-10 17:06:10,61.0,0.66,0.01,11.42,66.74,1.22,66.74
40,2022-08-10 17:06:11,69.17,0.46,0.0,10.18,68.44,1.27,68.44
41,2022-08-10 17:06:12,59.8,0.41,0.01,13.26,64.18,1.3,64.18
42,2022-08-10 17:06:13,63.08,0.55,0.0,13.63,64.06,1.33,64.06
43,2022-08-10 17:06:14,58.49,0.54,0.0,13.6,67.77,1.33,67.77
44,2022-08-10 17:06:15,57.62,0.49,0.0,13.3,63.68,1.5,63.68
45,2022-08-10 17:06:16,61.78,0.52,0.0,13.24,63.12,1.25,63.12
46,2022-08-10 17:06:17,58.31,0.48,0.0,12.75,64.81,1.55,64.81
47,2022-08-10 17:06:18,58.03,0.37,0.01,12.53,63.0,1.43,63.0
48,2022-08-10 17:06:19,60.75,0.6,0.01,13.4,65.11,1.36,65.11
49,2022-08-10 17:06:20,56.79,0.57,0.0,13.23,64.76,1.16,64.76
50,2022-08-10 17:06:21,59.38,0.5,0.01,12.94,65.24,1.38,65.24
51,2022-08-10 17:06:22,54.96,0.49,0.0,12.01,66.29,1.23,66.29
52,2022-08-10 17:06:23,59.21,0.55,0.0,12.01,65.53,1.6,65.53
53,2022-08-10 17:06:24,51.85,0.52,0.0,12.97,66.5,1.03,66.5
54,2022-08-10 17:06:25,54.02,0.56,0.0,11.54,65.81,1.35,65.81
55,2022-08-10 17:06:26,58.81,0.52,0.01,12.48,70.22,1.37,70.22
56,2022-08-10 17:06:27,56.3,0.49,0.0,13.21,59.37,1.38,59.37
57,2022-08-10 17:06:28,61.51,0.51,0.0,12.9,62.99,1.33,62.99
58,2022-08-10 17:06:29,66.9,0.51,0.01,13.16,61.94,1.51,61.94
59,2022-08-10 17:06:30,71.75,0.47,0.01,13.3,63.05,1.37,63.05
60,2022-08-10 17:06:31,66.87,0.51,0.01,13.31,64.13,1.54,64.13
61,2022-08-10 17:06:32,53.93,0.49,0.0,13.41,60.07,1.21,60.07
62,2022-08-10 17:06:33,52.3,0.6,0.0,13.59,61.97,1.3,61.97
63,2022-08-10 17:06:34,51.72,0.46,0.01,11.97,63.78,1.35,63.78
64,2022-08-10 17:06:35,43.24,0.57,0.0,12.64,65.23,1.22,65.23
65,2022-08-10 17:06:36,45.62,0.59,0.0,13.9,63.9,1.49,63.9
66,2022-08-10 17:06:37,46.52,0.49,0.0,13.03,62.65,1.04,62.65
67,2022-08-10 17:06:38,46.77,0.55,0.0,13.5,67.66,1.34,67.66
68,2022-08-10 17:06:39,50.6,0.51,0.0,13.41,64.35,1.12,64.35
69,2022-08-10 17:06:40,44.94,0.59,0.0,13.63,54.42,1.57,54.42
70,2022-08-10 17:06:41,48.91,0.45,0.0,13.07,55.24,1.33,55.24
71,2022-08-10 17:06:42,56.87,0.37,0.01,12.85,57.22,1.48,57.22
72,2022-08-10 17:06:43,58.68,0.47,0.0,13.05,57.44,1.29,57.44
73,2022-08-10 17:06:44,60.91,0.47,0.0,13.46,57.3,1.42,57.3
74,2022-08-10 17:06:45,60.91,0.47,0.0,13.46,57.3,1.42,57.3
75,2022-08-10 17:06:46,57.89,0.41,0.02,13.01,54.41,1.29,54.41
76,2022-08-10 17:06:47,57.89,0.41,0.02,13.01,54.41,1.29,54.41
77,2022-08-10 17:06:48,62.11,0.46,0.01,12.89,66.61,1.41,66.61
78,2022-08-10 17:06:49,62.11,0.46,0.01,12.89,66.61,1.41,66.61
79,2022-08-10 17:06:50,53.62,0.55,0.0,13.75,56.65,1.21,56.65
80,2022-08-10 17:06:51,53.56,0.57,0.0,13.23,55.02,1.73,55.02
81,2022-08-10 17:06:52,53.02,0.47,0.0,13.12,60.96,1.25,60.96
82,2022-08-10 17:06:53,56.11,0.56,0.01,13.07,62.55,1.4,62.55
83,2022-08-10 17:06:54,58.55,0.46,0.0,13.04,63.5,1.23,63.5
84,2022-08-10 17:06:55,62.49,0.5,0.01,13.0,63.89,1.41,63.89
85,2022-08-10 17:06:56,56.37,0.44,0.0,12.78,62.94,1.19,62.94
86,2022-08-10 17:06:57,56.65,0.43,0.01,13.17,60.91,1.47,60.91
87,2022-08-10 17:06:58,66.72,0.35,0.01,12.89,63.61,1.49,63.61
88,2022-08-10 17:06:59,69.4,0.52,0.0,13.59,63.69,1.43,63.69
89,2022-08-10 17:07:00,71.3,0.42,0.0,12.95,61.38,1.44,61.38
90,2022-08-10 17:07:01,78.44,0.26,0.0,12.54,59.91,1.3,59.91
91,2022-08-10 17:07:02,93.3,0.53,0.0,13.58,69.78,1.48,69.78
92,2022-08-10 17:07:03,101.0,0.45,0.0,13.24,62.4,1.48,62.4
93,2022-08-10 17:07:04,90.91,0.37,0.01,12.58,62.53,1.33,62.53
94,2022-08-10 17:07:05,75.5,0.43,0.0,13.38,63.54,1.57,63.54
95,2022-08-10 17:07:06,67.7,0.46,0.01,13.61,65.48,1.7,65.48
96,2022-08-10 17:07:07,56.64,0.55,0.01,13.7,63.26,1.65,63.26
97,2022-08-10 17:07:08,59.93,0.24,0.0,12.33,61.44,1.87,61.44
98,2022-08-10 17:07:09,68.29,0.5,0.0,13.23,61.52,1.43,61.52
99,2022-08-10 17:07:10,69.98,0.61,0.03,13.75,60.39,1.46,60.39
100,2022-08-10 17:07:11,72.77,0.24,0.01,12.24,61.48,1.48,61.48
