,TIME_STAMP,Number of frames dropped,FPS,Frame drop percentage
0,2022-08-12 18:25:00,0,60.0,0.0
1,2022-08-12 18:25:01,41,60.0,68.33333333333333
2,2022-08-12 18:25:02,21,60.0,35.0
3,2022-08-12 18:25:03,41,60.0,68.33333333333333
4,2022-08-12 18:25:04,0,60.0,0.0
5,2022-08-12 18:25:05,0,60.0,0.0
6,2022-08-12 18:25:06,0,60.0,0.0
7,2022-08-12 18:25:07,0,60.0,0.0
8,2022-08-12 18:25:08,0,60.0,0.0
9,2022-08-12 18:25:09,0,60.0,0.0
10,2022-08-12 18:25:10,0,60.0,0.0
11,2022-08-12 18:25:11,0,60.0,0.0
12,2022-08-12 18:25:12,0,60.0,0.0
13,2022-08-12 18:25:13,0,60.0,0.0
14,2022-08-12 18:25:14,0,60.0,0.0
15,2022-08-12 18:25:15,0,60.0,0.0
16,2022-08-12 18:25:16,0,60.0,0.0
17,2022-08-12 18:25:17,0,60.0,0.0
18,2022-08-12 18:25:18,0,60.0,0.0
19,2022-08-12 18:25:19,0,60.0,0.0
20,2022-08-12 18:25:20,0,60.0,0.0
21,2022-08-12 18:25:21,0,60.0,0.0
22,2022-08-12 18:25:22,0,60.0,0.0
23,2022-08-12 18:25:23,0,60.0,0.0
24,2022-08-12 18:25:24,0,60.0,0.0
25,2022-08-12 18:25:25,0,60.0,0.0
26,2022-08-12 18:25:26,0,60.0,0.0
27,2022-08-12 18:25:27,0,60.0,0.0
28,2022-08-12 18:25:28,0,60.0,0.0
29,2022-08-12 18:25:29,0,60.0,0.0
30,2022-08-12 18:25:30,0,60.0,0.0
31,2022-08-12 18:25:31,0,60.0,0.0
32,2022-08-12 18:25:32,0,60.0,0.0
33,2022-08-12 18:25:33,0,60.0,0.0
34,2022-08-12 18:25:34,0,60.0,0.0
35,2022-08-12 18:25:35,0,60.0,0.0
36,2022-08-12 18:25:36,0,60.0,0.0
37,2022-08-12 18:25:37,0,60.0,0.0
38,2022-08-12 18:25:38,0,60.0,0.0
39,2022-08-12 18:25:39,0,60.0,0.0
40,2022-08-12 18:25:40,0,60.0,0.0
41,2022-08-12 18:25:41,0,60.0,0.0
42,2022-08-12 18:25:42,0,60.0,0.0
43,2022-08-12 18:25:43,0,60.0,0.0
44,2022-08-12 18:25:44,0,60.0,0.0
45,2022-08-12 18:25:45,0,60.0,0.0
46,2022-08-12 18:25:46,0,60.0,0.0
47,2022-08-12 18:25:47,0,60.0,0.0
48,2022-08-12 18:25:48,0,60.0,0.0
49,2022-08-12 18:25:49,0,60.0,0.0
50,2022-08-12 18:25:50,0,60.0,0.0
51,2022-08-12 18:25:51,0,60.0,0.0
52,2022-08-12 18:25:52,0,60.0,0.0
53,2022-08-12 18:25:53,0,60.0,0.0
54,2022-08-12 18:25:54,0,60.0,0.0
55,2022-08-12 18:25:55,0,60.0,0.0
56,2022-08-12 18:25:56,0,60.0,0.0
57,2022-08-12 18:25:57,0,60.0,0.0
58,2022-08-12 18:25:58,0,60.0,0.0
59,2022-08-12 18:25:59,0,60.0,0.0
60,2022-08-12 18:26:00,0,60.0,0.0
61,2022-08-12 18:26:01,0,60.0,0.0
62,2022-08-12 18:26:02,0,60.0,0.0
63,2022-08-12 18:26:03,0,60.0,0.0
64,2022-08-12 18:26:04,0,60.0,0.0
65,2022-08-12 18:26:05,0,60.0,0.0
66,2022-08-12 18:26:06,0,60.0,0.0
67,2022-08-12 18:26:07,0,60.0,0.0
68,2022-08-12 18:26:08,0,60.0,0.0
69,2022-08-12 18:26:09,0,60.0,0.0
70,2022-08-12 18:26:10,0,60.0,0.0
71,2022-08-12 18:26:11,0,60.0,0.0
72,2022-08-12 18:26:12,0,60.0,0.0
73,2022-08-12 18:26:13,0,60.0,0.0
74,2022-08-12 18:26:14,0,60.0,0.0
75,2022-08-12 18:26:15,0,60.0,0.0
76,2022-08-12 18:26:16,0,60.0,0.0
77,2022-08-12 18:26:17,0,60.0,0.0
78,2022-08-12 18:26:18,0,60.0,0.0
79,2022-08-12 18:26:19,0,60.0,0.0
80,2022-08-12 18:26:20,0,60.0,0.0
81,2022-08-12 18:26:21,0,60.0,0.0
82,2022-08-12 18:26:22,0,60.0,0.0
83,2022-08-12 18:26:23,0,60.0,0.0
84,2022-08-12 18:26:24,0,60.0,0.0
85,2022-08-12 18:26:25,0,60.0,0.0
86,2022-08-12 18:26:26,0,60.0,0.0
87,2022-08-12 18:26:27,0,60.0,0.0
88,2022-08-12 18:26:28,0,60.0,0.0
89,2022-08-12 18:26:29,0,60.0,0.0
90,2022-08-12 18:26:30,0,60.0,0.0
91,2022-08-12 18:26:31,0,60.0,0.0
92,2022-08-12 18:26:32,0,60.0,0.0
93,2022-08-12 18:26:33,0,60.0,0.0
94,2022-08-12 18:26:34,0,60.0,0.0
95,2022-08-12 18:26:35,0,60.0,0.0
96,2022-08-12 18:26:36,0,60.0,0.0
97,2022-08-12 18:26:37,0,60.0,0.0
98,2022-08-12 18:26:38,0,60.0,0.0
99,2022-08-12 18:26:39,0,60.0,0.0
100,2022-08-12 18:26:40,0,60.0,0.0
101,2022-08-12 18:26:41,0,60.0,0.0
102,2022-08-12 18:26:42,0,60.0,0.0
103,2022-08-12 18:26:43,0,60.0,0.0
104,2022-08-12 18:26:44,0,60.0,0.0
105,2022-08-12 18:26:45,0,60.0,0.0
106,2022-08-12 18:26:46,0,60.0,0.0
107,2022-08-12 18:26:47,0,60.0,0.0
108,2022-08-12 18:26:48,0,60.0,0.0
109,2022-08-12 18:26:49,0,60.0,0.0
110,2022-08-12 18:26:50,0,60.0,0.0
111,2022-08-12 18:26:51,0,60.0,0.0
112,2022-08-12 18:26:52,0,60.0,0.0
113,2022-08-12 18:26:53,0,60.0,0.0
114,2022-08-12 18:26:54,0,60.0,0.0
115,2022-08-12 18:26:55,0,60.0,0.0
116,2022-08-12 18:26:56,0,60.0,0.0
117,2022-08-12 18:26:57,0,60.0,0.0
118,2022-08-12 18:26:58,0,60.0,0.0
119,2022-08-12 18:26:59,0,60.0,0.0
