,TIME_STAMP,Number of frames dropped,FPS,Frame drop percentage
0,2022-08-11 14:06:56,0,60.0,0.0
1,2022-08-11 14:06:57,2,60.0,3.3333333333333335
2,2022-08-11 14:06:58,38,60.0,63.33333333333333
3,2022-08-11 14:06:59,42,60.0,70.0
4,2022-08-11 14:07:00,0,60.0,0.0
5,2022-08-11 14:07:01,0,60.0,0.0
6,2022-08-11 14:07:02,0,60.0,0.0
7,2022-08-11 14:07:03,0,60.0,0.0
8,2022-08-11 14:07:04,0,60.0,0.0
9,2022-08-11 14:07:05,0,60.0,0.0
10,2022-08-11 14:07:06,0,60.0,0.0
11,2022-08-11 14:07:07,0,60.0,0.0
12,2022-08-11 14:07:08,0,60.0,0.0
13,2022-08-11 14:07:09,0,60.0,0.0
14,2022-08-11 14:07:10,0,60.0,0.0
15,2022-08-11 14:07:11,0,60.0,0.0
16,2022-08-11 14:07:12,0,60.0,0.0
17,2022-08-11 14:07:13,0,60.0,0.0
18,2022-08-11 14:07:14,0,60.0,0.0
19,2022-08-11 14:07:15,4,60.0,6.666666666666667
20,2022-08-11 14:07:16,30,60.0,50.0
21,2022-08-11 14:07:17,0,60.0,0.0
22,2022-08-11 14:07:18,0,60.0,0.0
23,2022-08-11 14:07:19,0,60.0,0.0
24,2022-08-11 14:07:20,0,60.0,0.0
25,2022-08-11 14:07:21,0,60.0,0.0
26,2022-08-11 14:07:22,0,60.0,0.0
27,2022-08-11 14:07:23,0,60.0,0.0
28,2022-08-11 14:07:24,0,60.0,0.0
29,2022-08-11 14:07:25,0,60.0,0.0
30,2022-08-11 14:07:26,0,60.0,0.0
31,2022-08-11 14:07:27,0,60.0,0.0
32,2022-08-11 14:07:28,0,60.0,0.0
33,2022-08-11 14:07:29,0,60.0,0.0
34,2022-08-11 14:07:30,0,60.0,0.0
35,2022-08-11 14:07:31,0,60.0,0.0
36,2022-08-11 14:07:32,0,60.0,0.0
37,2022-08-11 14:07:33,0,60.0,0.0
38,2022-08-11 14:07:34,0,60.0,0.0
39,2022-08-11 14:07:35,3,60.0,5.0
40,2022-08-11 14:07:36,1,60.0,1.6666666666666667
41,2022-08-11 14:07:37,1,60.0,1.6666666666666667
42,2022-08-11 14:07:38,0,60.0,0.0
43,2022-08-11 14:07:39,1,60.0,1.6666666666666667
44,2022-08-11 14:07:40,3,60.0,5.0
45,2022-08-11 14:07:41,57,60.0,95.0
46,2022-08-11 14:07:42,56,60.0,93.33333333333333
47,2022-08-11 14:07:43,0,60.0,0.0
48,2022-08-11 14:07:44,0,60.0,0.0
49,2022-08-11 14:07:45,0,60.0,0.0
50,2022-08-11 14:07:46,0,60.0,0.0
51,2022-08-11 14:07:47,0,60.0,0.0
52,2022-08-11 14:07:48,0,60.0,0.0
53,2022-08-11 14:07:49,0,60.0,0.0
54,2022-08-11 14:07:50,0,60.0,0.0
55,2022-08-11 14:07:51,0,60.0,0.0
56,2022-08-11 14:07:52,0,60.0,0.0
57,2022-08-11 14:07:53,0,60.0,0.0
58,2022-08-11 14:07:54,0,60.0,0.0
59,2022-08-11 14:07:55,0,60.0,0.0
60,2022-08-11 14:07:56,0,60.0,0.0
61,2022-08-11 14:07:57,0,60.0,0.0
62,2022-08-11 14:07:58,0,60.0,0.0
63,2022-08-11 14:07:59,0,60.0,0.0
64,2022-08-11 14:08:00,0,60.0,0.0
65,2022-08-11 14:08:01,0,60.0,0.0
