PING 54.176.53.206 (54.176.53.206) 38(66) bytes of data.
46 bytes from 54.176.53.206: icmp_seq=1 ttl=44 time=78.4 ms
46 bytes from 54.176.53.206: icmp_seq=2 ttl=44 time=78.6 ms
46 bytes from 54.176.53.206: icmp_seq=3 ttl=44 time=86.5 ms
46 bytes from 54.176.53.206: icmp_seq=4 ttl=44 time=85.5 ms
46 bytes from 54.176.53.206: icmp_seq=5 ttl=44 time=93.8 ms
46 bytes from 54.176.53.206: icmp_seq=6 ttl=44 time=157 ms
46 bytes from 54.176.53.206: icmp_seq=7 ttl=44 time=87.4 ms
46 bytes from 54.176.53.206: icmp_seq=8 ttl=44 time=91.5 ms
46 bytes from 54.176.53.206: icmp_seq=9 ttl=44 time=97.6 ms
46 bytes from 54.176.53.206: icmp_seq=10 ttl=44 time=99.3 ms
46 bytes from 54.176.53.206: icmp_seq=11 ttl=44 time=88.1 ms
46 bytes from 54.176.53.206: icmp_seq=12 ttl=44 time=103 ms
46 bytes from 54.176.53.206: icmp_seq=13 ttl=44 time=88.6 ms
46 bytes from 54.176.53.206: icmp_seq=14 ttl=44 time=90.5 ms
46 bytes from 54.176.53.206: icmp_seq=15 ttl=44 time=100 ms
46 bytes from 54.176.53.206: icmp_seq=16 ttl=44 time=91.4 ms
46 bytes from 54.176.53.206: icmp_seq=17 ttl=44 time=102 ms
46 bytes from 54.176.53.206: icmp_seq=18 ttl=44 time=87.7 ms
46 bytes from 54.176.53.206: icmp_seq=19 ttl=44 time=90.6 ms
46 bytes from 54.176.53.206: icmp_seq=20 ttl=44 time=89.5 ms
46 bytes from 54.176.53.206: icmp_seq=21 ttl=44 time=96.6 ms
46 bytes from 54.176.53.206: icmp_seq=22 ttl=44 time=90.6 ms
46 bytes from 54.176.53.206: icmp_seq=23 ttl=44 time=171 ms
46 bytes from 54.176.53.206: icmp_seq=24 ttl=44 time=73.4 ms
46 bytes from 54.176.53.206: icmp_seq=25 ttl=44 time=73.3 ms
46 bytes from 54.176.53.206: icmp_seq=26 ttl=44 time=74.6 ms
46 bytes from 54.176.53.206: icmp_seq=27 ttl=44 time=83.4 ms
46 bytes from 54.176.53.206: icmp_seq=28 ttl=44 time=73.5 ms
46 bytes from 54.176.53.206: icmp_seq=29 ttl=44 time=85.3 ms
46 bytes from 54.176.53.206: icmp_seq=30 ttl=44 time=75.3 ms
46 bytes from 54.176.53.206: icmp_seq=31 ttl=44 time=67.4 ms
46 bytes from 54.176.53.206: icmp_seq=32 ttl=44 time=68.2 ms
46 bytes from 54.176.53.206: icmp_seq=33 ttl=44 time=65.3 ms
46 bytes from 54.176.53.206: icmp_seq=34 ttl=44 time=65.5 ms
46 bytes from 54.176.53.206: icmp_seq=35 ttl=44 time=74.3 ms
46 bytes from 54.176.53.206: icmp_seq=36 ttl=44 time=74.6 ms
46 bytes from 54.176.53.206: icmp_seq=37 ttl=44 time=84.4 ms
46 bytes from 54.176.53.206: icmp_seq=38 ttl=44 time=76.2 ms
46 bytes from 54.176.53.206: icmp_seq=39 ttl=44 time=72.2 ms
46 bytes from 54.176.53.206: icmp_seq=40 ttl=44 time=79.1 ms
46 bytes from 54.176.53.206: icmp_seq=41 ttl=44 time=86.5 ms
46 bytes from 54.176.53.206: icmp_seq=42 ttl=44 time=67.5 ms
46 bytes from 54.176.53.206: icmp_seq=43 ttl=44 time=78.6 ms
46 bytes from 54.176.53.206: icmp_seq=44 ttl=44 time=72.6 ms
46 bytes from 54.176.53.206: icmp_seq=45 ttl=44 time=73.5 ms
46 bytes from 54.176.53.206: icmp_seq=46 ttl=44 time=66.0 ms
46 bytes from 54.176.53.206: icmp_seq=47 ttl=44 time=85.1 ms
46 bytes from 54.176.53.206: icmp_seq=48 ttl=44 time=77.6 ms
46 bytes from 54.176.53.206: icmp_seq=49 ttl=44 time=79.3 ms
46 bytes from 54.176.53.206: icmp_seq=50 ttl=44 time=83.3 ms
46 bytes from 54.176.53.206: icmp_seq=51 ttl=44 time=77.5 ms
46 bytes from 54.176.53.206: icmp_seq=52 ttl=44 time=75.3 ms
46 bytes from 54.176.53.206: icmp_seq=53 ttl=44 time=68.3 ms
46 bytes from 54.176.53.206: icmp_seq=54 ttl=44 time=69.3 ms
46 bytes from 54.176.53.206: icmp_seq=55 ttl=44 time=73.3 ms
46 bytes from 54.176.53.206: icmp_seq=56 ttl=44 time=80.4 ms
46 bytes from 54.176.53.206: icmp_seq=57 ttl=44 time=67.3 ms
46 bytes from 54.176.53.206: icmp_seq=58 ttl=44 time=73.3 ms
46 bytes from 54.176.53.206: icmp_seq=59 ttl=44 time=80.3 ms
46 bytes from 54.176.53.206: icmp_seq=60 ttl=44 time=79.3 ms
46 bytes from 54.176.53.206: icmp_seq=61 ttl=44 time=77.4 ms
46 bytes from 54.176.53.206: icmp_seq=62 ttl=44 time=77.3 ms
46 bytes from 54.176.53.206: icmp_seq=63 ttl=44 time=72.4 ms
46 bytes from 54.176.53.206: icmp_seq=64 ttl=44 time=75.6 ms
46 bytes from 54.176.53.206: icmp_seq=65 ttl=44 time=74.1 ms
46 bytes from 54.176.53.206: icmp_seq=66 ttl=44 time=73.1 ms
46 bytes from 54.176.53.206: icmp_seq=67 ttl=44 time=74.2 ms
46 bytes from 54.176.53.206: icmp_seq=68 ttl=44 time=66.4 ms
46 bytes from 54.176.53.206: icmp_seq=69 ttl=44 time=80.0 ms
46 bytes from 54.176.53.206: icmp_seq=70 ttl=44 time=79.3 ms
46 bytes from 54.176.53.206: icmp_seq=71 ttl=44 time=78.5 ms
46 bytes from 54.176.53.206: icmp_seq=72 ttl=44 time=80.1 ms
46 bytes from 54.176.53.206: icmp_seq=73 ttl=44 time=77.4 ms
46 bytes from 54.176.53.206: icmp_seq=74 ttl=44 time=70.1 ms
46 bytes from 54.176.53.206: icmp_seq=75 ttl=44 time=72.5 ms
46 bytes from 54.176.53.206: icmp_seq=76 ttl=44 time=75.3 ms
46 bytes from 54.176.53.206: icmp_seq=77 ttl=44 time=77.5 ms
46 bytes from 54.176.53.206: icmp_seq=78 ttl=44 time=75.0 ms
46 bytes from 54.176.53.206: icmp_seq=79 ttl=44 time=66.2 ms
46 bytes from 54.176.53.206: icmp_seq=80 ttl=44 time=86.4 ms
46 bytes from 54.176.53.206: icmp_seq=81 ttl=44 time=80.4 ms
46 bytes from 54.176.53.206: icmp_seq=82 ttl=44 time=86.4 ms
46 bytes from 54.176.53.206: icmp_seq=83 ttl=44 time=96.4 ms
46 bytes from 54.176.53.206: icmp_seq=84 ttl=44 time=77.4 ms
46 bytes from 54.176.53.206: icmp_seq=85 ttl=44 time=76.5 ms
46 bytes from 54.176.53.206: icmp_seq=86 ttl=44 time=76.3 ms
46 bytes from 54.176.53.206: icmp_seq=87 ttl=44 time=75.3 ms
46 bytes from 54.176.53.206: icmp_seq=88 ttl=44 time=70.3 ms
46 bytes from 54.176.53.206: icmp_seq=89 ttl=44 time=85.2 ms
46 bytes from 54.176.53.206: icmp_seq=90 ttl=44 time=69.4 ms
46 bytes from 54.176.53.206: icmp_seq=91 ttl=44 time=153 ms
46 bytes from 54.176.53.206: icmp_seq=92 ttl=44 time=142 ms
46 bytes from 54.176.53.206: icmp_seq=93 ttl=44 time=84.4 ms
46 bytes from 54.176.53.206: icmp_seq=94 ttl=44 time=97.4 ms
46 bytes from 54.176.53.206: icmp_seq=95 ttl=44 time=80.6 ms
46 bytes from 54.176.53.206: icmp_seq=96 ttl=44 time=94.0 ms
46 bytes from 54.176.53.206: icmp_seq=97 ttl=44 time=165 ms
46 bytes from 54.176.53.206: icmp_seq=98 ttl=44 time=67.2 ms
46 bytes from 54.176.53.206: icmp_seq=99 ttl=44 time=74.3 ms
46 bytes from 54.176.53.206: icmp_seq=100 ttl=44 time=72.1 ms

--- 54.176.53.206 ping statistics ---
