1659922379417
PING 161.188.33.26 (161.188.33.26) 38(66) bytes of data.
46 bytes from 161.188.33.26: icmp_seq=1 ttl=56 time=20.6 ms
46 bytes from 161.188.33.26: icmp_seq=2 ttl=56 time=24.5 ms
46 bytes from 161.188.33.26: icmp_seq=3 ttl=56 time=18.4 ms
46 bytes from 161.188.33.26: icmp_seq=4 ttl=56 time=18.1 ms
46 bytes from 161.188.33.26: icmp_seq=5 ttl=56 time=16.8 ms
46 bytes from 161.188.33.26: icmp_seq=6 ttl=56 time=18.2 ms
46 bytes from 161.188.33.26: icmp_seq=7 ttl=56 time=17.1 ms
46 bytes from 161.188.33.26: icmp_seq=8 ttl=56 time=16.7 ms
46 bytes from 161.188.33.26: icmp_seq=9 ttl=56 time=18.4 ms
46 bytes from 161.188.33.26: icmp_seq=10 ttl=56 time=17.8 ms
46 bytes from 161.188.33.26: icmp_seq=11 ttl=56 time=17.3 ms
46 bytes from 161.188.33.26: icmp_seq=12 ttl=56 time=18.2 ms
46 bytes from 161.188.33.26: icmp_seq=13 ttl=56 time=17.1 ms
46 bytes from 161.188.33.26: icmp_seq=14 ttl=56 time=16.6 ms
46 bytes from 161.188.33.26: icmp_seq=15 ttl=56 time=17.3 ms
46 bytes from 161.188.33.26: icmp_seq=16 ttl=56 time=16.8 ms
46 bytes from 161.188.33.26: icmp_seq=17 ttl=56 time=17.5 ms
46 bytes from 161.188.33.26: icmp_seq=18 ttl=56 time=17.4 ms
46 bytes from 161.188.33.26: icmp_seq=19 ttl=56 time=19.1 ms
46 bytes from 161.188.33.26: icmp_seq=20 ttl=56 time=14.9 ms
46 bytes from 161.188.33.26: icmp_seq=21 ttl=56 time=45.3 ms
46 bytes from 161.188.33.26: icmp_seq=22 ttl=56 time=14.0 ms
46 bytes from 161.188.33.26: icmp_seq=23 ttl=56 time=17.1 ms
46 bytes from 161.188.33.26: icmp_seq=24 ttl=56 time=17.6 ms
46 bytes from 161.188.33.26: icmp_seq=25 ttl=56 time=19.0 ms
46 bytes from 161.188.33.26: icmp_seq=26 ttl=56 time=15.0 ms
46 bytes from 161.188.33.26: icmp_seq=27 ttl=56 time=17.7 ms
46 bytes from 161.188.33.26: icmp_seq=28 ttl=56 time=19.5 ms
46 bytes from 161.188.33.26: icmp_seq=29 ttl=56 time=18.0 ms
46 bytes from 161.188.33.26: icmp_seq=30 ttl=56 time=16.5 ms
46 bytes from 161.188.33.26: icmp_seq=31 ttl=56 time=16.7 ms
46 bytes from 161.188.33.26: icmp_seq=32 ttl=56 time=24.1 ms
46 bytes from 161.188.33.26: icmp_seq=33 ttl=56 time=17.5 ms
46 bytes from 161.188.33.26: icmp_seq=34 ttl=56 time=13.2 ms
46 bytes from 161.188.33.26: icmp_seq=35 ttl=56 time=18.4 ms
46 bytes from 161.188.33.26: icmp_seq=36 ttl=56 time=12.0 ms
46 bytes from 161.188.33.26: icmp_seq=37 ttl=56 time=29.6 ms
46 bytes from 161.188.33.26: icmp_seq=38 ttl=56 time=10.8 ms
46 bytes from 161.188.33.26: icmp_seq=39 ttl=56 time=18.2 ms
46 bytes from 161.188.33.26: icmp_seq=40 ttl=56 time=13.9 ms
46 bytes from 161.188.33.26: icmp_seq=41 ttl=56 time=18.3 ms
46 bytes from 161.188.33.26: icmp_seq=42 ttl=56 time=12.1 ms
46 bytes from 161.188.33.26: icmp_seq=43 ttl=56 time=19.0 ms
46 bytes from 161.188.33.26: icmp_seq=44 ttl=56 time=14.1 ms
46 bytes from 161.188.33.26: icmp_seq=45 ttl=56 time=17.9 ms
46 bytes from 161.188.33.26: icmp_seq=46 ttl=56 time=17.3 ms
46 bytes from 161.188.33.26: icmp_seq=47 ttl=56 time=16.6 ms
46 bytes from 161.188.33.26: icmp_seq=48 ttl=56 time=17.9 ms
46 bytes from 161.188.33.26: icmp_seq=49 ttl=56 time=17.1 ms
46 bytes from 161.188.33.26: icmp_seq=50 ttl=56 time=16.3 ms
46 bytes from 161.188.33.26: icmp_seq=51 ttl=56 time=18.1 ms
46 bytes from 161.188.33.26: icmp_seq=52 ttl=56 time=19.7 ms
46 bytes from 161.188.33.26: icmp_seq=53 ttl=56 time=19.9 ms
46 bytes from 161.188.33.26: icmp_seq=54 ttl=56 time=17.7 ms
46 bytes from 161.188.33.26: icmp_seq=55 ttl=56 time=18.0 ms
46 bytes from 161.188.33.26: icmp_seq=56 ttl=56 time=17.4 ms
46 bytes from 161.188.33.26: icmp_seq=57 ttl=56 time=19.1 ms
46 bytes from 161.188.33.26: icmp_seq=58 ttl=56 time=18.2 ms
46 bytes from 161.188.33.26: icmp_seq=59 ttl=56 time=18.4 ms
46 bytes from 161.188.33.26: icmp_seq=60 ttl=56 time=17.5 ms
46 bytes from 161.188.33.26: icmp_seq=61 ttl=56 time=17.1 ms
46 bytes from 161.188.33.26: icmp_seq=62 ttl=56 time=16.6 ms
46 bytes from 161.188.33.26: icmp_seq=63 ttl=56 time=19.5 ms
46 bytes from 161.188.33.26: icmp_seq=64 ttl=56 time=17.7 ms
46 bytes from 161.188.33.26: icmp_seq=65 ttl=56 time=17.2 ms
46 bytes from 161.188.33.26: icmp_seq=66 ttl=56 time=16.7 ms
46 bytes from 161.188.33.26: icmp_seq=67 ttl=56 time=16.8 ms
46 bytes from 161.188.33.26: icmp_seq=68 ttl=56 time=17.9 ms
46 bytes from 161.188.33.26: icmp_seq=69 ttl=56 time=17.2 ms
46 bytes from 161.188.33.26: icmp_seq=70 ttl=56 time=20.4 ms
46 bytes from 161.188.33.26: icmp_seq=71 ttl=56 time=15.5 ms
46 bytes from 161.188.33.26: icmp_seq=72 ttl=56 time=17.4 ms
46 bytes from 161.188.33.26: icmp_seq=73 ttl=56 time=18.5 ms
46 bytes from 161.188.33.26: icmp_seq=74 ttl=56 time=17.0 ms
46 bytes from 161.188.33.26: icmp_seq=75 ttl=56 time=16.4 ms
46 bytes from 161.188.33.26: icmp_seq=76 ttl=56 time=21.7 ms
46 bytes from 161.188.33.26: icmp_seq=77 ttl=56 time=19.5 ms
46 bytes from 161.188.33.26: icmp_seq=78 ttl=56 time=17.0 ms
46 bytes from 161.188.33.26: icmp_seq=79 ttl=56 time=17.4 ms
46 bytes from 161.188.33.26: icmp_seq=80 ttl=56 time=19.7 ms
46 bytes from 161.188.33.26: icmp_seq=81 ttl=56 time=20.4 ms
46 bytes from 161.188.33.26: icmp_seq=82 ttl=56 time=21.2 ms
46 bytes from 161.188.33.26: icmp_seq=83 ttl=56 time=18.1 ms
46 bytes from 161.188.33.26: icmp_seq=84 ttl=56 time=20.1 ms
46 bytes from 161.188.33.26: icmp_seq=85 ttl=56 time=18.8 ms
46 bytes from 161.188.33.26: icmp_seq=86 ttl=56 time=22.3 ms
46 bytes from 161.188.33.26: icmp_seq=87 ttl=56 time=11.0 ms
46 bytes from 161.188.33.26: icmp_seq=88 ttl=56 time=19.7 ms
46 bytes from 161.188.33.26: icmp_seq=89 ttl=56 time=10.2 ms
46 bytes from 161.188.33.26: icmp_seq=90 ttl=56 time=24.1 ms
46 bytes from 161.188.33.26: icmp_seq=91 ttl=56 time=8.29 ms
46 bytes from 161.188.33.26: icmp_seq=92 ttl=56 time=21.1 ms
46 bytes from 161.188.33.26: icmp_seq=93 ttl=56 time=9.78 ms
46 bytes from 161.188.33.26: icmp_seq=94 ttl=56 time=25.3 ms
46 bytes from 161.188.33.26: icmp_seq=95 ttl=56 time=10.4 ms
46 bytes from 161.188.33.26: icmp_seq=96 ttl=56 time=21.4 ms
46 bytes from 161.188.33.26: icmp_seq=97 ttl=56 time=21.5 ms
46 bytes from 161.188.33.26: icmp_seq=98 ttl=56 time=21.3 ms
46 bytes from 161.188.33.26: icmp_seq=99 ttl=56 time=21.9 ms
46 bytes from 161.188.33.26: icmp_seq=100 ttl=56 time=25.3 ms

--- 161.188.33.26 ping statistics ---
100 packets transmitted, 100 received, 0% packet loss, time 19882ms
rtt min/avg/max/mdev = 8.291/18.180/45.303/4.281 ms
