,5G KPI PCell Layer1 UL BLER [%],5G KPI PCell Layer1 UL MCS (Avg),5G KPI PCell Layer2 MAC UL Throughput [Mbps],5G KPI PCell RF Frequency [MHz],5G KPI PCell RF Serving PCI,5G KPI PCell RF Serving SS-RSRP [dBm],5G KPI SCell[1] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[2] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[3] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[4] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[5] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[6] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[7] Layer2 MAC UL Throughput [Mbps],Event 5G-NR/LTE Events,LTE KPI PCell MAC UL Throughput[Mbps],LTE KPI PCell Serving EARFCN(DL),LTE KPI PCell Serving PCI,LTE KPI PCell Serving RSRP[dBm],LTE KPI PCell UL MCS,LTE KPI PUSCH BLER[%],LTE KPI SCell[1] MAC UL Throughput[Mbps],LTE KPI SCell[2] MAC UL Throughput[Mbps],LTE KPI SCell[3] MAC UL Throughput[Mbps],LTE KPI SCell[4] MAC UL Throughput[Mbps],Lat,Lon,Smart Phone Smart Throughput Mobile Network Tx Byte,Smart Phone Smart Throughput Mobile Network UL Throughput [Mbps],TIME_STAMP
0,,,,,,,,,,,,,,,0.001,,,,,,,,,,34.059479,-118.236732,,,1659998819.0
1,,,,,,,,,,,,,,,,,,,,,,,,,34.059479,-118.236732,,,1659998819.089438
2,,,,,,,,,,,,,,,,,,,,,,,,,34.059479,-118.236732,,,1659998819.1
3,,,,2506.95,539.0,-74.29,,,,,,,,,,1125.0,453.0,-65.84,,,,,,,34.059479,-118.236732,,,1659998819.2
4,0.0,3.0,0.0,2506.95,539.0,-74.29,,,,,,,,,,1125.0,453.0,-65.42,,,,,,,34.059486,-118.236732,,,1659998819.3
5,,,,,,,,,,,,,,,,,,,,,,,,,34.059494,-118.236725,0.0,0.0,1659998819.4
6,,,,,,,,,,,,,,,,1125.0,453.0,-66.25,,,,,,,34.059502,-118.236725,,,1659998819.5
7,0.0,3.0,0.416,,,,,,,,,,,,,1125.0,453.0,-67.01,25.0,,,,,,34.059509,-118.236725,,,1659998819.6
8,,,,2506.95,539.0,-72.82,,,,,,,,,,1125.0,453.0,-65.63,,0.0,,,,,34.059517,-118.236725,,,1659998819.7
9,0.0,3.0,0.035,,,,,,,,,,,,,,,,,,,,,,34.059528,-118.236717,0.0,0.0,1659998819.9
10,0.0,21.0,0.036,2506.95,539.0,-71.67,,,,,,,,,,,,,,,,,,,34.059536,-118.236717,,,1659998820.0
11,0.0,21.67,0.032,,,,,,,,,,,,,1125.0,453.0,-65.06,,,,,,,34.059544,-118.23671,,,1659998820.1
12,0.0,24.0,0.059,2506.95,539.0,-72.63,,,,,,,,,,,,,,,,,,,34.059551,-118.23671,,,1659998820.2
13,0.0,22.0,0.03,2506.95,539.0,-72.79,,,,,,,,,,,,,,,,,,,34.059559,-118.23671,,,1659998820.3
14,0.0,21.5,0.062,,,,,,,,,,,,,1125.0,453.0,-67.13,,,,,,,34.059566,-118.236702,1642.0,0.026,1659998820.4
15,0.0,22.0,0.093,2506.95,539.0,-72.56,,,,,,,,,,,,,,,,,,,34.059574,-118.236702,,,1659998820.5
16,0.0,24.5,2.087,2506.95,539.0,-72.68,,,,,,,,,,,,,,,,,,,34.059582,-118.236702,,,1659998820.6
17,0.0,24.0,3.401,,,,,,,,,,,,,,,,,,,,,,34.059593,-118.236694,,,1659998820.7
18,0.0,24.0,1.828,2506.95,539.0,-72.32,,,,,,,,,,1125.0,453.0,-68.63,,,,,,,34.059601,-118.236694,,,1659998820.8
19,0.0,25.33,3.099,2506.95,539.0,-73.76,,,,,,,,,,,,,,,,,,,34.059608,-118.236694,136680.0,2.187,1659998820.9
20,0.0,24.25,3.933,,,,,,,,,,,,13.373,1125.0,453.0,-69.6,,5.88,,,,,34.059616,-118.236694,,,1659998821.0
21,0.0,25.58,11.047,2506.95,539.0,-75.32,,,,,,,,,,1125.0,453.0,-69.84,27.3,,,,,,34.059624,-118.236687,,,1659998821.1
22,0.0,25.42,16.241,2506.95,539.0,-75.43,,,,,,,,,,1125.0,453.0,-68.27,27.47,1.89,,,,,34.059631,-118.236687,,,1659998821.2
23,0.0,24.5,4.457,,,,,,,,,,,,,1125.0,453.0,-67.85,27.43,1.3,,,,,34.059639,-118.236687,,,1659998821.3
24,0.0,25.6,11.937,2506.95,539.0,-74.59,,,,,,,,,,1125.0,453.0,-66.74,27.55,0.0,,,,,34.05965,-118.236687,1490828.0,23.853,1659998821.4
25,0.0,25.4,18.252,,,,,,,,,,,,,1125.0,453.0,-68.54,27.48,1.67,,,,,34.059658,-118.236679,,,1659998821.5
26,0.0,26.25,13.955,2506.95,539.0,-75.54,,,,,,,,,,1125.0,453.0,-68.73,27.5,0.0,,,,,34.059666,-118.236679,,,1659998821.6
27,0.0,25.87,19.427,2506.95,539.0,-73.68,,,,,,,,,,1125.0,453.0,-69.25,27.45,0.0,,,,,34.059677,-118.236679,,,1659998821.7
28,0.0,26.6,20.415,,,,,,,,,,,,,1125.0,453.0,-69.58,27.47,0.0,,,,,34.059685,-118.236679,,,1659998821.8
29,0.0,25.9,12.863,2506.95,539.0,-73.05,,,,,,,,,,1125.0,453.0,-68.06,27.42,0.0,,,,,34.059692,-118.236679,3415568.0,54.649,1659998821.9
30,0.0,26.5,21.015,2506.95,539.0,-72.89,,,,,,,,,36.741,1125.0,453.0,-70.03,27.47,0.0,,,,,34.0597,-118.236671,,,1659998822.0
31,0.0,27.64,18.551,,,,,,,,,,,,,1125.0,453.0,-70.98,27.49,0.0,,,,,34.059711,-118.236671,,,1659998822.1
32,0.0,27.0,21.604,2506.95,539.0,-72.68,,,,,,,,,,1125.0,453.0,-71.23,27.48,0.0,,,,,34.059719,-118.236671,,,1659998822.2
33,0.0,26.6,21.666,2506.95,539.0,-73.3,,,,,,,,,,1125.0,453.0,-70.86,27.46,0.88,,,,,34.059727,-118.236671,,,1659998822.3
34,0.0,26.64,21.242,,,,,,,,,,,,,1125.0,453.0,-70.28,27.44,0.0,,,,,34.059738,-118.236664,3390512.0,54.248,1659998822.4
35,0.0,25.57,22.104,2506.95,539.0,-73.16,,,,,,,,,,1125.0,453.0,-70.5,27.45,0.0,,,,,34.059746,-118.236664,,,1659998822.5
36,0.0,26.6,23.385,,,,,,,,,,,,,1125.0,453.0,-70.42,27.42,1.0,,,,,34.059757,-118.236664,,,1659998822.6
37,0.0,27.21,19.66,2506.95,539.0,-73.32,,,,,,,,,,1125.0,453.0,-71.79,27.46,0.0,,,,,34.059765,-118.236664,,,1659998822.7
38,0.0,26.1,15.694,2506.95,539.0,-74.43,,,,,,,,,,1125.0,453.0,-71.69,27.45,0.0,,,,,34.059772,-118.236656,,,1659998822.8
39,0.0,27.91,16.159,,,,,,,,,,,,,1125.0,453.0,-70.92,27.46,0.0,,,,,34.059784,-118.236656,3693572.0,59.097,1659998822.9
40,0.0,27.81,19.682,2506.95,539.0,-74.76,,,,,,,,,37.23,1125.0,453.0,-70.8,27.47,0.0,,,,,34.059792,-118.236656,,,1659998823.0
41,0.0,27.57,23.675,,,,,,,,,,,,,1125.0,453.0,-70.44,27.44,0.0,,,,,34.059803,-118.236649,,,1659998823.1
42,0.0,27.6,23.905,2506.95,539.0,-75.86,,,,,,,,,,1125.0,453.0,-72.12,27.44,0.0,,,,,34.059811,-118.236649,,,1659998823.2
43,0.0,27.75,22.229,2506.95,539.0,-76.21,,,,,,,,,,1125.0,453.0,-72.13,27.5,1.67,,,,,34.059818,-118.236649,,,1659998823.3
44,26.67,27.91,17.84,,,,,,,,,,,,,1125.0,453.0,-70.44,27.46,1.0,,,,,34.05983,-118.236649,3429764.0,54.876,1659998823.4
45,0.0,27.56,16.234,2506.95,539.0,-75.27,,,,,,,,,,1125.0,453.0,-72.67,27.54,3.03,,,,,34.059837,-118.236649,,,1659998823.5
46,0.0,28.0,18.992,2506.95,539.0,-75.02,,,,,,,,,,1125.0,453.0,-72.33,27.45,2.0,,,,,34.059845,-118.236649,,,1659998823.6
47,0.0,28.0,19.971,,,,,,,,,,,,,1125.0,453.0,-73.08,27.46,0.0,,,,,34.059853,-118.236649,,,1659998823.7
48,10.0,27.78,13.852,2506.95,539.0,-75.62,,,,,,,,,,1125.0,453.0,-73.74,27.45,0.83,,,,,34.059864,-118.236641,,,1659998823.8
49,0.0,27.56,12.512,2506.95,539.0,-75.86,,,,,,,,,,1125.0,453.0,-73.06,27.42,0.0,,,,,34.059872,-118.236641,3298172.0,52.771,1659998823.9
50,0.0,27.93,25.82,,,,,,,,,,,,36.509,1125.0,453.0,-72.83,27.46,0.0,,,,,34.059879,-118.236641,,,1659998824.0
51,0.0,27.6,24.961,2506.95,539.0,-76.81,,,,,,,,,,1125.0,453.0,-72.54,27.47,0.0,,,,,34.059891,-118.236641,,,1659998824.1
52,0.0,27.91,15.844,,,,,,,,,,,,,1125.0,453.0,-72.55,27.46,2.0,,,,,34.059898,-118.236641,,,1659998824.2
53,0.0,27.91,14.737,2506.95,539.0,-77.13,,,,,,,,,,1125.0,453.0,-73.21,27.42,0.0,,,,,34.059906,-118.236641,,,1659998824.3
54,0.0,27.63,12.494,2506.95,539.0,-78.48,,,,,,,,,,1125.0,453.0,-74.67,27.46,0.0,,,,,34.059917,-118.236633,3297860.0,52.766,1659998824.4
55,0.0,28.0,14.848,,,,,,,,,,,,,1125.0,453.0,-74.82,27.52,2.0,,,,,34.059925,-118.236633,,,1659998824.5
56,0.0,27.78,13.456,2506.95,539.0,-78.66,,,,,,,,,,1125.0,453.0,-74.5,27.51,0.0,,,,,34.059937,-118.236633,,,1659998824.6
57,0.0,27.92,13.464,,,,,,,,,,,,,1125.0,453.0,-74.77,27.34,5.05,,,,,34.059944,-118.236633,,,1659998824.7
58,0.0,27.75,12.983,2506.95,539.0,-78.35,,,,,,,,,,1125.0,453.0,-74.19,27.46,2.02,,,,,34.059952,-118.236626,,,1659998824.8
59,0.0,27.6,14.169,2506.95,539.0,-77.91,,,,,,,,,,1125.0,453.0,-74.46,27.47,0.0,,,,,34.059963,-118.236626,3001076.0,48.017,1659998824.9
60,0.0,27.78,14.056,,,,,,,,,,,,37.39,1125.0,453.0,-75.09,27.44,1.0,,,,,34.059971,-118.236626,,,1659998825.0
61,0.0,27.92,16.62,2506.95,539.0,-77.65,,,,,,,,,,1125.0,453.0,-74.41,27.44,0.0,,,,,34.059982,-118.236618,,,1659998825.1
62,0.0,27.85,17.285,2506.95,539.0,-78.09,,,,,,,,,,1125.0,453.0,-74.56,27.44,0.0,,,,,34.05999,-118.236618,,,1659998825.2
63,0.0,27.89,17.987,,,,,,,,,,,,,1125.0,453.0,-74.45,27.44,0.0,,,,,34.059998,-118.236618,,,1659998825.3
64,0.0,28.0,16.219,2506.95,539.0,-78.89,,,,,,,,,,1125.0,453.0,-75.77,27.46,0.83,,,,,34.060009,-118.236618,3462740.0,55.404,1659998825.4
65,0.0,28.0,20.045,,,,,,,,,,,,,1125.0,453.0,-75.58,27.45,1.0,,,,,34.060017,-118.23661,,,1659998825.5
66,0.0,28.0,12.802,2506.95,539.0,-78.89,,,,,,,,,,1125.0,453.0,-73.44,27.4,0.0,,,,,34.060028,-118.23661,,,1659998825.6
67,0.0,28.0,13.656,2506.95,539.0,-79.35,,,,,,,,,,1125.0,453.0,-74.64,27.42,0.0,,,,,34.060036,-118.23661,,,1659998825.7
68,0.0,27.9,14.524,,,,,,,,,,,,,1125.0,453.0,-75.66,27.38,1.0,,,,,34.060043,-118.23661,,,1659998825.8
69,0.0,27.91,16.682,2506.95,539.0,-78.55,,,,,,,,,,1125.0,453.0,-75.34,27.45,1.0,,,,,34.060055,-118.23661,3104422.0,49.671,1659998825.9
70,0.0,28.0,19.458,2506.95,539.0,-78.45,,,,,,,,,38.064,1125.0,453.0,-74.42,27.45,0.0,,,,,34.060062,-118.236603,,,1659998826.0
71,0.0,28.0,14.088,,,,,,,,,,,,,1125.0,453.0,-75.16,27.42,1.75,,,,,34.060074,-118.236603,,,1659998826.1
72,0.0,27.9,16.333,2506.95,539.0,-77.98,,,,,,,,,,1125.0,453.0,-73.62,27.43,0.0,,,,,34.060081,-118.236603,,,1659998826.2
73,0.0,28.0,16.872,2506.95,539.0,-77.51,,,,,,,,,,1125.0,453.0,-75.61,27.42,2.08,,,,,34.060089,-118.236603,,,1659998826.3
74,0.0,27.67,17.71,,,,,,,,,,,,,1125.0,453.0,-76.4,27.41,0.0,,,,,34.060101,-118.236595,3342639.0,53.269,1659998826.4
75,0.0,28.0,18.396,2506.95,539.0,-78.17,,,,,,,,,,1125.0,453.0,-77.39,27.43,0.83,,,,,34.060108,-118.236595,,,1659998826.5
76,0.0,27.83,21.105,,,,,,,,,,,,,1125.0,453.0,-75.76,27.41,0.0,,,,,34.060116,-118.236595,,,1659998826.6
77,0.0,28.0,14.403,2506.95,539.0,-77.57,,,,,,,,,,1125.0,453.0,-76.32,27.42,1.28,,,,,34.060127,-118.236588,,,1659998826.7
78,0.0,28.0,14.821,2506.95,539.0,-77.91,,,,,,,,,,1125.0,453.0,-76.49,27.4,0.0,,,,,34.060135,-118.236588,,,1659998826.8
79,0.0,28.0,20.26,,,,,,,,,,,,,1125.0,453.0,-77.01,27.42,0.0,,,,,34.060143,-118.236588,3520064.0,56.547,1659998826.9
80,0.0,28.0,13.367,2506.95,539.0,-77.88,,,,,,,,,38.089,1125.0,453.0,-76.74,27.41,0.0,,,,,34.06015,-118.236588,,,1659998827.0
81,0.0,28.0,17.426,,,,,,,,,,,,,1125.0,453.0,-76.75,27.43,0.0,,,,,34.060162,-118.23658,,,1659998827.1
82,0.0,27.83,18.053,2506.95,539.0,-78.76,,,,,,,,,,1125.0,453.0,-76.98,27.39,0.0,,,,,34.060169,-118.23658,,,1659998827.2
83,0.0,27.91,15.053,2506.95,539.0,-79.57,,,,,,,,,,1125.0,453.0,-78.73,27.42,1.0,,,,,34.060177,-118.23658,,,1659998827.3
