,5G KPI PCell Layer1 UL BLER [%],5G KPI PCell Layer1 UL MCS (Avg),5G KPI PCell Layer2 MAC UL Throughput [Mbps],5G KPI PCell RF Frequency [MHz],5G KPI PCell RF Serving PCI,5G KPI PCell RF Serving SS-RSRP [dBm],5G KPI SCell[1] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[2] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[3] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[4] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[5] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[6] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[7] Layer2 MAC UL Throughput [Mbps],Event 5G-NR/LTE Events,LTE KPI PCell MAC UL Throughput[Mbps],LTE KPI PCell Serving EARFCN(DL),LTE KPI PCell Serving PCI,LTE KPI PCell Serving RSRP[dBm],LTE KPI PCell UL MCS,LTE KPI PUSCH BLER[%],LTE KPI SCell[1] MAC UL Throughput[Mbps],LTE KPI SCell[2] MAC UL Throughput[Mbps],LTE KPI SCell[3] MAC UL Throughput[Mbps],LTE KPI SCell[4] MAC UL Throughput[Mbps],Lat,Lon,Smart Phone Smart Throughput Mobile Network Tx Byte,Smart Phone Smart Throughput Mobile Network UL Throughput [Mbps],TIME_STAMP
0,,,,,,,,,,,,,,,,,,,,,,,,,39.63213,-111.86161,,,1660101357.0
1,4.17,21.52,0.479,2644.95,125.0,-103.13,,,,,,,,,,,,,,,,,,,39.63213,-111.86161,,,1660101357.6
2,,,,,,,,,,,,,,,,,,,,,,,,,39.63213,-111.86161,,,1660101357.613885
3,8.7,22.1,0.428,2644.95,125.0,-103.63,,,,,,,,,,,,,,,,,,,39.63213,-111.86161,434.0,0.007,1660101357.7
4,,,,,,,,,,,,,,,,66811.0,125.0,-109.84,,,,,,,39.63213,-111.86161,,,1660101357.8
5,,,,,,,,,,,,,,,0.002,66811.0,125.0,-109.15,,,,,,,39.632191,-111.86161,,,1660101358.0
6,0.0,10.5,0.094,2644.95,125.0,-104.45,,,,,,,,,,,,,,,,,,,39.632221,-111.86161,,,1660101358.1
7,,,,,,,,,,,,,,,,,,,,,,,,,39.632252,-111.86161,0.0,0.0,1660101358.2
8,,,,,,,,,,,,,,,,66811.0,125.0,-109.49,,,,,,,39.632309,-111.861603,,,1660101358.4
9,11.43,17.94,0.417,2644.95,125.0,-105.5,,,,,,,,,,,,,,,,,,,39.632339,-111.861603,,,1660101358.5
10,12.5,19.07,0.376,,,,,,,,,,,,,,,,,,,,,,39.63237,-111.861603,,,1660101358.6
11,50.0,14.0,0.186,2644.95,125.0,-106.59,,,,,,,,,,,,,13.5,,,,,,39.632401,-111.861603,1150.0,0.018,1660101358.7
12,,,,,,,,,,,,,,,,,,,,,,,,,39.632431,-111.861603,,,1660101358.8
13,0.0,4.0,0.512,2644.95,125.0,-106.66,,,,,,,,,,66811.0,125.0,-110.88,,33.33,,,,,39.632462,-111.861603,,,1660101358.9
14,,,,,,,,,,,,,,,,,,,,,,,,,39.632496,-111.861603,,,1660101359.0
