,5G KPI PCell Layer1 UL BLER [%],5G KPI PCell Layer1 UL MCS (Avg),5G KPI PCell Layer2 MAC UL Throughput [Mbps],5G KPI PCell RF Frequency [MHz],5G KPI PCell RF Serving PCI,5G KPI PCell RF Serving SS-RSRP [dBm],5G KPI SCell[1] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[2] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[3] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[4] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[5] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[6] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[7] Layer2 MAC UL Throughput [Mbps],Event 5G-NR/LTE Events,LTE KPI PCell MAC UL Throughput[Mbps],LTE KPI PCell Serving EARFCN(DL),LTE KPI PCell Serving PCI,LTE KPI PCell Serving RSRP[dBm],LTE KPI PCell UL MCS,LTE KPI PUSCH BLER[%],LTE KPI SCell[1] MAC UL Throughput[Mbps],LTE KPI SCell[2] MAC UL Throughput[Mbps],LTE KPI SCell[3] MAC UL Throughput[Mbps],LTE KPI SCell[4] MAC UL Throughput[Mbps],Lat,Lon,Smart Phone Smart Throughput Mobile Network Tx Byte,Smart Phone Smart Throughput Mobile Network UL Throughput [Mbps],TIME_STAMP
0,,,,,,,,,,,,,,,,,,,,,,,,,42.973652,-76.810318,,,1660578503.95718
1,,,,,,,,,,,,,,,,66761.0,9.0,-109.19,,,,,,,42.973652,-76.810318,0.0,0.0,1660578504.0
2,0.0,4.0,0.0,632.55,787.0,-107.11,,,,,,,,,,,,,,,,,,,42.973652,-76.810318,,,1660578504.1
3,,,,,,,,,,,,,,,,,,,,,,,,,42.973652,-76.810318,,,1660578504.2
4,0.0,4.0,0.256,632.55,787.0,-108.69,,,,,,,,,,,,,,,,,,,42.973652,-76.810318,,,1660578504.3
5,,,,,,,,,,,,,,,,,,,,,,,,,42.973652,-76.810318,,,1660578504.4
6,,,,,,,,,,,,,,,,,,,,,,,,,42.973652,-76.810318,0.0,0.0,1660578504.5
7,0.0,4.0,0.256,632.55,787.0,-110.91,,,,,,,,,,,,,,,,,,,42.973652,-76.810318,,,1660578504.6
8,,,,,,,,,,,,,,,,66761.0,9.0,-104.0,,,,,,,42.973663,-76.810287,,,1660578504.7
9,,,,,,,,,,,,,,,,,,,,,,,,,42.973682,-76.810219,,,1660578504.9
10,0.0,7.0,0.029,632.55,787.0,-109.63,,,,,,,,,,66761.0,9.0,-108.13,,,,,,,42.973694,-76.810181,0.0,0.0,1660578505.0
11,,,,,,,,,,,,,,,,,,,,,,,,,42.973705,-76.81015,,,1660578505.1
12,,,,632.55,787.0,-108.39,,,,,,,,,,66761.0,9.0,-110.31,,,,,,,42.973728,-76.810081,,,1660578505.3
13,,,,632.55,787.0,-112.48,,,,,,,,,,,,,,,,,,,42.973747,-76.810013,0.0,0.0,1660578505.5
14,0.0,4.0,0.256,632.55,787.0,-113.2,,,,,,,,,,66761.0,9.0,-112.5,,,,,,,42.973759,-76.809982,,,1660578505.6
15,,,,,,,,,,,,,,,,66761.0,9.0,-113.16,,,,,,,42.97377,-76.809952,,,1660578505.7
16,,,,,,,,,,,,,,,,,,,,,,,,,42.973782,-76.809914,,,1660578505.8
17,0.0,4.0,0.256,632.55,787.0,-107.45,,,,,,,,,,66761.0,9.0,-109.69,,,,,,,42.973793,-76.809883,,,1660578505.9
18,,,,,,,,,,,,,,,0.001,,,,,,,,,,42.973804,-76.809845,0.0,0.0,1660578506.0
19,0.0,4.0,0.256,632.55,787.0,-112.93,,,,,,,,,,,,,27.0,,,,,,42.973824,-76.809784,,,1660578506.2
20,,,,,,,,,,,,,,,,66761.0,9.0,-109.94,,,,,,,42.973835,-76.809746,,,1660578506.3
21,,,,632.55,787.0,-108.74,,,,,,,,,,,,,,50.0,,,,,42.973858,-76.809677,0.0,0.0,1660578506.5
22,0.0,4.0,0.256,,,,,,,,,,,,,66761.0,9.0,-111.13,,,,,,,42.973869,-76.809647,,,1660578506.6
23,0.0,4.0,0.256,,,,,,,,,,,,,,,,,,,,,,42.973881,-76.809616,,,1660578506.7
24,,,,632.55,787.0,-111.3,,,,,,,,,,,,,,,,,,,42.973892,-76.809586,,,1660578506.8
25,,,,,,,,,,,,,,,,,,,,,,,,,42.973904,-76.809555,,,1660578506.9
26,0.0,4.0,0.256,632.55,787.0,-110.7,,,,,,,,,0.002,66761.0,9.0,-109.94,,,,,,,42.973915,-76.809525,,,1660578507.0
27,,,,,,,,,,,,,,,,,,,,,,,,,42.973923,-76.809494,0.0,0.0,1660578507.1
28,,,,632.55,787.0,-109.98,,,,,,,,,,66761.0,9.0,-110.31,,,,,,,42.973934,-76.809456,,,1660578507.2
29,,,,,,,,,,,,,,reportStrongestCells,,,,,,,,,,,42.973946,-76.809433,,,1660578507.280436
30,0.0,4.0,0.256,632.55,787.0,-113.95,,,,,,,,,,66761.0,9.0,-109.07,,,,,,,42.973946,-76.809425,,,1660578507.3
31,100.0,,0.0,,,,,,,,,,,,,66761.0,9.0,-111.13,,,,,,,42.973957,-76.809395,,,1660578507.4
32,,,,,,,,,,,,,,,,,,,22.0,,,,,,42.973969,-76.809364,0.0,0.0,1660578507.5
33,,,,,,,,,,,,,,,,,,,,0.0,,,,,42.97398,-76.809334,,,1660578507.6
34,0.0,10.5,0.045,632.55,787.0,-112.09,,,,,,,,,,,,,,,,,,,42.973991,-76.809303,,,1660578507.7
35,,,,,,,,,,,,,,,,,,,,,,,,,42.974003,-76.809265,,,1660578507.8
36,,,,,,,,,,,,,,,,66761.0,9.0,-111.19,,,,,,,42.974014,-76.809235,,,1660578507.9
37,,,,,,,,,,,,,,,,,,,,,,,,,42.974026,-76.809196,,,1660578508.0
38,,,,632.55,787.0,-109.05,,,,,,,,,,,,,,,,,,,42.974037,-76.809166,0.0,0.0,1660578508.1
39,,,,632.55,787.0,-109.84,,,,,,,,,,66761.0,9.0,-107.94,,,,,,,42.974045,-76.809135,,,1660578508.2
40,0.0,7.0,0.043,632.55,787.0,-109.57,,,,,,,,,,,,,,,,,,,42.974056,-76.809097,,,1660578508.3
41,,,,,,,,,,,,,,,,,,,,,,,,,42.974068,-76.809067,,,1660578508.4
42,,,,,,,,,,,,,,,,66761.0,9.0,-109.94,,,,,,,42.974079,-76.809029,0.0,0.0,1660578508.5
43,,,,,,,,,,,,,,,,,,,,,,,,,42.974091,-76.808998,,,1660578508.6
44,,,,632.55,787.0,-110.8,,,,,,,,,,,,,,,,,,,42.974117,-76.808929,,,1660578508.8
45,,,,,,,,,,,,,,,,,,,,,,,,,42.974129,-76.808899,,,1660578508.9
46,33.33,10.5,0.062,632.55,787.0,-112.09,,,,,,,,,,,,,,,,,,,42.974144,-76.808868,0.0,0.0,1660578509.0
47,,,,,,,,,,,,,,,,66761.0,9.0,-112.5,,,,,,,42.974155,-76.808838,,,1660578509.1
48,0.0,4.0,0.017,632.55,787.0,-112.95,,,,,,,,,,,,,,,,,,,42.974194,-76.808739,,,1660578509.4
49,,,,,,,,,,,,,,,,66761.0,9.0,-110.45,,,,,,,42.974209,-76.808701,0.0,0.0,1660578509.5
50,,,,,,,,,,,,,,,,66761.0,9.0,-111.16,,,,,,,42.97422,-76.80867,,,1660578509.6
51,0.0,4.0,0.256,632.55,787.0,-111.97,,,,,,,,,,,,,,,,,,,42.974232,-76.80864,,,1660578509.7
52,50.0,10.0,0.018,,,,,,,,,,,,,,,,,,,,,,42.974247,-76.808601,,,1660578509.8
53,,,,,,,,,,,,,,,0.001,,,,,,,,,,42.974274,-76.80854,,,1660578510.0
54,,,,632.55,787.0,-115.51,,,,,,,,,,66761.0,9.0,-111.31,,,,,,,42.974285,-76.808502,0.0,0.0,1660578510.1
55,0.0,4.0,0.256,632.55,787.0,-113.65,,,,,,,,,,66761.0,9.0,-114.06,22.0,66.67,,,,,42.974323,-76.808411,,,1660578510.4
56,,,,,,,,,,,,,,eventA3,,,,,,,,,,,42.974335,-76.80838,,,1660578510.478081
57,,,,,,,,,,,,,,,,66761.0,9.0,-113.63,,,,,,,42.974339,-76.808372,0.0,0.0,1660578510.5
58,,,,,,,,,,,,,,Handover Attempt,,,,,,,,,,,42.974342,-76.808365,,,1660578510.528922
59,,,,,,,,,,,,,,Handover Success,,,,,,,,,,,42.974346,-76.80835,,,1660578510.570265
60,,,,,,,,,,,,,,PRACH: Msg1(RA),,,,,,,,,,,42.974346,-76.80835,,,1660578510.576423
61,,,,,,,,,,,,,,PRACH: Msg2(RAR),,,,,,,,,,,42.97435,-76.808342,,,1660578510.595074
62,,,,,,,,,,,,,,PRACH: Msg3(UE ID),,,,,,,,,,,42.97435,-76.808342,,,1660578510.595088
63,,,,,,,,,,,,,,,,66761.0,86.0,-107.55,,,,,,,42.97435,-76.808342,,,1660578510.6
64,,,,,,,,,,,,,,Received RAR[True],,,,,,,,,,,42.974361,-76.808311,,,1660578510.689288
65,,,,,,,,,,,,,,PRACH: Msg4[Fail],,,,,,,,,,,42.974361,-76.808311,,,1660578510.689303
66,,,,,,,,,,,,,,PRACH: Msg1(RA),,,,,,,,,,,42.974361,-76.808311,,,1660578510.69016
67,,,,,,,,,,,,,,,,66761.0,86.0,-107.9,,,,,,,42.974361,-76.808311,,,1660578510.7
68,,,,,,,,,,,,,,Received RAR[False],,,,,,,,,,,42.974365,-76.808304,,,1660578510.713922
69,,,,,,,,,,,,,,PRACH: Msg1(RA),,,,,,,,,,,42.974365,-76.808304,,,1660578510.713989
70,,,,,,,,,,,,,,PRACH: Msg2(RAR),,,,,,,,,,,42.974365,-76.808304,,,1660578510.724467
71,,,,,,,,,,,,,,PRACH: Msg3(UE ID),,,,,,,,,,,42.974365,-76.808304,,,1660578510.72448
72,,,,,,,,,,,,,,,,66761.0,86.0,-106.57,,,,,,,42.974377,-76.808281,,,1660578510.8
73,,,,,,,,,,,,,,Received RAR[True],,,,,,,,,,,42.974377,-76.808273,,,1660578510.810467
74,,,,,,,,,,,,,,PRACH: Msg4[Fail],,,,,,,,,,,42.974377,-76.808273,,,1660578510.810482
75,,,,,,,,,,,,,,PRACH: Msg1(RA),,,,,,,,,,,42.97438,-76.808266,,,1660578510.827874
76,,,,,,,,,,,,,,PRACH: Msg2(RAR),,,,,,,,,,,42.97438,-76.808266,,,1660578510.829073
77,,,,,,,,,,,,,,PRACH: Msg3(UE ID),,,,,,,,,,,42.97438,-76.808266,,,1660578510.829086
78,,,,,,,,,,,,,,,,66761.0,86.0,-106.03,,,,,,,42.974388,-76.808243,,,1660578510.9
79,,,,,,,,,,,,,,Received RAR[True],,,,,,,,,,,42.974392,-76.808235,,,1660578510.924383
80,,,,,,,,,,,,,,PRACH: Msg4[Fail],,,,,,,,,,,42.974392,-76.808235,,,1660578510.924396
81,,,,,,,,,,,,,,PRACH: Msg1(RA),,,,,,,,,,,42.974392,-76.808235,,,1660578510.930134
82,,,,,,,,,,,,,,Received RAR[False],,,,,,,,,,,42.974396,-76.808228,,,1660578510.951827
83,,,,,,,,,,,,,,PRACH: Msg1(RA),,,,,,,,,,,42.974396,-76.808228,,,1660578510.952417
84,,,,,,,,,,,,,,Received RAR[False],,,,,,,,,,,42.9744,-76.808228,,,1660578510.968556
85,,,,,,,,,,,,,,PRACH: Msg1(RA),,,,,,,,,,,42.9744,-76.808228,,,1660578510.969115
86,,,,,,,,,,,,,,Received RAR[False],,,,,,,,,,,42.9744,-76.80822,,,1660578510.983266
87,,,,,,,,,,,,,,PRACH: Msg1(RA),,,,,,,,,,,42.9744,-76.80822,,,1660578510.983384
88,,,,,,,,,,,,,,,0.005,66761.0,86.0,-106.21,,60.0,,,,,42.974403,-76.808212,0.0,0.0,1660578511.0
