,5G KPI PCell Layer1 UL BLER [%],5G KPI PCell Layer1 UL MCS (Avg),5G KPI PCell Layer2 MAC UL Throughput [Mbps],5G KPI PCell RF Frequency [MHz],5G KPI PCell RF Serving PCI,5G KPI PCell RF Serving SS-RSRP [dBm],5G KPI SCell[1] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[2] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[3] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[4] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[5] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[6] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[7] Layer2 MAC UL Throughput [Mbps],Event 5G-NR/LTE Events,LTE KPI PCell MAC UL Throughput[Mbps],LTE KPI PCell Serving EARFCN(DL),LTE KPI PCell Serving PCI,LTE KPI PCell Serving RSRP[dBm],LTE KPI PCell UL MCS,LTE KPI PUSCH BLER[%],LTE KPI SCell[1] MAC UL Throughput[Mbps],LTE KPI SCell[2] MAC UL Throughput[Mbps],LTE KPI SCell[3] MAC UL Throughput[Mbps],LTE KPI SCell[4] MAC UL Throughput[Mbps],Lat,Lon,Smart Phone Smart Throughput Mobile Network Tx Byte,Smart Phone Smart Throughput Mobile Network UL Throughput [Mbps],TIME_STAMP
0,,,,,,,,,,,,,,,,,,,,,,,,,34.865421,-117.081207,,,1660009284.9
1,,,,,,,,,,,,,,,,,,,,,,,,,34.865433,-117.0812,,,1660009284.932089
2,80.0,10.0,0.013,632.55,820.0,-110.02,,,,,,,,,,1125.0,316.0,-111.98,,41.18,,,,,34.865513,-117.081161,,,1660009285.2
3,,,,,,,,,,,,,,,,,,,,,,,,,34.865543,-117.081146,1944.0,0.031,1660009285.3
4,,,,632.55,820.0,-109.23,,,,,,,,,,1125.0,316.0,-110.74,,,,,,,34.865578,-117.081131,,,1660009285.4
5,,,,632.55,820.0,-108.78,,,,,,,,,,1125.0,316.0,-109.17,,,,,,,34.865669,-117.081078,,,1660009285.7
6,0.0,1.0,0.128,632.55,820.0,-107.06,,,,,,,,,,1125.0,316.0,-110.25,,,,,,,34.8657,-117.081062,0.0,0.0,1660009285.8
7,0.0,4.0,0.256,632.55,820.0,-110.96,,,,,,,,,,1125.0,316.0,-111.77,,,,,,,34.86573,-117.081047,,,1660009285.9
8,,,,,,,,,,,,,,,0.001,,,,,,,,,,34.865761,-117.081024,,,1660009286.0
9,,,,,,,,,,,,,,,,1125.0,316.0,-112.63,,,,,,,34.865788,-117.081009,,,1660009286.1
10,0.0,2.0,0.16,632.55,820.0,-113.3,,,,,,,,,,1125.0,316.0,-109.9,,,,,,,34.865818,-117.080986,,,1660009286.2
11,,,,,,,,,,,,,,,,1125.0,316.0,-109.73,13.09,,,,,,34.865845,-117.080971,0.0,0.0,1660009286.3
12,0.0,3.0,0.208,632.55,820.0,-116.78,,,,,,,,,,1125.0,316.0,-111.21,,0.0,,,,,34.865906,-117.080933,,,1660009286.5
13,,,,,,,,,,,,,,,,1125.0,316.0,-114.52,,,,,,,34.865932,-117.080917,,,1660009286.6
14,0.0,2.0,0.16,632.55,820.0,-115.65,,,,,,,,,,1125.0,316.0,-116.3,,,,,,,34.86599,-117.080879,0.0,0.0,1660009286.8
15,,,,,,,,,,,,,,,,1125.0,316.0,-117.98,,,,,,,34.86602,-117.080856,,,1660009286.9
16,,,,,,,,,,,,,,,0.004,,,,,,,,,,34.866051,-117.080841,,,1660009287.0
17,,,,632.55,820.0,-119.18,,,,,,,,,,1125.0,316.0,-115.13,,,,,,,34.866077,-117.080818,,,1660009287.1
18,,,,,,,,,,,,,,eventA2,,,,,,,,,,,34.8661,-117.080803,,,1660009287.175562
19,0.0,0.0,0.168,,,,,,,,,,,,,1125.0,316.0,-113.88,,50.0,,,,,34.866108,-117.080803,,,1660009287.2
20,,,,,,,,,,,,,,Handover Attempt,,,,,,,,,,,34.866116,-117.080795,,,1660009287.22355
21,,,,,,,,,,,,,,,,1125.0,316.0,-114.05,,,,,,,34.866135,-117.08078,0.0,0.0,1660009287.3
22,,,,,,,,,,,,,,Handover Success,,,,,,,,,,,34.866146,-117.080772,,,1660009287.338304
23,,,,,,,,,,,,,,PRACH: Msg1(RA),,,,,,,,,,,34.866146,-117.080772,,,1660009287.339172
24,,,,,,,,,,,,,,PRACH: Msg2(RAR),,,,,,,,,,,34.866146,-117.080772,,,1660009287.33967
25,,,,,,,,,,,,,,PRACH: Msg3(UE ID),,,,,,,,,,,34.866146,-117.080772,,,1660009287.339684
26,,,,,,,,,,,,,,Received RAR[True],,,,,,,,,,,34.866146,-117.080772,,,1660009287.339851
27,,,,,,,,,,,,,,PRACH: Msg4[Pass],,,,,,,,,,,34.866146,-117.080772,,,1660009287.339865
28,,,,,,,,,,,,,,,,1125.0,316.0,-112.02,,,,,,,34.866165,-117.080765,,,1660009287.4
29,,,,,,,,,,,,,,,,1125.0,316.0,-112.17,8.0,,,,,,34.866222,-117.080727,,,1660009287.6
30,,,,,,,,,,,,,,eventA2,,,,,,,,,,,34.866234,-117.080719,,,1660009287.639916
31,,,,,,,,,,,,,,,,1125.0,316.0,-111.0,,22.22,,,,,34.866253,-117.080711,,,1660009287.7
32,,,,,,,,,,,,,,,,,,,,,,,,,34.86628,-117.080688,0.0,0.0,1660009287.8
33,,,,,,,,,,,,,,,,,,,,,,,,,34.86631,-117.080673,,,1660009287.9
34,,,,,,,,,,,,,,,0.005,1125.0,316.0,-112.14,,,,,,,34.866341,-117.08065,,,1660009288.0
35,,,,,,,,,,,,,,,,1125.0,316.0,-113.64,,62.5,,,,,34.866367,-117.080635,,,1660009288.1
36,,,,,,,,,,,,,,eventA2,,,,,,,,,,,34.86639,-117.080612,,,1660009288.177904
37,,,,,,,,,,,,,,,,,,,,,,,,,34.866425,-117.080589,0.0,0.0,1660009288.3
38,,,,,,,,,,,,,,,,1125.0,316.0,-112.37,11.88,,,,,,34.866455,-117.080566,,,1660009288.4
39,,,,,,,,,,,,,,,,1125.0,316.0,-113.69,,,,,,,34.866543,-117.080505,,,1660009288.7
40,,,,,,,,,,,,,,,,,,,,,,,,,34.86657,-117.08049,0.0,0.0,1660009288.8
41,,,,,,,,,,,,,,,,1125.0,316.0,-115.41,,,,,,,34.8666,-117.080467,,,1660009288.9
42,,,,,,,,,,,,,,eventB1_NR_r15,,,,,,,,,,,34.866608,-117.08046,,,1660009288.929467
43,,,,,,,,,,,,,,,0.005,,,,,,,,,,34.866627,-117.080444,,,1660009289.0
44,,,,,,,,,,,,,,,,1125.0,316.0,-118.36,,37.5,,,,,34.866657,-117.080429,,,1660009289.1
45,,,,,,,,,,,,,,,,1125.0,316.0,-116.97,,,,,,,34.866711,-117.080391,0.0,0.0,1660009289.3
46,,,,,,,,,,,,,,eventB1_NR_r15,,,,,,,,,,,34.866714,-117.080391,,,1660009289.304937
47,,,,,,,,,,,,,,Handover Attempt,,,,,,,,,,,34.866734,-117.080376,,,1660009289.383262
48,,,,,,,,,,,,,,Handover Success,,,,,,,,,,,34.866734,-117.080376,,,1660009289.385201
49,0.0,8.5,0.055,632.55,24.0,,,,,,,,,,,1125.0,316.0,-116.33,,,,,,,34.866737,-117.080368,,,1660009289.4
50,,,,,,,,,,,,,,PRACH: Msg1(RA),,,,,,,,,,,34.866749,-117.080368,,,1660009289.428998
51,,,,,,,,,,,,,,PRACH: Msg1(RA),,,,,,,,,,,34.866749,-117.080368,,,1660009289.429694
52,,,,,,,,,,,,,,PRACH: Msg2(RAR),,,,,,,,,,,34.866749,-117.080368,,,1660009289.430157
53,,,,,,,,,,,,,,PRACH: Msg3(UE ID),,,,,,,,,,,34.866749,-117.080368,,,1660009289.430175
54,,,,,,,,,,,,,,Received RAR[True],,,,,,,,,,,34.866749,-117.080368,,,1660009289.431218
55,,,,,,,,,,,,,,PRACH: Msg4[Pass],,,,,,,,,,,34.866749,-117.080368,,,1660009289.431435
56,,,,,,,,,,,,,,PRACH: Msg2(RAR),,,,,,,,,,,34.866749,-117.080368,,,1660009289.433753
57,,,,,,,,,,,,,,PRACH: Msg3(UE ID),,,,,,,,,,,34.866749,-117.080368,,,1660009289.433753
58,,,,,,,,,,,,,,PRACH: Msg4,,,,,,,,,,,34.866749,-117.080368,,,1660009289.433753
59,,,,,,,,,,,,,,PRACH: Msg4[Pass]			,,,,,,,,,,,34.866749,-117.080368,,,1660009289.433753
60,,,,,,,,,,,,,,PRACH: Msg5,,,,,,,,,,,34.866749,-117.080368,,,1660009289.435351
61,50.0,10.0,0.014,,,,,,,,,,,,,1125.0,316.0,-116.42,,14.29,,,,,34.866768,-117.080353,,,1660009289.5
62,,,,,,,,,,,,,,,,,,,,,,,,,34.866768,-117.080353,,,1660009289.501793
63,,,,,,,,,,,,,,,,1125.0,316.0,-115.26,,,,,,,34.866795,-117.080338,,,1660009289.6
64,,,,,,,,,,,,,,,,1125.0,316.0,-114.67,8.17,,,,,,34.866821,-117.080315,,,1660009289.7
65,,,,632.55,24.0,-103.91,,,,,,,,,,1125.0,316.0,-115.12,,25.0,,,,,34.866852,-117.080299,60.0,0.001,1660009289.8
66,,,,,,,,,,,,,,eventA2,,,,,,,,,,,34.866856,-117.080292,,,1660009289.814186
67,0.0,4.0,0.018,632.55,24.0,-106.26,,,,,,,,,,1125.0,316.0,-114.95,,,,,,,34.866879,-117.080276,,,1660009289.9
68,,,,,,,,,,,,,,,0.05,1125.0,316.0,-114.79,,,,,,,34.866905,-117.080254,,,1660009290.0
69,50.0,17.0,0.028,632.55,24.0,-104.04,,,,,,,,,,1125.0,316.0,-115.39,14.33,54.55,,,,,34.866962,-117.080215,,,1660009290.2
70,,,,,,,,,,,,,,,,1125.0,316.0,-115.19,,28.57,,,,,34.866993,-117.080193,575.0,0.009,1660009290.3
71,0.0,3.0,0.104,632.55,24.0,-106.5,,,,,,,,,,1125.0,316.0,-114.18,,,,,,,34.867046,-117.080147,,,1660009290.5
72,,,,,,,,,,,,,,,,1125.0,316.0,-115.81,,50.0,,,,,34.867077,-117.080124,,,1660009290.6
73,,,,,,,,,,,,,,,,1125.0,316.0,-116.39,,,,,,,34.867134,-117.080086,14524.0,0.232,1660009290.8
74,0.0,4.0,0.128,632.55,24.0,-103.59,,,,,,,,,,1125.0,316.0,-115.1,3.81,32.43,,,,,34.867161,-117.080063,,,1660009290.9
75,,,,,,,,,,,,,,,0.188,1125.0,316.0,-113.8,3.47,28.33,,,,,34.867188,-117.08004,,,1660009291.0
76,,,,,,,,,,,,,,,,1125.0,316.0,-113.82,3.12,16.07,,,,,34.867214,-117.080017,,,1660009291.1
77,40.0,12.67,0.019,632.55,24.0,-102.09,,,,,,,,,,1125.0,316.0,-113.82,2.48,15.52,,,,,34.867241,-117.080002,,,1660009291.2
78,25.0,12.33,0.022,632.55,24.0,-102.16,,,,,,,,,,1125.0,316.0,-113.77,1.93,23.0,,,,,34.867268,-117.079979,28772.0,0.46,1660009291.3
79,50.0,17.0,0.007,,,,,,,,,,,,,1125.0,316.0,-114.24,1.97,43.33,,,,,34.867294,-117.079956,,,1660009291.4
80,,,,632.55,24.0,-101.78,,,,,,,,,,1125.0,316.0,-115.65,1.93,30.0,,,,,34.867325,-117.079933,,,1660009291.5
81,,,,632.55,24.0,-101.15,,,,,,,,,,1125.0,316.0,-117.51,2.42,10.75,,,,,34.867352,-117.07991,,,1660009291.6
82,,,,,,,,,,,,,,,,1125.0,316.0,-118.41,2.66,27.5,,,,,34.867378,-117.079895,,,1660009291.7
83,,,,632.55,24.0,-100.48,,,,,,,,,,1125.0,316.0,-117.63,,30.77,,,,,34.867405,-117.079872,7232.0,0.116,1660009291.8
84,28.57,13.0,0.025,,,,,,,,,,,,,1125.0,316.0,-121.76,,,,,,,34.867432,-117.079849,,,1660009291.9
85,,,,,,,,,,,,,,eventA3,,,,,,,,,,,34.867451,-117.079834,,,1660009291.970546
86,0.0,10.0,0.013,632.55,24.0,-100.41,,,,,,,,,0.084,1125.0,316.0,-117.35,3.06,12.5,,,,,34.867458,-117.079826,,,1660009292.0
87,,,,,,,,,,,,,,,,1125.0,316.0,-116.71,3.27,0.0,,,,,34.867485,-117.079796,,,1660009292.1
88,,,,,,,,,,,,,,,,1125.0,316.0,-117.75,3.08,,,,,,34.867508,-117.079773,,,1660009292.2
89,0.0,4.0,0.256,632.55,24.0,-104.45,,,,,,,,,,1125.0,316.0,-121.16,,25.0,,,,,34.867535,-117.07975,2924.0,0.047,1660009292.3
90,,,,,,,,,,,,,,,,1125.0,316.0,-119.91,,,,,,,34.867561,-117.079727,,,1660009292.4
91,,,,,,,,,,,,,,,,1125.0,316.0,-119.59,4.1,8.0,,,,,34.867588,-117.079697,,,1660009292.5
92,,,,,,,,,,,,,,eventA3,,,,,,,,,,,34.867588,-117.079697,,,1660009292.509876
93,,,,632.55,24.0,-101.3,,,,,,,,,,1125.0,316.0,-117.76,3.71,21.62,,,,,34.867615,-117.079674,,,1660009292.6
94,13.04,1.6,0.138,,,,,,,,,,,,,1125.0,316.0,-119.95,3.06,14.29,,,,,34.867638,-117.079651,,,1660009292.7
95,33.33,1.25,0.159,632.55,24.0,-101.05,,,,,,,,,,1125.0,229.0,-108.81,,,,,,,34.867664,-117.07962,4360.0,0.07,1660009292.8
96,,,,,,,,,,,,,,Handover Attempt,,,,,,,,,,,34.867672,-117.079613,,,1660009292.832459
97,,,,,,,,,,,,,,,,1125.0,229.0,-108.82,,41.67,,,,,34.867691,-117.079597,,,1660009292.9
98,,,,,,,,,,,,,,Handover Success,,,,,,,,,,,34.867702,-117.07959,,,1660009292.938708
99,,,,,,,,,,,,,,PRACH: Msg1(RA),,,,,,,,,,,34.867702,-117.07959,,,1660009292.939111
100,,,,,,,,,,,,,,Received RAR[False],,,,,,,,,,,34.867702,-117.07959,,,1660009292.939573
101,,,,,,,,,,,,,,PRACH: Msg1(RA),,,,,,,,,,,34.867702,-117.07959,,,1660009292.939749
102,,,,,,,,,,,,,,Received RAR[False],,,,,,,,,,,34.867702,-117.07959,,,1660009292.940191
103,,,,,,,,,,,,,,PRACH: Msg1(RA),,,,,,,,,,,34.867702,-117.07959,,,1660009292.940269
104,,,,,,,,,,,,,,PRACH: Msg2(RAR),,,,,,,,,,,34.867702,-117.07959,,,1660009292.940694
105,,,,,,,,,,,,,,PRACH: Msg3(UE ID),,,,,,,,,,,34.867702,-117.07959,,,1660009292.940795
106,,,,,,,,,,,,,,Received RAR[True],,,,,,,,,,,34.867702,-117.07959,,,1660009292.941055
107,,,,,,,,,,,,,,PRACH: Msg4[Pass],,,,,,,,,,,34.867702,-117.07959,,,1660009292.941168
108,,,,,,,,,,,,,,,0.135,1125.0,229.0,-110.89,2.7,25.76,,,,,34.867718,-117.079575,,,1660009293.0
109,,,,,,,,,,,,,,eventB1_NR_r15,,,,,,,,,,,34.867737,-117.079559,,,1660009293.073321
110,,,,,,,,,,,,,,Handover Attempt,,,,,,,,,,,34.867741,-117.079552,,,1660009293.096063
111,0.0,0.0,0.01,632.55,733.0,,,,,,,,,,,1125.0,229.0,-112.16,,,,,,,34.867744,-117.079552,,,1660009293.1
112,,,,,,,,,,,,,,Handover Success,,,,,,,,,,,34.86776,-117.079536,,,1660009293.160539
113,,,,,,,,,,,,,,PRACH: Msg1(RA),,,,,,,,,,,34.86776,-117.079536,,,1660009293.161668
114,,,,,,,,,,,,,,PRACH: Msg1(RA),,,,,,,,,,,34.86776,-117.079536,,,1660009293.161968
115,,,,,,,,,,,,,,Received RAR[False],,,,,,,,,,,34.86776,-117.079536,,,1660009293.16291
116,,,,,,,,,,,,,,PRACH: Msg1(RA),,,,,,,,,,,34.86776,-117.079536,,,1660009293.163101
117,,,,,,,,,,,,,,PRACH: Msg2(RAR),,,,,,,,,,,34.86776,-117.079536,,,1660009293.164272
118,,,,,,,,,,,,,,PRACH: Msg3(UE ID),,,,,,,,,,,34.86776,-117.079536,,,1660009293.164272
119,,,,,,,,,,,,,,PRACH: Msg4,,,,,,,,,,,34.86776,-117.079536,,,1660009293.164272
120,,,,,,,,,,,,,,PRACH: Msg4[Pass]			,,,,,,,,,,,34.86776,-117.079536,,,1660009293.164272
121,,,,,,,,,,,,,,PRACH: Msg2(RAR),,,,,,,,,,,34.86776,-117.079536,,,1660009293.164574
122,,,,,,,,,,,,,,PRACH: Msg3(UE ID),,,,,,,,,,,34.86776,-117.079536,,,1660009293.164588
123,0.0,21.67,0.099,,,,,,,,,,,,,1125.0,229.0,-111.54,3.79,21.92,,,,,34.867767,-117.079529,,,1660009293.2
124,,,,,,,,,,,,,,PRACH: Msg5,,,,,,,,,,,34.867771,-117.079529,,,1660009293.205402
125,,,,,,,,,,,,,,,,,,,,,,,,,34.867771,-117.079529,,,1660009293.206174
126,,,,,,,,,,,,,,Received RAR[True],,,,,,,,,,,34.867771,-117.079529,,,1660009293.206251
127,,,,,,,,,,,,,,PRACH: Msg4[Pass],,,,,,,,,,,34.867771,-117.079529,,,1660009293.206264
