,5G KPI PCell Layer1 UL BLER [%],5G KPI PCell Layer1 UL MCS (Avg),5G KPI PCell Layer2 MAC UL Throughput [Mbps],5G KPI PCell RF Frequency [MHz],5G KPI PCell RF Serving PCI,5G KPI PCell RF Serving SS-RSRP [dBm],5G KPI SCell[1] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[2] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[3] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[4] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[5] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[6] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[7] Layer2 MAC UL Throughput [Mbps],Event 5G-NR/LTE Events,LTE KPI PCell MAC UL Throughput[Mbps],LTE KPI PCell Serving EARFCN(DL),LTE KPI PCell Serving PCI,LTE KPI PCell Serving RSRP[dBm],LTE KPI PCell UL MCS,LTE KPI PUSCH BLER[%],LTE KPI SCell[1] MAC UL Throughput[Mbps],LTE KPI SCell[2] MAC UL Throughput[Mbps],LTE KPI SCell[3] MAC UL Throughput[Mbps],LTE KPI SCell[4] MAC UL Throughput[Mbps],Lat,Lon,Smart Phone Smart Throughput Mobile Network Tx Byte,Smart Phone Smart Throughput Mobile Network UL Throughput [Mbps],TIME_STAMP
0,,,,,,,,,,,,,,,,,,,,,,,,,41.800659,-88.244057,,,1660355223.0
1,,,0.0,2638.95,684.0,-73.11,,,,,,,,,,,,,,,,,,,41.800659,-88.244057,,,1660355223.6
2,,,,,,,,,,,,,,,,,,,,,,,,,41.800659,-88.244057,,,1660355223.603081
3,0.0,0.0,0.007,,,,,,,,,,,,,1123.0,166.0,-90.88,,,,,,,41.800659,-88.244057,,,1660355223.7
4,,,0.0,2638.95,684.0,-74.45,,,,,,,,,,,,,,,,,,,41.800659,-88.244057,,,1660355223.8
5,9.09,12.0,0.167,,,,,,,,,,,,,,,,,,,,,,41.800659,-88.244057,,,1660355223.9
6,4.35,13.0,0.155,2638.95,684.0,-75.58,,,,,,,,,,1123.0,166.0,-89.69,,,,,,,41.800663,-88.244019,1218.0,0.019,1660355224.0
7,0.0,13.0,0.146,2638.95,684.0,-76.38,,,,,,,,,,,,,,,,,,,41.800667,-88.24398,,,1660355224.1
8,0.0,13.0,0.159,,,,,,,,,,,,,,,,,,,,,,41.800667,-88.243935,,,1660355224.2
9,4.76,12.95,0.188,2638.95,684.0,-77.41,,,,,,,,,,1123.0,166.0,-87.94,,,,,,,41.800671,-88.243896,,,1660355224.3
10,5.88,13.19,0.153,,,,,,,,,,,,,,,,,,,,,,41.800674,-88.243858,,,1660355224.4
11,5.26,13.0,0.153,2638.95,684.0,-78.05,,,,,,,,,,,,,,,,,,,41.800678,-88.24382,520.0,0.008,1660355224.5
12,0.0,13.0,0.161,,,,,,,,,,,,,1123.0,166.0,-85.5,,,,,,,41.800682,-88.243782,,,1660355224.6
13,0.0,13.0,0.155,2638.95,684.0,-80.27,,,,,,,,,,,,,,,,,,,41.800682,-88.243736,,,1660355224.7
14,0.0,13.0,0.161,2638.95,684.0,-83.49,,,,,,,,,,,,,,,,,,,41.800686,-88.243698,,,1660355224.8
15,0.0,13.0,0.169,,,,,,,,,,,,,1123.0,166.0,-82.63,,,,,,,41.80069,-88.24366,,,1660355224.9
16,0.0,13.0,0.15,2638.95,684.0,-86.59,,,,,,,,,,,,,,,,,,,41.800694,-88.243622,0.0,0.0,1660355225.0
17,0.0,13.0,0.154,2638.95,684.0,-87.14,,,,,,,,,,,,,,,,,,,41.800694,-88.243576,,,1660355225.1
18,0.0,13.0,0.146,,,,,,,,,,,,,,,,,,,,,,41.800697,-88.243538,,,1660355225.2
19,0.0,13.0,0.159,2638.95,684.0,-87.73,,,,,,,,,,1123.0,166.0,-81.13,,,,,,,41.800697,-88.243492,,,1660355225.3
20,0.0,13.0,0.163,2638.95,684.0,-88.85,,,,,,,,,,,,,,,,,,,41.800697,-88.243454,,,1660355225.4
21,0.0,13.0,0.161,,,,,,,,,,,,,,,,,,,,,,41.800701,-88.243416,0.0,0.0,1660355225.5
22,0.0,12.6,0.161,2638.95,684.0,-86.64,,,,,,,,,,1123.0,166.0,-80.75,,,,,,,41.800701,-88.24337,,,1660355225.6
23,0.0,13.0,0.17,,,,,,,,,,,,,,,,,,,,,,41.800705,-88.243332,,,1660355225.7
24,0.0,12.64,0.155,2638.95,684.0,-86.52,,,,,,,,,,,,,,,,,,,41.800705,-88.243286,,,1660355225.8
25,0.0,13.0,0.143,2638.95,684.0,-86.71,,,,,,,,,,1123.0,166.0,-81.88,,,,,,,41.800709,-88.243248,,,1660355225.9
26,0.0,12.6,0.162,,,,,,,,,,,,6.966,,,,,,,,,,41.800713,-88.24321,0.0,0.0,1660355226.0
27,0.0,13.0,0.17,2638.95,684.0,-87.04,,,,,,,,,,,,,,,,,,,41.800716,-88.243172,,,1660355226.1
