,5G KPI PCell Layer1 UL BLER [%],5G KPI PCell Layer1 UL MCS (Avg),5G KPI PCell Layer2 MAC UL Throughput [Mbps],5G KPI PCell RF Frequency [MHz],5G KPI PCell RF Serving PCI,5G KPI PCell RF Serving SS-RSRP [dBm],5G KPI SCell[1] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[2] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[3] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[4] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[5] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[6] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[7] Layer2 MAC UL Throughput [Mbps],Event 5G-NR/LTE Events,LTE KPI PCell MAC UL Throughput[Mbps],LTE KPI PCell Serving EARFCN(DL),LTE KPI PCell Serving PCI,LTE KPI PCell Serving RSRP[dBm],LTE KPI PCell UL MCS,LTE KPI PUSCH BLER[%],LTE KPI SCell[1] MAC UL Throughput[Mbps],LTE KPI SCell[2] MAC UL Throughput[Mbps],LTE KPI SCell[3] MAC UL Throughput[Mbps],LTE KPI SCell[4] MAC UL Throughput[Mbps],Lat,Lon,Smart Phone Smart Throughput Mobile Network Tx Byte,Smart Phone Smart Throughput Mobile Network UL Throughput [Mbps],TIME_STAMP
0,,,,,,,,,,,,,,,,,,,,,,,,,42.973202,-77.167007,,,1660577579.0
1,,,,,,,,,,,,,,,,675.0,313.0,-101.0,,,,,,,42.973202,-77.167007,,,1660577579.4
2,,,,,,,,,,,,,,,,,,,,,,,,,42.973202,-77.167007,,,1660577579.414363
3,,,,,,,,,,,,,,,,,,,,,,,,,42.973202,-77.167007,0.0,0.0,1660577579.5
4,0.0,20.0,0.102,632.55,593.0,-100.22,,,,,,,,,,,,,,,,,,,42.973198,-77.166969,,,1660577579.6
5,0.0,21.0,0.23,632.55,593.0,-99.87,,,,,,,,,,675.0,313.0,-100.81,,,,,,,42.973198,-77.166939,,,1660577579.7
6,,,,,,,,,,,,,,,,,,,,,,,,,42.973194,-77.166901,,,1660577579.8
7,,,,,,,,,,,,,,,,,,,,,,,,,42.973194,-77.16687,,,1660577579.9
8,,,,632.55,593.0,-101.16,,,,,,,,,,,,,,,,,,,42.97319,-77.166832,1019.0,0.016,1660577580.0
9,,,,,,,,,,,,,,,,675.0,313.0,-99.75,,,,,,,42.973186,-77.166763,,,1660577580.2
10,16.67,19.8,0.125,632.55,593.0,-105.44,,,,,,,,,,,,,,,,,,,42.973183,-77.166725,,,1660577580.3
11,0.0,21.0,0.155,632.55,593.0,-102.84,,,,,,,,,,675.0,313.0,-100.63,,,,,,,42.973183,-77.166695,,,1660577580.4
12,,,,,,,,,,,,,,,,,,,,,,,,,42.973179,-77.166656,1362.0,0.022,1660577580.5
13,,,,,,,,,,,,,,,,675.0,313.0,-101.19,,,,,,,42.973179,-77.166588,,,1660577580.7
14,,,,632.55,593.0,-106.98,,,,,,,,,,,,,,,,,,,42.973175,-77.16655,,,1660577580.8
15,0.0,4.0,0.256,632.55,593.0,-108.52,,,,,,,,,,,,,,,,,,,42.973175,-77.166519,,,1660577580.9
16,,,,,,,,,,,,,,,0.001,675.0,313.0,-101.94,,,,,,,42.973175,-77.166489,0.0,0.0,1660577581.0
17,0.0,4.0,0.256,632.55,593.0,-110.23,,,,,,,,,,,,,,,,,,,42.973175,-77.16642,,,1660577581.2
18,,,,,,,,,,,,,,,,675.0,313.0,-100.44,,,,,,,42.973171,-77.166382,,,1660577581.3
19,0.0,4.0,0.256,632.55,593.0,-107.93,,,,,,,,,,675.0,313.0,-99.88,,,,,,,42.973171,-77.166351,,,1660577581.4
20,,,,,,,,,,,,,,,,,,,,,,,,,42.973171,-77.166313,0.0,0.0,1660577581.5
21,,,,,,,,,,,,,,,,675.0,313.0,-100.31,23.0,0.0,,,,,42.973167,-77.166275,,,1660577581.6
22,0.0,3.0,0.208,632.55,593.0,-112.52,,,,,,,,,,,,,,,,,,,42.973167,-77.166245,,,1660577581.7
23,,,,,,,,,,,,,,,,,,,,,,,,,42.973164,-77.166206,,,1660577581.8
24,,,,,,,,,,,,,,,,,,,,,,,,,42.973164,-77.166176,,,1660577581.9
25,33.33,10.5,0.062,632.55,593.0,-110.74,,,,,,,,,,675.0,313.0,-99.88,,,,,,,42.97316,-77.166138,0.0,0.0,1660577582.0
26,,,0.0,,,,,,,,,,,,,,,,,,,,,,42.973156,-77.166107,,,1660577582.1
27,,,,,,,,,,,,,,,,,,,,,,,,,42.973156,-77.166077,,,1660577582.2
28,,,,632.55,593.0,-110.96,,,,,,,,,,,,,,,,,,,42.973152,-77.166039,,,1660577582.3
