,5G KPI PCell Layer1 UL BLER [%],5G KPI PCell Layer1 UL MCS (Avg),5G KPI PCell Layer2 MAC UL Throughput [Mbps],5G KPI PCell RF Frequency [MHz],5G KPI PCell RF Serving PCI,5G KPI PCell RF Serving SS-RSRP [dBm],5G KPI SCell[1] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[2] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[3] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[4] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[5] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[6] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[7] Layer2 MAC UL Throughput [Mbps],Event 5G-NR/LTE Events,LTE KPI PCell MAC UL Throughput[Mbps],LTE KPI PCell Serving EARFCN(DL),LTE KPI PCell Serving PCI,LTE KPI PCell Serving RSRP[dBm],LTE KPI PCell UL MCS,LTE KPI PUSCH BLER[%],LTE KPI SCell[1] MAC UL Throughput[Mbps],LTE KPI SCell[2] MAC UL Throughput[Mbps],LTE KPI SCell[3] MAC UL Throughput[Mbps],LTE KPI SCell[4] MAC UL Throughput[Mbps],Lat,Lon,Smart Phone Smart Throughput Mobile Network Tx Byte,Smart Phone Smart Throughput Mobile Network UL Throughput [Mbps],TIME_STAMP
0,,,,,,,,,,,,,,,,,,,,,,,,,37.687901,-113.078827,,,1660090501.0
1,,,,,,,,,,,,,,,,,,,,,,,,,37.687901,-113.078827,,,1660090501.666196
2,,,,,,,,,,,,,,,,675.0,174.0,-96.19,,,,,,,37.687901,-113.078827,,,1660090501.7
3,,,,,,,,,,,,,,,,,,,,,,,,,37.687901,-113.078827,0.0,0.0,1660090501.8
4,,,,,,,,,,,,,,,,,,,,,,,,,37.687901,-113.078827,,,1660090501.9
5,,,,,,,,,,,,,,,0.245,,,,,,,,,,37.687931,-113.078819,,,1660090502.0
6,,,,,,,,,,,,,,,,,,,,,,,,,37.687962,-113.078819,,,1660090502.1
7,,,,,,,,,,,,,,,,675.0,174.0,-96.52,,,,,,,37.687992,-113.078812,,,1660090502.2
8,,,,,,,,,,,,,,,,,,,,,,,,,37.688023,-113.078812,1405.0,0.022,1660090502.3
9,,,,,,,,,,,,,,,,675.0,174.0,-95.92,,0.0,,,,,37.688049,-113.078804,,,1660090502.4
10,,,,,,,,,,,,,,,,675.0,174.0,-95.75,,,,,,,37.68811,-113.078796,,,1660090502.6
11,,,,,,,,,,,,,,,,675.0,174.0,-97.71,21.93,0.0,,,,,37.688141,-113.078789,,,1660090502.7
