,5G KPI PCell Layer1 UL BLER [%],5G KPI PCell Layer1 UL MCS (Avg),5G KPI PCell Layer2 MAC UL Throughput [Mbps],5G KPI PCell RF Frequency [MHz],5G KPI PCell RF Serving PCI,5G KPI PCell RF Serving SS-RSRP [dBm],5G KPI SCell[1] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[2] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[3] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[4] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[5] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[6] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[7] Layer2 MAC UL Throughput [Mbps],Event 5G-NR/LTE Events,LTE KPI PCell MAC UL Throughput[Mbps],LTE KPI PCell Serving EARFCN(DL),LTE KPI PCell Serving PCI,LTE KPI PCell Serving RSRP[dBm],LTE KPI PCell UL MCS,LTE KPI PUSCH BLER[%],LTE KPI SCell[1] MAC UL Throughput[Mbps],LTE KPI SCell[2] MAC UL Throughput[Mbps],LTE KPI SCell[3] MAC UL Throughput[Mbps],LTE KPI SCell[4] MAC UL Throughput[Mbps],Lat,Lon,Smart Phone Smart Throughput Mobile Network Tx Byte,Smart Phone Smart Throughput Mobile Network UL Throughput [Mbps],TIME_STAMP
0,,,,,,,,,,,,,,,0.003,,,,,,,,,,40.405918,-104.993317,,,1660193801.0
1,,,0.0,,,,,,,,,,,,,66487.0,79.0,-112.0,,,,,,,40.405918,-104.993317,,,1660193801.3
2,,,,,,,,,,,,,,,,,,,,,,,,,40.405918,-104.993317,,,1660193801.313542
3,0.0,4.0,0.002,2638.95,571.0,-107.81,,,,,,,,,,66487.0,79.0,-112.74,,,,,,,40.405918,-104.993317,216.0,0.003,1660193801.4
4,,,0.0,,,,,,,,,,,,,66487.0,79.0,-114.0,,0.0,,,,,40.405891,-104.993317,,,1660193801.5
5,,,0.0,2638.95,571.0,-107.18,,,,,,,,,,,,,,,,,,,40.405861,-104.993324,,,1660193801.6
6,,,0.0,,,,,,,,,,,,,,,,,,,,,,40.405834,-104.993324,,,1660193801.7
7,0.0,4.0,0.256,2638.95,571.0,-105.9,,,,,,,,,,,,,,,,,,,40.405807,-104.993324,,,1660193801.8
8,,,0.0,2638.95,571.0,-104.89,,,,,,,,,,66487.0,79.0,-111.88,,,,,,,40.405777,-104.993332,0.0,0.0,1660193801.9
9,,,0.0,,,,,,,,,,,,0.033,,,,,,,,,,40.40575,-104.993332,,,1660193802.0
10,0.0,0.0,0.0,2638.95,571.0,-103.95,,,,,,,,,,,,,,,,,,,40.405724,-104.993332,,,1660193802.1
11,,,0.0,2638.95,571.0,-103.05,,,,,,,,,,66487.0,79.0,-111.75,,,,,,,40.405697,-104.993332,,,1660193802.2
12,,,,,,,,,,,,,,eventA5,,,,,,,,,,,40.405682,-104.99334,,,1660193802.243666
13,,,0.0,2638.95,571.0,-103.05,,,,,,,,,,66487.0,79.0,-111.31,17.25,8.33,,,,,40.405666,-104.99334,,,1660193802.3
14,,,,,,,,,,,,,,Handover Attempt,,,,,,,,,,,40.405659,-104.99334,,,1660193802.325144
