,5G KPI PCell Layer1 UL BLER [%],5G KPI PCell Layer1 UL MCS (Avg),5G KPI PCell Layer2 MAC UL Throughput [Mbps],5G KPI PCell RF Frequency [MHz],5G KPI PCell RF Serving PCI,5G KPI PCell RF Serving SS-RSRP [dBm],5G KPI SCell[1] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[2] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[3] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[4] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[5] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[6] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[7] Layer2 MAC UL Throughput [Mbps],Event 5G-NR/LTE Events,LTE KPI PCell MAC UL Throughput[Mbps],LTE KPI PCell Serving EARFCN(DL),LTE KPI PCell Serving PCI,LTE KPI PCell Serving RSRP[dBm],LTE KPI PCell UL MCS,LTE KPI PUSCH BLER[%],LTE KPI SCell[1] MAC UL Throughput[Mbps],LTE KPI SCell[2] MAC UL Throughput[Mbps],LTE KPI SCell[3] MAC UL Throughput[Mbps],LTE KPI SCell[4] MAC UL Throughput[Mbps],Lat,Lon,Smart Phone Smart Throughput Mobile Network Tx Byte,Smart Phone Smart Throughput Mobile Network UL Throughput [Mbps],TIME_STAMP
0,,,,,,,,,,,,,,,0.001,,,,,,,,,,34.05788,-118.236923,,,1659985144.0
1,0.0,19.0,0.044,2506.95,200.0,-63.16,,,,,,,,,,,,,17.0,,,,,,34.05788,-118.236923,,,1659985144.3
2,,,,,,,,,,,,,,,,,,,,,,,,,34.05788,-118.236923,,,1659985144.348313
3,,,,,,,,,,,,,,,,,,,,0.0,,,,,34.05788,-118.236923,,,1659985144.5
4,,,,,,,,,,,,,,,,,,,,,,,,,34.05788,-118.236923,,,1659985144.6
5,,,,,,,,,,,,,,,,1125.0,200.0,-64.75,,,,,,,34.05788,-118.236923,0.0,0.0,1659985144.7
6,0.0,2.0,0.448,2506.95,200.0,-62.34,,,,,,,,,,,,,,,,,,,34.05788,-118.236923,,,1659985144.8
7,,,,,,,,,,,,,,,,1125.0,200.0,-64.75,,,,,,,34.05788,-118.236923,,,1659985144.9
8,,,,,,,,,,,,,,,,,,,,,,,,,34.05788,-118.236923,,,1659985145.0
9,0.0,11.0,0.118,,,,,,,,,,,,,,,,,,,,,,34.05788,-118.236923,,,1659985145.1
10,,,,,,,,,,,,,,,,,,,,,,,,,34.05788,-118.236923,0.0,0.0,1659985145.2
11,,,,2506.95,200.0,-62.47,,,,,,,,,,,,,,,,,,,34.05788,-118.236923,,,1659985145.3
