,5G KPI PCell Layer1 UL BLER [%],5G KPI PCell Layer1 UL MCS (Avg),5G KPI PCell Layer2 MAC UL Throughput [Mbps],5G KPI PCell RF Frequency [MHz],5G KPI PCell RF Serving PCI,5G KPI PCell RF Serving SS-RSRP [dBm],5G KPI SCell[1] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[2] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[3] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[4] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[5] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[6] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[7] Layer2 MAC UL Throughput [Mbps],Event 5G-NR/LTE Events,LTE KPI PCell MAC UL Throughput[Mbps],LTE KPI PCell Serving EARFCN(DL),LTE KPI PCell Serving PCI,LTE KPI PCell Serving RSRP[dBm],LTE KPI PCell UL MCS,LTE KPI PUSCH BLER[%],LTE KPI SCell[1] MAC UL Throughput[Mbps],LTE KPI SCell[2] MAC UL Throughput[Mbps],LTE KPI SCell[3] MAC UL Throughput[Mbps],LTE KPI SCell[4] MAC UL Throughput[Mbps],Lat,Lon,Smart Phone Smart Throughput Mobile Network Tx Byte,Smart Phone Smart Throughput Mobile Network UL Throughput [Mbps],TIME_STAMP
0,,,,,,,,,,,,,,,,,,,,,,,,,40.068741,-111.719566,,,1660103466.96204
1,0.0,20.0,0.0,2616.0,198.0,-99.77,,,,,,,,,0.003,,,,,,,,,,40.068741,-111.719566,,,1660103467.0
2,0.0,21.06,0.251,2616.0,198.0,-98.29,,,,,,,,,,675.0,344.0,-99.75,,,,,,,40.068741,-111.719566,,,1660103467.1
3,0.0,20.92,0.256,,,,,,,,,,,,,,,,,,,,,,40.068741,-111.719566,,,1660103467.2
4,0.0,21.0,0.111,2616.0,198.0,-97.66,,,,,,,,,,675.0,344.0,-106.38,,,,,,,40.068741,-111.719566,,,1660103467.3
5,,,,,,,,,,,,,,,,,,,,,,,,,40.068741,-111.719566,614.0,0.01,1660103467.4
6,,,,,,,,,,,,,,,,,,,,,,,,,40.068741,-111.719566,,,1660103467.5
7,0.0,4.0,0.512,2616.0,198.0,-97.14,,,,,,,,,,675.0,344.0,-110.31,,,,,,,40.068794,-111.719513,,,1660103467.6
8,,,,,,,,,,,,,,eventA3,,,,,,,,,,,40.06884,-111.719467,,,1660103467.694622
9,,,,,,,,,,,,,,,,675.0,198.0,-100.21,,46.15,,,,,40.068897,-111.719406,,,1660103467.8
10,,,,,,,,,,,,,,Handover Success,,,,,,,,,,,40.068901,-111.719406,,,1660103467.810669
11,,,,,,,,,,,,,,PRACH: Msg1(RA),,,,,,,,,,,40.068901,-111.719406,,,1660103467.810965
12,,,,,,,,,,,,,,PRACH: Msg2(RAR),,,,,,,,,,,40.068901,-111.719406,,,1660103467.811179
13,,,,,,,,,,,,,,PRACH: Msg3(UE ID),,,,,,,,,,,40.068901,-111.719406,,,1660103467.811192
14,,,,,,,,,,,,,,,,675.0,198.0,-99.87,,,,,,,40.068947,-111.719353,0.0,0.0,1660103467.9
15,,,,,,,,,,,,,,Received RAR[True],,,,,,,,,,,40.068958,-111.719345,,,1660103467.922179
16,,,,,,,,,,,,,,PRACH: Msg4[Pass],,,,,,,,,,,40.068958,-111.719345,,,1660103467.922192
17,,,,,,,,,,,,,,,0.013,675.0,198.0,-98.7,14.8,,,,,,40.069,-111.719299,,,1660103468.0
18,,,,,,,,,,,,,,,,675.0,198.0,-98.28,,28.57,,,,,40.069103,-111.7192,,,1660103468.2
19,,,,2616.0,200.0,,,,,,,,,,,675.0,198.0,-98.88,,,,,,,40.069157,-111.719147,,,1660103468.3
20,,,,,,,,,,,,,,eventB1_NR_r15,,,,,,,,,,,40.069164,-111.719139,,,1660103468.313008
21,,,,,,,,,,,,,,Handover Attempt,,,,,,,,,,,40.069195,-111.719101,,,1660103468.377707
22,,,,,,,,,,,,,,Handover Success,,,,,,,,,,,40.069199,-111.719101,,,1660103468.379335
23,,,,,,,,,,,,,,PRACH: Msg1(RA),,,,,,,,,,,40.069199,-111.719101,,,1660103468.380044
24,,,,,,,,,,,,,,PRACH: Msg1(RA),,,,,,,,,,,40.069199,-111.719101,,,1660103468.380247
25,12.5,18.57,0.119,,,,,,,,,,,,,675.0,198.0,-97.7,,,,,,,40.069206,-111.719093,0.0,0.0,1660103468.4
26,,,,,,,,,,,,,,PRACH: Msg2(RAR),,,,,,,,,,,40.069218,-111.719086,,,1660103468.416547
27,,,,,,,,,,,,,,PRACH: Msg3(UE ID),,,,,,,,,,,40.069218,-111.719086,,,1660103468.416574
28,,,,,,,,,,,,,,Received RAR[True],,,,,,,,,,,40.069218,-111.719086,,,1660103468.416873
29,,,,,,,,,,,,,,PRACH: Msg4[Pass],,,,,,,,,,,40.069218,-111.719086,,,1660103468.416886
30,,,,,,,,,,,,,,PRACH: Msg2(RAR),,,,,,,,,,,40.069218,-111.719086,,,1660103468.417622
31,,,,,,,,,,,,,,PRACH: Msg3(UE ID),,,,,,,,,,,40.069218,-111.719086,,,1660103468.417622
32,,,,,,,,,,,,,,PRACH: Msg4,,,,,,,,,,,40.069218,-111.719086,,,1660103468.417622
33,,,,,,,,,,,,,,PRACH: Msg4[Pass]			,,,,,,,,,,,40.069218,-111.719086,,,1660103468.417622
34,,,,,,,,,,,,,,PRACH: Msg5,,,,,,,,,,,40.069218,-111.719086,,,1660103468.418332
35,,,,,,,,,,,,,,,,,,,,,,,,,40.069218,-111.719086,,,1660103468.419118
