,5G KPI PCell Layer1 UL BLER [%],5G KPI PCell Layer1 UL MCS (Avg),5G KPI PCell Layer2 MAC UL Throughput [Mbps],5G KPI PCell RF Frequency [MHz],5G KPI PCell RF Serving PCI,5G KPI PCell RF Serving SS-RSRP [dBm],5G KPI SCell[1] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[2] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[3] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[4] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[5] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[6] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[7] Layer2 MAC UL Throughput [Mbps],Event 5G-NR/LTE Events,LTE KPI PCell MAC UL Throughput[Mbps],LTE KPI PCell Serving EARFCN(DL),LTE KPI PCell Serving PCI,LTE KPI PCell Serving RSRP[dBm],LTE KPI PCell UL MCS,LTE KPI PUSCH BLER[%],LTE KPI SCell[1] MAC UL Throughput[Mbps],LTE KPI SCell[2] MAC UL Throughput[Mbps],LTE KPI SCell[3] MAC UL Throughput[Mbps],LTE KPI SCell[4] MAC UL Throughput[Mbps],Lat,Lon,Smart Phone Smart Throughput Mobile Network Tx Byte,Smart Phone Smart Throughput Mobile Network UL Throughput [Mbps],TIME_STAMP
0,,,,,,,,,,,,,,,,,,,,,,,,,41.496059,-81.682533,,,1660512204.805907
1,,,,,,,,,,,,,,,,,,,,,,,,,41.496059,-81.682533,0.0,0.0,1660512204.9
2,,,,,,,,,,,,,,,,,,,,,,,,,41.496059,-81.682533,,,1660512205.0
3,,,,,,,,,,,,,,,,66536.0,313.0,-69.94,,,,,,,41.496059,-81.682533,,,1660512205.3
4,,,,,,,,,,,,,,,,,,,,,,,,,41.496059,-81.682533,0.0,0.0,1660512205.4
5,,,,,,,,,,,,,,,,,,,,,,,,,41.496059,-81.682533,0.0,0.0,1660512206.0
6,,,,,,,,,,,,,,,,66536.0,313.0,-69.38,,,,,,,41.496059,-81.682533,,,1660512206.3
7,,,,,,,,,,,,,,,,,,,,,,,,,41.496059,-81.682533,0.0,0.0,1660512206.4
8,,,,,,,,,,,,,,,,,,,,,,,,,41.496059,-81.682533,60.0,0.001,1660512206.9
9,,,,,,,,,,,,,,RRC Setup Start,,,,,,,,,,,41.496059,-81.682533,,,1660512206.986131
10,,,,,,,,,,,,,,,20.432,66536.0,313.0,-70.58,,0.0,,,,,41.496059,-81.682533,,,1660512207.0
11,,,,,,,,,,,,,,PRACH: Msg1(RA),,,,,,,,,,,41.496059,-81.682533,,,1660512207.022895
12,,,,,,,,,,,,,,PRACH: Msg2(RAR),,,,,,,,,,,41.496059,-81.682533,,,1660512207.035625
13,,,,,,,,,,,,,,PRACH: Msg3(UE ID),,,,,,,,,,,41.496059,-81.682533,,,1660512207.035638
14,,,,,,,,,,,,,,PRACH: Msg4[Pass],,,,,,,,,,,41.496059,-81.682533,,,1660512207.038047
15,,,,,,,,,,,,,,Received RAR[True],,,,,,,,,,,41.496059,-81.682533,,,1660512207.038065
16,,,,,,,,,,,,,,RRC Setup Success,,,,,,,,,,,41.496059,-81.682533,,,1660512207.03932
17,,,,,,,,,,,,,,reportStrongestCells,,,,,,,,,,,41.496059,-81.682533,,,1660512207.094316
18,,,,,,,,,,,,,,,,66536.0,313.0,-70.3,15.86,11.11,,,,,41.496059,-81.682533,,,1660512207.1
19,,,,,,,,,,,,,,,,66536.0,313.0,-70.82,27.55,,,,,,41.496059,-81.682533,,,1660512207.2
20,,,,,,,,,,,,,,,,66536.0,313.0,-70.31,,7.69,,,,,41.496059,-81.682533,,,1660512207.3
21,,,,,,,,,,,,,,,,66536.0,313.0,-69.93,27.54,7.14,,,,,41.496059,-81.682533,216243.0,3.46,1660512207.4
22,,,,,,,,,,,,,,,,66536.0,313.0,-69.51,27.76,4.76,,,,,41.496059,-81.682533,,,1660512207.5
23,,,,,,,,,,,,,,,,66536.0,313.0,-71.25,26.73,4.35,,,,,41.496059,-81.682533,,,1660512207.6
24,,,,,,,,,,,,,,,,66536.0,313.0,-71.28,27.69,2.5,,,,,41.496059,-81.682533,,,1660512207.7
25,,,,,,,,,,,,,,,,66536.0,313.0,-71.24,27.0,2.9,,,,,41.496059,-81.682533,,,1660512207.8
26,,,,,,,,,,,,,,eventB1_NR_r15,,,,,,,,,,,41.496059,-81.682533,,,1660512207.862721
27,,,,,,,,,,,,,,,,66536.0,313.0,-71.53,26.38,3.33,,,,,41.496059,-81.682533,,,1660512207.9
28,,,,,,,,,,,,,,,52.458,66536.0,313.0,-71.12,27.6,2.5,,,,,41.496059,-81.682533,2504396.0,40.07,1660512208.0
29,,,,,,,,,,,,,,,,66536.0,313.0,-70.6,27.26,3.75,,,,,41.496059,-81.682533,,,1660512208.1
30,,,,2545.35,49.0,,,,,,,,,,,66536.0,313.0,-70.56,25.53,10.26,,,,,41.496059,-81.682533,,,1660512208.2
