idx,size,avail,enc_fin,offload,inf,recv
0,2048000,1660277872061,1660277872061,1660277872530,44,1660277873133
11,2048000,1660277873161,1660277873161,1660277873364,44,1660277873870
19,2048000,1660277873961,1660277873961,1660277873964,44,1660277874672
27,2048000,1660277874761,1660277874761,1660277874765,44,1660277875491
35,2048000,1660277875561,1660277875561,1660277875563,44,1660277876261
43,2048000,1660277876361,1660277876361,1660277876365,44,1660277877064
51,2048000,1660277877161,1660277877161,1660277877164,44,1660277877861
59,2048000,1660277877961,1660277877961,1660277877964,44,1660277878732
67,2048000,1660277878761,1660277878761,1660277878765,44,1660277879489
75,2048000,1660277879561,1660277879561,1660277879853,44,1660277880331
83,2048000,1660277880361,1660277880361,1660277880364,44,1660277881192
92,2048000,1660277881261,1660277881261,1660277881519,44,1660277881991
100,2048000,1660277882061,1660277882061,1660277882064,44,1660277882822
108,2048000,1660277882861,1660277882861,1660277883130,44,1660277883612
116,2048000,1660277883661,1660277883661,1660277883943,44,1660277884451
124,2048000,1660277884461,1660277884461,1660277884464,44,1660277885392
134,2048000,1660277885461,1660277885461,1660277885801,44,1660277886371
144,2048000,1660277886461,1660277886461,1660277886464,44,1660277887442
154,2048000,1660277887461,1660277887461,1660277887465,44,1660277888839
168,2048000,1660277888861,1660277888861,1660277889381,44,1660277890237
182,2048000,1660277890261,1660277890261,1660277890265,44,1660277891970
