idx,size,avail,enc_fin,offload,inf,recv
0,2048000,1660428422125,1660428422125,1660428422449,44,1660428423095
10,2048000,1660428423125,1660428423125,1660428423355,44,1660428423944
19,2048000,1660428424025,1660428424025,1660428424028,44,1660428424784
27,2048000,1660428424825,1660428424825,1660428425100,44,1660428425621
35,2048000,1660428425625,1660428425625,1660428425628,44,1660428426504
44,2048000,1660428426525,1660428426525,1660428426528,44,1660428427374
53,2048000,1660428427425,1660428427425,1660428427428,44,1660428428262
62,2048000,1660428428325,1660428428325,1660428428328,44,1660428429154
71,2048000,1660428429225,1660428429225,1660428429228,44,1660428430054
80,2048000,1660428430125,1660428430125,1660428430128,44,1660428430964
89,2048000,1660428431025,1660428431025,1660428431028,44,1660428431784
97,2048000,1660428431825,1660428431825,1660428432071,44,1660428432614
105,2048000,1660428432625,1660428432625,1660428432628,44,1660428433455
114,2048000,1660428433525,1660428433525,1660428433529,44,1660428434444
124,2048000,1660428434525,1660428434525,1660428434528,44,1660428435434
134,2048000,1660428435525,1660428435525,1660428435528,44,1660428436344
143,2048000,1660428436425,1660428436425,1660428436428,44,1660428437185
151,2048000,1660428437225,1660428437225,1660428437228,44,1660428437994
159,2048000,1660428438025,1660428438025,1660428438284,44,1660428438796
167,2048000,1660428438825,1660428438825,1660428438828,44,1660428439634
176,2048000,1660428439725,1660428439725,1660428439729,44,1660428440514
184,2048000,1660428440525,1660428440525,1660428440528,44,1660428441364
