idx,size,avail,enc_fin,offload,inf,recv
0,2048000,1660066997905,1660066997905,1660066998499,44,1660066998833
10,2048000,1660066998906,1660066998906,1660066999357,44,1660066999771
19,2048000,1660066999805,1660066999805,1660067000273,44,1660067000691
28,2048000,1660067000705,1660067000705,1660067001149,44,1660067001601
37,2048000,1660067001605,1660067001605,1660067002127,44,1660067002599
47,2048000,1660067002605,1660067002605,1660067003025,44,1660067003361
55,2048000,1660067003405,1660067003405,1660067003849,44,1660067004272
64,2048000,1660067004305,1660067004305,1660067004863,44,1660067005292
74,2048000,1660067005305,1660067005305,1660067005755,44,1660067006231
84,2048000,1660067006305,1660067006305,1660067006749,44,1660067007141
93,2048000,1660067007205,1660067007205,1660067007649,44,1660067008021
102,2048000,1660067008105,1660067008105,1660067008593,44,1660067009009
112,2048000,1660067009105,1660067009105,1660067009563,44,1660067009911
121,2048000,1660067010005,1660067010005,1660067010447,44,1660067010801
129,2048000,1660067010805,1660067010805,1660067011226,44,1660067011669
138,2048000,1660067011705,1660067011705,1660067012195,44,1660067012571
147,2048000,1660067012605,1660067012605,1660067013131,44,1660067013609
158,2048000,1660067013705,1660067013705,1660067014371,44,1660067014871
170,2048000,1660067014905,1660067014905,1660067015659,44,1660067016519
