idx,size,avail,enc_fin,offload,inf,recv
0,2048000,1660417168607,1660417168607,1660417169811,44,1660417173798
52,2048000,1660417173807,1660417173807,1660417174553,44,1660417175207
67,2048000,1660417175307,1660417175307,1660417175311,44,1660417176058
75,2048000,1660417176107,1660417176107,1660417176111,44,1660417176958
84,2048000,1660417177007,1660417177007,1660417177360,44,1660417177887
93,2048000,1660417177907,1660417177907,1660417177910,44,1660417178577
100,2048000,1660417178607,1660417178607,1660417178611,44,1660417179485
109,2048000,1660417179507,1660417179507,1660417179511,44,1660417180797
122,2048000,1660417180807,1660417180807,1660417181239,44,1660417181888
133,2048000,1660417181907,1660417181907,1660417182253,44,1660417183052
145,2048000,1660417183107,1660417183107,1660417183110,44,1660417184489
159,2048000,1660417184507,1660417184507,1660417184512,44,1660417185604
170,2048000,1660417185607,1660417185607,1660417185611,44,1660417186279
177,2048000,1660417186307,1660417186307,1660417186310,44,1660417187217
187,2048000,1660417187307,1660417187307,1660417187761,44,1660417188509
