idx,size,avail,enc_fin,offload,inf,recv
0,2048000,1660348841564,1660348841564,1660348842189,44,1660348843983
25,2048000,1660348844064,1660348844064,1660348844583,44,1660348846665
52,2048000,1660348846764,1660348846764,1660348848124,44,1660348849115
76,2048000,1660348849164,1660348849164,1660348849769,44,1660348851035
95,2048000,1660348851064,1660348851064,1660348851598,44,1660348852505
110,2048000,1660348852564,1660348852564,1660348853034,44,1660348853966
125,2048000,1660348854064,1660348854064,1660348854068,44,1660348855304
138,2048000,1660348855364,1660348855364,1660348855367,46,1660348856675
152,2048000,1660348856764,1660348856764,1660348857215,44,1660348858105
166,2048000,1660348858164,1660348858164,1660348858167,44,1660348859313
178,2048000,1660348859364,1660348859364,1660348859367,44,1660348860646
