idx,size,avail,enc_fin,offload,inf,recv
0,2048000,1660334508851,1660334508851,1660334509355,44,1660334510810
20,2048000,1660334510851,1660334510851,1660334511358,44,1660334512042
32,2048000,1660334512051,1660334512051,1660334512052,44,1660334512881
41,2048000,1660334512951,1660334512951,1660334512956,44,1660334513741
49,2048000,1660334513751,1660334513751,1660334513752,44,1660334514532
57,2048000,1660334514551,1660334514551,1660334514556,44,1660334515382
66,2048000,1660334515451,1660334515451,1660334515454,44,1660334516319
75,2048000,1660334516351,1660334516351,1660334516354,44,1660334517256
85,2048000,1660334517351,1660334517351,1660334517354,44,1660334518211
94,2048000,1660334518251,1660334518251,1660334518252,44,1660334519171
104,2048000,1660334519251,1660334519251,1660334519252,44,1660334520036
112,2048000,1660334520051,1660334520051,1660334520053,44,1660334520772
120,2048000,1660334520851,1660334520851,1660334521109,44,1660334521602
128,2048000,1660334521651,1660334521651,1660334521654,44,1660334522392
136,2048000,1660334522451,1660334522451,1660334522809,44,1660334523231
144,2048000,1660334523251,1660334523251,1660334523532,44,1660334524062
153,2048000,1660334524151,1660334524151,1660334524154,44,1660334524951
161,2048000,1660334524951,1660334524951,1660334525263,44,1660334525782
170,2048000,1660334525851,1660334525851,1660334525855,44,1660334526667
179,2048000,1660334526751,1660334526751,1660334526754,44,1660334527617
188,2048000,1660334527651,1660334527651,1660334527653,44,1660334528750
