1660428608367
PING 3.19.94.93 (3.19.94.93) 38(66) bytes of data.
46 bytes from 3.19.94.93: icmp_seq=1 ttl=39 time=80.6 ms
46 bytes from 3.19.94.93: icmp_seq=2 ttl=39 time=99.5 ms
46 bytes from 3.19.94.93: icmp_seq=3 ttl=39 time=76.8 ms
46 bytes from 3.19.94.93: icmp_seq=4 ttl=39 time=98.5 ms
46 bytes from 3.19.94.93: icmp_seq=5 ttl=39 time=96.2 ms
46 bytes from 3.19.94.93: icmp_seq=6 ttl=39 time=77.8 ms
46 bytes from 3.19.94.93: icmp_seq=7 ttl=39 time=75.4 ms
46 bytes from 3.19.94.93: icmp_seq=8 ttl=39 time=100 ms
46 bytes from 3.19.94.93: icmp_seq=9 ttl=39 time=93.6 ms
46 bytes from 3.19.94.93: icmp_seq=10 ttl=39 time=93.7 ms
46 bytes from 3.19.94.93: icmp_seq=11 ttl=39 time=94.1 ms
46 bytes from 3.19.94.93: icmp_seq=12 ttl=39 time=95.3 ms
46 bytes from 3.19.94.93: icmp_seq=13 ttl=39 time=99.7 ms
46 bytes from 3.19.94.93: icmp_seq=14 ttl=39 time=100 ms
46 bytes from 3.19.94.93: icmp_seq=15 ttl=39 time=107 ms
46 bytes from 3.19.94.93: icmp_seq=16 ttl=39 time=91.9 ms
46 bytes from 3.19.94.93: icmp_seq=17 ttl=39 time=96.5 ms
46 bytes from 3.19.94.93: icmp_seq=18 ttl=39 time=95.0 ms
46 bytes from 3.19.94.93: icmp_seq=19 ttl=39 time=103 ms
46 bytes from 3.19.94.93: icmp_seq=20 ttl=39 time=101 ms
46 bytes from 3.19.94.93: icmp_seq=21 ttl=39 time=104 ms
46 bytes from 3.19.94.93: icmp_seq=22 ttl=39 time=95.9 ms
46 bytes from 3.19.94.93: icmp_seq=23 ttl=39 time=93.8 ms
46 bytes from 3.19.94.93: icmp_seq=24 ttl=39 time=100 ms
46 bytes from 3.19.94.93: icmp_seq=25 ttl=39 time=108 ms
46 bytes from 3.19.94.93: icmp_seq=26 ttl=39 time=109 ms
46 bytes from 3.19.94.93: icmp_seq=27 ttl=39 time=80.7 ms
46 bytes from 3.19.94.93: icmp_seq=28 ttl=39 time=101 ms
46 bytes from 3.19.94.93: icmp_seq=29 ttl=39 time=103 ms
46 bytes from 3.19.94.93: icmp_seq=30 ttl=39 time=98.5 ms
46 bytes from 3.19.94.93: icmp_seq=31 ttl=39 time=168 ms
46 bytes from 3.19.94.93: icmp_seq=32 ttl=39 time=84.1 ms
46 bytes from 3.19.94.93: icmp_seq=33 ttl=39 time=92.4 ms
46 bytes from 3.19.94.93: icmp_seq=34 ttl=39 time=83.5 ms
46 bytes from 3.19.94.93: icmp_seq=35 ttl=39 time=93.2 ms
46 bytes from 3.19.94.93: icmp_seq=36 ttl=39 time=97.4 ms
46 bytes from 3.19.94.93: icmp_seq=37 ttl=39 time=89.1 ms
46 bytes from 3.19.94.93: icmp_seq=38 ttl=39 time=89.4 ms
46 bytes from 3.19.94.93: icmp_seq=39 ttl=39 time=91.2 ms
46 bytes from 3.19.94.93: icmp_seq=40 ttl=39 time=98.4 ms
46 bytes from 3.19.94.93: icmp_seq=41 ttl=39 time=96.4 ms
46 bytes from 3.19.94.93: icmp_seq=42 ttl=39 time=90.5 ms
46 bytes from 3.19.94.93: icmp_seq=43 ttl=39 time=90.3 ms
46 bytes from 3.19.94.93: icmp_seq=44 ttl=39 time=96.4 ms
46 bytes from 3.19.94.93: icmp_seq=45 ttl=39 time=88.2 ms
46 bytes from 3.19.94.93: icmp_seq=46 ttl=39 time=90.4 ms
46 bytes from 3.19.94.93: icmp_seq=47 ttl=39 time=89.3 ms
46 bytes from 3.19.94.93: icmp_seq=48 ttl=39 time=87.5 ms
46 bytes from 3.19.94.93: icmp_seq=49 ttl=39 time=96.2 ms
46 bytes from 3.19.94.93: icmp_seq=50 ttl=39 time=92.5 ms
46 bytes from 3.19.94.93: icmp_seq=51 ttl=39 time=95.5 ms
46 bytes from 3.19.94.93: icmp_seq=52 ttl=39 time=95.8 ms
46 bytes from 3.19.94.93: icmp_seq=53 ttl=39 time=89.6 ms
46 bytes from 3.19.94.93: icmp_seq=54 ttl=39 time=100 ms
46 bytes from 3.19.94.93: icmp_seq=55 ttl=39 time=92.1 ms
46 bytes from 3.19.94.93: icmp_seq=56 ttl=39 time=95.4 ms
46 bytes from 3.19.94.93: icmp_seq=57 ttl=39 time=86.8 ms
46 bytes from 3.19.94.93: icmp_seq=58 ttl=39 time=97.3 ms
46 bytes from 3.19.94.93: icmp_seq=59 ttl=39 time=127 ms
46 bytes from 3.19.94.93: icmp_seq=60 ttl=39 time=83.6 ms
46 bytes from 3.19.94.93: icmp_seq=61 ttl=39 time=90.3 ms
46 bytes from 3.19.94.93: icmp_seq=62 ttl=39 time=104 ms
46 bytes from 3.19.94.93: icmp_seq=63 ttl=39 time=109 ms
46 bytes from 3.19.94.93: icmp_seq=64 ttl=39 time=106 ms
46 bytes from 3.19.94.93: icmp_seq=65 ttl=39 time=94.6 ms
46 bytes from 3.19.94.93: icmp_seq=66 ttl=39 time=87.9 ms
46 bytes from 3.19.94.93: icmp_seq=67 ttl=39 time=92.3 ms
46 bytes from 3.19.94.93: icmp_seq=68 ttl=39 time=90.7 ms
46 bytes from 3.19.94.93: icmp_seq=69 ttl=39 time=107 ms
46 bytes from 3.19.94.93: icmp_seq=70 ttl=39 time=108 ms
46 bytes from 3.19.94.93: icmp_seq=71 ttl=39 time=85.6 ms
46 bytes from 3.19.94.93: icmp_seq=72 ttl=39 time=109 ms
46 bytes from 3.19.94.93: icmp_seq=73 ttl=39 time=112 ms
46 bytes from 3.19.94.93: icmp_seq=74 ttl=39 time=108 ms
46 bytes from 3.19.94.93: icmp_seq=75 ttl=39 time=97.5 ms
46 bytes from 3.19.94.93: icmp_seq=76 ttl=39 time=97.8 ms
