,TIME_STAMP,Lon,Lat,Event Technology,Event LTE Events,Event 5G-NR/LTE Events,Event Port Number,LTE KPI Chip Type,LTE KPI PCell Serving PCI,LTE KPI PCell Serving Band,LTE KPI PCell Serving EARFCN(DL),LTE KPI PCell Serving EARFCN(UL),LTE KPI PCell Serving BandWidth(DL),LTE KPI PCell Serving BandWidth(UL),LTE KPI PCell Serving RSRP[dBm],LTE KPI PCell Serving RSRQ[dB],LTE KPI PCell Serving RSSI[dBm],LTE KPI PCell PUSCH Power[dBm],LTE KPI PCell PUCCH Power[dBm],LTE KPI PCell Total Tx Power[dBm],LTE KPI PCell SINR[dB],LTE KPI PCell WB CQI CW0,LTE KPI PCell WB CQI CW1,LTE KPI PCell WB RI,LTE KPI PCell WB RI1 Rate,LTE KPI PCell WB RI2 Rate,LTE KPI PCell WB RI3 Rate,LTE KPI PCell WB RI4 Rate,LTE KPI PCell Tx Mode,LTE KPI PCell WB PMI 0,LTE KPI PCell M(Tx) x N(Rx) Ant,LTE KPI PCell DL MCS0,LTE KPI PCell DL MCS1,LTE KPI PCell UL MCS,LTE KPI PCell DL Modulation0,LTE KPI PCell DL Modulation1,LTE KPI PCell UL Modulation,LTE KPI Pcell PDSCH PRB Number(Avg),LTE KPI PCell PUSCH PRB Number(Avg),LTE KPI PCell PDSCH PRB Number(Including 0),LTE KPI PCell PDSCH PRB Number TB0(Including 0),LTE KPI PCell PDSCH PRB Number TB1(Including 0),LTE KPI PCell PUSCH PRB Number(Including 0),LTE KPI PCell PDSCH BLER[%],LTE KPI PCell PUSCH BLER[%],LTE KPI PCell PDSCH Throughput[Mbps],LTE KPI PCell PUSCH Throughput[Mbps],LTE KPI PCell MAC DL Throughput[Mbps],LTE KPI PCell MAC UL Throughput[Mbps],LTE KPI PDSCH PRB Number(Avg)(Total),LTE KPI PUSCH PRB Number(Avg)(Total),LTE KPI PDSCH PRB Number(Including 0)(Total),LTE KPI PUSCH PRB Number(Including 0)(Total),LTE KPI PDSCH BLER[%],LTE KPI PUSCH BLER[%],LTE KPI PDSCH Throughput[Mbps],LTE KPI PUSCH Throughput[Mbps],LTE KPI MAC DL Throughput[Mbps],LTE KPI MAC UL Throughput[Mbps],LTE KPI RLC DL Throughput[Mbps],LTE KPI RLC UL Throughput[Mbps],LTE KPI PDCP DL Throughput[Mbps],LTE KPI PDCP UL Throughput[Mbps],LTE KPI TAC,LTE KPI CA Type,LTE KPI UL CA Type,LTE KPI Band Combination,Smart Phone Smart Throughput Mobile Network DL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network UL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network Rx Byte,Smart Phone Smart Throughput Mobile Network Tx Byte,5G KPI Total Info Layer2 PDCP DL Throughput(+Split Bearer) [Mbps]
10,2022-08-14 11:58:12.500000,,,,,,,,170.0,Band 2,675.0,18675.0,15.0,15.0,-91.88,-14.84,-58.25,,,-12.4,14.1,11.25,13.0,2.0,0.0,100.0,0.0,0.0,TM4,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21515.0,NonCA,,Band 2,,,,,0.0
11,2022-08-14 11:58:12.600000,,,,,,,,170.0,Band 2,675.0,18675.0,15.0,15.0,-92.56,-15.52,-58.06,,,-23.9,14.7,11.5,12.5,2.0,0.0,100.0,0.0,0.0,TM4,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21515.0,NonCA,,Band 2,,,,,
12,2022-08-14 11:58:12.700000,,,,,,,,170.0,Band 2,675.0,18675.0,15.0,15.0,-92.69,-15.16,-58.41,,,-16.64,13.45,10.83,9.17,2.0,20.0,80.0,0.0,0.0,TM4,4.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,0.0,,0.0,,21515.0,NonCA,,Band 2,,,,,
13,2022-08-14 11:58:12.800000,,,,,,,,170.0,Band 2,675.0,18675.0,15.0,15.0,-92.84,-14.75,-59.03,,,-6.54,14.4,10.67,11.33,2.0,0.0,100.0,0.0,0.0,TM4,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21515.0,NonCA,,Band 2,0.0,0.002,0.0,96.0,
14,2022-08-14 11:58:12.900000,,,,,,,,170.0,Band 2,675.0,18675.0,15.0,15.0,-93.48,-15.77,-58.94,,1.9,-12.77,7.4,12.4,0.0,1.0,100.0,0.0,0.0,0.0,TM4,12.0,,2.0,,12.5,QPSK,,QPSK,4.0,3.92,,,,,0.0,0.0,,,,,4.0,3.92,,,0.0,0.0,,,,,,,,0.001,21515.0,NonCA,NonCA,Band 2,,,,,
15,2022-08-14 11:58:13.000000,,,LTE,,,,LTE Qualcomm,170.0,Band 2,675.0,18675.0,15.0,15.0,-93.33,-15.46,-58.38,,,-9.82,10.03,13.0,0.0,1.0,100.0,0.0,0.0,0.0,TM4,12.0,,,,,,,,,,0.05,0.05,0.03,,,,0.002,0.0,0.002,0.0,,,0.05,,,,0.002,0.0,0.002,0.0,,,,,21515.0,NonCA,,Band 2,,,,,0.0
16,2022-08-14 11:58:13.100000,,,,,,,,170.0,Band 2,675.0,18675.0,15.0,15.0,-92.5,-14.35,-58.79,13.15,,-17.62,12.83,12.75,0.0,1.0,100.0,0.0,0.0,0.0,TM4,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001,,0.002,,21515.0,NonCA,,Band 2,,,,,
17,2022-08-14 11:58:13.200000,,,,,,,,170.0,Band 2,675.0,18675.0,15.0,15.0,-92.44,-14.22,-58.69,,1.9,-10.64,16.1,14.33,0.0,1.0,100.0,0.0,0.0,0.0,TM4,12.0,,0.0,0.0,,QPSK,QPSK,,4.0,,,,,,0.0,,,,,,4.0,,,,0.0,,,,,,,,,,21515.0,NonCA,,Band 2,,,,,
18,2022-08-14 11:58:13.300000,,,,,,,,170.0,Band 2,675.0,18675.0,15.0,15.0,-92.34,-14.25,-57.97,,,-14.74,5.2,11.67,4.0,1.0,66.67,33.33,0.0,0.0,TM4,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,21515.0,NonCA,,Band 2,0.0,0.0,0.0,0.0,
19,2022-08-14 11:58:13.400000,,,,,,,,170.0,Band 2,675.0,18675.0,15.0,15.0,-91.94,-13.69,-58.75,,,-15.71,9.4,13.67,0.0,1.0,100.0,0.0,0.0,0.0,TM4,12.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,21515.0,NonCA,,Band 2,,,,,
20,2022-08-14 11:58:13.500000,,,,,,,,170.0,Band 2,675.0,18675.0,15.0,15.0,-92.52,-14.13,-59.56,,,-16.5,16.7,8.8,11.8,2.0,0.0,100.0,0.0,0.0,TM4,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,21515.0,NonCA,,Band 2,,,,,0.0
21,2022-08-14 11:58:13.600000,,,,,,,,170.0,Band 2,675.0,18675.0,15.0,15.0,-92.1,-14.58,-58.5,,,-17.29,13.63,12.0,7.67,2.0,33.33,66.67,0.0,0.0,TM4,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21515.0,NonCA,,Band 2,,,,,
22,2022-08-14 11:58:13.700000,,,,,,,,170.0,Band 2,675.0,18675.0,15.0,15.0,-91.69,-14.9,-57.94,,,-17.64,13.47,10.25,11.5,2.0,0.0,100.0,0.0,0.0,TM4,10.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,21515.0,NonCA,,Band 2,,,,,
23,2022-08-14 11:58:13.800000,,,,,,,,170.0,Band 2,675.0,18675.0,15.0,15.0,-91.94,-14.48,-58.08,,,-13.36,13.37,10.25,10.25,2.0,0.0,100.0,0.0,0.0,TM4,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.001,0.0,0.0,21515.0,NonCA,,Band 2,0.0,0.0,0.0,0.0,
24,2022-08-14 11:58:13.900000,,,,,,,,170.0,Band 2,675.0,18675.0,15.0,15.0,-92.09,-13.75,-58.47,,,-15.47,16.55,8.0,13.0,2.0,0.0,100.0,0.0,0.0,TM4,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21515.0,NonCA,,Band 2,,,,,
25,2022-08-14 11:58:14.000000,,,LTE,,,,LTE Qualcomm,170.0,Band 2,675.0,18675.0,15.0,15.0,-92.54,-14.73,-58.98,,,-13.65,11.9,12.75,3.5,1.0,75.0,25.0,0.0,0.0,TM4,12.0,4x2,,,,,,,,,0.01,0.01,0.0,0.03,,0.0,0.0,0.006,0.0,0.006,,,0.01,0.03,,0.0,0.0,0.006,0.0,0.006,,,,,21515.0,NonCA,,Band 2,,,,,0.0
26,2022-08-14 11:58:14.100000,,,,,,,,170.0,Band 2,675.0,18675.0,15.0,15.0,-92.6,-14.46,-59.4,,,-13.36,15.0,10.5,12.0,2.0,0.0,100.0,0.0,0.0,TM4,2.0,,0.0,1.0,,QPSK,QPSK,,4.0,,,,,,0.0,,,,,,4.0,,,,0.0,,,,,,,,,,21515.0,NonCA,,Band 2,,,,,
27,2022-08-14 11:58:14.200000,,,,,,,,170.0,Band 2,675.0,18675.0,15.0,15.0,-92.04,-14.31,-58.94,,0.5,-16.43,14.87,10.67,11.0,2.0,0.0,100.0,0.0,0.0,TM4,10.0,,,,4.67,,,QPSK,,2.58,,,,,,,,,,,,2.58,,,,,,,,,0.0,,0.0,,21515.0,NonCA,NonCA,Band 2,,,,,
28,2022-08-14 11:58:14.300000,,,,,,,,170.0,Band 2,675.0,18675.0,15.0,15.0,-92.69,-15.66,-58.22,,,-19.17,7.6,11.67,4.67,1.0,66.67,33.33,0.0,0.0,TM4,12.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,21515.0,NonCA,,Band 2,0.0,0.0,0.0,0.0,
29,2022-08-14 11:58:14.400000,,,,,,,,170.0,Band 2,675.0,18675.0,15.0,15.0,-92.84,-15.72,-58.0,,,-11.3,14.15,13.5,0.0,1.0,100.0,0.0,0.0,0.0,TM4,12.0,,2.0,,,QPSK,,,4.0,,,,,,0.0,,,,,,4.0,,,,0.0,,,,,,,,,,21515.0,NonCA,,Band 2,,,,,
30,2022-08-14 11:58:14.500000,,,,,,,,170.0,Band 2,675.0,18675.0,15.0,15.0,-92.38,-15.02,-58.41,11.64,0.4,-14.8,15.53,9.83,11.17,2.0,16.67,83.33,0.0,0.0,TM4,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21515.0,NonCA,,Band 2,,,,,0.001
31,2022-08-14 11:58:14.600000,,,,,,,,170.0,Band 2,675.0,18675.0,15.0,15.0,-92.19,-15.31,-58.19,,,-20.33,18.1,12.67,4.67,1.0,66.67,33.33,0.0,0.0,TM4,12.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,0.0,,0.0,,21515.0,NonCA,,Band 2,,,,,
32,2022-08-14 11:58:14.700000,,,,,,,,170.0,Band 2,675.0,18675.0,15.0,15.0,-92.47,-14.52,-58.89,,,-14.13,16.98,11.71,7.57,2.0,28.57,71.43,0.0,0.0,TM4,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21515.0,NonCA,,Band 2,,,,,
33,2022-08-14 11:58:14.800000,,,,,,,,170.0,Band 2,675.0,18675.0,15.0,15.0,-92.34,-14.04,-59.34,,,-10.43,11.93,11.75,5.5,2.0,50.0,50.0,0.0,0.0,TM4,12.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,0.001,21515.0,NonCA,,Band 2,0.001,0.001,66.0,66.0,
34,2022-08-14 11:58:14.900000,,,,,,,,170.0,Band 2,675.0,18675.0,15.0,15.0,-93.69,-13.69,-59.94,,,-13.26,5.7,11.6,0.0,1.0,100.0,0.0,0.0,0.0,TM4,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,,0.0,,21515.0,NonCA,,Band 2,,,,,
35,2022-08-14 11:58:15.000000,,,LTE,,,,LTE Qualcomm,170.0,Band 2,675.0,18675.0,15.0,15.0,-95.25,-14.23,-61.02,,,-12.83,7.7,9.57,4.86,2.0,42.86,57.14,0.0,0.0,TM4,4.0,,10.6,,,QPSK,,,4.0,,0.05,0.05,0.0,0.05,20.0,0.0,0.007,0.038,0.007,0.034,4.0,,0.05,0.05,20.0,0.0,0.007,0.038,0.007,0.034,,,,,21515.0,NonCA,,Band 2,,,,,0.003
36,2022-08-14 11:58:15.100000,,,,,,,,170.0,Band 2,675.0,18675.0,15.0,15.0,-94.94,-14.25,-60.44,,1.08,-13.74,7.15,12.0,0.0,1.0,100.0,0.0,0.0,0.0,TM4,12.0,,,,17.0,,,QPSK,,2.85,,,,,,,,,,,,2.85,,,,,,,,,0.004,,0.0,,21515.0,NonCA,NonCA,Band 2,,,,,
37,2022-08-14 11:58:15.200000,,,,,,,,170.0,Band 2,675.0,18675.0,15.0,15.0,-92.44,-10.59,-58.19,,,-14.52,8.4,12.0,0.0,1.0,100.0,0.0,0.0,0.0,TM4,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,,,21515.0,NonCA,,Band 2,,,,,
38,2022-08-14 11:58:15.300000,,,,,,,,170.0,Band 2,675.0,18675.0,15.0,15.0,-91.69,-13.41,-59.5,,,-13.74,13.45,13.0,0.0,1.0,100.0,0.0,0.0,0.0,TM4,12.0,,3.0,,,QPSK,,,4.0,,,,,,0.0,0.0,,,,,4.0,,,,0.0,0.0,,,,,,,,,21515.0,NonCA,,Band 2,0.002,0.005,132.0,294.0,
39,2022-08-14 11:58:15.400000,,,,,,,,170.0,Band 2,675.0,18675.0,15.0,15.0,-92.78,-14.81,-58.28,,,-14.52,9.85,12.6,0.0,1.0,100.0,0.0,0.0,0.0,TM4,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,,0.0,,21515.0,NonCA,,Band 2,,,,,
40,2022-08-14 11:58:15.500000,,,,,,,,170.0,Band 2,675.0,18675.0,15.0,15.0,-92.81,-12.75,-57.69,,,-12.51,10.1,12.86,0.0,1.0,100.0,0.0,0.0,0.0,TM4,12.0,,,,19.75,,,64QAM,,3.33,,,,,,0.0,,,,,,3.33,,,,0.0,,,,,,,,,21515.0,NonCA,NonCA,Band 2,,,,,0.002
41,2022-08-14 11:58:15.600000,,,,,,,,170.0,Band 2,675.0,18675.0,15.0,15.0,-93.06,-12.78,-60.5,,,-15.78,9.65,12.75,0.0,1.0,100.0,0.0,0.0,0.0,TM4,12.0,,7.75,,,QPSK,,,4.0,,,,,,0.0,50.0,,,,,4.0,,,,0.0,50.0,,,,,0.002,,0.0,,21515.0,NonCA,,Band 2,,,,,
42,2022-08-14 11:58:15.700000,,,,,,,,170.0,Band 2,675.0,18675.0,15.0,15.0,-92.94,-15.88,-57.38,14.1,,-9.57,9.6,13.0,0.0,1.0,100.0,0.0,0.0,0.0,TM4,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21515.0,NonCA,,Band 2,,,,,
43,2022-08-14 11:58:15.800000,,,,,,,,170.0,Band 2,675.0,18675.0,15.0,15.0,-92.25,-13.19,-58.75,,-0.12,-14.56,10.47,13.0,0.0,1.0,100.0,0.0,0.0,0.0,TM4,12.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,0.004,21515.0,NonCA,,Band 2,0.003,0.002,198.0,132.0,
44,2022-08-14 11:58:15.900000,,,,,,,,170.0,Band 2,675.0,18675.0,15.0,15.0,-92.44,-9.84,-61.81,,,-15.56,11.1,11.0,5.0,2.0,50.0,50.0,0.0,0.0,TM4,12.0,,3.0,,,QPSK,,,4.0,,,,,,0.0,,,,,,4.0,,,,0.0,,,,,,0.002,,0.0,,21515.0,NonCA,,Band 2,,,,,
45,2022-08-14 11:58:16.000000,,,LTE,,,,LTE Qualcomm,170.0,Band 2,675.0,18675.0,15.0,15.0,-92.88,-11.41,-59.91,,,-18.67,13.75,11.4,4.6,1.0,60.0,40.0,0.0,0.0,TM4,7.0,4x2,,,,,,,,,0.07,0.07,0.01,0.07,,0.0,0.012,0.032,0.012,0.028,,,0.07,0.07,,0.0,0.012,0.032,0.012,0.028,,,,,21515.0,NonCA,,Band 2,,,,,0.003
46,2022-08-14 11:58:16.100000,,,,,,,,170.0,Band 2,675.0,18675.0,15.0,15.0,-92.19,-15.46,-57.81,,,-14.65,17.9,10.86,11.0,2.0,0.0,100.0,0.0,0.0,TM4,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,,0.0,,21515.0,NonCA,,Band 2,,,,,
47,2022-08-14 11:58:16.200000,,,,,,,,170.0,Band 2,675.0,18675.0,15.0,15.0,-92.71,-13.49,-60.25,,,-5.73,16.76,9.0,13.0,2.0,0.0,100.0,0.0,0.0,TM4,2.0,,5.0,,18.33,QPSK,,64QAM,4.0,3.42,,,,,0.0,,,,,,4.0,3.42,,,0.0,,,,,,,,,,21515.0,NonCA,NonCA,Band 2,,,,,
48,2022-08-14 11:58:16.300000,,,,,,,,170.0,Band 2,675.0,18675.0,15.0,15.0,-92.97,-14.53,-58.84,,,-13.66,18.2,11.43,12.29,2.0,0.0,100.0,0.0,0.0,TM4,4.0,,,,,,,,,,,,,,,20.0,,,,,,,,,,20.0,,,,,,,,,21515.0,NonCA,,Band 2,0.002,0.003,132.0,198.0,
49,2022-08-14 11:58:16.400000,,,,,,,,170.0,Band 2,675.0,18675.0,15.0,15.0,-93.21,-13.73,-60.58,,,-16.52,15.63,12.5,12.0,2.0,0.0,100.0,0.0,0.0,TM4,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004,,0.0,,21515.0,NonCA,,Band 2,,,,,
50,2022-08-14 11:58:16.500000,,,,,,,,170.0,Band 2,675.0,18675.0,15.0,15.0,-94.06,-15.16,-59.63,,-1.5,-18.94,15.7,12.56,11.89,2.0,0.0,100.0,0.0,0.0,TM4,4.0,,11.33,21.0,,QPSK,64QAM,,4.0,,,,,,0.0,0.0,,,,,4.0,,,,0.0,0.0,,,,,,,,,21515.0,NonCA,,Band 2,,,,,0.002
51,2022-08-14 11:58:16.600000,,,,,,,,170.0,Band 2,675.0,18675.0,15.0,15.0,-92.78,-15.0,-59.09,,,-17.07,17.2,9.67,14.0,2.0,0.0,100.0,0.0,0.0,TM4,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21515.0,NonCA,,Band 2,,,,,
52,2022-08-14 11:58:16.700000,,,,,,,,170.0,Band 2,675.0,18675.0,15.0,15.0,-92.81,-11.91,-61.66,,,-14.95,16.7,11.57,10.57,2.0,14.29,85.71,0.0,0.0,TM4,2.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,0.002,0.003,0.0,,21515.0,NonCA,,Band 2,,,,,
53,2022-08-14 11:58:16.800000,,,,,,,,170.0,Band 2,675.0,18675.0,15.0,15.0,-93.56,-14.13,-60.5,,,-18.43,17.3,13.5,6.5,2.0,50.0,50.0,0.0,0.0,TM4,12.0,,4.4,1.0,16.57,QPSK,QPSK,64QAM,4.0,3.56,,,,,0.0,,,,,,4.0,3.56,,,0.0,,,,,,,,,,21515.0,NonCA,NonCA,Band 2,0.003,0.002,198.0,132.0,
54,2022-08-14 11:58:16.900000,,,,,,,,170.0,Band 2,675.0,18675.0,15.0,15.0,-94.02,-14.5,-60.75,,,-12.4,14.13,10.88,10.5,2.0,22.22,77.78,0.0,0.0,TM4,8.0,,,,,,,,,,,,,,,20.0,,,,,,,,,,20.0,,,,,,,,0.003,21515.0,NonCA,,Band 2,,,,,
55,2022-08-14 11:58:17.000000,,,LTE,,,,LTE Qualcomm,170.0,Band 2,675.0,18675.0,15.0,15.0,-93.94,-15.25,-59.81,13.96,,-13.78,17.6,9.33,12.33,2.0,0.0,100.0,0.0,0.0,TM4,2.0,4x2,,,,,,,,,0.11,0.11,0.0,0.06,,,0.014,0.025,0.014,0.025,,,0.11,0.06,,,0.014,0.025,0.014,0.025,0.004,,0.0,,21515.0,NonCA,,Band 2,,,,,0.003
56,2022-08-14 11:58:17.100000,,,,,,,,170.0,Band 2,675.0,18675.0,15.0,15.0,-94.56,-14.06,-61.6,,-0.66,-12.85,16.73,10.5,13.0,2.0,0.0,100.0,0.0,0.0,TM4,8.0,,5.5,,,QPSK,,,4.0,,,,,,0.0,0.0,,,,,4.0,,,,0.0,0.0,,,,,,,,,21515.0,NonCA,,Band 2,,,,,
57,2022-08-14 11:58:17.200000,,,,,,,,170.0,Band 2,675.0,18675.0,15.0,15.0,-93.71,-15.13,-59.1,,,-20.67,11.03,13.4,2.2,1.0,80.0,20.0,0.0,0.0,TM4,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21515.0,NonCA,,Band 2,,,,,
58,2022-08-14 11:58:17.300000,,,,,,,,170.0,Band 2,675.0,18675.0,15.0,15.0,-93.38,-15.81,-58.81,,,-6.0,8.2,11.67,0.0,1.0,100.0,0.0,0.0,0.0,TM4,12.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,0.002,,0.0,,21515.0,NonCA,,Band 2,0.002,0.003,132.0,198.0,
59,2022-08-14 11:58:17.400000,,,,,,,,170.0,Band 2,675.0,18675.0,15.0,15.0,-94.6,-14.17,-61.54,,,-20.67,13.63,12.4,6.2,2.0,40.0,60.0,0.0,0.0,TM4,4.0,,8.4,,,QPSK,,,4.0,,,,,,0.0,,,,,,4.0,,,,0.0,,,,,,,,,,21515.0,NonCA,,Band 2,,,,,
60,2022-08-14 11:58:17.500000,,,,,,,,170.0,Band 2,675.0,18675.0,15.0,15.0,-94.28,-13.22,-62.31,,,-9.16,16.5,12.25,5.75,2.0,50.0,50.0,0.0,0.0,TM4,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21515.0,NonCA,,Band 2,,,,,0.003
