1660496294667
PING 3.19.94.93 (3.19.94.93) 38(66) bytes of data.
46 bytes from 3.19.94.93: icmp_seq=1 ttl=40 time=115 ms
46 bytes from 3.19.94.93: icmp_seq=2 ttl=40 time=67.4 ms
46 bytes from 3.19.94.93: icmp_seq=3 ttl=40 time=66.9 ms
46 bytes from 3.19.94.93: icmp_seq=4 ttl=40 time=65.9 ms
46 bytes from 3.19.94.93: icmp_seq=5 ttl=40 time=64.9 ms
46 bytes from 3.19.94.93: icmp_seq=6 ttl=40 time=65.3 ms
46 bytes from 3.19.94.93: icmp_seq=7 ttl=40 time=62.9 ms
46 bytes from 3.19.94.93: icmp_seq=8 ttl=40 time=101 ms
46 bytes from 3.19.94.93: icmp_seq=9 ttl=40 time=61.5 ms
46 bytes from 3.19.94.93: icmp_seq=10 ttl=40 time=60.1 ms
46 bytes from 3.19.94.93: icmp_seq=11 ttl=40 time=59.5 ms
46 bytes from 3.19.94.93: icmp_seq=12 ttl=40 time=61.5 ms
46 bytes from 3.19.94.93: icmp_seq=13 ttl=40 time=57.7 ms
46 bytes from 3.19.94.93: icmp_seq=14 ttl=40 time=56.8 ms
46 bytes from 3.19.94.93: icmp_seq=15 ttl=40 time=95.9 ms
46 bytes from 3.19.94.93: icmp_seq=16 ttl=40 time=55.5 ms
46 bytes from 3.19.94.93: icmp_seq=17 ttl=40 time=67.8 ms
46 bytes from 3.19.94.93: icmp_seq=18 ttl=40 time=61.9 ms
46 bytes from 3.19.94.93: icmp_seq=19 ttl=40 time=66.0 ms
46 bytes from 3.19.94.93: icmp_seq=20 ttl=40 time=57.3 ms
46 bytes from 3.19.94.93: icmp_seq=21 ttl=40 time=51.8 ms
46 bytes from 3.19.94.93: icmp_seq=22 ttl=40 time=50.8 ms
46 bytes from 3.19.94.93: icmp_seq=23 ttl=40 time=51.1 ms
46 bytes from 3.19.94.93: icmp_seq=24 ttl=40 time=50.6 ms
46 bytes from 3.19.94.93: icmp_seq=25 ttl=40 time=54.9 ms
46 bytes from 3.19.94.93: icmp_seq=26 ttl=40 time=48.9 ms
46 bytes from 3.19.94.93: icmp_seq=27 ttl=40 time=48.4 ms
46 bytes from 3.19.94.93: icmp_seq=28 ttl=40 time=87.3 ms
46 bytes from 3.19.94.93: icmp_seq=29 ttl=40 time=86.8 ms
46 bytes from 3.19.94.93: icmp_seq=30 ttl=40 time=86.1 ms
46 bytes from 3.19.94.93: icmp_seq=31 ttl=40 time=85.4 ms
46 bytes from 3.19.94.93: icmp_seq=32 ttl=40 time=84.4 ms
46 bytes from 3.19.94.93: icmp_seq=33 ttl=40 time=83.4 ms
46 bytes from 3.19.94.93: icmp_seq=34 ttl=40 time=82.8 ms
46 bytes from 3.19.94.93: icmp_seq=35 ttl=40 time=82.8 ms
46 bytes from 3.19.94.93: icmp_seq=36 ttl=40 time=81.9 ms
46 bytes from 3.19.94.93: icmp_seq=37 ttl=40 time=81.9 ms
46 bytes from 3.19.94.93: icmp_seq=38 ttl=40 time=80.4 ms
46 bytes from 3.19.94.93: icmp_seq=39 ttl=40 time=80.3 ms
46 bytes from 3.19.94.93: icmp_seq=40 ttl=40 time=81.2 ms
46 bytes from 3.19.94.93: icmp_seq=41 ttl=40 time=126 ms
46 bytes from 3.19.94.93: icmp_seq=42 ttl=40 time=78.3 ms
46 bytes from 3.19.94.93: icmp_seq=43 ttl=40 time=77.1 ms
46 bytes from 3.19.94.93: icmp_seq=44 ttl=40 time=75.0 ms
46 bytes from 3.19.94.93: icmp_seq=45 ttl=40 time=75.3 ms
46 bytes from 3.19.94.93: icmp_seq=46 ttl=40 time=74.2 ms
46 bytes from 3.19.94.93: icmp_seq=47 ttl=40 time=73.8 ms
46 bytes from 3.19.94.93: icmp_seq=48 ttl=40 time=74.1 ms
46 bytes from 3.19.94.93: icmp_seq=49 ttl=40 time=71.4 ms
46 bytes from 3.19.94.93: icmp_seq=50 ttl=40 time=72.2 ms
46 bytes from 3.19.94.93: icmp_seq=51 ttl=40 time=70.4 ms
46 bytes from 3.19.94.93: icmp_seq=52 ttl=40 time=44.7 ms
46 bytes from 3.19.94.93: icmp_seq=53 ttl=40 time=67.6 ms
46 bytes from 3.19.94.93: icmp_seq=54 ttl=40 time=350 ms
46 bytes from 3.19.94.93: icmp_seq=55 ttl=40 time=143 ms
46 bytes from 3.19.94.93: icmp_seq=56 ttl=40 time=61.2 ms
46 bytes from 3.19.94.93: icmp_seq=57 ttl=40 time=60.9 ms
46 bytes from 3.19.94.93: icmp_seq=58 ttl=40 time=58.5 ms
46 bytes from 3.19.94.93: icmp_seq=59 ttl=40 time=57.4 ms
46 bytes from 3.19.94.93: icmp_seq=60 ttl=40 time=56.5 ms
46 bytes from 3.19.94.93: icmp_seq=61 ttl=40 time=96.0 ms
46 bytes from 3.19.94.93: icmp_seq=62 ttl=40 time=54.8 ms
46 bytes from 3.19.94.93: icmp_seq=63 ttl=40 time=53.9 ms
46 bytes from 3.19.94.93: icmp_seq=64 ttl=40 time=53.2 ms
46 bytes from 3.19.94.93: icmp_seq=65 ttl=40 time=52.4 ms
46 bytes from 3.19.94.93: icmp_seq=66 ttl=40 time=56.6 ms
46 bytes from 3.19.94.93: icmp_seq=67 ttl=40 time=50.3 ms
46 bytes from 3.19.94.93: icmp_seq=68 ttl=40 time=57.4 ms
46 bytes from 3.19.94.93: icmp_seq=69 ttl=40 time=48.7 ms
46 bytes from 3.19.94.93: icmp_seq=70 ttl=40 time=52.4 ms
46 bytes from 3.19.94.93: icmp_seq=71 ttl=40 time=86.7 ms
46 bytes from 3.19.94.93: icmp_seq=72 ttl=40 time=87.2 ms
46 bytes from 3.19.94.93: icmp_seq=73 ttl=40 time=86.2 ms
46 bytes from 3.19.94.93: icmp_seq=74 ttl=40 time=86.1 ms
46 bytes from 3.19.94.93: icmp_seq=75 ttl=40 time=85.6 ms
46 bytes from 3.19.94.93: icmp_seq=76 ttl=40 time=84.3 ms
46 bytes from 3.19.94.93: icmp_seq=77 ttl=40 time=83.8 ms
46 bytes from 3.19.94.93: icmp_seq=78 ttl=40 time=84.1 ms
46 bytes from 3.19.94.93: icmp_seq=79 ttl=40 time=60.6 ms
46 bytes from 3.19.94.93: icmp_seq=80 ttl=40 time=82.8 ms
46 bytes from 3.19.94.93: icmp_seq=81 ttl=40 time=82.3 ms
46 bytes from 3.19.94.93: icmp_seq=82 ttl=40 time=223 ms
46 bytes from 3.19.94.93: icmp_seq=83 ttl=40 time=45.7 ms
46 bytes from 3.19.94.93: icmp_seq=84 ttl=40 time=77.0 ms
46 bytes from 3.19.94.93: icmp_seq=85 ttl=40 time=75.7 ms
46 bytes from 3.19.94.93: icmp_seq=86 ttl=40 time=75.0 ms
46 bytes from 3.19.94.93: icmp_seq=87 ttl=40 time=70.3 ms
46 bytes from 3.19.94.93: icmp_seq=88 ttl=40 time=74.3 ms
46 bytes from 3.19.94.93: icmp_seq=89 ttl=40 time=74.3 ms
46 bytes from 3.19.94.93: icmp_seq=90 ttl=40 time=152 ms
46 bytes from 3.19.94.93: icmp_seq=91 ttl=40 time=72.9 ms
46 bytes from 3.19.94.93: icmp_seq=92 ttl=40 time=72.8 ms
46 bytes from 3.19.94.93: icmp_seq=93 ttl=40 time=72.4 ms
46 bytes from 3.19.94.93: icmp_seq=94 ttl=40 time=72.9 ms
46 bytes from 3.19.94.93: icmp_seq=95 ttl=40 time=70.9 ms
46 bytes from 3.19.94.93: icmp_seq=96 ttl=40 time=70.6 ms
46 bytes from 3.19.94.93: icmp_seq=97 ttl=40 time=69.3 ms
46 bytes from 3.19.94.93: icmp_seq=98 ttl=40 time=69.7 ms
46 bytes from 3.19.94.93: icmp_seq=99 ttl=40 time=68.8 ms
46 bytes from 3.19.94.93: icmp_seq=100 ttl=40 time=77.1 ms

--- 3.19.94.93 ping statistics ---
100 packets transmitted, 100 received, 0% packet loss, time 19879ms
rtt min/avg/max/mdev = 44.790/76.587/350.748/36.246 ms, pipe 2
