1660601593026
PING 3.19.94.93 (3.19.94.93) 38(66) bytes of data.
46 bytes from 3.19.94.93: icmp_seq=1 ttl=39 time=74.6 ms
46 bytes from 3.19.94.93: icmp_seq=2 ttl=39 time=57.6 ms
46 bytes from 3.19.94.93: icmp_seq=3 ttl=39 time=73.9 ms
46 bytes from 3.19.94.93: icmp_seq=4 ttl=39 time=72.1 ms
46 bytes from 3.19.94.93: icmp_seq=5 ttl=39 time=65.6 ms
46 bytes from 3.19.94.93: icmp_seq=6 ttl=39 time=64.3 ms
46 bytes from 3.19.94.93: icmp_seq=7 ttl=39 time=79.3 ms
46 bytes from 3.19.94.93: icmp_seq=8 ttl=39 time=61.5 ms
46 bytes from 3.19.94.93: icmp_seq=9 ttl=39 time=70.3 ms
46 bytes from 3.19.94.93: icmp_seq=10 ttl=39 time=67.1 ms
46 bytes from 3.19.94.93: icmp_seq=11 ttl=39 time=61.0 ms
46 bytes from 3.19.94.93: icmp_seq=12 ttl=39 time=58.1 ms
46 bytes from 3.19.94.93: icmp_seq=13 ttl=39 time=67.8 ms
46 bytes from 3.19.94.93: icmp_seq=14 ttl=39 time=59.5 ms
46 bytes from 3.19.94.93: icmp_seq=15 ttl=39 time=67.5 ms
46 bytes from 3.19.94.93: icmp_seq=16 ttl=39 time=50.4 ms
46 bytes from 3.19.94.93: icmp_seq=17 ttl=39 time=57.7 ms
46 bytes from 3.19.94.93: icmp_seq=18 ttl=39 time=58.1 ms
46 bytes from 3.19.94.93: icmp_seq=19 ttl=39 time=63.4 ms
46 bytes from 3.19.94.93: icmp_seq=20 ttl=39 time=61.2 ms
46 bytes from 3.19.94.93: icmp_seq=21 ttl=39 time=60.2 ms
46 bytes from 3.19.94.93: icmp_seq=22 ttl=39 time=59.4 ms
46 bytes from 3.19.94.93: icmp_seq=23 ttl=39 time=50.3 ms
46 bytes from 3.19.94.93: icmp_seq=24 ttl=39 time=54.0 ms
46 bytes from 3.19.94.93: icmp_seq=25 ttl=39 time=51.5 ms
46 bytes from 3.19.94.93: icmp_seq=26 ttl=39 time=57.3 ms
46 bytes from 3.19.94.93: icmp_seq=27 ttl=39 time=49.1 ms
46 bytes from 3.19.94.93: icmp_seq=28 ttl=39 time=58.2 ms
46 bytes from 3.19.94.93: icmp_seq=29 ttl=39 time=60.3 ms
46 bytes from 3.19.94.93: icmp_seq=30 ttl=39 time=63.3 ms
46 bytes from 3.19.94.93: icmp_seq=31 ttl=39 time=68.3 ms
46 bytes from 3.19.94.93: icmp_seq=32 ttl=39 time=62.0 ms
46 bytes from 3.19.94.93: icmp_seq=33 ttl=39 time=62.1 ms
46 bytes from 3.19.94.93: icmp_seq=34 ttl=39 time=52.0 ms
46 bytes from 3.19.94.93: icmp_seq=35 ttl=39 time=53.4 ms
46 bytes from 3.19.94.93: icmp_seq=36 ttl=39 time=54.6 ms
46 bytes from 3.19.94.93: icmp_seq=37 ttl=39 time=51.9 ms
46 bytes from 3.19.94.93: icmp_seq=38 ttl=39 time=59.4 ms
46 bytes from 3.19.94.93: icmp_seq=39 ttl=39 time=69.5 ms
46 bytes from 3.19.94.93: icmp_seq=40 ttl=39 time=57.4 ms
46 bytes from 3.19.94.93: icmp_seq=41 ttl=39 time=57.3 ms
46 bytes from 3.19.94.93: icmp_seq=42 ttl=39 time=55.3 ms
46 bytes from 3.19.94.93: icmp_seq=43 ttl=39 time=77.3 ms
46 bytes from 3.19.94.93: icmp_seq=44 ttl=39 time=71.4 ms
46 bytes from 3.19.94.93: icmp_seq=45 ttl=39 time=75.1 ms
46 bytes from 3.19.94.93: icmp_seq=46 ttl=39 time=61.3 ms
46 bytes from 3.19.94.93: icmp_seq=47 ttl=39 time=73.3 ms
46 bytes from 3.19.94.93: icmp_seq=48 ttl=39 time=70.4 ms
46 bytes from 3.19.94.93: icmp_seq=49 ttl=39 time=57.3 ms
46 bytes from 3.19.94.93: icmp_seq=50 ttl=39 time=75.3 ms
46 bytes from 3.19.94.93: icmp_seq=51 ttl=39 time=65.2 ms
46 bytes from 3.19.94.93: icmp_seq=52 ttl=39 time=66.4 ms
46 bytes from 3.19.94.93: icmp_seq=53 ttl=39 time=63.4 ms
46 bytes from 3.19.94.93: icmp_seq=54 ttl=39 time=68.0 ms
46 bytes from 3.19.94.93: icmp_seq=55 ttl=39 time=119 ms
46 bytes from 3.19.94.93: icmp_seq=56 ttl=39 time=96.1 ms
46 bytes from 3.19.94.93: icmp_seq=57 ttl=39 time=97.0 ms
46 bytes from 3.19.94.93: icmp_seq=58 ttl=39 time=101 ms
46 bytes from 3.19.94.93: icmp_seq=59 ttl=39 time=93.2 ms
46 bytes from 3.19.94.93: icmp_seq=60 ttl=39 time=133 ms
46 bytes from 3.19.94.93: icmp_seq=61 ttl=39 time=115 ms
46 bytes from 3.19.94.93: icmp_seq=62 ttl=39 time=101 ms
46 bytes from 3.19.94.93: icmp_seq=63 ttl=39 time=130 ms
46 bytes from 3.19.94.93: icmp_seq=64 ttl=39 time=116 ms
46 bytes from 3.19.94.93: icmp_seq=71 ttl=39 time=1525 ms
46 bytes from 3.19.94.93: icmp_seq=72 ttl=39 time=1472 ms
46 bytes from 3.19.94.93: icmp_seq=73 ttl=39 time=1266 ms
46 bytes from 3.19.94.93: icmp_seq=74 ttl=39 time=1058 ms
46 bytes from 3.19.94.93: icmp_seq=75 ttl=39 time=850 ms
46 bytes from 3.19.94.93: icmp_seq=76 ttl=39 time=642 ms
46 bytes from 3.19.94.93: icmp_seq=77 ttl=39 time=434 ms
46 bytes from 3.19.94.93: icmp_seq=78 ttl=39 time=226 ms
46 bytes from 3.19.94.93: icmp_seq=79 ttl=39 time=66.1 ms
46 bytes from 3.19.94.93: icmp_seq=80 ttl=39 time=47.4 ms
46 bytes from 3.19.94.93: icmp_seq=81 ttl=39 time=73.9 ms
46 bytes from 3.19.94.93: icmp_seq=82 ttl=39 time=57.3 ms
46 bytes from 3.19.94.93: icmp_seq=83 ttl=39 time=44.8 ms
46 bytes from 3.19.94.93: icmp_seq=84 ttl=39 time=57.2 ms
46 bytes from 3.19.94.93: icmp_seq=85 ttl=39 time=41.9 ms
46 bytes from 3.19.94.93: icmp_seq=86 ttl=39 time=69.3 ms
46 bytes from 3.19.94.93: icmp_seq=87 ttl=39 time=124 ms
46 bytes from 3.19.94.93: icmp_seq=88 ttl=39 time=46.0 ms
46 bytes from 3.19.94.93: icmp_seq=89 ttl=39 time=100 ms
46 bytes from 3.19.94.93: icmp_seq=90 ttl=39 time=60.5 ms
46 bytes from 3.19.94.93: icmp_seq=91 ttl=39 time=50.3 ms
46 bytes from 3.19.94.93: icmp_seq=92 ttl=39 time=57.5 ms
