1660575523755
PING 3.19.94.93 (3.19.94.93) 38(66) bytes of data.
46 bytes from 3.19.94.93: icmp_seq=1 ttl=37 time=211 ms
46 bytes from 3.19.94.93: icmp_seq=2 ttl=37 time=94.0 ms
46 bytes from 3.19.94.93: icmp_seq=3 ttl=37 time=98.1 ms
46 bytes from 3.19.94.93: icmp_seq=4 ttl=37 time=50.8 ms
46 bytes from 3.19.94.93: icmp_seq=5 ttl=37 time=65.6 ms
46 bytes from 3.19.94.93: icmp_seq=6 ttl=37 time=57.9 ms
46 bytes from 3.19.94.93: icmp_seq=7 ttl=37 time=201 ms
46 bytes from 3.19.94.93: icmp_seq=8 ttl=37 time=53.4 ms
46 bytes from 3.19.94.93: icmp_seq=9 ttl=37 time=104 ms
46 bytes from 3.19.94.93: icmp_seq=10 ttl=37 time=70.3 ms
46 bytes from 3.19.94.93: icmp_seq=11 ttl=37 time=63.6 ms
46 bytes from 3.19.94.93: icmp_seq=12 ttl=37 time=54.5 ms
46 bytes from 3.19.94.93: icmp_seq=13 ttl=37 time=64.2 ms
46 bytes from 3.19.94.93: icmp_seq=14 ttl=37 time=67.0 ms
46 bytes from 3.19.94.93: icmp_seq=15 ttl=37 time=67.3 ms
46 bytes from 3.19.94.93: icmp_seq=16 ttl=37 time=52.8 ms
46 bytes from 3.19.94.93: icmp_seq=17 ttl=37 time=98.5 ms
46 bytes from 3.19.94.93: icmp_seq=18 ttl=37 time=73.1 ms
46 bytes from 3.19.94.93: icmp_seq=19 ttl=37 time=75.8 ms
46 bytes from 3.19.94.93: icmp_seq=20 ttl=37 time=79.3 ms
46 bytes from 3.19.94.93: icmp_seq=21 ttl=37 time=67.9 ms
46 bytes from 3.19.94.93: icmp_seq=22 ttl=37 time=60.4 ms
46 bytes from 3.19.94.93: icmp_seq=23 ttl=37 time=60.3 ms
46 bytes from 3.19.94.93: icmp_seq=24 ttl=37 time=63.2 ms
46 bytes from 3.19.94.93: icmp_seq=25 ttl=37 time=70.1 ms
46 bytes from 3.19.94.93: icmp_seq=26 ttl=37 time=68.3 ms
46 bytes from 3.19.94.93: icmp_seq=27 ttl=37 time=69.1 ms
46 bytes from 3.19.94.93: icmp_seq=28 ttl=37 time=73.4 ms
46 bytes from 3.19.94.93: icmp_seq=29 ttl=37 time=66.5 ms
46 bytes from 3.19.94.93: icmp_seq=30 ttl=37 time=58.1 ms
46 bytes from 3.19.94.93: icmp_seq=31 ttl=37 time=61.5 ms
46 bytes from 3.19.94.93: icmp_seq=32 ttl=37 time=63.1 ms
46 bytes from 3.19.94.93: icmp_seq=33 ttl=37 time=76.4 ms
46 bytes from 3.19.94.93: icmp_seq=34 ttl=37 time=52.5 ms
46 bytes from 3.19.94.93: icmp_seq=35 ttl=37 time=59.8 ms
46 bytes from 3.19.94.93: icmp_seq=36 ttl=37 time=51.4 ms
46 bytes from 3.19.94.93: icmp_seq=37 ttl=37 time=54.4 ms
46 bytes from 3.19.94.93: icmp_seq=38 ttl=37 time=96.2 ms
46 bytes from 3.19.94.93: icmp_seq=39 ttl=37 time=72.3 ms
46 bytes from 3.19.94.93: icmp_seq=40 ttl=37 time=80.5 ms
46 bytes from 3.19.94.93: icmp_seq=41 ttl=37 time=64.6 ms
46 bytes from 3.19.94.93: icmp_seq=42 ttl=37 time=62.8 ms
46 bytes from 3.19.94.93: icmp_seq=43 ttl=37 time=63.0 ms
46 bytes from 3.19.94.93: icmp_seq=44 ttl=37 time=61.5 ms
46 bytes from 3.19.94.93: icmp_seq=45 ttl=37 time=67.9 ms
46 bytes from 3.19.94.93: icmp_seq=46 ttl=37 time=67.2 ms
46 bytes from 3.19.94.93: icmp_seq=47 ttl=37 time=59.6 ms
46 bytes from 3.19.94.93: icmp_seq=48 ttl=37 time=61.0 ms
46 bytes from 3.19.94.93: icmp_seq=49 ttl=37 time=58.1 ms
46 bytes from 3.19.94.93: icmp_seq=50 ttl=37 time=71.3 ms
46 bytes from 3.19.94.93: icmp_seq=51 ttl=37 time=132 ms
46 bytes from 3.19.94.93: icmp_seq=52 ttl=37 time=64.1 ms
46 bytes from 3.19.94.93: icmp_seq=53 ttl=37 time=64.1 ms
46 bytes from 3.19.94.93: icmp_seq=54 ttl=37 time=74.4 ms
46 bytes from 3.19.94.93: icmp_seq=55 ttl=37 time=56.1 ms
46 bytes from 3.19.94.93: icmp_seq=56 ttl=37 time=52.5 ms
46 bytes from 3.19.94.93: icmp_seq=57 ttl=37 time=70.9 ms
46 bytes from 3.19.94.93: icmp_seq=58 ttl=37 time=70.5 ms
46 bytes from 3.19.94.93: icmp_seq=59 ttl=37 time=59.2 ms
46 bytes from 3.19.94.93: icmp_seq=60 ttl=37 time=69.9 ms
46 bytes from 3.19.94.93: icmp_seq=61 ttl=37 time=49.5 ms
46 bytes from 3.19.94.93: icmp_seq=62 ttl=37 time=74.3 ms
46 bytes from 3.19.94.93: icmp_seq=63 ttl=37 time=47.4 ms
46 bytes from 3.19.94.93: icmp_seq=64 ttl=37 time=74.1 ms
46 bytes from 3.19.94.93: icmp_seq=65 ttl=37 time=67.0 ms
46 bytes from 3.19.94.93: icmp_seq=66 ttl=37 time=78.1 ms
46 bytes from 3.19.94.93: icmp_seq=67 ttl=37 time=71.1 ms
46 bytes from 3.19.94.93: icmp_seq=68 ttl=37 time=68.7 ms
46 bytes from 3.19.94.93: icmp_seq=69 ttl=37 time=67.6 ms
46 bytes from 3.19.94.93: icmp_seq=70 ttl=37 time=71.9 ms
46 bytes from 3.19.94.93: icmp_seq=71 ttl=37 time=69.7 ms
46 bytes from 3.19.94.93: icmp_seq=72 ttl=37 time=60.2 ms
46 bytes from 3.19.94.93: icmp_seq=73 ttl=37 time=70.0 ms
46 bytes from 3.19.94.93: icmp_seq=74 ttl=37 time=71.5 ms
46 bytes from 3.19.94.93: icmp_seq=75 ttl=37 time=58.2 ms
46 bytes from 3.19.94.93: icmp_seq=76 ttl=37 time=65.5 ms
46 bytes from 3.19.94.93: icmp_seq=77 ttl=37 time=66.5 ms
46 bytes from 3.19.94.93: icmp_seq=78 ttl=37 time=56.3 ms
46 bytes from 3.19.94.93: icmp_seq=79 ttl=37 time=63.1 ms
46 bytes from 3.19.94.93: icmp_seq=80 ttl=37 time=53.0 ms
46 bytes from 3.19.94.93: icmp_seq=81 ttl=37 time=103 ms
46 bytes from 3.19.94.93: icmp_seq=82 ttl=37 time=58.3 ms
46 bytes from 3.19.94.93: icmp_seq=83 ttl=37 time=98.0 ms
46 bytes from 3.19.94.93: icmp_seq=83 ttl=37 time=213 ms (DUP!)
46 bytes from 3.19.94.93: icmp_seq=84 ttl=37 time=42.1 ms
46 bytes from 3.19.94.93: icmp_seq=85 ttl=37 time=63.4 ms
46 bytes from 3.19.94.93: icmp_seq=86 ttl=37 time=83.2 ms
46 bytes from 3.19.94.93: icmp_seq=87 ttl=37 time=68.4 ms
46 bytes from 3.19.94.93: icmp_seq=88 ttl=37 time=66.9 ms
46 bytes from 3.19.94.93: icmp_seq=89 ttl=37 time=85.3 ms
46 bytes from 3.19.94.93: icmp_seq=90 ttl=37 time=58.1 ms
46 bytes from 3.19.94.93: icmp_seq=91 ttl=37 time=72.6 ms
46 bytes from 3.19.94.93: icmp_seq=92 ttl=37 time=64.8 ms
46 bytes from 3.19.94.93: icmp_seq=93 ttl=37 time=63.3 ms
46 bytes from 3.19.94.93: icmp_seq=94 ttl=37 time=54.2 ms
46 bytes from 3.19.94.93: icmp_seq=95 ttl=37 time=82.3 ms
46 bytes from 3.19.94.93: icmp_seq=96 ttl=37 time=75.2 ms
46 bytes from 3.19.94.93: icmp_seq=97 ttl=37 time=79.2 ms
46 bytes from 3.19.94.93: icmp_seq=98 ttl=37 time=78.2 ms
46 bytes from 3.19.94.93: icmp_seq=99 ttl=37 time=64.4 ms
46 bytes from 3.19.94.93: icmp_seq=100 ttl=37 time=180 ms

--- 3.19.94.93 ping statistics ---
100 packets transmitted, 100 received, +1 duplicates, 0% packet loss, time 19878ms
rtt min/avg/max/mdev = 42.181/73.701/213.763/29.353 ms, pipe 2
