,TIME_STAMP,Lon,Lat,GPS Satellite Status NMEA GPS List[0] PRN,GPS Satellite Status NMEA GPS List[0] Elevation,GPS Satellite Status NMEA GPS List[0] Azimuth,GPS Satellite Status NMEA GPS List[0] SNR [dB],GPS Satellite Status NMEA GPS List[1] PRN,GPS Satellite Status NMEA GPS List[1] Elevation,GPS Satellite Status NMEA GPS List[1] Azimuth,GPS Satellite Status NMEA GPS List[1] SNR [dB],GPS Satellite Status NMEA GPS List[2] PRN,GPS Satellite Status NMEA GPS List[2] Elevation,GPS Satellite Status NMEA GPS List[2] Azimuth,GPS Satellite Status NMEA GPS List[2] SNR [dB],GPS Satellite Status NMEA GPS List[3] PRN,GPS Satellite Status NMEA GPS List[3] Elevation,GPS Satellite Status NMEA GPS List[3] Azimuth,GPS Satellite Status NMEA GPS List[3] SNR [dB],Event Technology,Event LTE Events,Event 5G-NR/LTE Events,Event Port Number,LTE KPI Chip Type,LTE KPI PCell Serving PCI,LTE KPI PCell Serving Band,LTE KPI PCell Serving EARFCN(DL),LTE KPI PCell Serving EARFCN(UL),LTE KPI PCell Serving BandWidth(DL),LTE KPI PCell Serving BandWidth(UL),LTE KPI PCell Serving RSRP[dBm],LTE KPI PCell Serving RSRQ[dB],LTE KPI PCell Serving RSSI[dBm],LTE KPI PCell PUSCH Power[dBm],LTE KPI PCell PUCCH Power[dBm],LTE KPI PCell Total Tx Power[dBm],LTE KPI PCell SINR[dB],LTE KPI PCell WB CQI CW0,LTE KPI PCell WB CQI CW1,LTE KPI PCell WB RI,LTE KPI PCell WB RI1 Rate,LTE KPI PCell WB RI2 Rate,LTE KPI PCell WB RI3 Rate,LTE KPI PCell WB RI4 Rate,LTE KPI PCell Tx Mode,LTE KPI PCell WB PMI 0,LTE KPI PCell M(Tx) x N(Rx) Ant,LTE KPI PCell DL MCS0,LTE KPI PCell DL MCS1,LTE KPI PCell UL MCS,LTE KPI PCell DL Modulation0,LTE KPI PCell DL Modulation1,LTE KPI PCell UL Modulation,LTE KPI Pcell PDSCH PRB Number(Avg),LTE KPI PCell PUSCH PRB Number(Avg),LTE KPI PCell PDSCH PRB Number(Including 0),LTE KPI PCell PDSCH PRB Number TB0(Including 0),LTE KPI PCell PDSCH PRB Number TB1(Including 0),LTE KPI PCell PUSCH PRB Number(Including 0),LTE KPI PCell PDSCH BLER[%],LTE KPI PCell PUSCH BLER[%],LTE KPI PCell PDSCH Throughput[Mbps],LTE KPI PCell PUSCH Throughput[Mbps],LTE KPI PCell MAC DL Throughput[Mbps],LTE KPI PCell MAC UL Throughput[Mbps],LTE KPI PDSCH PRB Number(Avg)(Total),LTE KPI PUSCH PRB Number(Avg)(Total),LTE KPI PDSCH PRB Number(Including 0)(Total),LTE KPI PUSCH PRB Number(Including 0)(Total),LTE KPI PDSCH BLER[%],LTE KPI PUSCH BLER[%],LTE KPI PDSCH Throughput[Mbps],LTE KPI PUSCH Throughput[Mbps],LTE KPI MAC DL Throughput[Mbps],LTE KPI MAC UL Throughput[Mbps],LTE KPI RLC DL Throughput[Mbps],LTE KPI RLC UL Throughput[Mbps],LTE KPI PDCP DL Throughput[Mbps],LTE KPI PDCP UL Throughput[Mbps],LTE KPI TAC,LTE KPI CA Type,LTE KPI UL CA Type,LTE KPI Band Combination,Smart Phone Smart Throughput Mobile Network DL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network UL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network Rx Byte,Smart Phone Smart Throughput Mobile Network Tx Byte,5G KPI Total Info Layer2 PDCP DL Throughput(+Split Bearer) [Mbps]
252,2022-08-11 16:47:00.600000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-10.57,,14.0,14.0,2.0,0.0,100.0,0.0,0.0,TM4,1.0,,,,,,,,,,,,,,,42.86,,,,,,,,,,42.86,,,,,,,,,,,,,0.0,0.0,0.0,0.0,
253,2022-08-11 16:47:00.700000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,13.0,2.0,0.0,100.0,0.0,0.0,TM4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,
254,2022-08-11 16:47:01.000000,,,,,,,,,,,,,,,,,,,LTE,,,,LTE Qualcomm,5.0,Band 2,675.0,18675.0,15.0,15.0,-74.94,-7.31,-48.94,-4.74,,-22.0,25.1,13.5,13.5,2.0,0.0,100.0,0.0,0.0,TM4,1.0,,,,,,,,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,0.0,0.0,,,,,38407.0,NonCA,,Band 2,,,,,
255,2022-08-11 16:47:01.100000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,
256,2022-08-11 16:47:01.300000,,,,,,,,,,,,,,,,,,,,,,,,5.0,Band 2,675.0,18675.0,15.0,15.0,-74.88,-5.78,-50.34,,-17.61,-26.5,28.35,14.0,13.5,2.0,0.0,100.0,0.0,0.0,TM4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,38407.0,NonCA,,Band 2,,,,,
257,2022-08-11 16:47:01.600000,,,,,,,,,,,,,,,,,,,,,,,,5.0,Band 2,675.0,18675.0,15.0,15.0,-76.56,-6.06,-51.56,,,-25.11,27.0,14.33,13.67,2.0,0.0,100.0,0.0,0.0,TM4,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,38407.0,NonCA,,Band 2,0.0,0.0,0.0,0.0,
258,2022-08-11 16:47:01.700000,,,,,,,,,,,,,,,,,,,,,,,,5.0,Band 2,675.0,18675.0,15.0,15.0,-76.41,-7.44,-49.97,,,-46.0,26.85,14.0,14.0,2.0,0.0,100.0,0.0,0.0,TM4,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38407.0,NonCA,,Band 2,,,,,
259,2022-08-11 16:47:01.800000,,,,,,,,,,,,,,,,,,,,,,,,5.0,Band 2,675.0,18675.0,15.0,15.0,-76.06,-6.19,-50.75,,,-21.69,27.0,13.33,13.67,2.0,0.0,100.0,0.0,0.0,TM4,0.0,,0.0,,,QPSK,,,4.0,,,,,,0.0,,,,,,4.0,,,,0.0,,,,,,,,,,38407.0,NonCA,,Band 2,,,,,
260,2022-08-11 16:47:01.900000,,,,,,,,,,,,,,,,,,,,,,,,5.0,Band 2,675.0,18675.0,15.0,15.0,-75.53,-7.78,-49.0,,,-29.05,26.3,12.0,13.57,2.0,0.0,100.0,0.0,0.0,TM4,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,0.0,0.0,,38407.0,NonCA,,Band 2,,,,,
261,2022-08-11 16:47:02.000000,,,,,,,,,,,,,,,,,,,LTE,,,,LTE Qualcomm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,0.0,,0.0,,,,0.0,,,,0.0,,0.0,,,,,,,,,,,,,,
262,2022-08-11 16:47:02.100000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,
263,2022-08-11 16:47:02.200000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,
264,2022-08-11 16:47:02.300000,,,,,,,,,,,,,,,,,,,,,,,,5.0,Band 2,675.0,18675.0,15.0,15.0,-78.75,-6.0,-53.94,,,-19.27,23.8,10.0,13.0,2.0,0.0,100.0,0.0,0.0,TM4,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38407.0,NonCA,,Band 2,,,,,
265,2022-08-11 16:47:02.500000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
266,2022-08-11 16:47:02.600000,,,,,,,,,,,,,,,,,,,,,,,,5.0,Band 2,675.0,18675.0,15.0,15.0,-78.88,-6.0,-54.0,,,-7.57,25.3,12.5,12.5,2.0,0.0,100.0,0.0,0.0,TM4,1.0,,2.0,,,QPSK,,,4.0,,,,,,0.0,,,,,,4.0,,,,0.0,,,,,,0.0,0.0,,0.0,38407.0,NonCA,,Band 2,0.0,0.0,0.0,0.0,
267,2022-08-11 16:47:02.630590,,,,,,,,,,,,,,,,,,,,RRC Connection Release,RRC Connection Release,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268,2022-08-11 16:47:02.669030,,,,,,,,,,,,,,,,,,,,Cell Searching Start,Cell Searching Start,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,2022-08-11 16:47:03.000000,,,,,,,,,,,,,,,,,,,LTE,,,,LTE Qualcomm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,,,0.003,,0.003,,,,0.01,,,,0.003,,0.003,,,,,,,,,,,,,
270,2022-08-11 16:47:03.100000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,
271,2022-08-11 16:47:03.600000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,
272,2022-08-11 16:47:03.800000,,,,,,,,,,,,,,,,,,,,,,,,5.0,Band 2,675.0,18675.0,15.0,15.0,-70.13,-3.88,-47.31,-2.0,,,27.6,,,,,,,,,,,,,9.25,,,QPSK,,1.0,,,,,,0.0,,,,,,1.0,,,,0.0,,,,,,,,,38407.0,NonCA,NonCA,Band 2,,,,,
273,2022-08-11 16:47:03.838285,,,,,,,,,,,,,,,,,,,,Cell Camp On,Cell Camp On,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274,2022-08-11 16:47:04.100000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,
275,2022-08-11 16:47:04.600000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,
276,2022-08-11 16:47:05.100000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-16.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,
277,2022-08-11 16:47:05.600000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,
278,2022-08-11 16:47:06.000000,,,,,,,,,,,,,,,,,,,LTE,,,,,5.0,Band 2,675.0,18675.0,15.0,15.0,-75.19,-6.13,-50.25,,,,24.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38407.0,NonCA,,Band 2,,,,,
279,2022-08-11 16:47:06.100000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,
280,2022-08-11 16:47:06.400000,,,,,,,,,,,,,,,,,,,,,,,,5.0,Band 2,675.0,18675.0,15.0,15.0,-82.44,-8.56,-55.13,,,,21.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38407.0,NonCA,,Band 2,,,,,
281,2022-08-11 16:47:06.500000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,
282,2022-08-11 16:47:07.000000,,,,,,,,,,,,,,,,,,,LTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283,2022-08-11 16:47:07.100000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,
284,2022-08-11 16:47:07.600000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,
285,2022-08-11 16:47:07.900000,,,,,,,,,,,,,,,,,,,,,,,,5.0,Band 2,675.0,18675.0,15.0,15.0,-81.31,-6.5,-56.06,,,,22.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38407.0,NonCA,,Band 2,,,,,
286,2022-08-11 16:47:08.100000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,
287,2022-08-11 16:47:08.500000,,,8.0,22.0,295.0,32.0,10.0,69.0,355.0,35.0,15.0,3.0,54.0,29.0,18.0,27.0,144.0,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288,Count,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,LTE: 31 (100.0%),10,10,1.0,27,241.0,241,241.0,241.0,241.0,241.0,241.0,241.0,241.0,21.0,32.0,237.0,241.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234,234.0,12,73.0,24.0,44.0,73,24,45,73.0,45.0,24.0,24.0,24.0,25.0,73.0,80.0,24.0,26.0,24.0,26.0,73.0,45.0,24.0,25.0,73.0,80.0,24.0,26.0,24.0,26.0,80.0,17.0,77.0,26.0,241.0,"Count: 241
NonCA: 241 (100.0%)
CA Avg=1.000","Count: 45
NonCA: 45 (100.0%)
CA Avg=1.000",241,72.0,72.0,72.0,72.0,46.0
289,Minimum,,,8.0,22.0,295.0,32.0,10.0,69.0,355.0,35.0,15.0,3.0,54.0,29.0,18.0,27.0,144.0,39.0,,,,,,5.0,,675.0,18675.0,15.0,15.0,-82.44,-9.41,-56.06,-10.16,-26.0,-46.67,21.7,10.0,11.5,2.0,0.0,100.0,0.0,0.0,,0.0,,0.0,12.0,3.88,,,,3.75,1.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,3.75,1.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38407.0,,,,0.0,0.0,0.0,0.0,0.0
290,Maximum,,,8.0,22.0,295.0,32.0,10.0,69.0,355.0,35.0,15.0,3.0,54.0,29.0,18.0,27.0,144.0,39.0,,,,,,5.0,,675.0,18675.0,15.0,15.0,-69.1,-3.88,-42.5,2.82,-12.64,-4.0,30.0,15.0,15.0,2.0,0.0,100.0,0.0,0.0,,1.0,,15.33,28.0,27.0,,,,10.8,18.94,0.09,0.09,0.01,0.41,40.0,42.86,0.026,0.08,0.025,0.078,10.8,18.94,0.09,0.41,40.0,42.86,0.026,0.08,0.025,0.078,0.026,0.003,0.003,0.004,38407.0,,,,0.003,0.003,198.0,198.0,0.004
291,Average,,,8.0,22.0,295.0,32.0,10.0,69.0,355.0,35.0,15.0,3.0,54.0,29.0,18.0,27.0,144.0,39.0,,,,,,,,,,,,-73.41,-6.78,-47.67,-3.69,-19.45,-30.38,28.14,14.76,14.64,2.0,0.0,100.0,0.0,0.0,,0.01,,6.53,25.21,17.63,,,,4.12,2.66,0.06,0.06,0.01,0.08,1.1,6.09,0.013,0.028,0.013,0.026,4.12,2.66,0.06,0.08,1.1,6.09,0.013,0.028,0.013,0.026,0.003,0.002,0.0,0.002,,,,,0.001,0.001,91.66,91.66,0.002
292,Stdev,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,2.06,0.79,2.16,2.79,2.93,6.56,1.58,0.64,0.7,0.0,0.0,0.0,0.0,0.0,,0.0,,3.71,5.7,4.47,,,,0.81,2.55,0.03,0.03,0.0,0.08,5.63,11.11,0.007,0.018,0.007,0.016,0.81,2.55,0.03,0.08,5.63,11.11,0.007,0.018,0.007,0.016,0.0,0.0,0.0,0.0,,,,,0.0,0.0,85.59,84.88,0.0
293,Median,,,8.0,22.0,295.0,32.0,10.0,69.0,355.0,35.0,15.0,3.0,54.0,29.0,18.0,27.0,144.0,39.0,,,,,,,,,,,,-73.47,-6.7,-47.63,-3.09,-18.74,-30.91,28.5,15.0,15.0,2.0,0.0,100.0,0.0,0.0,,1.0,,5.5,28.0,17.63,,,,4.0,2.56,0.06,0.06,0.01,0.06,0.0,0.0,0.014,0.029,0.014,0.026,4.0,2.56,0.06,0.06,0.0,0.0,0.014,0.029,0.014,0.026,0.002,0.003,0.0,0.003,,,,,0.002,0.002,132.0,132.0,0.003
294,5%-tile,,,8.0,22.0,295.0,32.0,10.0,69.0,355.0,35.0,15.0,3.0,54.0,29.0,18.0,27.0,144.0,39.0,,,,,,,,,,,,-76.41,-8.25,-51.0,-9.29,-24.99,-39.94,24.9,13.5,13.0,2.0,0.0,100.0,0.0,0.0,,0.0,,1.96,12.15,10.03,,,,4.0,1.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.003,0.0,0.001,4.0,1.01,0.0,0.01,0.0,0.0,0.0,0.003,0.0,0.001,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0
295,95%-tile,,,8.0,22.0,295.0,32.0,10.0,69.0,355.0,35.0,15.0,3.0,54.0,29.0,18.0,27.0,144.0,39.0,,,,,,,,,,,,-69.56,-5.73,-44.09,-0.25,-16.46,-18.63,30.0,15.0,15.0,2.0,0.0,100.0,0.0,0.0,,1.0,,13.0,28.0,25.93,,,,4.0,3.0,0.09,0.09,0.01,0.24,0.0,28.81,0.025,0.051,0.023,0.045,4.0,3.0,0.09,0.24,0.0,28.81,0.025,0.051,0.023,0.045,0.005,0.003,0.001,0.003,,,,,0.003,0.003,198.0,198.0,0.003
