,TIME_STAMP,Lon,Lat,GPS Lon,GPS Lat,GPS Time,GPS Head,GPS Speed (km/h),GPS Speed(Complement),GPS Distance (m),GPS Source,GPS Data Ind,GPS Area,GPS Satellite Status NMEA GPS List[0] PRN,GPS Satellite Status NMEA GPS List[0] Elevation,GPS Satellite Status NMEA GPS List[0] Azimuth,GPS Satellite Status NMEA GPS List[0] SNR [dB],GPS Satellite Status NMEA GPS List[1] PRN,GPS Satellite Status NMEA GPS List[1] Elevation,GPS Satellite Status NMEA GPS List[1] Azimuth,GPS Satellite Status NMEA GPS List[1] SNR [dB],GPS Satellite Status NMEA GPS List[2] PRN,GPS Satellite Status NMEA GPS List[2] Elevation,GPS Satellite Status NMEA GPS List[2] Azimuth,GPS Satellite Status NMEA GPS List[2] SNR [dB],GPS Satellite Status NMEA GPS List[3] PRN,GPS Satellite Status NMEA GPS List[3] Elevation,GPS Satellite Status NMEA GPS List[3] Azimuth,GPS Satellite Status NMEA GPS List[3] SNR [dB],Event Technology,Event LTE Events,Event 5G-NR/LTE Events,Event Port Number,LTE KPI Chip Type,LTE KPI PCell Serving PCI,LTE KPI PCell Serving Band,LTE KPI PCell Serving EARFCN(DL),LTE KPI PCell Serving EARFCN(UL),LTE KPI PCell Serving BandWidth(DL),LTE KPI PCell Serving BandWidth(UL),LTE KPI PCell Serving RSRP[dBm],LTE KPI PCell Serving RSRQ[dB],LTE KPI PCell Serving RSSI[dBm],LTE KPI PCell PUSCH Power[dBm],LTE KPI PCell PUCCH Power[dBm],LTE KPI PCell Total Tx Power[dBm],LTE KPI PCell SINR[dB],LTE KPI PCell WB CQI CW0,LTE KPI PCell WB CQI CW1,LTE KPI PCell WB RI,LTE KPI PCell WB RI1 Rate,LTE KPI PCell WB RI2 Rate,LTE KPI PCell WB RI3 Rate,LTE KPI PCell WB RI4 Rate,LTE KPI PCell Tx Mode,LTE KPI PCell WB PMI 0,LTE KPI PCell M(Tx) x N(Rx) Ant,LTE KPI PCell DL MCS0,LTE KPI PCell DL MCS1,LTE KPI PCell UL MCS,LTE KPI PCell DL Modulation0,LTE KPI PCell DL Modulation1,LTE KPI PCell UL Modulation,LTE KPI Pcell PDSCH PRB Number(Avg),LTE KPI PCell PUSCH PRB Number(Avg),LTE KPI PCell PDSCH PRB Number(Including 0),LTE KPI PCell PDSCH PRB Number TB0(Including 0),LTE KPI PCell PDSCH PRB Number TB1(Including 0),LTE KPI PCell PUSCH PRB Number(Including 0),LTE KPI PCell PDSCH BLER[%],LTE KPI PCell PUSCH BLER[%],LTE KPI PCell PDSCH Throughput[Mbps],LTE KPI PCell PUSCH Throughput[Mbps],LTE KPI PCell MAC DL Throughput[Mbps],LTE KPI PCell MAC UL Throughput[Mbps],LTE KPI PDSCH PRB Number(Avg)(Total),LTE KPI PUSCH PRB Number(Avg)(Total),LTE KPI PDSCH PRB Number(Including 0)(Total),LTE KPI PUSCH PRB Number(Including 0)(Total),LTE KPI PDSCH BLER[%],LTE KPI PUSCH BLER[%],LTE KPI PDSCH Throughput[Mbps],LTE KPI PUSCH Throughput[Mbps],LTE KPI MAC DL Throughput[Mbps],LTE KPI MAC UL Throughput[Mbps],LTE KPI RLC DL Throughput[Mbps],LTE KPI RLC UL Throughput[Mbps],LTE KPI PDCP DL Throughput[Mbps],LTE KPI PDCP UL Throughput[Mbps],LTE KPI TAC,LTE KPI CA Type,LTE KPI UL CA Type,LTE KPI Band Combination,LTE KPI SCell[1] CA Rate(Same PCI),LTE KPI SCell[1] Serving PCI,LTE KPI SCell[1] Serving Band,LTE KPI SCell[1] Serving EARFCN(DL),LTE KPI SCell[1] Serving EARFCN(UL),LTE KPI SCell[1] Serving BandWidth(DL),LTE KPI SCell[1] Serving BandWidth(UL),LTE KPI SCell[1] Serving RSRP[dBm],LTE KPI SCell[1] Serving RSRQ[dB],LTE KPI SCell[1] Serving RSSI[dBm],LTE KPI SCell[1] SINR[dB],LTE KPI SCell[1] WB CQI CW0,LTE KPI SCell[1] WB CQI CW1,LTE KPI SCell[1] WB RI,LTE KPI SCell[1] WB RI1 Rate,LTE KPI SCell[1] WB RI2 Rate,LTE KPI SCell[1] WB RI3 Rate,LTE KPI SCell[1] WB RI4 Rate,LTE KPI SCell[1] Tx Mode,LTE KPI SCell[1] WB PMI 0,LTE KPI SCell[1] M(Tx) x N(Rx) Ant ,LTE KPI SCell[1] DL MCS0,LTE KPI SCell[1] DL Modulation0,LTE KPI SCell[1] PDSCH PRB Number(Avg),LTE KPI SCell[1] PDSCH PRB Number(Including 0),LTE KPI SCell[1] PDSCH PRB Number TB0(Including 0),LTE KPI SCell[1] PDSCH PRB Number TB1(Including 0),LTE KPI SCell[1] PDSCH BLER[%],LTE KPI SCell[1] PDSCH Throughput[Mbps],LTE KPI SCell[1] MAC DL Throughput[Mbps],LTE KPI SCell[2] Serving PCI,LTE KPI SCell[2] Serving Band,LTE KPI SCell[2] Serving EARFCN(DL),LTE KPI SCell[2] Serving EARFCN(UL),LTE KPI SCell[2] Serving BandWidth(DL),LTE KPI SCell[2] Serving BandWidth(UL),LTE KPI SCell[2] Serving RSRP[dBm],LTE KPI SCell[2] Serving RSRQ[dB],LTE KPI SCell[2] Serving RSSI[dBm],LTE KPI SCell[2] SINR[dB],Smart Phone Smart Throughput Mobile Network DL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network UL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network Rx Byte,Smart Phone Smart Throughput Mobile Network Tx Byte
13,2022-08-11 23:42:06.200000,-96.164604,41.140022,,,,,,,,,,,3.0,20.0,204.0,19.0,4.0,85.0,170.0,28.0,8.0,13.0,164.0,32.0,9.0,53.0,307.0,19.0,,,,,,121.0,Band 66,66586.0,132122.0,10.0,10.0,-88.31,-10.19,-61.19,,,-1.0,16.1,,,1.0,100.0,0.0,0.0,0.0,TM4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,2022-08-11 23:42:06.300000,-96.164581,41.140053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
15,2022-08-11 23:42:06.400000,-96.164558,41.140079,-96.16456,41.14008,23:42:07,32.0,132.0,132.0,37.1,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,2022-08-11 23:42:06.500000,-96.164536,41.140106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.0,Band 66,66586.0,132122.0,10.0,10.0,-87.69,-11.19,-57.56,,,,16.9,,,2.0,0.0,100.0,0.0,0.0,TM4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2022-08-11 23:42:06.700000,-96.16449,41.140163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2022-08-11 23:42:06.800000,-96.164467,41.140194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.0,Band 66,66586.0,132122.0,10.0,10.0,-86.19,-8.56,-60.13,,2.25,-5.0,15.8,,,2.0,0.0,100.0,0.0,0.0,TM4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
19,2022-08-11 23:42:07.000000,-96.164421,41.140247,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE,,,,LTE Qualcomm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,0.0,0.003,0.0,0.002,,,0.0,,,,0.0,0.003,0.0,0.002,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2022-08-11 23:42:07.100000,-96.164398,41.140278,,,,,,,,,,,3.0,20.0,204.0,19.0,4.0,85.0,170.0,28.0,8.0,13.0,164.0,34.0,9.0,53.0,307.0,19.0,,,,,,121.0,Band 66,66586.0,132122.0,10.0,10.0,-91.75,-11.06,-61.88,,,-3.0,11.9,,,1.0,100.0,0.0,0.0,0.0,TM4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,2022-08-11 23:42:07.300000,-96.164352,41.140335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
22,2022-08-11 23:42:07.400000,-96.16433,41.140362,-96.16433,41.14036,23:42:08,32.0,132.0,132.0,36.65,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,2022-08-11 23:42:07.600000,-96.164284,41.140419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.0,Band 66,66586.0,132122.0,10.0,10.0,-88.5,-14.69,-56.88,,,,11.1,,,2.0,0.0,100.0,0.0,0.0,TM4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,2022-08-11 23:42:07.800000,-96.164238,41.140472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.0,Band 66,66586.0,132122.0,10.0,10.0,-86.63,-10.37,-58.88,,,3.3,13.1,14.5,0.0,1.0,100.0,0.0,0.0,0.0,TM4,1.0,,0.0,,,QPSK,,,3.0,,,,,,0.0,50.0,,,,,3.0,,,,0.0,50.0,,,,,0.0,0.0,0.0,0.0,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
25,2022-08-11 23:42:07.900000,-96.164215,41.140503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.0,Band 66,66586.0,132122.0,10.0,10.0,-86.92,-10.68,-58.66,12.0,,-4.5,12.86,13.0,0.0,,,,,,TM4,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,2022-08-11 23:42:08.000000,-96.164192,41.14053,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE,,,,LTE Qualcomm,121.0,Band 66,66586.0,132122.0,10.0,10.0,-86.64,-12.03,-56.9,,-4.0,0.0,13.98,15.0,0.0,,,,,,TM4,1.0,,,,,,,,,,0.1,0.1,0.0,,,,0.049,0.034,0.049,0.034,,,0.1,,,,0.049,0.034,0.049,0.034,,,,,,NonCA,,Band 66,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,2022-08-11 23:42:08.100000,-96.164169,41.140556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.0,Band 66,66586.0,132122.0,10.0,10.0,-88.95,-10.59,-60.15,,,3.0,13.51,10.0,11.0,2.0,0.0,100.0,0.0,0.0,TM4,6.0,,14.0,,,64QAM,,,11.6,,,,,,0.0,,,,,,11.6,,,,0.0,,,,,,,,,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2022-08-11 23:42:08.200000,-96.164146,41.140583,,,,,,,,,,,3.0,20.0,204.0,17.0,4.0,85.0,170.0,27.0,8.0,13.0,164.0,31.0,9.0,53.0,307.0,19.0,,,,,,121.0,Band 66,66586.0,132122.0,10.0,10.0,-90.2,-10.8,-60.59,,,-8.0,10.08,11.0,10.0,,,,,,TM4,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.114,,0.114,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,2022-08-11 23:42:08.300000,-96.164124,41.140614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.0,Band 66,66586.0,132122.0,10.0,10.0,-90.95,-10.66,-62.35,,,-5.5,10.18,10.0,5.0,,,,,,TM4,14.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,0.022,3762.0,1352.0
30,2022-08-11 23:42:08.400000,-96.164101,41.14064,-96.1641,41.14064,23:42:09,32.0,132.0,132.0,36.65,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,121.0,Band 66,66586.0,132122.0,10.0,10.0,-91.98,-12.04,-62.02,,,-5.0,10.73,,,2.0,0.0,100.0,0.0,0.0,TM4,,,2.0,,,QPSK,,,9.0,,,,,,0.0,,,,,,9.0,,,,0.0,,,,,,0.0,,0.0,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,2022-08-11 23:42:08.800000,-96.164001,41.140747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
32,2022-08-11 23:42:08.900000,-96.163979,41.140778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,100.0,0.0,0.0,TM4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,2022-08-11 23:42:09.000000,-96.163956,41.140804,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE,,,,,121.0,Band 66,66586.0,132122.0,10.0,10.0,-84.38,-11.69,-55.69,,,-5.0,13.2,,,2.0,0.0,100.0,0.0,0.0,TM4,,,,,15.14,,,64QAM,,6.0,,,,0.12,,,,,,,,6.0,,0.12,,,,,,,0.0,,0.0,0.011,,NonCA,NonCA,Band 66,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,2022-08-11 23:42:09.100000,-96.163933,41.140831,,,,,,,,,,,3.0,20.0,204.0,22.0,4.0,85.0,170.0,28.0,8.0,13.0,164.0,32.0,9.0,53.0,307.0,15.0,,,,,,,,,,,,,,,,,-5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,2022-08-11 23:42:09.300000,-96.163879,41.140884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
36,2022-08-11 23:42:09.400000,-96.163857,41.140911,-96.16386,41.14091,23:42:10,33.0,132.0,132.0,36.17,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,121.0,Band 66,66586.0,132122.0,10.0,10.0,-87.5,-11.38,-59.0,14.17,-5.93,-6.0,10.3,,,1.0,100.0,0.0,0.0,0.0,TM4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,2022-08-11 23:42:09.700000,-96.16378,41.140995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.0,Band 66,66586.0,132122.0,10.0,10.0,-82.0,-11.19,-53.81,,,,13.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
