PING 54.176.53.206 (54.176.53.206) 38(66) bytes of data.
46 bytes from 54.176.53.206: icmp_seq=1 ttl=44 time=184 ms
46 bytes from 54.176.53.206: icmp_seq=2 ttl=44 time=53.3 ms
46 bytes from 54.176.53.206: icmp_seq=3 ttl=44 time=52.4 ms
46 bytes from 54.176.53.206: icmp_seq=4 ttl=44 time=51.3 ms
46 bytes from 54.176.53.206: icmp_seq=5 ttl=44 time=50.7 ms
46 bytes from 54.176.53.206: icmp_seq=6 ttl=44 time=50.3 ms
46 bytes from 54.176.53.206: icmp_seq=7 ttl=44 time=49.7 ms
46 bytes from 54.176.53.206: icmp_seq=8 ttl=44 time=49.1 ms
46 bytes from 54.176.53.206: icmp_seq=9 ttl=44 time=59.6 ms
46 bytes from 54.176.53.206: icmp_seq=10 ttl=44 time=59.2 ms
46 bytes from 54.176.53.206: icmp_seq=11 ttl=44 time=57.5 ms
46 bytes from 54.176.53.206: icmp_seq=12 ttl=44 time=56.2 ms
46 bytes from 54.176.53.206: icmp_seq=13 ttl=44 time=55.6 ms
46 bytes from 54.176.53.206: icmp_seq=14 ttl=44 time=63.3 ms
46 bytes from 54.176.53.206: icmp_seq=15 ttl=44 time=61.6 ms
46 bytes from 54.176.53.206: icmp_seq=16 ttl=44 time=52.3 ms
46 bytes from 54.176.53.206: icmp_seq=17 ttl=44 time=51.7 ms
46 bytes from 54.176.53.206: icmp_seq=18 ttl=44 time=50.3 ms
46 bytes from 54.176.53.206: icmp_seq=19 ttl=44 time=49.5 ms
46 bytes from 54.176.53.206: icmp_seq=20 ttl=44 time=58.4 ms
46 bytes from 54.176.53.206: icmp_seq=21 ttl=44 time=57.1 ms
46 bytes from 54.176.53.206: icmp_seq=22 ttl=44 time=56.4 ms
46 bytes from 54.176.53.206: icmp_seq=23 ttl=44 time=56.1 ms
46 bytes from 54.176.53.206: icmp_seq=24 ttl=44 time=53.7 ms
46 bytes from 54.176.53.206: icmp_seq=25 ttl=44 time=54.2 ms
46 bytes from 54.176.53.206: icmp_seq=26 ttl=44 time=54.4 ms
46 bytes from 54.176.53.206: icmp_seq=27 ttl=44 time=60.3 ms
46 bytes from 54.176.53.206: icmp_seq=28 ttl=44 time=51.1 ms
46 bytes from 54.176.53.206: icmp_seq=29 ttl=44 time=58.5 ms
46 bytes from 54.176.53.206: icmp_seq=30 ttl=44 time=50.2 ms
46 bytes from 54.176.53.206: icmp_seq=31 ttl=44 time=59.5 ms
46 bytes from 54.176.53.206: icmp_seq=32 ttl=44 time=57.3 ms
46 bytes from 54.176.53.206: icmp_seq=33 ttl=44 time=56.3 ms
46 bytes from 54.176.53.206: icmp_seq=34 ttl=44 time=55.3 ms
46 bytes from 54.176.53.206: icmp_seq=35 ttl=44 time=55.3 ms
46 bytes from 54.176.53.206: icmp_seq=36 ttl=44 time=53.3 ms
46 bytes from 54.176.53.206: icmp_seq=37 ttl=44 time=53.3 ms
46 bytes from 54.176.53.206: icmp_seq=38 ttl=44 time=52.4 ms
46 bytes from 54.176.53.206: icmp_seq=39 ttl=44 time=50.3 ms
46 bytes from 54.176.53.206: icmp_seq=40 ttl=44 time=49.4 ms
