PING 54.176.53.206 (54.176.53.206) 38(66) bytes of data.
46 bytes from 54.176.53.206: icmp_seq=1 ttl=44 time=207 ms
46 bytes from 54.176.53.206: icmp_seq=2 ttl=44 time=80.1 ms
46 bytes from 54.176.53.206: icmp_seq=3 ttl=44 time=79.6 ms
46 bytes from 54.176.53.206: icmp_seq=4 ttl=44 time=104 ms
46 bytes from 54.176.53.206: icmp_seq=5 ttl=44 time=91.5 ms
46 bytes from 54.176.53.206: icmp_seq=6 ttl=44 time=100 ms
46 bytes from 54.176.53.206: icmp_seq=7 ttl=44 time=79.5 ms
46 bytes from 54.176.53.206: icmp_seq=8 ttl=44 time=78.0 ms
46 bytes from 54.176.53.206: icmp_seq=9 ttl=44 time=78.7 ms
46 bytes from 54.176.53.206: icmp_seq=10 ttl=44 time=95.6 ms
46 bytes from 54.176.53.206: icmp_seq=11 ttl=44 time=98.2 ms
46 bytes from 54.176.53.206: icmp_seq=12 ttl=44 time=99.4 ms
46 bytes from 54.176.53.206: icmp_seq=13 ttl=44 time=100 ms
46 bytes from 54.176.53.206: icmp_seq=14 ttl=44 time=133 ms
46 bytes from 54.176.53.206: icmp_seq=15 ttl=44 time=142 ms
46 bytes from 54.176.53.206: icmp_seq=16 ttl=44 time=159 ms
46 bytes from 54.176.53.206: icmp_seq=17 ttl=44 time=137 ms
46 bytes from 54.176.53.206: icmp_seq=18 ttl=44 time=112 ms
46 bytes from 54.176.53.206: icmp_seq=19 ttl=44 time=73.3 ms
46 bytes from 54.176.53.206: icmp_seq=20 ttl=44 time=72.4 ms
46 bytes from 54.176.53.206: icmp_seq=21 ttl=44 time=81.4 ms
46 bytes from 54.176.53.206: icmp_seq=22 ttl=44 time=119 ms
46 bytes from 54.176.53.206: icmp_seq=23 ttl=44 time=82.5 ms
46 bytes from 54.176.53.206: icmp_seq=24 ttl=44 time=95.0 ms
46 bytes from 54.176.53.206: icmp_seq=25 ttl=44 time=105 ms
46 bytes from 54.176.53.206: icmp_seq=26 ttl=44 time=78.1 ms
46 bytes from 54.176.53.206: icmp_seq=27 ttl=44 time=76.1 ms
46 bytes from 54.176.53.206: icmp_seq=28 ttl=44 time=79.5 ms
46 bytes from 54.176.53.206: icmp_seq=29 ttl=44 time=83.3 ms
46 bytes from 54.176.53.206: icmp_seq=30 ttl=44 time=74.6 ms
46 bytes from 54.176.53.206: icmp_seq=31 ttl=44 time=75.3 ms
46 bytes from 54.176.53.206: icmp_seq=32 ttl=44 time=90.3 ms
46 bytes from 54.176.53.206: icmp_seq=33 ttl=44 time=77.8 ms
46 bytes from 54.176.53.206: icmp_seq=34 ttl=44 time=75.8 ms
46 bytes from 54.176.53.206: icmp_seq=35 ttl=44 time=97.1 ms
46 bytes from 54.176.53.206: icmp_seq=36 ttl=44 time=79.2 ms
46 bytes from 54.176.53.206: icmp_seq=37 ttl=44 time=80.5 ms
46 bytes from 54.176.53.206: icmp_seq=38 ttl=44 time=78.5 ms
46 bytes from 54.176.53.206: icmp_seq=39 ttl=44 time=79.3 ms
46 bytes from 54.176.53.206: icmp_seq=40 ttl=44 time=75.5 ms
46 bytes from 54.176.53.206: icmp_seq=41 ttl=44 time=78.6 ms
46 bytes from 54.176.53.206: icmp_seq=42 ttl=44 time=87.3 ms
46 bytes from 54.176.53.206: icmp_seq=43 ttl=44 time=81.3 ms
46 bytes from 54.176.53.206: icmp_seq=44 ttl=44 time=79.2 ms
46 bytes from 54.176.53.206: icmp_seq=45 ttl=44 time=81.5 ms
46 bytes from 54.176.53.206: icmp_seq=46 ttl=44 time=80.3 ms
46 bytes from 54.176.53.206: icmp_seq=47 ttl=44 time=94.5 ms
46 bytes from 54.176.53.206: icmp_seq=48 ttl=44 time=85.6 ms
46 bytes from 54.176.53.206: icmp_seq=49 ttl=44 time=76.0 ms
46 bytes from 54.176.53.206: icmp_seq=50 ttl=44 time=77.7 ms
46 bytes from 54.176.53.206: icmp_seq=51 ttl=44 time=76.2 ms
46 bytes from 54.176.53.206: icmp_seq=52 ttl=44 time=161 ms
46 bytes from 54.176.53.206: icmp_seq=53 ttl=44 time=87.4 ms
46 bytes from 54.176.53.206: icmp_seq=54 ttl=44 time=86.4 ms
46 bytes from 54.176.53.206: icmp_seq=55 ttl=44 time=90.4 ms
46 bytes from 54.176.53.206: icmp_seq=56 ttl=44 time=88.5 ms
46 bytes from 54.176.53.206: icmp_seq=57 ttl=44 time=89.1 ms
46 bytes from 54.176.53.206: icmp_seq=58 ttl=44 time=92.4 ms
46 bytes from 54.176.53.206: icmp_seq=59 ttl=44 time=81.3 ms
46 bytes from 54.176.53.206: icmp_seq=60 ttl=44 time=89.5 ms
46 bytes from 54.176.53.206: icmp_seq=61 ttl=44 time=89.2 ms
46 bytes from 54.176.53.206: icmp_seq=62 ttl=44 time=101 ms
46 bytes from 54.176.53.206: icmp_seq=63 ttl=44 time=81.4 ms
46 bytes from 54.176.53.206: icmp_seq=64 ttl=44 time=89.5 ms
46 bytes from 54.176.53.206: icmp_seq=65 ttl=44 time=73.8 ms
46 bytes from 54.176.53.206: icmp_seq=66 ttl=44 time=71.8 ms
46 bytes from 54.176.53.206: icmp_seq=67 ttl=44 time=71.3 ms
46 bytes from 54.176.53.206: icmp_seq=68 ttl=44 time=86.3 ms
46 bytes from 54.176.53.206: icmp_seq=69 ttl=44 time=84.1 ms
46 bytes from 54.176.53.206: icmp_seq=70 ttl=44 time=91.6 ms
46 bytes from 54.176.53.206: icmp_seq=71 ttl=44 time=85.3 ms
46 bytes from 54.176.53.206: icmp_seq=72 ttl=44 time=90.4 ms
46 bytes from 54.176.53.206: icmp_seq=73 ttl=44 time=84.4 ms
46 bytes from 54.176.53.206: icmp_seq=74 ttl=44 time=84.3 ms
46 bytes from 54.176.53.206: icmp_seq=75 ttl=44 time=82.5 ms
46 bytes from 54.176.53.206: icmp_seq=76 ttl=44 time=72.5 ms
46 bytes from 54.176.53.206: icmp_seq=77 ttl=44 time=72.4 ms
46 bytes from 54.176.53.206: icmp_seq=78 ttl=44 time=90.4 ms
46 bytes from 54.176.53.206: icmp_seq=79 ttl=44 time=84.5 ms
46 bytes from 54.176.53.206: icmp_seq=80 ttl=44 time=88.3 ms
46 bytes from 54.176.53.206: icmp_seq=81 ttl=44 time=121 ms
46 bytes from 54.176.53.206: icmp_seq=82 ttl=44 time=153 ms
46 bytes from 54.176.53.206: icmp_seq=83 ttl=44 time=84.0 ms
46 bytes from 54.176.53.206: icmp_seq=84 ttl=44 time=87.5 ms
46 bytes from 54.176.53.206: icmp_seq=85 ttl=44 time=83.2 ms
46 bytes from 54.176.53.206: icmp_seq=86 ttl=44 time=74.4 ms
46 bytes from 54.176.53.206: icmp_seq=87 ttl=44 time=73.3 ms
46 bytes from 54.176.53.206: icmp_seq=88 ttl=44 time=80.6 ms
46 bytes from 54.176.53.206: icmp_seq=89 ttl=44 time=76.2 ms
46 bytes from 54.176.53.206: icmp_seq=90 ttl=44 time=88.4 ms
46 bytes from 54.176.53.206: icmp_seq=91 ttl=44 time=87.5 ms
46 bytes from 54.176.53.206: icmp_seq=92 ttl=44 time=89.2 ms
46 bytes from 54.176.53.206: icmp_seq=93 ttl=44 time=96.5 ms
46 bytes from 54.176.53.206: icmp_seq=94 ttl=44 time=87.3 ms
46 bytes from 54.176.53.206: icmp_seq=95 ttl=44 time=92.0 ms
46 bytes from 54.176.53.206: icmp_seq=96 ttl=44 time=98.2 ms
46 bytes from 54.176.53.206: icmp_seq=97 ttl=44 time=84.1 ms
46 bytes from 54.176.53.206: icmp_seq=98 ttl=44 time=76.4 ms
46 bytes from 54.176.53.206: icmp_seq=99 ttl=44 time=73.4 ms
46 bytes from 54.176.53.206: icmp_seq=100 ttl=44 time=72.5 ms

--- 54.176.53.206 ping statistics ---
100 packets transmitted, 100 received, 0% packet loss, time 19885ms
rtt min/avg/max/mdev = 71.396/90.332/207.529/21.478 ms, pipe 2
