TIME_STAMP,Lon,Lat,Smart Phone Smart Throughput Mobile Network UL Throughput [Mbps],Event 5G-NR/LTE Events,5G KPI PCell RF Frequency [MHz],LTE KPI PCell Serving EARFCN(DL),LTE KPI PCell Serving PCI,5G KPI PCell RF Serving PCI
2022-08-12 01:03:48.804640,-100.045311,40.869881,,,,,,
2022-08-12 01:03:48.900000,-100.045311,40.869881,0.0,,,,,
2022-08-12 01:03:49.000000,-100.045311,40.869881,,,,650.0,338.0,
2022-08-12 01:03:49.100000,-100.045311,40.869881,,,,,,
2022-08-12 01:03:49.200000,-100.045265,40.869865,,,,650.0,338.0,
2022-08-12 01:03:49.300000,-100.045219,40.86985,,,,,,
2022-08-12 01:03:49.400000,-100.045181,40.869831,0.0,,,650.0,338.0,
2022-08-12 01:03:49.500000,-100.045135,40.869816,,,,650.0,338.0,
2022-08-12 01:03:49.600000,-100.04509,40.869801,,,,650.0,338.0,
2022-08-12 01:03:49.700000,-100.045044,40.869785,,,,650.0,338.0,
2022-08-12 01:03:49.800000,-100.044998,40.86977,,,,,,
2022-08-12 01:03:49.900000,-100.04496,40.869751,0.0,,,650.0,338.0,
2022-08-12 01:03:50.000000,-100.044914,40.869736,,,,650.0,338.0,
2022-08-12 01:03:50.100000,-100.044868,40.86972,,,,,,
2022-08-12 01:03:50.200000,-100.044823,40.869705,,,,,,
2022-08-12 01:03:50.400000,-100.044731,40.869671,0.0,,,,,
2022-08-12 01:03:50.600000,-100.044647,40.86964,,,,650.0,338.0,
2022-08-12 01:03:50.700000,-100.044601,40.869625,,,,,,
2022-08-12 01:03:50.900000,-100.04451,40.869591,0.0,,,,,
2022-08-12 01:03:51.000000,-100.044464,40.869576,,,,650.0,338.0,
2022-08-12 01:03:51.100000,-100.044418,40.86956,,,,,,
2022-08-12 01:03:51.200000,-100.044373,40.869545,,,,,,
2022-08-12 01:03:51.300000,-100.044334,40.86953,,,,650.0,338.0,
2022-08-12 01:03:51.400000,-100.044289,40.869511,0.206,,,650.0,338.0,
2022-08-12 01:03:51.500000,-100.044243,40.869495,,,,650.0,338.0,
2022-08-12 01:03:51.600000,-100.044205,40.86948,,,,650.0,338.0,
2022-08-12 01:03:51.700000,-100.044159,40.869465,,,,650.0,338.0,
2022-08-12 01:03:51.800000,-100.044113,40.86945,,,,650.0,338.0,
2022-08-12 01:03:51.900000,-100.044067,40.869431,1.602,,,650.0,338.0,
2022-08-12 01:03:52.000000,-100.044029,40.869415,,,,650.0,338.0,
2022-08-12 01:03:52.100000,-100.043983,40.8694,,,,650.0,338.0,
2022-08-12 01:03:52.200000,-100.043938,40.869381,,,,650.0,338.0,
2022-08-12 01:03:52.300000,-100.043892,40.869366,,,,650.0,338.0,
2022-08-12 01:03:52.400000,-100.043854,40.869347,5.852,,,650.0,338.0,
2022-08-12 01:03:52.500000,-100.043808,40.869331,,,,650.0,338.0,
2022-08-12 01:03:52.600000,-100.043762,40.869316,,,,650.0,338.0,
2022-08-12 01:03:52.700000,-100.043716,40.869297,,,,650.0,338.0,
2022-08-12 01:03:52.800000,-100.043671,40.869282,,,,650.0,338.0,
2022-08-12 01:03:52.900000,-100.043633,40.869263,7.659,,,650.0,338.0,
2022-08-12 01:03:53.000000,-100.043587,40.869247,,,,650.0,338.0,
