idx,size,avail,enc_fin,offload,inf,recv
0,51200,1660334472079,1660334472085,1660334472086,26,1660334475250
96,51200,1660334475279,1660334475285,1660334475286,26,1660334478037
179,51200,1660334478045,1660334478052,1660334478053,26,1660334478957
207,51200,1660334478979,1660334478985,1660334478986,26,1660334479638
227,51200,1660334479645,1660334479652,1660334479653,26,1660334480018
239,51200,1660334480045,1660334480052,1660334480053,26,1660334480309
247,51200,1660334480312,1660334480319,1660334480319,26,1660334480639
257,51200,1660334480645,1660334480652,1660334480652,26,1660334480957
267,51200,1660334480979,1660334480985,1660334480986,26,1660334481257
276,51200,1660334481279,1660334481285,1660334481286,26,1660334481596
286,51200,1660334481612,1660334481618,1660334481619,26,1660334481887
295,51200,1660334481912,1660334481919,1660334481919,26,1660334482238
305,51200,1660334482245,1660334482252,1660334482253,26,1660334482576
315,51200,1660334482579,1660334482585,1660334482586,26,1660334482946
327,51200,1660334482979,1660334482985,1660334482986,26,1660334483268
336,51200,1660334483279,1660334483285,1660334483286,26,1660334483526
344,51200,1660334483545,1660334483552,1660334483552,26,1660334483877
354,51200,1660334483879,1660334483885,1660334483886,26,1660334484138
362,51200,1660334484145,1660334484152,1660334484153,26,1660334484395
370,51200,1660334484412,1660334484418,1660334484419,26,1660334484716
380,51200,1660334484746,1660334484752,1660334484753,26,1660334485047
390,51200,1660334485079,1660334485085,1660334485086,26,1660334485415
401,51200,1660334485445,1660334485452,1660334485452,26,1660334485899
415,51200,1660334485912,1660334485918,1660334485919,26,1660334486238
425,51200,1660334486245,1660334486252,1660334486253,26,1660334486643
437,51200,1660334486645,1660334486652,1660334486652,26,1660334487065
450,51200,1660334487079,1660334487085,1660334487086,26,1660334487455
462,51200,1660334487479,1660334487485,1660334487486,26,1660334487977
477,51200,1660334487979,1660334487985,1660334487986,26,1660334488478
492,51200,1660334488479,1660334488485,1660334488486,26,1660334488749
501,51200,1660334488779,1660334488785,1660334488786,26,1660334489049
510,51200,1660334489079,1660334489085,1660334489086,26,1660334489526
524,51200,1660334489545,1660334489552,1660334489553,26,1660334489907
535,51200,1660334489912,1660334489918,1660334489919,26,1660334490228
545,51200,1660334490245,1660334490252,1660334490253,26,1660334490646
558,51200,1660334490679,1660334490685,1660334490686,26,1660334491149
573,51200,1660334491179,1660334491185,1660334491186,26,1660334491500
583,51200,1660334491512,1660334491518,1660334491519,26,1660334491837
