idx,size,avail,enc_fin,offload,inf,recv
0,51200,1660183505844,1660183505851,1660183505851,26,1660183506483
20,51200,1660183506511,1660183506517,1660183506518,26,1660183507044
36,51200,1660183507044,1660183507051,1660183507051,26,1660183507566
52,51200,1660183507578,1660183507584,1660183507585,26,1660183508043
66,51200,1660183508044,1660183508050,1660183508051,26,1660183508527
81,51200,1660183508544,1660183508551,1660183508552,26,1660183509049
97,51200,1660183509078,1660183509084,1660183509085,26,1660183509523
111,51200,1660183509544,1660183509551,1660183509551,26,1660183509923
123,51200,1660183509944,1660183509951,1660183509951,26,1660183510404
137,51200,1660183510411,1660183510417,1660183510418,26,1660183510884
152,51200,1660183510911,1660183510917,1660183510918,26,1660183511527
171,51200,1660183511544,1660183511551,1660183511552,26,1660183512004
185,51200,1660183512011,1660183512017,1660183512018,26,1660183512571
202,51200,1660183512577,1660183512584,1660183512585,26,1660183513085
218,51200,1660183513111,1660183513117,1660183513118,26,1660183513523
231,51200,1660183513544,1660183513551,1660183513552,26,1660183514003
245,51200,1660183514011,1660183514017,1660183514018,26,1660183514564
262,51200,1660183514577,1660183514584,1660183514586,26,1660183515043
276,51200,1660183515044,1660183515051,1660183515051,26,1660183515523
291,51200,1660183515544,1660183515551,1660183515551,26,1660183516083
308,51200,1660183516111,1660183516117,1660183516118,26,1660183516725
327,51200,1660183516744,1660183516751,1660183516752,26,1660183517443
348,51200,1660183517444,1660183517450,1660183517451,26,1660183518249
373,51200,1660183518277,1660183518284,1660183518285,26,1660183518883
392,51200,1660183518911,1660183518917,1660183518918,26,1660183519445
409,51200,1660183519477,1660183519484,1660183519485,26,1660183519923
423,51200,1660183519944,1660183519950,1660183519951,26,1660183520403
437,51200,1660183520411,1660183520417,1660183520418,26,1660183520804
449,51200,1660183520811,1660183520817,1660183520818,26,1660183521363
466,51200,1660183521377,1660183521384,1660183521385,26,1660183521843
480,51200,1660183521844,1660183521850,1660183521851,26,1660183522363
496,51200,1660183522377,1660183522384,1660183522385,26,1660183523083
518,51200,1660183523111,1660183523117,1660183523118,26,1660183523883
542,51200,1660183523911,1660183523917,1660183523918,26,1660183524652
565,51200,1660183524677,1660183524684,1660183524685,26,1660183525363
