idx,size,avail,enc_fin,offload,inf,recv
0,51200,1660263076817,1660263076823,1660263076824,26,1660263077376
17,51200,1660263077383,1660263077390,1660263077391,26,1660263077697
27,51200,1660263077717,1660263077723,1660263077724,26,1660263078020
37,51200,1660263078050,1660263078057,1660263078057,26,1660263078467
50,51200,1660263078484,1660263078490,1660263078491,26,1660263078784
60,51200,1660263078817,1660263078823,1660263078824,26,1660263079136
70,51200,1660263079150,1660263079156,1660263079157,26,1660263079536
82,51200,1660263079550,1660263079556,1660263079557,26,1660263080017
97,51200,1660263080050,1660263080057,1660263080058,26,1660263080416
108,51200,1660263080417,1660263080423,1660263080424,26,1660263080736
118,51200,1660263080750,1660263080756,1660263080757,26,1660263081069
128,51200,1660263081083,1660263081090,1660263081091,26,1660263081616
144,51200,1660263081617,1660263081623,1660263081624,26,1660263082016
156,51200,1660263082017,1660263082023,1660263082024,26,1660263082416
168,51200,1660263082417,1660263082423,1660263082424,26,1660263082816
180,51200,1660263082817,1660263082823,1660263082824,26,1660263083136
190,51200,1660263083150,1660263083156,1660263083157,26,1660263083536
202,51200,1660263083550,1660263083556,1660263083557,26,1660263083936
214,51200,1660263083950,1660263083956,1660263083957,26,1660263084336
226,51200,1660263084350,1660263084357,1660263084357,26,1660263084736
238,51200,1660263084750,1660263084756,1660263084757,26,1660263085296
255,51200,1660263085317,1660263085323,1660263085324,26,1660263085696
267,51200,1660263085717,1660263085723,1660263085724,26,1660263086017
277,51200,1660263086050,1660263086057,1660263086057,26,1660263086337
286,51200,1660263086350,1660263086357,1660263086357,26,1660263086658
296,51200,1660263086683,1660263086690,1660263086691,26,1660263087056
308,51200,1660263087083,1660263087090,1660263087090,26,1660263087457
320,51200,1660263087483,1660263087490,1660263087491,26,1660263087858
332,51200,1660263087883,1660263087890,1660263087891,26,1660263088256
344,51200,1660263088283,1660263088290,1660263088291,26,1660263088578
353,51200,1660263088583,1660263088590,1660263088590,26,1660263088976
365,51200,1660263088983,1660263088990,1660263088990,26,1660263089296
375,51200,1660263089317,1660263089323,1660263089323,26,1660263089616
384,51200,1660263089617,1660263089623,1660263089624,26,1660263089944
394,51200,1660263089950,1660263089956,1660263089957,26,1660263090256
404,51200,1660263090283,1660263090290,1660263090290,26,1660263090584
414,51200,1660263090617,1660263090623,1660263090624,26,1660263090908
423,51200,1660263090917,1660263090923,1660263090924,26,1660263091296
435,51200,1660263091317,1660263091323,1660263091324,26,1660263091696
447,51200,1660263091716,1660263091723,1660263091724,26,1660263092016
456,51200,1660263092017,1660263092023,1660263092024,26,1660263092416
468,51200,1660263092417,1660263092423,1660263092424,26,1660263092736
478,51200,1660263092750,1660263092756,1660263092757,26,1660263093056
488,51200,1660263093083,1660263093090,1660263093091,26,1660263093464
500,51200,1660263093483,1660263093490,1660263093491,26,1660263093856
512,51200,1660263093883,1660263093890,1660263093891,26,1660263094256
524,51200,1660263094283,1660263094290,1660263094291,26,1660263094656
536,51200,1660263094683,1660263094690,1660263094690,26,1660263095056
548,51200,1660263095083,1660263095090,1660263095090,26,1660263095469
560,51200,1660263095483,1660263095490,1660263095491,26,1660263095856
572,51200,1660263095883,1660263095890,1660263095891,26,1660263096226
583,51200,1660263096250,1660263096256,1660263096257,26,1660263096527
