idx,size,avail,enc_fin,offload,inf,recv
0,51200,1660195448137,1660195448143,1660195448143,26,1660195448532
12,51200,1660195448536,1660195448543,1660195448543,26,1660195448792
20,51200,1660195448803,1660195448809,1660195448810,26,1660195449053
28,51200,1660195449070,1660195449076,1660195449077,26,1660195449373
38,51200,1660195449403,1660195449409,1660195449410,26,1660195449646
46,51200,1660195449670,1660195449677,1660195449677,26,1660195449890
53,51200,1660195449903,1660195449909,1660195449910,26,1660195450332
66,51200,1660195450336,1660195450343,1660195450343,26,1660195450613
75,51200,1660195450636,1660195450643,1660195450643,26,1660195450864
82,51200,1660195450870,1660195450876,1660195450877,26,1660195451152
91,51200,1660195451170,1660195451176,1660195451177,26,1660195451432
99,51200,1660195451436,1660195451443,1660195451443,26,1660195451772
110,51200,1660195451803,1660195451810,1660195451810,26,1660195452132
120,51200,1660195452136,1660195452143,1660195452143,26,1660195452413
129,51200,1660195452436,1660195452443,1660195452444,26,1660195452712
138,51200,1660195452737,1660195452743,1660195452744,26,1660195453073
149,51200,1660195453103,1660195453110,1660195453110,26,1660195453384
158,51200,1660195453403,1660195453409,1660195453410,26,1660195453672
167,51200,1660195453703,1660195453709,1660195453710,26,1660195454109
180,51200,1660195454136,1660195454143,1660195454144,26,1660195454493
191,51200,1660195454503,1660195454509,1660195454510,26,1660195454744
199,51200,1660195454770,1660195454776,1660195454777,26,1660195455093
209,51200,1660195455103,1660195455109,1660195455110,26,1660195455573
224,51200,1660195455603,1660195455609,1660195455610,26,1660195456020
237,51200,1660195456036,1660195456043,1660195456044,26,1660195456352
247,51200,1660195456370,1660195456376,1660195456377,26,1660195456752
259,51200,1660195456770,1660195456776,1660195456777,26,1660195457132
270,51200,1660195457136,1660195457143,1660195457143,26,1660195457472
281,51200,1660195457503,1660195457509,1660195457510,26,1660195457822
291,51200,1660195457836,1660195457843,1660195457844,26,1660195458212
303,51200,1660195458236,1660195458243,1660195458243,26,1660195458632
315,51200,1660195458636,1660195458643,1660195458644,26,1660195459013
327,51200,1660195459036,1660195459043,1660195459044,26,1660195459392
338,51200,1660195459403,1660195459409,1660195459410,26,1660195459734
348,51200,1660195459736,1660195459743,1660195459744,26,1660195460013
357,51200,1660195460036,1660195460043,1660195460044,26,1660195460372
368,51200,1660195460403,1660195460409,1660195460410,26,1660195460672
377,51200,1660195460703,1660195460710,1660195460710,26,1660195460926
384,51200,1660195460936,1660195460943,1660195460943,26,1660195461152
391,51200,1660195461170,1660195461176,1660195461177,26,1660195461432
399,51200,1660195461436,1660195461443,1660195461443,26,1660195461934
414,51200,1660195461936,1660195461943,1660195461944,26,1660195462413
429,51200,1660195462436,1660195462443,1660195462443,26,1660195462864
442,51200,1660195462870,1660195462876,1660195462877,26,1660195463452
460,51200,1660195463470,1660195463476,1660195463477,26,1660195464132
480,51200,1660195464136,1660195464143,1660195464143,26,1660195464894
503,51200,1660195464903,1660195464909,1660195464910,26,1660195465153
511,51200,1660195465170,1660195465176,1660195465177,26,1660195465409
519,51200,1660195465436,1660195465443,1660195465443,26,1660195465713
528,51200,1660195465736,1660195465743,1660195465743,26,1660195465994
536,51200,1660195466003,1660195466009,1660195466010,26,1660195466226
543,51200,1660195466236,1660195466243,1660195466243,26,1660195466467
550,51200,1660195466469,1660195466476,1660195466476,26,1660195466793
560,51200,1660195466803,1660195466809,1660195466810,26,1660195467073
569,51200,1660195467103,1660195467109,1660195467110,26,1660195467386
578,51200,1660195467403,1660195467409,1660195467410,26,1660195467674
587,51200,1660195467703,1660195467709,1660195467710,26,1660195467953
