1660342569941
PING 3.19.94.93 (3.19.94.93) 38(66) bytes of data.
46 bytes from 3.19.94.93: icmp_seq=1 ttl=40 time=77.0 ms
46 bytes from 3.19.94.93: icmp_seq=2 ttl=40 time=58.7 ms
46 bytes from 3.19.94.93: icmp_seq=3 ttl=40 time=55.5 ms
46 bytes from 3.19.94.93: icmp_seq=4 ttl=40 time=50.3 ms
46 bytes from 3.19.94.93: icmp_seq=5 ttl=40 time=55.5 ms
46 bytes from 3.19.94.93: icmp_seq=6 ttl=40 time=54.4 ms
46 bytes from 3.19.94.93: icmp_seq=7 ttl=40 time=63.3 ms
46 bytes from 3.19.94.93: icmp_seq=8 ttl=40 time=85.4 ms
46 bytes from 3.19.94.93: icmp_seq=9 ttl=40 time=60.4 ms
46 bytes from 3.19.94.93: icmp_seq=10 ttl=40 time=52.3 ms
46 bytes from 3.19.94.93: icmp_seq=11 ttl=40 time=52.0 ms
46 bytes from 3.19.94.93: icmp_seq=12 ttl=40 time=52.0 ms
46 bytes from 3.19.94.93: icmp_seq=13 ttl=40 time=58.4 ms
46 bytes from 3.19.94.93: icmp_seq=14 ttl=40 time=49.8 ms
46 bytes from 3.19.94.93: icmp_seq=15 ttl=40 time=49.3 ms
46 bytes from 3.19.94.93: icmp_seq=16 ttl=40 time=48.1 ms
46 bytes from 3.19.94.93: icmp_seq=17 ttl=40 time=48.6 ms
46 bytes from 3.19.94.93: icmp_seq=18 ttl=40 time=48.0 ms
46 bytes from 3.19.94.93: icmp_seq=19 ttl=40 time=46.9 ms
46 bytes from 3.19.94.93: icmp_seq=20 ttl=40 time=56.3 ms
46 bytes from 3.19.94.93: icmp_seq=21 ttl=40 time=63.7 ms
46 bytes from 3.19.94.93: icmp_seq=22 ttl=40 time=56.0 ms
46 bytes from 3.19.94.93: icmp_seq=23 ttl=40 time=55.1 ms
46 bytes from 3.19.94.93: icmp_seq=24 ttl=40 time=53.3 ms
46 bytes from 3.19.94.93: icmp_seq=25 ttl=40 time=54.1 ms
46 bytes from 3.19.94.93: icmp_seq=26 ttl=40 time=51.3 ms
46 bytes from 3.19.94.93: icmp_seq=27 ttl=40 time=51.2 ms
46 bytes from 3.19.94.93: icmp_seq=28 ttl=40 time=50.2 ms
46 bytes from 3.19.94.93: icmp_seq=29 ttl=40 time=49.1 ms
46 bytes from 3.19.94.93: icmp_seq=30 ttl=40 time=48.4 ms
46 bytes from 3.19.94.93: icmp_seq=31 ttl=40 time=47.5 ms
46 bytes from 3.19.94.93: icmp_seq=32 ttl=40 time=56.3 ms
46 bytes from 3.19.94.93: icmp_seq=33 ttl=40 time=46.4 ms
46 bytes from 3.19.94.93: icmp_seq=34 ttl=40 time=55.2 ms
46 bytes from 3.19.94.93: icmp_seq=35 ttl=40 time=54.6 ms
46 bytes from 3.19.94.93: icmp_seq=36 ttl=40 time=55.3 ms
46 bytes from 3.19.94.93: icmp_seq=37 ttl=40 time=54.1 ms
46 bytes from 3.19.94.93: icmp_seq=38 ttl=40 time=54.1 ms
46 bytes from 3.19.94.93: icmp_seq=39 ttl=40 time=53.1 ms
46 bytes from 3.19.94.93: icmp_seq=40 ttl=40 time=51.1 ms
46 bytes from 3.19.94.93: icmp_seq=41 ttl=40 time=50.5 ms
46 bytes from 3.19.94.93: icmp_seq=42 ttl=40 time=51.6 ms
46 bytes from 3.19.94.93: icmp_seq=43 ttl=40 time=51.0 ms
46 bytes from 3.19.94.93: icmp_seq=44 ttl=40 time=58.6 ms
46 bytes from 3.19.94.93: icmp_seq=45 ttl=40 time=49.6 ms
46 bytes from 3.19.94.93: icmp_seq=46 ttl=40 time=49.2 ms
46 bytes from 3.19.94.93: icmp_seq=47 ttl=40 time=57.4 ms
46 bytes from 3.19.94.93: icmp_seq=48 ttl=40 time=48.0 ms
46 bytes from 3.19.94.93: icmp_seq=49 ttl=40 time=47.4 ms
46 bytes from 3.19.94.93: icmp_seq=50 ttl=40 time=54.7 ms
46 bytes from 3.19.94.93: icmp_seq=51 ttl=40 time=56.1 ms
46 bytes from 3.19.94.93: icmp_seq=52 ttl=40 time=63.8 ms
46 bytes from 3.19.94.93: icmp_seq=53 ttl=40 time=56.2 ms
46 bytes from 3.19.94.93: icmp_seq=54 ttl=40 time=55.3 ms
46 bytes from 3.19.94.93: icmp_seq=55 ttl=40 time=53.9 ms
46 bytes from 3.19.94.93: icmp_seq=56 ttl=40 time=52.6 ms
46 bytes from 3.19.94.93: icmp_seq=57 ttl=40 time=52.0 ms
46 bytes from 3.19.94.93: icmp_seq=58 ttl=40 time=91.7 ms
46 bytes from 3.19.94.93: icmp_seq=59 ttl=40 time=51.2 ms
