,TIME_STAMP,Lon,Lat,GPS Lon,GPS Lat,GPS Time,GPS Head,GPS Speed (km/h),GPS Speed(Complement),GPS Distance (m),GPS Source,GPS Data Ind,GPS Area,GPS Satellite Status NMEA GPS List[0] PRN,GPS Satellite Status NMEA GPS List[0] Elevation,GPS Satellite Status NMEA GPS List[0] Azimuth,GPS Satellite Status NMEA GPS List[0] SNR [dB],GPS Satellite Status NMEA GPS List[1] PRN,GPS Satellite Status NMEA GPS List[1] Elevation,GPS Satellite Status NMEA GPS List[1] Azimuth,GPS Satellite Status NMEA GPS List[1] SNR [dB],GPS Satellite Status NMEA GPS List[2] PRN,GPS Satellite Status NMEA GPS List[2] Elevation,GPS Satellite Status NMEA GPS List[2] Azimuth,GPS Satellite Status NMEA GPS List[2] SNR [dB],GPS Satellite Status NMEA GPS List[3] PRN,GPS Satellite Status NMEA GPS List[3] Elevation,GPS Satellite Status NMEA GPS List[3] Azimuth,GPS Satellite Status NMEA GPS List[3] SNR [dB],Event Technology,Event LTE Events,Event 5G-NR/LTE Events,Event Port Number,LTE KPI Chip Type,LTE KPI PCell Serving PCI,LTE KPI PCell Serving Band,LTE KPI PCell Serving EARFCN(DL),LTE KPI PCell Serving EARFCN(UL),LTE KPI PCell Serving BandWidth(DL),LTE KPI PCell Serving BandWidth(UL),LTE KPI PCell Serving RSRP[dBm],LTE KPI PCell Serving RSRQ[dB],LTE KPI PCell Serving RSSI[dBm],LTE KPI PCell PUSCH Power[dBm],LTE KPI PCell PUCCH Power[dBm],LTE KPI PCell Total Tx Power[dBm],LTE KPI PCell SINR[dB],LTE KPI PCell WB CQI CW0,LTE KPI PCell WB CQI CW1,LTE KPI PCell WB RI,LTE KPI PCell WB RI1 Rate,LTE KPI PCell WB RI2 Rate,LTE KPI PCell WB RI3 Rate,LTE KPI PCell WB RI4 Rate,LTE KPI PCell Tx Mode,LTE KPI PCell WB PMI 0,LTE KPI PCell M(Tx) x N(Rx) Ant,LTE KPI PCell DL MCS0,LTE KPI PCell DL MCS1,LTE KPI PCell UL MCS,LTE KPI PCell DL Modulation0,LTE KPI PCell DL Modulation1,LTE KPI PCell UL Modulation,LTE KPI Pcell PDSCH PRB Number(Avg),LTE KPI PCell PUSCH PRB Number(Avg),LTE KPI PCell PDSCH PRB Number(Including 0),LTE KPI PCell PDSCH PRB Number TB0(Including 0),LTE KPI PCell PDSCH PRB Number TB1(Including 0),LTE KPI PCell PUSCH PRB Number(Including 0),LTE KPI PCell PDSCH BLER[%],LTE KPI PCell PUSCH BLER[%],LTE KPI PCell PDSCH Throughput[Mbps],LTE KPI PCell PUSCH Throughput[Mbps],LTE KPI PCell MAC DL Throughput[Mbps],LTE KPI PCell MAC UL Throughput[Mbps],LTE KPI PDSCH PRB Number(Avg)(Total),LTE KPI PUSCH PRB Number(Avg)(Total),LTE KPI PDSCH PRB Number(Including 0)(Total),LTE KPI PUSCH PRB Number(Including 0)(Total),LTE KPI PDSCH BLER[%],LTE KPI PUSCH BLER[%],LTE KPI PDSCH Throughput[Mbps],LTE KPI PUSCH Throughput[Mbps],LTE KPI MAC DL Throughput[Mbps],LTE KPI MAC UL Throughput[Mbps],LTE KPI RLC DL Throughput[Mbps],LTE KPI RLC UL Throughput[Mbps],LTE KPI PDCP DL Throughput[Mbps],LTE KPI PDCP UL Throughput[Mbps],LTE KPI TAC,LTE KPI CA Type,LTE KPI UL CA Type,LTE KPI Band Combination,Smart Phone Smart Throughput Mobile Network DL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network UL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network Rx Byte,Smart Phone Smart Throughput Mobile Network Tx Byte
0,2022-08-12 17:16:06.000000,-92.591331,41.695709,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE,,,,LTE Qualcomm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.26,0.26,0.18,0.09,,,0.097,0.023,0.097,0.012,,,0.26,0.09,,,0.097,0.023,0.097,0.012,,,,,,,,,,,,
1,2022-08-12 17:16:06.100000,-92.591331,41.695709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309.0,Band 66,67086.0,132622.0,10.0,10.0,-110.59,-8.78,-84.84,,,-3.89,9.2,9.2,10.2,2.0,0.0,100.0,0.0,0.0,TM4,14.0,,6.4,15.5,,QPSK,16QAM,,6.0,,,,,,0.0,33.33,,,,,6.0,,,,0.0,33.33,,,,,,,,,,NonCA,,Band 66,,,,
2,2022-08-12 17:16:06.117856,-92.591331,41.695709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2022-08-12 17:16:06.200000,-92.591331,41.695709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-11.57,,9.0,9.0,2.0,0.0,100.0,0.0,0.0,TM4,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2022-08-12 17:16:06.300000,-92.591331,41.695709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309.0,Band 66,67086.0,132622.0,10.0,10.0,-112.19,-6.56,-88.63,,,-6.75,4.9,8.29,8.71,2.0,0.0,100.0,0.0,0.0,TM4,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 66,,,,
5,2022-08-12 17:16:06.500000,-92.591331,41.695709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
6,2022-08-12 17:16:06.600000,-92.591331,41.695709,-92.59133,41.69571,17:16:05,89.0,126.0,126.0,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,309.0,Band 66,67086.0,132622.0,10.0,10.0,-113.0,-10.25,-85.69,,,23.0,12.5,7.25,8.0,2.0,0.0,100.0,0.0,0.0,TM4,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,NonCA,,Band 66,,,,
7,2022-08-12 17:16:06.800000,-92.591248,41.695709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,2022-08-12 17:16:06.900000,-92.591202,41.695709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309.0,Band 66,67086.0,132622.0,10.0,10.0,-117.31,-10.75,-89.5,,,-11.67,8.3,7.67,8.0,2.0,0.0,100.0,0.0,0.0,TM4,14.0,,,,10.29,,,16QAM,,6.5,,,,,,,,,,,,6.5,,,,,,,,,0.0,,0.0,,,NonCA,NonCA,Band 66,,,,
9,2022-08-12 17:16:07.000000,-92.591164,41.695709,,,,,,,,,,,8.0,11.0,286.0,29.0,10.0,76.0,15.0,32.0,18.0,16.0,161.0,37.0,23.0,54.0,94.0,32.0,LTE,,,,LTE Qualcomm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16,0.16,0.0,,,,0.032,0.003,0.032,0.001,,,0.16,,,,0.032,0.003,0.032,0.001,,,,,,,,,0.0,0.0,0.0,0.0
