PING 3.19.94.93 (3.19.94.93) 38(66) bytes of data.
46 bytes from 3.19.94.93: icmp_seq=1 ttl=36 time=38.9 ms
46 bytes from 3.19.94.93: icmp_seq=2 ttl=36 time=42.3 ms
46 bytes from 3.19.94.93: icmp_seq=3 ttl=36 time=36.2 ms
46 bytes from 3.19.94.93: icmp_seq=4 ttl=36 time=40.5 ms
46 bytes from 3.19.94.93: icmp_seq=5 ttl=36 time=36.0 ms
46 bytes from 3.19.94.93: icmp_seq=6 ttl=36 time=39.9 ms
46 bytes from 3.19.94.93: icmp_seq=7 ttl=36 time=36.0 ms
46 bytes from 3.19.94.93: icmp_seq=8 ttl=36 time=38.2 ms
46 bytes from 3.19.94.93: icmp_seq=9 ttl=36 time=35.6 ms
46 bytes from 3.19.94.93: icmp_seq=10 ttl=36 time=38.9 ms
46 bytes from 3.19.94.93: icmp_seq=11 ttl=36 time=33.1 ms
46 bytes from 3.19.94.93: icmp_seq=12 ttl=36 time=40.8 ms
46 bytes from 3.19.94.93: icmp_seq=13 ttl=36 time=34.0 ms
46 bytes from 3.19.94.93: icmp_seq=14 ttl=36 time=39.0 ms
46 bytes from 3.19.94.93: icmp_seq=15 ttl=36 time=31.8 ms
46 bytes from 3.19.94.93: icmp_seq=16 ttl=36 time=39.1 ms
46 bytes from 3.19.94.93: icmp_seq=17 ttl=36 time=30.1 ms
46 bytes from 3.19.94.93: icmp_seq=18 ttl=36 time=41.1 ms
46 bytes from 3.19.94.93: icmp_seq=19 ttl=36 time=29.9 ms
46 bytes from 3.19.94.93: icmp_seq=20 ttl=36 time=39.7 ms
46 bytes from 3.19.94.93: icmp_seq=21 ttl=36 time=29.0 ms
46 bytes from 3.19.94.93: icmp_seq=22 ttl=36 time=39.2 ms
46 bytes from 3.19.94.93: icmp_seq=23 ttl=36 time=31.2 ms
46 bytes from 3.19.94.93: icmp_seq=24 ttl=36 time=38.5 ms
46 bytes from 3.19.94.93: icmp_seq=25 ttl=36 time=30.9 ms
46 bytes from 3.19.94.93: icmp_seq=26 ttl=36 time=37.1 ms
46 bytes from 3.19.94.93: icmp_seq=27 ttl=36 time=38.4 ms
46 bytes from 3.19.94.93: icmp_seq=28 ttl=36 time=37.1 ms
46 bytes from 3.19.94.93: icmp_seq=29 ttl=36 time=38.1 ms
46 bytes from 3.19.94.93: icmp_seq=30 ttl=36 time=40.7 ms
46 bytes from 3.19.94.93: icmp_seq=31 ttl=36 time=39.9 ms
46 bytes from 3.19.94.93: icmp_seq=32 ttl=36 time=38.5 ms
46 bytes from 3.19.94.93: icmp_seq=33 ttl=36 time=40.0 ms
46 bytes from 3.19.94.93: icmp_seq=34 ttl=36 time=39.7 ms
46 bytes from 3.19.94.93: icmp_seq=35 ttl=36 time=36.2 ms
46 bytes from 3.19.94.93: icmp_seq=36 ttl=36 time=37.6 ms
46 bytes from 3.19.94.93: icmp_seq=37 ttl=36 time=37.6 ms
46 bytes from 3.19.94.93: icmp_seq=38 ttl=36 time=38.7 ms
46 bytes from 3.19.94.93: icmp_seq=39 ttl=36 time=41.4 ms
46 bytes from 3.19.94.93: icmp_seq=40 ttl=36 time=37.1 ms
46 bytes from 3.19.94.93: icmp_seq=41 ttl=36 time=38.6 ms
46 bytes from 3.19.94.93: icmp_seq=42 ttl=36 time=40.8 ms
46 bytes from 3.19.94.93: icmp_seq=43 ttl=36 time=43.1 ms
46 bytes from 3.19.94.93: icmp_seq=44 ttl=36 time=42.7 ms
46 bytes from 3.19.94.93: icmp_seq=45 ttl=36 time=37.3 ms
46 bytes from 3.19.94.93: icmp_seq=46 ttl=36 time=38.4 ms
46 bytes from 3.19.94.93: icmp_seq=47 ttl=36 time=41.3 ms
46 bytes from 3.19.94.93: icmp_seq=48 ttl=36 time=39.9 ms
46 bytes from 3.19.94.93: icmp_seq=49 ttl=36 time=39.8 ms
46 bytes from 3.19.94.93: icmp_seq=50 ttl=36 time=40.5 ms
46 bytes from 3.19.94.93: icmp_seq=51 ttl=36 time=38.0 ms
