,TIME_STAMP,Lon,Lat,GPS Lon,GPS Lat,GPS Time,GPS Head,GPS Speed (km/h),GPS Speed(Complement),GPS Distance (m),GPS Source,GPS Data Ind,GPS Area,GPS Satellite Status NMEA GPS List[0] PRN,GPS Satellite Status NMEA GPS List[0] Elevation,GPS Satellite Status NMEA GPS List[0] Azimuth,GPS Satellite Status NMEA GPS List[0] SNR [dB],GPS Satellite Status NMEA GPS List[1] PRN,GPS Satellite Status NMEA GPS List[1] Elevation,GPS Satellite Status NMEA GPS List[1] Azimuth,GPS Satellite Status NMEA GPS List[1] SNR [dB],GPS Satellite Status NMEA GPS List[2] PRN,GPS Satellite Status NMEA GPS List[2] Elevation,GPS Satellite Status NMEA GPS List[2] Azimuth,GPS Satellite Status NMEA GPS List[2] SNR [dB],GPS Satellite Status NMEA GPS List[3] PRN,GPS Satellite Status NMEA GPS List[3] Elevation,GPS Satellite Status NMEA GPS List[3] Azimuth,GPS Satellite Status NMEA GPS List[3] SNR [dB],Event Technology,Event LTE Events,Event 5G-NR/LTE Events,Event Port Number,LTE KPI Chip Type,LTE KPI PCell Serving PCI,LTE KPI PCell Serving Band,LTE KPI PCell Serving EARFCN(DL),LTE KPI PCell Serving EARFCN(UL),LTE KPI PCell Serving BandWidth(DL),LTE KPI PCell Serving BandWidth(UL),LTE KPI PCell Serving RSRP[dBm],LTE KPI PCell Serving RSRQ[dB],LTE KPI PCell Serving RSSI[dBm],LTE KPI PCell PUSCH Power[dBm],LTE KPI PCell PUCCH Power[dBm],LTE KPI PCell Total Tx Power[dBm],LTE KPI PCell SINR[dB],LTE KPI PCell WB CQI CW0,LTE KPI PCell WB CQI CW1,LTE KPI PCell WB RI,LTE KPI PCell WB RI1 Rate,LTE KPI PCell WB RI2 Rate,LTE KPI PCell WB RI3 Rate,LTE KPI PCell WB RI4 Rate,LTE KPI PCell Tx Mode,LTE KPI PCell WB PMI 0,LTE KPI PCell M(Tx) x N(Rx) Ant,LTE KPI PCell DL MCS0,LTE KPI PCell DL MCS1,LTE KPI PCell UL MCS,LTE KPI PCell DL Modulation0,LTE KPI PCell DL Modulation1,LTE KPI PCell UL Modulation,LTE KPI Pcell PDSCH PRB Number(Avg),LTE KPI PCell PUSCH PRB Number(Avg),LTE KPI PCell PDSCH PRB Number(Including 0),LTE KPI PCell PDSCH PRB Number TB0(Including 0),LTE KPI PCell PDSCH PRB Number TB1(Including 0),LTE KPI PCell PUSCH PRB Number(Including 0),LTE KPI PCell PDSCH BLER[%],LTE KPI PCell PUSCH BLER[%],LTE KPI PCell PDSCH Throughput[Mbps],LTE KPI PCell PUSCH Throughput[Mbps],LTE KPI PCell MAC DL Throughput[Mbps],LTE KPI PCell MAC UL Throughput[Mbps],LTE KPI PDSCH PRB Number(Avg)(Total),LTE KPI PUSCH PRB Number(Avg)(Total),LTE KPI PDSCH PRB Number(Including 0)(Total),LTE KPI PUSCH PRB Number(Including 0)(Total),LTE KPI PDSCH BLER[%],LTE KPI PUSCH BLER[%],LTE KPI PDSCH Throughput[Mbps],LTE KPI PUSCH Throughput[Mbps],LTE KPI MAC DL Throughput[Mbps],LTE KPI MAC UL Throughput[Mbps],LTE KPI RLC DL Throughput[Mbps],LTE KPI RLC UL Throughput[Mbps],LTE KPI PDCP DL Throughput[Mbps],LTE KPI PDCP UL Throughput[Mbps],LTE KPI TAC,LTE KPI CA Type,LTE KPI UL CA Type,LTE KPI Band Combination,Smart Phone Smart Throughput Mobile Network DL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network UL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network Rx Byte,Smart Phone Smart Throughput Mobile Network Tx Byte,5G KPI Total Info Layer2 PDCP DL Throughput(+Split Bearer) [Mbps]
0,2022-08-10 23:46:29.000000,-105.001472,40.572571,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,,,,,,,,,,0.04,,,,,,,,,,,,,,,,,,,
1,2022-08-10 23:46:29.790549,-105.001472,40.572571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2022-08-10 23:46:29.800000,-105.001472,40.572571,,,,,,,,,,,3.0,22.0,193.0,26.0,4.0,78.0,111.0,26.0,8.0,12.0,154.0,34.0,9.0,60.0,311.0,30.0,,,,,,37.0,Band 2,1075.0,19075.0,15.0,15.0,-95.06,-11.02,-65.27,,7.24,-13.14,10.07,8.6,9.8,2.0,20.0,80.0,0.0,0.0,TM4,7.0,,,,0.0,,,QPSK,,4.5,,,,,,,,,,,,4.5,,,,,,,,,,,,,38403.0,NonCA,NonCA,Band 2,,,,,
3,2022-08-10 23:46:29.900000,-105.001472,40.572571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.0,Band 2,1075.0,19075.0,15.0,15.0,-94.88,-10.13,-66.0,,,-9.38,6.5,8.0,11.0,2.0,0.0,100.0,0.0,0.0,TM4,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38403.0,NonCA,,Band 2,,,,,
4,2022-08-10 23:46:30.000000,-105.001472,40.572571,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE,,,,LTE Qualcomm,37.0,Band 2,1075.0,19075.0,15.0,15.0,-94.75,-8.69,-66.41,,,-13.5,9.05,8.0,11.5,2.0,0.0,100.0,0.0,0.0,TM4,7.0,,,,,,,,,,0.01,0.01,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.01,,,0.0,0.0,0.0,0.0,0.0,,,,,38403.0,NonCA,,Band 2,,,,,0.0
5,2022-08-10 23:46:30.100000,-105.001472,40.572571,-105.00147,40.57257,22:46:29,174.0,95.0,95.0,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,37.0,Band 2,1075.0,19075.0,15.0,15.0,-94.96,-13.04,-62.73,17.89,,-13.86,11.27,8.5,12.75,2.0,0.0,100.0,0.0,0.0,TM4,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38403.0,NonCA,,Band 2,0.0,0.0,0.0,0.0,
6,2022-08-10 23:46:30.200000,-105.001472,40.572548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.0,Band 2,1075.0,19075.0,15.0,15.0,-93.22,-11.0,-63.47,,6.29,-10.44,10.55,9.0,12.33,2.0,0.0,100.0,0.0,0.0,TM4,7.0,,1.0,,,QPSK,,,4.0,,,,,,0.0,,,,,,4.0,,,,0.0,,,,,,0.0,,0.0,,38403.0,NonCA,,Band 2,,,,,
7,2022-08-10 23:46:30.300000,-105.001465,40.572525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.0,Band 2,1075.0,19075.0,15.0,15.0,-93.09,-9.0,-64.16,,,-14.57,8.85,9.0,11.5,2.0,0.0,100.0,0.0,0.0,TM4,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38403.0,NonCA,,Band 2,,,,,
8,2022-08-10 23:46:30.400000,-105.001465,40.572502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.0,Band 2,1075.0,19075.0,15.0,15.0,-93.24,-10.05,-64.05,,,-12.96,9.8,8.6,8.4,2.0,20.0,80.0,0.0,0.0,TM4,7.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,0.0,,0.0,,38403.0,NonCA,,Band 2,,,,,
9,2022-08-10 23:46:30.500000,-105.001457,40.572479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.0,Band 2,1075.0,19075.0,15.0,15.0,-93.25,-8.19,-65.13,,,-14.0,8.1,7.0,8.0,2.0,0.0,100.0,0.0,0.0,TM4,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38403.0,NonCA,,Band 2,,,,,0.0
