1660105748822
PING 54.176.53.206 (54.176.53.206) 38(66) bytes of data.
46 bytes from 54.176.53.206: icmp_seq=1 ttl=44 time=107 ms
46 bytes from 54.176.53.206: icmp_seq=2 ttl=44 time=78.3 ms
46 bytes from 54.176.53.206: icmp_seq=3 ttl=44 time=106 ms
46 bytes from 54.176.53.206: icmp_seq=4 ttl=44 time=106 ms
46 bytes from 54.176.53.206: icmp_seq=5 ttl=44 time=105 ms
46 bytes from 54.176.53.206: icmp_seq=6 ttl=44 time=104 ms
46 bytes from 54.176.53.206: icmp_seq=7 ttl=44 time=104 ms
46 bytes from 54.176.53.206: icmp_seq=8 ttl=44 time=73.8 ms
46 bytes from 54.176.53.206: icmp_seq=9 ttl=44 time=102 ms
46 bytes from 54.176.53.206: icmp_seq=10 ttl=44 time=102 ms
46 bytes from 54.176.53.206: icmp_seq=11 ttl=44 time=79.3 ms
46 bytes from 54.176.53.206: icmp_seq=12 ttl=44 time=118 ms
46 bytes from 54.176.53.206: icmp_seq=13 ttl=44 time=86.4 ms
46 bytes from 54.176.53.206: icmp_seq=14 ttl=44 time=82.9 ms
46 bytes from 54.176.53.206: icmp_seq=15 ttl=44 time=81.2 ms
46 bytes from 54.176.53.206: icmp_seq=16 ttl=44 time=78.2 ms
46 bytes from 54.176.53.206: icmp_seq=17 ttl=44 time=114 ms
46 bytes from 54.176.53.206: icmp_seq=18 ttl=44 time=75.3 ms
46 bytes from 54.176.53.206: icmp_seq=19 ttl=44 time=112 ms
46 bytes from 54.176.53.206: icmp_seq=20 ttl=44 time=73.4 ms
46 bytes from 54.176.53.206: icmp_seq=21 ttl=44 time=74.3 ms
46 bytes from 54.176.53.206: icmp_seq=22 ttl=44 time=111 ms
46 bytes from 54.176.53.206: icmp_seq=23 ttl=44 time=70.9 ms
46 bytes from 54.176.53.206: icmp_seq=24 ttl=44 time=69.9 ms
46 bytes from 54.176.53.206: icmp_seq=25 ttl=44 time=67.9 ms
