,TIME_STAMP,Lon,Lat,GPS Lon,GPS Lat,GPS Time,GPS Head,GPS Speed (km/h),GPS Speed(Complement),GPS Distance (m),GPS Source,GPS Data Ind,GPS Area,GPS Satellite Status NMEA GPS List[0] PRN,GPS Satellite Status NMEA GPS List[0] Elevation,GPS Satellite Status NMEA GPS List[0] Azimuth,GPS Satellite Status NMEA GPS List[0] SNR [dB],GPS Satellite Status NMEA GPS List[1] PRN,GPS Satellite Status NMEA GPS List[1] Elevation,GPS Satellite Status NMEA GPS List[1] Azimuth,GPS Satellite Status NMEA GPS List[1] SNR [dB],GPS Satellite Status NMEA GPS List[2] PRN,GPS Satellite Status NMEA GPS List[2] Elevation,GPS Satellite Status NMEA GPS List[2] Azimuth,GPS Satellite Status NMEA GPS List[2] SNR [dB],GPS Satellite Status NMEA GPS List[3] PRN,GPS Satellite Status NMEA GPS List[3] Elevation,GPS Satellite Status NMEA GPS List[3] Azimuth,GPS Satellite Status NMEA GPS List[3] SNR [dB],Event Technology,Event LTE Events,Event 5G-NR/LTE Events,Event Port Number,LTE KPI Chip Type,LTE KPI PCell Serving PCI,LTE KPI PCell Serving Band,LTE KPI PCell Serving EARFCN(DL),LTE KPI PCell Serving EARFCN(UL),LTE KPI PCell Serving BandWidth(DL),LTE KPI PCell Serving BandWidth(UL),LTE KPI PCell Serving RSRP[dBm],LTE KPI PCell Serving RSRQ[dB],LTE KPI PCell Serving RSSI[dBm],LTE KPI PCell PUSCH Power[dBm],LTE KPI PCell PUCCH Power[dBm],LTE KPI PCell Total Tx Power[dBm],LTE KPI PCell SINR[dB],LTE KPI PCell WB CQI CW0,LTE KPI PCell WB CQI CW1,LTE KPI PCell WB RI,LTE KPI PCell WB RI1 Rate,LTE KPI PCell WB RI2 Rate,LTE KPI PCell WB RI3 Rate,LTE KPI PCell WB RI4 Rate,LTE KPI PCell Tx Mode,LTE KPI PCell WB PMI 0,LTE KPI PCell M(Tx) x N(Rx) Ant,LTE KPI PCell DL MCS0,LTE KPI PCell DL MCS1,LTE KPI PCell UL MCS,LTE KPI PCell DL Modulation0,LTE KPI PCell DL Modulation1,LTE KPI PCell UL Modulation,LTE KPI Pcell PDSCH PRB Number(Avg),LTE KPI PCell PUSCH PRB Number(Avg),LTE KPI PCell PDSCH PRB Number(Including 0),LTE KPI PCell PDSCH PRB Number TB0(Including 0),LTE KPI PCell PDSCH PRB Number TB1(Including 0),LTE KPI PCell PUSCH PRB Number(Including 0),LTE KPI PCell PDSCH BLER[%],LTE KPI PCell PUSCH BLER[%],LTE KPI PCell PDSCH Throughput[Mbps],LTE KPI PCell PUSCH Throughput[Mbps],LTE KPI PCell MAC DL Throughput[Mbps],LTE KPI PCell MAC UL Throughput[Mbps],LTE KPI PDSCH PRB Number(Avg)(Total),LTE KPI PUSCH PRB Number(Avg)(Total),LTE KPI PDSCH PRB Number(Including 0)(Total),LTE KPI PUSCH PRB Number(Including 0)(Total),LTE KPI PDSCH BLER[%],LTE KPI PUSCH BLER[%],LTE KPI PDSCH Throughput[Mbps],LTE KPI PUSCH Throughput[Mbps],LTE KPI MAC DL Throughput[Mbps],LTE KPI MAC UL Throughput[Mbps],LTE KPI RLC DL Throughput[Mbps],LTE KPI RLC UL Throughput[Mbps],LTE KPI PDCP DL Throughput[Mbps],LTE KPI PDCP UL Throughput[Mbps],LTE KPI TAC,LTE KPI CA Type,LTE KPI UL CA Type,LTE KPI Band Combination,Smart Phone Smart Throughput Mobile Network DL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network UL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network Rx Byte,Smart Phone Smart Throughput Mobile Network Tx Byte,5G KPI Total Info Layer2 PDCP DL Throughput(+Split Bearer) [Mbps]
0,2022-08-09 23:29:04.000000,-111.926933,40.64312,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE,,,,LTE Qualcomm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,0.0,,0.0,,,,,,,,,,,,,
1,2022-08-09 23:29:04.700000,-111.926933,40.64312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,262.0,Band 2,1100.0,19100.0,20.0,20.0,-93.03,-11.28,-61.78,13.33,,-13.85,6.85,7.0,5.0,2.0,50.0,50.0,0.0,0.0,TM4,1.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,NonCA,,Band 2,,,,,
2,2022-08-09 23:29:04.776815,-111.926933,40.64312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2022-08-09 23:29:04.900000,-111.926933,40.64312,-111.92693,40.64312,22:29:03,312.0,126.0,126.0,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2022-08-09 23:29:05.000000,-111.926933,40.64312,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE,,,,LTE Qualcomm,262.0,Band 2,1100.0,19100.0,20.0,20.0,-95.17,-12.85,-62.11,,2.38,-7.51,3.37,7.0,2.83,1.0,66.67,33.33,0.0,0.0,TM4,1.0,2x2,,,,,,,,,1.66,1.66,0.05,0.05,,,0.342,0.018,0.342,0.018,,,1.66,0.05,,,0.342,0.018,0.342,0.018,,,,,,NonCA,,Band 2,0.0,0.0,0.0,0.0,0.068
5,2022-08-09 23:29:05.200000,-111.926933,40.64312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,262.0,Band 2,1100.0,19100.0,20.0,20.0,-96.91,-12.3,-64.6,,,-7.95,5.33,6.14,2.29,1.0,57.14,42.86,0.0,0.0,TM4,1.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,0.0,,0.0,,,NonCA,,Band 2,,,,,
6,2022-08-09 23:29:05.300000,-111.926933,40.64312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,262.0,Band 2,1100.0,19100.0,20.0,20.0,-97.9,-14.88,-63.02,,,-16.53,5.27,8.4,4.8,2.0,40.0,60.0,0.0,0.0,TM4,0.0,,0.0,,,QPSK,,,4.0,,,,,,0.0,,,,,,4.0,,,,0.0,,,,,,0.0,,0.0,,,NonCA,,Band 2,,,,,
7,2022-08-09 23:29:05.400000,-111.926933,40.64312,,,,,,,,,,,3.0,34.0,187.0,31.0,4.0,78.0,59.0,33.0,6.0,5.0,285.0,30.0,8.0,1.0,154.0,22.0,,,,,,262.0,Band 2,1100.0,19100.0,20.0,20.0,-95.36,-12.83,-61.79,,,-14.54,2.4,9.5,8.0,2.0,0.0,100.0,0.0,0.0,TM4,1.0,,,,13.5,,,QPSK,,3.55,,,,,,0.0,,,,,,3.55,,,,0.0,,,,,,,,,,NonCA,NonCA,Band 2,,,,,
8,2022-08-09 23:29:05.500000,-111.926933,40.64312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.111,0.022,6893.0,1362.0,0.008
9,2022-08-09 23:29:05.700000,-111.926933,40.64312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,262.0,Band 2,1100.0,19100.0,20.0,20.0,-95.44,-15.05,-60.19,,,-10.24,3.62,9.8,8.2,2.0,0.0,100.0,0.0,0.0,TM4,0.0,,9.22,13.0,,16QAM,16QAM,,31.11,,,,,,0.0,,,,,,31.11,,,,0.0,,,,,,0.221,,0.0,,,NonCA,,Band 2,,,,,
