idx,size,avail,enc_fin,offload,inf,recv
0,460800,1660343831790,1660343831790,1660343831790,25,1660343833956
65,460800,1660343833956,1660343833956,1660343834015,25,1660343834525
83,460800,1660343834556,1660343834556,1660343834559,25,1660343835255
104,460800,1660343835256,1660343835256,1660343835260,25,1660343835936
125,460800,1660343835956,1660343835956,1660343835960,25,1660343836566
144,460800,1660343836590,1660343836590,1660343836595,25,1660343837405
169,460800,1660343837423,1660343837423,1660343837427,25,1660343838446
200,460800,1660343838456,1660343838456,1660343838459,25,1660343839293
226,460800,1660343839323,1660343839323,1660343839325,25,1660343840053
248,460800,1660343840056,1660343840056,1660343840060,25,1660343840725
269,460800,1660343840756,1660343840756,1660343840760,25,1660343841544
293,460800,1660343841556,1660343841556,1660343841559,25,1660343842275
315,460800,1660343842289,1660343842289,1660343842293,25,1660343842983
336,460800,1660343842989,1660343842989,1660343842992,25,1660343843655
356,460800,1660343843656,1660343843656,1660343843658,25,1660343844345
377,460800,1660343844356,1660343844356,1660343844360,25,1660343844985
396,460800,1660343844989,1660343844989,1660343844993,25,1660343845565
414,460800,1660343845589,1660343845589,1660343845591,25,1660343846165
432,460800,1660343846189,1660343846189,1660343846191,25,1660343846746
449,460800,1660343846756,1660343846756,1660343846758,25,1660343847405
469,460800,1660343847423,1660343847423,1660343847426,25,1660343848015
487,460800,1660343848023,1660343848023,1660343848025,25,1660343848505
502,460800,1660343848523,1660343848523,1660343848525,25,1660343849195
523,460800,1660343849223,1660343849223,1660343849226,25,1660343849996
547,460800,1660343850023,1660343850023,1660343850027,25,1660343850845
572,460800,1660343850856,1660343850856,1660343850862,25,1660343851426
