TIME_STAMP,Lat,Lon,Smart Phone Smart Throughput Mobile Network DL Throughput [Mbps],Event 5G-NR/LTE Events,5G KPI PCell RF Frequency [MHz],LTE KPI PCell Serving EARFCN(DL),LTE KPI PCell Serving PCI,5G KPI PCell RF Serving PCI,LTE KPI PCell MAC DL Throughput[Mbps],LTE KPI SCell[1] MAC DL Throughput[Mbps],LTE KPI SCell[2] MAC DL Throughput[Mbps],LTE KPI SCell[3] MAC DL Throughput[Mbps],LTE KPI SCell[4] MAC DL Throughput[Mbps],5G KPI PCell Layer2 MAC DL Throughput [Mbps],5G KPI SCell[1] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[2] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[3] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[4] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[5] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[6] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[7] Layer2 MAC DL Throughput [Mbps],LTE KPI PCell Serving BandWidth(DL),5G KPI PCell RF BandWidth,LTE KPI PCell DL MCS0,5G KPI PCell Layer1 DL MCS (Avg),LTE KPI PDSCH BLER[%],5G KPI PCell Layer1 DL BLER [%],LTE KPI PCell Serving RSRP[dBm],5G KPI PCell RF Serving SS-RSRP [dBm],Smart Phone Smart Throughput Mobile Network UL Throughput [Mbps],LTE KPI PCell MAC UL Throughput[Mbps],LTE KPI SCell[1] MAC UL Throughput[Mbps],LTE KPI SCell[2] MAC UL Throughput[Mbps],LTE KPI SCell[3] MAC UL Throughput[Mbps],LTE KPI SCell[4] MAC UL Throughput[Mbps],5G KPI PCell Layer2 MAC UL Throughput [Mbps],5G KPI SCell[1] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[2] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[3] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[4] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[5] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[6] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[7] Layer2 MAC UL Throughput [Mbps],LTE KPI PCell UL MCS,5G KPI PCell Layer1 UL MCS (Avg),LTE KPI PUSCH BLER[%],5G KPI PCell Layer1 UL BLER [%],Smart Phone Smart Throughput Mobile Network Tx Byte
2022-08-15 03:50:03.000000,43.157589,-77.68502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-15 03:50:03.533325,43.157589,-77.68502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-15 03:50:03.700000,43.157589,-77.68502,,,,66611.0,72.0,,,,,,,0.0,,,,,,,,15.0,,,,,,-109.94,,,,,,,,0.0,,,,,,,,,5.0,,0.0,
2022-08-15 03:50:03.800000,43.157589,-77.68502,,,873.85,,,450.0,,,,,,0.0,,,,,,,,,,,,,,,-97.45,,,,,,,,,,,,,,,,,,,
2022-08-15 03:50:03.900000,43.157589,-77.68502,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0
2022-08-15 03:50:04.000000,43.157589,-77.68502,,,873.85,66611.0,72.0,450.0,,,,,,0.0,,,,,,,,15.0,,,,,,-104.06,-93.38,,,,,,,,,,,,,,,,,,,
2022-08-15 03:50:04.200000,43.157589,-77.68502,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.432,,,,,,,,,5.0,,0.0,
2022-08-15 03:50:04.300000,43.157589,-77.68502,,,873.85,,,450.0,,,,,,0.0,,,,,,,,,,,,,,,-95.92,,,,,,,,,,,,,,,,,,,
2022-08-15 03:50:04.400000,43.157589,-77.68502,0.0,,,66611.0,72.0,,,,,,,0.0,,,,,,,,15.0,,,,,,-107.63,,0.0,,,,,,,,,,,,,,,,,,0.0
2022-08-15 03:50:04.500000,43.157589,-77.68502,,,873.85,,,450.0,,,,,,0.0,,,,,,,,,,,,,,,-95.54,,,,,,,,,,,,,,,,,,,
2022-08-15 03:50:04.600000,43.157589,-77.68502,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.432,,,,,,,,,5.0,,0.0,
2022-08-15 03:50:04.700000,43.157589,-77.68502,,,,66611.0,72.0,,,,,,,0.0,,,,,,,,15.0,,,,,,-110.44,,,,,,,,,,,,,,,,,,,,
2022-08-15 03:50:04.800000,43.157589,-77.68502,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-15 03:50:04.900000,43.157589,-77.68502,0.0,,873.85,,,450.0,,,,,,0.034,,,,,,,,,,,25.0,,50.0,,-90.88,0.0,,,,,,0.181,,,,,,,,,12.5,,0.0,0.0
2022-08-15 03:50:05.000000,43.157589,-77.68502,,,,66611.0,72.0,,0.02,,,,,0.0,,,,,,,,15.0,,,,,,-107.69,,,0.023,,,,,,,,,,,,,,,,,
2022-08-15 03:50:05.300000,43.157589,-77.68502,,,873.85,66611.0,72.0,450.0,,,,,,0.0,,,,,,,,15.0,,,,,,-108.81,-89.76,,,,,,,,,,,,,,,,,,,
2022-08-15 03:50:05.400000,43.157589,-77.68502,0.0,,,66611.0,72.0,,,,,,,,,,,,,,,15.0,,0.0,,0.0,,-108.38,,0.0,,,,,,,,,,,,,,,,,,0.0
2022-08-15 03:50:05.500000,43.157589,-77.68502,,,873.85,66611.0,72.0,450.0,,,,,,0.0,,,,,,,,15.0,,,,,,-111.53,-90.77,,,,,,,0.432,,,,,,,,,5.0,,0.0,
2022-08-15 03:50:05.600000,43.157589,-77.68502,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-15 03:50:05.800000,43.157589,-77.68502,,,873.85,,,450.0,,,,,,0.049,,,,,,,,,,,17.0,,0.0,,-89.77,,,,,,,0.091,,,,,,,,,17.0,,0.0,
2022-08-15 03:50:05.900000,43.157589,-77.68502,0.008,,873.85,66611.0,72.0,450.0,,,,,,0.472,,,,,,,,15.0,,,17.0,,25.0,-108.34,-91.8,0.567,,,,,,3.135,,,,,,,,10.85,17.42,12.5,13.64,35426.0
2022-08-15 03:50:05.958520,43.157589,-77.68502,,reportStrongestCells,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-15 03:50:06.000000,43.157589,-77.68502,,,,66611.0,72.0,,0.004,,,,,1.003,,,,,,,,15.0,,0.43,13.46,0.0,42.86,-109.01,,,4.976,,,,,4.391,,,,,,,,14.34,11.45,2.04,3.13,
2022-08-15 03:50:06.100000,43.157589,-77.68502,,,873.85,66611.0,72.0,450.0,,,,,,1.302,,,,,,,,15.0,,,11.14,,16.67,-108.88,-93.55,,,,,,,9.449,,,,,,,,13.88,9.23,16.67,10.45,
2022-08-15 03:50:06.200000,43.157589,-77.68502,,,,66611.0,72.0,,,,,,,1.349,,,,,,,,15.0,,,10.77,,6.12,-110.39,,,,,,,,5.371,,,,,,,,10.1,12.24,0.0,0.0,
