idx,size,avail,enc_fin,offload,inf,recv
0,460800,1660417075313,1660417075313,1660417075313,25,1660417076528
37,460800,1660417076547,1660417076548,1660417076548,25,1660417077002
51,460800,1660417077012,1660417077012,1660417077013,25,1660417077744
73,460800,1660417077746,1660417077746,1660417077747,25,1660417079118
115,460800,1660417079146,1660417079146,1660417079147,25,1660417079832
136,460800,1660417079846,1660417079846,1660417079847,25,1660417080318
151,460800,1660417080346,1660417080346,1660417080347,25,1660417080825
166,460800,1660417080846,1660417080846,1660417080847,25,1660417081340
181,460800,1660417081346,1660417081346,1660417081347,25,1660417082002
201,460800,1660417082012,1660417082012,1660417082014,25,1660417083179
237,460800,1660417083212,1660417083212,1660417083214,25,1660417083885
258,460800,1660417083913,1660417083913,1660417084088,25,1660417084887
288,460800,1660417084912,1660417084912,1660417084915,25,1660417085316
301,460800,1660417085346,1660417085346,1660417085348,25,1660417085785
315,460800,1660417085813,1660417085813,1660417085815,25,1660417086278
329,460800,1660417086279,1660417086279,1660417086282,25,1660417086928
349,460800,1660417086946,1660417086946,1660417086949,25,1660417087653
371,460800,1660417087679,1660417087679,1660417087683,25,1660417088146
386,460800,1660417088179,1660417088179,1660417088182,25,1660417088566
398,460800,1660417088579,1660417088579,1660417088582,25,1660417088938
409,460800,1660417088946,1660417088946,1660417088949,25,1660417089366
422,460800,1660417089379,1660417089379,1660417089382,25,1660417089776
434,460800,1660417089779,1660417089779,1660417089781,25,1660417090405
453,460800,1660417090412,1660417090412,1660417090415,25,1660417090990
471,460800,1660417091012,1660417091012,1660417091016,25,1660417091498
486,460800,1660417091512,1660417091512,1660417091516,25,1660417091927
499,460800,1660417091946,1660417091946,1660417091949,25,1660417092401
513,460800,1660417092412,1660417092412,1660417092415,25,1660417092964
530,460800,1660417092979,1660417092979,1660417092982,25,1660417093644
550,460800,1660417093646,1660417093646,1660417093649,25,1660417094284
570,460800,1660417094312,1660417094312,1660417094316,25,1660417094744
583,460800,1660417094746,1660417094746,1660417094749,25,1660417095220
