idx,size,avail,enc_fin,offload,inf,recv
0,460800,1660159306956,1660159306956,1660159306957,25,1660159307555
19,460800,1660159307586,1660159307586,1660159307587,25,1660159307855
28,460800,1660159307886,1660159307886,1660159307887,25,1660159308144
36,460800,1660159308152,1660159308152,1660159308156,25,1660159308456
46,460800,1660159308486,1660159308486,1660159308487,25,1660159308735
54,460800,1660159308753,1660159308753,1660159308758,25,1660159309020
63,460800,1660159309053,1660159309053,1660159309057,25,1660159309355
73,460800,1660159309386,1660159309386,1660159309391,25,1660159309643
81,460800,1660159309653,1660159309653,1660159309659,25,1660159309910
89,460800,1660159309920,1660159309920,1660159309926,25,1660159310211
98,460800,1660159310219,1660159310220,1660159310225,25,1660159310469
106,460800,1660159310486,1660159310486,1660159310491,25,1660159310757
115,460800,1660159310786,1660159310786,1660159310792,25,1660159311070
124,460800,1660159311087,1660159311087,1660159311092,25,1660159311354
133,460800,1660159311387,1660159311387,1660159311393,25,1660159311649
141,460800,1660159311653,1660159311653,1660159311657,25,1660159311969
151,460800,1660159311986,1660159311986,1660159311993,25,1660159312245
159,460800,1660159312253,1660159312253,1660159312258,25,1660159312515
167,460800,1660159312520,1660159312520,1660159312524,25,1660159312819
176,460800,1660159312820,1660159312820,1660159312823,25,1660159313074
184,460800,1660159313086,1660159313086,1660159313091,25,1660159313349
192,460800,1660159313354,1660159313354,1660159313359,25,1660159313650
201,460800,1660159313653,1660159313653,1660159313657,25,1660159313915
209,460800,1660159313920,1660159313920,1660159313925,25,1660159314180
217,460800,1660159314186,1660159314186,1660159314194,25,1660159314493
227,460800,1660159314520,1660159314520,1660159314526,25,1660159314771
235,460800,1660159314786,1660159314786,1660159314790,25,1660159315050
243,460800,1660159315053,1660159315053,1660159315057,25,1660159315352
252,460800,1660159315353,1660159315353,1660159315358,25,1660159315611
260,460800,1660159315621,1660159315621,1660159315626,25,1660159315888
269,460800,1660159315920,1660159315920,1660159315927,25,1660159316215
278,460800,1660159316220,1660159316220,1660159316223,25,1660159316487
287,460800,1660159316520,1660159316520,1660159316531,25,1660159316774
295,460800,1660159316787,1660159316787,1660159316791,25,1660159317066
304,460800,1660159317086,1660159317086,1660159317093,25,1660159317356
313,460800,1660159317387,1660159317387,1660159317395,25,1660159317657
322,460800,1660159317687,1660159317687,1660159317695,25,1660159317979
331,460800,1660159317988,1660159317988,1660159317995,25,1660159318245
339,460800,1660159318254,1660159318254,1660159318258,25,1660159318506
347,460800,1660159318520,1660159318520,1660159318527,25,1660159318826
357,460800,1660159318855,1660159318855,1660159318859,25,1660159319099
365,460800,1660159319120,1660159319120,1660159319124,25,1660159319394
374,460800,1660159319420,1660159319420,1660159319426,25,1660159319715
383,460800,1660159319720,1660159319720,1660159319726,25,1660159319971
391,460800,1660159319987,1660159319987,1660159319999,25,1660159320250
399,460800,1660159320253,1660159320253,1660159320259,25,1660159320553
409,460800,1660159320586,1660159320586,1660159320591,25,1660159320846
417,460800,1660159320853,1660159320853,1660159320857,25,1660159321119
426,460800,1660159321153,1660159321153,1660159321160,25,1660159321436
435,460800,1660159321453,1660159321453,1660159321458,25,1660159321714
443,460800,1660159321719,1660159321719,1660159321724,25,1660159322014
452,460800,1660159322019,1660159322019,1660159322025,25,1660159322314
461,460800,1660159322320,1660159322320,1660159322324,25,1660159322574
469,460800,1660159322586,1660159322586,1660159322591,25,1660159322840
477,460800,1660159322853,1660159322853,1660159322857,25,1660159323159
487,460800,1660159323187,1660159323187,1660159323194,25,1660159323462
496,460800,1660159323486,1660159323486,1660159323491,25,1660159323746
504,460800,1660159323753,1660159323753,1660159323758,25,1660159324058
514,460800,1660159324086,1660159324086,1660159324096,25,1660159324349
522,460800,1660159324353,1660159324353,1660159324361,25,1660159324614
530,460800,1660159324619,1660159324619,1660159324625,25,1660159324916
539,460800,1660159324919,1660159324919,1660159324924,25,1660159325171
547,460800,1660159325186,1660159325186,1660159325190,25,1660159325460
556,460800,1660159325486,1660159325486,1660159325492,25,1660159325774
565,460800,1660159325786,1660159325786,1660159325793,25,1660159326059
574,460800,1660159326086,1660159326086,1660159326091,25,1660159326365
583,460800,1660159326386,1660159326386,1660159326392,25,1660159326701
