TIME_STAMP,Lat,Lon,Smart Phone Smart Throughput Mobile Network DL Throughput [Mbps],Event 5G-NR/LTE Events,5G KPI PCell RF Frequency [MHz],LTE KPI PCell Serving EARFCN(DL),LTE KPI PCell Serving PCI,5G KPI PCell RF Serving PCI,LTE KPI PCell MAC DL Throughput[Mbps],LTE KPI SCell[1] MAC DL Throughput[Mbps],LTE KPI SCell[2] MAC DL Throughput[Mbps],LTE KPI SCell[3] MAC DL Throughput[Mbps],LTE KPI SCell[4] MAC DL Throughput[Mbps],5G KPI PCell Layer2 MAC DL Throughput [Mbps],5G KPI SCell[1] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[2] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[3] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[4] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[5] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[6] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[7] Layer2 MAC DL Throughput [Mbps],LTE KPI PCell Serving BandWidth(DL),5G KPI PCell RF BandWidth,LTE KPI PCell DL MCS0,5G KPI PCell Layer1 DL MCS (Avg),LTE KPI PDSCH BLER[%],5G KPI PCell Layer1 DL BLER [%],LTE KPI PCell Serving RSRP[dBm],5G KPI PCell RF Serving SS-RSRP [dBm],Smart Phone Smart Throughput Mobile Network UL Throughput [Mbps],LTE KPI PCell MAC UL Throughput[Mbps],LTE KPI SCell[1] MAC UL Throughput[Mbps],LTE KPI SCell[2] MAC UL Throughput[Mbps],LTE KPI SCell[3] MAC UL Throughput[Mbps],LTE KPI SCell[4] MAC UL Throughput[Mbps],5G KPI PCell Layer2 MAC UL Throughput [Mbps],5G KPI SCell[1] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[2] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[3] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[4] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[5] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[6] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[7] Layer2 MAC UL Throughput [Mbps],LTE KPI PCell UL MCS,5G KPI PCell Layer1 UL MCS (Avg),LTE KPI PUSCH BLER[%],5G KPI PCell Layer1 UL BLER [%],Smart Phone Smart Throughput Mobile Network Tx Byte
2022-08-12 02:58:59.000000,40.733978,-98.650352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-12 02:58:59.169466,40.733978,-98.650352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-12 02:58:59.200000,40.733978,-98.650352,,,,675.0,195.0,,,,,,,,,,,,,,,15.0,,,,,,-103.88,,,,,,,,,,,,,,,,,,,,
2022-08-12 02:58:59.400000,40.733978,-98.650352,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0
2022-08-12 02:58:59.900000,40.733978,-98.650352,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0
2022-08-12 02:59:00.000000,40.733978,-98.650352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-12 02:59:00.400000,40.734039,-98.650192,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0
2022-08-12 02:59:00.500000,40.734055,-98.650146,,,,675.0,195.0,,,,,,,,,,,,,,,15.0,,,,,,-101.5,,,,,,,,,,,,,,,,,,,,
2022-08-12 02:59:00.900000,40.734116,-98.649986,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0
2022-08-12 02:59:01.000000,40.734131,-98.649948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-12 02:59:01.400000,40.734196,-98.649788,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0
2022-08-12 02:59:01.800000,40.734261,-98.649628,,,,675.0,195.0,,,,,,,,,,,,,,,15.0,,,,,,-102.56,,,,,,,,,,,,,,,,,,,,
2022-08-12 02:59:01.900000,40.734276,-98.64959,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0
2022-08-12 02:59:02.000000,40.734291,-98.649551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-12 02:59:02.400000,40.734352,-98.649391,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0
2022-08-12 02:59:02.900000,40.734425,-98.649185,0.0,,,675.0,195.0,,,,,,,,,,,,,,,15.0,,,,,,-103.13,,0.0,,,,,,,,,,,,,,,,,,0.0
2022-08-12 02:59:03.000000,40.73444,-98.649147,,,,,,,0.021,,,,,,,,,,,,,,,,,,,,,,0.575,,,,,,,,,,,,,,,,,
2022-08-12 02:59:03.300000,40.734486,-98.649025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-12 02:59:03.306268,40.734486,-98.649025,,RRC Setup Start,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-12 02:59:03.306666,40.734486,-98.649025,,PRACH: Msg1(RA),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-12 02:59:03.306945,40.734486,-98.649025,,PRACH: Msg2(RAR),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-12 02:59:03.306959,40.734486,-98.649025,,PRACH: Msg3(UE ID),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-12 02:59:03.307029,40.734486,-98.649025,,PRACH: Msg4[Pass],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-12 02:59:03.307049,40.734486,-98.649025,,Received RAR[True],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-12 02:59:03.307665,40.734486,-98.649025,,RRC Setup Success,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-12 02:59:03.400000,40.734501,-98.648987,0.0,,,675.0,195.0,,,,,,,,,,,,,,,15.0,,,,,,-101.48,,0.001,,,,,,,,,,,,,,,,,,60.0
2022-08-12 02:59:03.500000,40.734512,-98.648949,,,,675.0,195.0,,,,,,,,,,,,,,,15.0,,1.0,,0.0,,-99.55,,,,,,,,,,,,,,,,9.85,,0.0,,
2022-08-12 02:59:03.600000,40.734528,-98.648911,,,,675.0,195.0,,,,,,,,,,,,,,,15.0,,,,,,-101.04,,,,,,,,,,,,,,,,15.93,,,,
2022-08-12 02:59:03.700000,40.734543,-98.648872,,,,675.0,195.0,,,,,,,,,,,,,,,15.0,,10.38,,25.0,,-101.7,,,,,,,,,,,,,,,,8.77,,19.51,,
2022-08-12 02:59:03.800000,40.734558,-98.648827,,,,675.0,195.0,,,,,,,,,,,,,,,15.0,,,,,,-101.37,,,,,,,,,,,,,,,,3.22,,0.0,,
2022-08-12 02:59:03.900000,40.734573,-98.648788,0.02,,,675.0,195.0,,,,,,,,,,,,,,,15.0,,,,,,-103.08,,0.649,,,,,,,,,,,,,,,,33.33,,40536.0
2022-08-12 02:59:04.000000,40.734589,-98.64875,,,,,,,0.046,,,,,,,,,,,,,,,,,,,,,,0.73,,,,,,,,,,,,,,,,,
2022-08-12 02:59:04.100000,40.734604,-98.648712,,,,675.0,195.0,,,,,,,,,,,,,,,15.0,,9.12,,0.0,,-103.58,,,,,,,,,,,,,,,,16.25,,,,
2022-08-12 02:59:04.200000,40.734619,-98.648674,,,,675.0,195.0,,,,,,,,,,,,,,,15.0,,,,,,-103.58,,,,,,,,,,,,,,,,5.89,,0.0,,
2022-08-12 02:59:04.300000,40.734638,-98.648628,,,,675.0,195.0,,,,,,,,,,,,,,,15.0,,,,,,-103.31,,,,,,,,,,,,,,,,6.92,,17.65,,
2022-08-12 02:59:04.400000,40.734653,-98.64859,0.015,,,675.0,195.0,,,,,,,,,,,,,,,15.0,,7.38,,0.0,,-103.09,,0.649,,,,,,,,,,,,,,,,,,40590.0
2022-08-12 02:59:04.500000,40.734669,-98.648552,,,,675.0,195.0,,,,,,,,,,,,,,,15.0,,,,,,-105.22,,,,,,,,,,,,,,,,,,50.0,,
2022-08-12 02:59:04.600000,40.734684,-98.648514,,,,675.0,195.0,,,,,,,,,,,,,,,15.0,,,,,,-108.06,,,,,,,,,,,,,,,,17.5,,0.0,,
2022-08-12 02:59:04.700000,40.734699,-98.648476,,,,675.0,195.0,,,,,,,,,,,,,,,15.0,,8.33,,0.0,,-110.16,,,,,,,,,,,,,,,,3.52,,18.87,,
2022-08-12 02:59:04.800000,40.734718,-98.64843,,,,675.0,195.0,,,,,,,,,,,,,,,15.0,,,,,,-111.25,,,,,,,,,,,,,,,,0.46,,8.43,,
2022-08-12 02:59:04.900000,40.734734,-98.648392,0.013,,,675.0,195.0,,,,,,,,,,,,,,,15.0,,6.9,,0.0,,-109.69,,0.649,,,,,,,,,,,,,,2.77,,1.67,,40590.0
2022-08-12 02:59:05.000000,40.734749,-98.648354,,,,675.0,195.0,,0.03,,,,,,,,,,,,,15.0,,,,,,-109.05,,,0.589,,,,,,,,,,,,,7.09,,0.0,,
2022-08-12 02:59:05.200000,40.734779,-98.64827,,,,675.0,195.0,,,,,,,,,,,,,,,15.0,,7.58,,8.33,,-110.19,,,,,,,,,,,,,,,,,,20.0,,
2022-08-12 02:59:05.300000,40.734795,-98.648232,,,,675.0,195.0,,,,,,,,,,,,,,,15.0,,,,,,-110.95,,,,,,,,,,,,,,,,4.08,,4.05,,
2022-08-12 02:59:05.400000,40.73481,-98.648193,0.015,,,675.0,195.0,,,,,,,,,,,,,,,15.0,,,,,,-110.45,,0.649,,,,,,,,,,,,,,4.17,,30.0,,40590.0
2022-08-12 02:59:05.500000,40.734825,-98.648148,,,,675.0,195.0,,,,,,,,,,,,,,,15.0,,7.22,,8.0,,-110.98,,,,,,,,,,,,,,,,10.0,,11.11,,
2022-08-12 02:59:05.600000,40.73484,-98.648109,,,,675.0,195.0,,,,,,,,,,,,,,,15.0,,8.0,,0.0,,-110.78,,,,,,,,,,,,,,,,,,66.67,,
2022-08-12 02:59:05.700000,40.734856,-98.648071,,,,675.0,195.0,,,,,,,,,,,,,,,15.0,,,,,,-109.98,,,,,,,,,,,,,,,,,,20.0,,
2022-08-12 02:59:05.800000,40.734871,-98.648033,,,,675.0,195.0,,,,,,,,,,,,,,,15.0,,3.75,,0.0,,-112.2,,,,,,,,,,,,,,,,2.59,,7.45,,
2022-08-12 02:59:05.900000,40.734886,-98.647987,0.019,,,675.0,195.0,,,,,,,,,,,,,,,15.0,,,,,,-112.2,,0.649,,,,,,,,,,,,,,0.82,,20.0,,40590.0
2022-08-12 02:59:06.000000,40.734901,-98.647949,,,,675.0,195.0,,0.044,,,,,,,,,,,,,15.0,,,,,,-112.53,,,0.825,,,,,,,,,,,,,0.34,,2.5,,
2022-08-12 02:59:06.100000,40.734917,-98.647911,,,,675.0,195.0,,,,,,,,,,,,,,,15.0,,6.13,,0.0,,-112.3,,,,,,,,,,,,,,,,2.48,,14.29,,
2022-08-12 02:59:06.200000,40.734932,-98.647873,,,,675.0,195.0,,,,,,,,,,,,,,,15.0,,8.0,,0.0,,-108.15,,,,,,,,,,,,,,,,,,0.0,,
2022-08-12 02:59:06.300000,40.734947,-98.647827,,,,675.0,195.0,,,,,,,,,,,,,,,15.0,,,,,,-103.87,,,,,,,,,,,,,,,,10.27,,0.0,,
2022-08-12 02:59:06.400000,40.734962,-98.647789,0.018,,,675.0,195.0,,,,,,,,,,,,,,,15.0,,5.25,,0.0,,-102.28,,0.649,,,,,,,,,,,,,,4.45,,0.0,,40590.0
2022-08-12 02:59:06.500000,40.734978,-98.647751,,,,675.0,195.0,,,,,,,,,,,,,,,15.0,,,,,,-102.11,,,,,,,,,,,,,,,,17.2,,0.0,,
2022-08-12 02:59:06.600000,40.734989,-98.647713,,,,675.0,195.0,,,,,,,,,,,,,,,15.0,,7.48,,0.0,,-102.44,,,,,,,,,,,,,,,,,,0.0,,
2022-08-12 02:59:06.700000,40.735004,-98.647675,,,,675.0,195.0,,,,,,,,,,,,,,,15.0,,6.5,,0.0,,-104.28,,,,,,,,,,,,,,,,,,40.0,,
2022-08-12 02:59:06.800000,40.73502,-98.647629,,,,675.0,195.0,,,,,,,,,,,,,,,15.0,,,,,,-103.61,,,,,,,,,,,,,,,,,,,,
2022-08-12 02:59:06.900000,40.735035,-98.647591,0.021,,,675.0,195.0,,,,,,,,,,,,,,,15.0,,,,,,-104.66,,0.649,,,,,,,,,,,,,,7.71,,25.84,,40590.0
2022-08-12 02:59:07.000000,40.73505,-98.647552,,,,675.0,195.0,,0.039,,,,,,,,,,,,,15.0,,3.15,,17.65,,-106.43,,,0.384,,,,,,,,,,,,,5.5,,40.0,,
2022-08-12 02:59:07.100000,40.735065,-98.647514,,,,675.0,195.0,,,,,,,,,,,,,,,15.0,,,,,,-107.92,,,,,,,,,,,,,,,,15.0,,0.0,,
2022-08-12 02:59:07.200000,40.735081,-98.647469,,,,675.0,195.0,,,,,,,,,,,,,,,15.0,,,,,,-109.57,,,,,,,,,,,,,,,,,,40.0,,
2022-08-12 02:59:07.300000,40.735096,-98.64743,,,,675.0,195.0,,,,,,,,,,,,,,,15.0,,1.65,,20.83,,-109.84,,,,,,,,,,,,,,,,15.0,,,,
2022-08-12 02:59:07.400000,40.735111,-98.647392,0.02,,,675.0,195.0,,,,,,,,,,,,,,,15.0,,,,,,-104.73,,0.649,,,,,,,,,,,,,,2.44,,1.75,,40590.0
2022-08-12 02:59:07.500000,40.735123,-98.647354,,,,675.0,195.0,,,,,,,,,,,,,,,15.0,,,,,,-104.11,,,,,,,,,,,,,,,,6.85,,42.11,,
2022-08-12 02:59:07.600000,40.735138,-98.647308,,,,675.0,195.0,,,,,,,,,,,,,,,15.0,,2.13,,2.27,,-107.19,,,,,,,,,,,,,,,,15.0,,66.67,,
2022-08-12 02:59:07.700000,40.735153,-98.64727,,,,675.0,195.0,,,,,,,,,,,,,,,15.0,,1.0,,0.0,,-108.74,,,,,,,,,,,,,,,,,,0.0,,
2022-08-12 02:59:07.900000,40.735184,-98.647186,0.021,,,675.0,195.0,,,,,,,,,,,,,,,15.0,,0.0,,0.0,,-108.78,,0.002,,,,,,,,,,,,,,9.6,,33.33,,104.0
2022-08-12 02:59:07.993335,40.735199,-98.647148,,eventA3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-12 02:59:08.000000,40.735199,-98.647148,,,,675.0,195.0,,0.058,,,,,,,,,,,,,15.0,,,,,,-102.41,,,1.276,,,,,,,,,,,,,6.78,,0.0,,
2022-08-12 02:59:08.018666,40.735203,-98.647141,,Handover Attempt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-12 02:59:08.076873,40.73521,-98.647118,,Handover Success,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-12 02:59:08.076936,40.73521,-98.647118,,PRACH: Msg1(RA),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-12 02:59:08.078756,40.73521,-98.647118,,Received RAR[True],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-12 02:59:08.078782,40.73521,-98.647118,,PRACH: Msg2(RAR),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-12 02:59:08.078796,40.73521,-98.647118,,PRACH: Msg3(UE ID),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-12 02:59:08.100000,40.735214,-98.64711,,,,675.0,353.0,,,,,,,,,,,,,,,15.0,,,,,,-101.53,,,,,,,,,,,,,,,,12.43,,17.95,,
2022-08-12 02:59:08.200000,40.735229,-98.647072,,,,675.0,353.0,,,,,,,,,,,,,,,15.0,,7.52,,7.69,,-103.38,,,,,,,,,,,,,,,,,,,,
2022-08-12 02:59:08.300000,40.735245,-98.647026,,,,675.0,353.0,,,,,,,,,,,,,,,15.0,,14.0,,28.57,,-104.54,,,,,,,,,,,,,,,,,,0.0,,
2022-08-12 02:59:08.400000,40.73526,-98.646988,0.021,,,675.0,353.0,,,,,,,,,,,,,,,15.0,,,,,,-105.88,,0.649,,,,,,,,,,,,,,11.18,,0.0,,40590.0
2022-08-12 02:59:08.500000,40.735275,-98.64695,,,,675.0,353.0,,,,,,,,,,,,,,,15.0,,7.67,,0.0,,-107.36,,,,,,,,,,,,,,,,8.15,,0.0,,
2022-08-12 02:59:08.600000,40.735291,-98.646912,,,,675.0,353.0,,,,,,,,,,,,,,,15.0,,9.17,,8.33,,-110.81,,,,,,,,,,,,,,,,17.0,,5.56,,
2022-08-12 02:59:08.800000,40.735321,-98.646828,,,,675.0,353.0,,,,,,,,,,,,,,,15.0,,5.25,,0.0,,-111.23,,,,,,,,,,,,,,,,,,0.0,,
2022-08-12 02:59:08.900000,40.735336,-98.64679,0.021,,,675.0,353.0,,,,,,,,,,,,,,,15.0,,,,,,-106.77,,1.297,,,,,,,,,,,,,,9.51,,2.0,,81076.0
2022-08-12 02:59:09.000000,40.735352,-98.646751,,,,675.0,353.0,,0.054,,,,,,,,,,,,,15.0,,,,,,-103.49,,,0.777,,,,,,,,,,,,,,,50.0,,
2022-08-12 02:59:09.100000,40.735367,-98.646713,,,,675.0,353.0,,,,,,,,,,,,,,,15.0,,9.95,,4.17,,-103.71,,,,,,,,,,,,,,,,17.0,,0.0,,
2022-08-12 02:59:09.200000,40.735382,-98.646667,,,,675.0,353.0,,,,,,,,,,,,,,,15.0,,,,,,-100.97,,,,,,,,,,,,,,,,,,,,
2022-08-12 02:59:09.300000,40.735397,-98.646629,,,,675.0,353.0,,,,,,,,,,,,,,,15.0,,,,,,-100.42,,,,,,,,,,,,,,,,14.92,,7.69,,
