idx,size,avail,enc_fin,offload,inf,recv
0,460800,1660245226313,1660245226313,1660245226314,25,1660245227346
32,460800,1660245227377,1660245227377,1660245227377,25,1660245227998
51,460800,1660245228010,1660245228010,1660245228013,25,1660245228587
69,460800,1660245228610,1660245228610,1660245228612,25,1660245229186
87,460800,1660245229210,1660245229210,1660245229213,25,1660245229750
104,460800,1660245229777,1660245229777,1660245229778,25,1660245230346
122,460800,1660245230377,1660245230377,1660245230380,25,1660245231299
150,460800,1660245231310,1660245231310,1660245231313,25,1660245232112
175,460800,1660245232143,1660245232143,1660245232147,25,1660245232749
194,460800,1660245232777,1660245232777,1660245232779,25,1660245233309
210,460800,1660245233310,1660245233310,1660245233313,25,1660245233910
229,460800,1660245233943,1660245233943,1660245233946,25,1660245234474
245,460800,1660245234477,1660245234477,1660245234478,25,1660245235069
263,460800,1660245235077,1660245235077,1660245235079,25,1660245235665
281,460800,1660245235677,1660245235677,1660245235679,25,1660245236389
303,460800,1660245236410,1660245236410,1660245236413,25,1660245237071
323,460800,1660245237077,1660245237077,1660245237081,25,1660245237749
344,460800,1660245237777,1660245237777,1660245237780,25,1660245238550
368,460800,1660245238577,1660245238577,1660245238580,25,1660245239230
388,460800,1660245239243,1660245239243,1660245239246,25,1660245239909
408,460800,1660245239910,1660245239910,1660245239914,25,1660245240509
426,460800,1660245240510,1660245240510,1660245240513,25,1660245241229
448,460800,1660245241243,1660245241243,1660245241246,25,1660245241790
465,460800,1660245241810,1660245241810,1660245241813,25,1660245242510
487,460800,1660245242543,1660245242543,1660245242546,25,1660245243149
506,460800,1660245243177,1660245243177,1660245243179,25,1660245243790
525,460800,1660245243810,1660245243810,1660245243813,25,1660245244393
543,460800,1660245244410,1660245244410,1660245244413,25,1660245245150
566,460800,1660245245177,1660245245177,1660245245179,25,1660245245870
