idx,size,avail,enc_fin,offload,inf,recv
0,51200,1660412751003,1660412751009,1660412751009,26,1660412751176
6,51200,1660412751203,1660412751209,1660412751210,26,1660412751300
9,51200,1660412751302,1660412751309,1660412751309,26,1660412751406
13,51200,1660412751436,1660412751442,1660412751443,26,1660412751571
18,51200,1660412751603,1660412751609,1660412751609,26,1660412751712
22,51200,1660412751736,1660412751742,1660412751743,26,1660412751835
25,51200,1660412751836,1660412751842,1660412751843,26,1660412751940
29,51200,1660412751969,1660412751976,1660412751977,26,1660412752110
34,51200,1660412752136,1660412752142,1660412752143,26,1660412752251
38,51200,1660412752269,1660412752276,1660412752276,26,1660412752376
42,51200,1660412752403,1660412752409,1660412752410,26,1660412752544
47,51200,1660412752569,1660412752576,1660412752576,26,1660412752667
50,51200,1660412752669,1660412752676,1660412752676,26,1660412752771
54,51200,1660412752803,1660412752809,1660412752810,26,1660412752941
59,51200,1660412752969,1660412752976,1660412752976,26,1660412753068
62,51200,1660412753069,1660412753076,1660412753076,26,1660412753179
66,51200,1660412753203,1660412753209,1660412753210,26,1660412753355
71,51200,1660412753369,1660412753376,1660412753376,26,1660412753484
75,51200,1660412753503,1660412753509,1660412753510,26,1660412753620
79,51200,1660412753636,1660412753642,1660412753643,26,1660412753804
85,51200,1660412753836,1660412753842,1660412753843,26,1660412753944
89,51200,1660412753969,1660412753976,1660412753976,26,1660412754076
93,51200,1660412754103,1660412754109,1660412754110,26,1660412754210
97,51200,1660412754236,1660412754243,1660412754243,26,1660412754382
102,51200,1660412754403,1660412754409,1660412754410,26,1660412754496
105,51200,1660412754503,1660412754509,1660412754509,26,1660412754608
109,51200,1660412754636,1660412754642,1660412754643,26,1660412754788
114,51200,1660412754803,1660412754809,1660412754810,26,1660412754902
117,51200,1660412754903,1660412754909,1660412754910,26,1660412755001
120,51200,1660412755003,1660412755009,1660412755010,26,1660412755146
125,51200,1660412755169,1660412755176,1660412755176,26,1660412755271
129,51200,1660412755303,1660412755309,1660412755310,26,1660412755409
133,51200,1660412755436,1660412755442,1660412755443,26,1660412755583
138,51200,1660412755603,1660412755609,1660412755609,26,1660412755702
141,51200,1660412755703,1660412755709,1660412755710,26,1660412755818
145,51200,1660412755836,1660412755842,1660412755843,26,1660412755999
150,51200,1660412756002,1660412756009,1660412756010,26,1660412756099
153,51200,1660412756103,1660412756109,1660412756110,26,1660412756204
157,51200,1660412756236,1660412756242,1660412756243,26,1660412756392
162,51200,1660412756403,1660412756409,1660412756410,26,1660412756518
166,51200,1660412756536,1660412756542,1660412756543,26,1660412756654
170,51200,1660412756669,1660412756676,1660412756676,26,1660412756821
175,51200,1660412756836,1660412756842,1660412756843,26,1660412756937
179,51200,1660412756969,1660412756976,1660412756976,26,1660412757077
183,51200,1660412757103,1660412757109,1660412757110,26,1660412757249
188,51200,1660412757269,1660412757276,1660412757276,26,1660412757378
192,51200,1660412757403,1660412757409,1660412757410,26,1660412757513
196,51200,1660412757536,1660412757542,1660412757543,26,1660412757707
202,51200,1660412757736,1660412757742,1660412757743,26,1660412757852
206,51200,1660412757869,1660412757876,1660412757876,26,1660412757997
210,51200,1660412758003,1660412758009,1660412758010,26,1660412758196
216,51200,1660412758203,1660412758209,1660412758210,26,1660412758327
220,51200,1660412758336,1660412758342,1660412758343,26,1660412758457
224,51200,1660412758469,1660412758476,1660412758476,26,1660412758629
229,51200,1660412758636,1660412758642,1660412758643,26,1660412758749
233,51200,1660412758769,1660412758776,1660412758776,26,1660412758887
237,51200,1660412758903,1660412758909,1660412758910,26,1660412759078
243,51200,1660412759103,1660412759109,1660412759110,26,1660412759204
247,51200,1660412759236,1660412759242,1660412759243,26,1660412759358
251,51200,1660412759369,1660412759376,1660412759376,26,1660412759539
257,51200,1660412759569,1660412759576,1660412759576,26,1660412759683
261,51200,1660412759703,1660412759709,1660412759710,26,1660412759809
265,51200,1660412759836,1660412759842,1660412759843,26,1660412759990
270,51200,1660412760003,1660412760009,1660412760010,26,1660412760122
274,51200,1660412760136,1660412760142,1660412760143,26,1660412760273
279,51200,1660412760303,1660412760309,1660412760310,26,1660412760499
285,51200,1660412760503,1660412760509,1660412760510,26,1660412760646
290,51200,1660412760669,1660412760676,1660412760676,26,1660412760802
294,51200,1660412760802,1660412760809,1660412760810,26,1660412761020
301,51200,1660412761036,1660412761042,1660412761043,26,1660412761143
305,51200,1660412761169,1660412761176,1660412761176,26,1660412761282
309,51200,1660412761303,1660412761309,1660412761310,26,1660412761449
314,51200,1660412761469,1660412761476,1660412761476,26,1660412761580
318,51200,1660412761602,1660412761609,1660412761610,26,1660412761704
322,51200,1660412761736,1660412761742,1660412761743,26,1660412761856
326,51200,1660412761869,1660412761876,1660412761876,26,1660412762029
331,51200,1660412762036,1660412762042,1660412762043,26,1660412762148
335,51200,1660412762169,1660412762176,1660412762176,26,1660412762300
339,51200,1660412762302,1660412762309,1660412762310,26,1660412762405
343,51200,1660412762436,1660412762442,1660412762443,26,1660412762557
347,51200,1660412762569,1660412762576,1660412762576,26,1660412762738
353,51200,1660412762769,1660412762776,1660412762776,26,1660412762884
357,51200,1660412762903,1660412762909,1660412762910,26,1660412763011
361,51200,1660412763036,1660412763042,1660412763044,26,1660412763202
366,51200,1660412763203,1660412763209,1660412763210,26,1660412763302
369,51200,1660412763303,1660412763309,1660412763310,26,1660412763412
373,51200,1660412763436,1660412763442,1660412763443,26,1660412763591
378,51200,1660412763603,1660412763609,1660412763610,26,1660412763711
382,51200,1660412763736,1660412763742,1660412763743,26,1660412763852
386,51200,1660412763869,1660412763876,1660412763876,26,1660412764012
391,51200,1660412764036,1660412764042,1660412764043,26,1660412764145
395,51200,1660412764169,1660412764176,1660412764176,26,1660412764281
399,51200,1660412764302,1660412764309,1660412764309,26,1660412764447
404,51200,1660412764469,1660412764476,1660412764476,26,1660412764569
408,51200,1660412764602,1660412764609,1660412764610,26,1660412764728
412,51200,1660412764736,1660412764742,1660412764743,26,1660412764836
416,51200,1660412764869,1660412764876,1660412764876,26,1660412765019
421,51200,1660412765036,1660412765042,1660412765043,26,1660412765162
425,51200,1660412765169,1660412765175,1660412765176,26,1660412765293
429,51200,1660412765302,1660412765309,1660412765310,26,1660412765457
434,51200,1660412765469,1660412765476,1660412765476,26,1660412765599
438,51200,1660412765602,1660412765609,1660412765609,26,1660412765733
442,51200,1660412765736,1660412765742,1660412765743,26,1660412765883
447,51200,1660412765902,1660412765909,1660412765909,26,1660412766013
451,51200,1660412766036,1660412766042,1660412766043,26,1660412766177
456,51200,1660412766202,1660412766209,1660412766209,26,1660412766373
462,51200,1660412766402,1660412766409,1660412766410,26,1660412766507
466,51200,1660412766536,1660412766542,1660412766543,26,1660412766662
470,51200,1660412766669,1660412766676,1660412766676,26,1660412766774
474,51200,1660412766802,1660412766809,1660412766810,26,1660412766959
479,51200,1660412766969,1660412766976,1660412766976,26,1660412767078
483,51200,1660412767102,1660412767109,1660412767110,26,1660412767195
486,51200,1660412767202,1660412767209,1660412767209,26,1660412767364
491,51200,1660412767369,1660412767376,1660412767376,26,1660412767496
495,51200,1660412767502,1660412767509,1660412767509,26,1660412767613
499,51200,1660412767636,1660412767642,1660412767643,26,1660412767799
504,51200,1660412767802,1660412767809,1660412767810,26,1660412767904
508,51200,1660412767936,1660412767942,1660412767943,26,1660412768035
511,51200,1660412768036,1660412768042,1660412768043,26,1660412768135
514,51200,1660412768136,1660412768142,1660412768143,26,1660412768281
519,51200,1660412768303,1660412768309,1660412768310,26,1660412768412
523,51200,1660412768436,1660412768442,1660412768443,26,1660412768535
526,51200,1660412768536,1660412768542,1660412768543,26,1660412768682
531,51200,1660412768702,1660412768709,1660412768709,26,1660412768801
534,51200,1660412768802,1660412768809,1660412768809,26,1660412768902
537,51200,1660412768902,1660412768909,1660412768909,26,1660412769062
542,51200,1660412769069,1660412769075,1660412769076,26,1660412769173
546,51200,1660412769202,1660412769209,1660412769209,26,1660412769303
550,51200,1660412769336,1660412769342,1660412769343,26,1660412769476
555,51200,1660412769502,1660412769509,1660412769510,26,1660412769604
559,51200,1660412769636,1660412769642,1660412769643,26,1660412769726
562,51200,1660412769736,1660412769742,1660412769743,26,1660412769845
566,51200,1660412769869,1660412769876,1660412769876,26,1660412770021
571,51200,1660412770036,1660412770042,1660412770043,26,1660412770149
575,51200,1660412770169,1660412770175,1660412770176,26,1660412770308
580,51200,1660412770336,1660412770342,1660412770343,26,1660412770495
