idx,size,avail,enc_fin,offload,inf,recv
0,51200,1660586594871,1660586594877,1660586594878,26,1660586595958
33,51200,1660586595972,1660586595980,1660586595981,26,1660586596706
56,51200,1660586596737,1660586596744,1660586596745,26,1660586597655
84,51200,1660586597671,1660586597677,1660586597678,26,1660586598196
100,51200,1660586598204,1660586598210,1660586598211,26,1660586599205
131,51200,1660586599237,1660586599244,1660586599245,26,1660586600245
162,51200,1660586600271,1660586600277,1660586600278,26,1660586601665
204,51200,1660586601671,1660586601677,1660586601678,26,1660586603881
271,51200,1660586603904,1660586603910,1660586603911,26,1660586604802
298,51200,1660586604804,1660586604810,1660586604811,26,1660586605621
323,51200,1660586605637,1660586605644,1660586605645,26,1660586606917
362,51200,1660586606937,1660586606944,1660586606945,26,1660586607717
386,51200,1660586607737,1660586607744,1660586607745,26,1660586608874
421,51200,1660586608904,1660586608910,1660586608911,26,1660586610562
471,51200,1660586610571,1660586610577,1660586610578,26,1660586611272
493,51200,1660586611304,1660586611310,1660586611311,26,1660586611874
511,51200,1660586611904,1660586611910,1660586611911,26,1660586612771
538,51200,1660586612804,1660586612810,1660586612811,26,1660586613384
556,51200,1660586613404,1660586613410,1660586613411,26,1660586614062
576,51200,1660586614071,1660586614077,1660586614078,26,1660586614723
