idx,size,avail,enc_fin,offload,inf,recv
0,51200,1660170426708,1660170426715,1660170426715,26,1660170427100
12,51200,1660170427108,1660170427115,1660170427115,26,1660170427335
19,51200,1660170427342,1660170427348,1660170427348,26,1660170427590
27,51200,1660170427608,1660170427615,1660170427615,26,1660170427886
36,51200,1660170427908,1660170427915,1660170427915,26,1660170428136
43,51200,1660170428142,1660170428148,1660170428149,26,1660170428364
50,51200,1660170428375,1660170428381,1660170428382,26,1660170428635
58,51200,1660170428642,1660170428648,1660170428649,26,1660170428875
66,51200,1660170428908,1660170428915,1660170428916,26,1660170429125
73,51200,1660170429142,1660170429148,1660170429149,26,1660170429496
84,51200,1660170429508,1660170429515,1660170429516,26,1660170429775
93,51200,1660170429808,1660170429815,1660170429816,26,1660170430027
100,51200,1660170430042,1660170430048,1660170430049,26,1660170430266
107,51200,1660170430275,1660170430281,1660170430282,26,1660170430495
114,51200,1660170430508,1660170430515,1660170430516,26,1660170430766
122,51200,1660170430775,1660170430781,1660170430782,26,1660170431005
129,51200,1660170431008,1660170431015,1660170431016,26,1660170431225
136,51200,1660170431242,1660170431248,1660170431249,26,1660170431506
144,51200,1660170431508,1660170431515,1660170431516,26,1660170431724
151,51200,1660170431742,1660170431748,1660170431749,26,1660170431966
158,51200,1660170431975,1660170431981,1660170431982,26,1660170432235
166,51200,1660170432242,1660170432248,1660170432249,26,1660170432476
174,51200,1660170432508,1660170432515,1660170432516,26,1660170432747
182,51200,1660170432775,1660170432781,1660170432782,26,1660170433016
190,51200,1660170433042,1660170433048,1660170433049,26,1660170433315
199,51200,1660170433342,1660170433348,1660170433349,26,1660170433554
206,51200,1660170433575,1660170433581,1660170433582,26,1660170433806
213,51200,1660170433808,1660170433815,1660170433816,26,1660170434055
221,51200,1660170434075,1660170434081,1660170434082,26,1660170434305
228,51200,1660170434308,1660170434315,1660170434315,26,1660170434525
235,51200,1660170434542,1660170434548,1660170434549,26,1660170434805
243,51200,1660170434808,1660170434815,1660170434815,26,1660170435025
250,51200,1660170435042,1660170435048,1660170435049,26,1660170435266
257,51200,1660170435275,1660170435281,1660170435282,26,1660170435555
266,51200,1660170435575,1660170435581,1660170435582,26,1660170435803
273,51200,1660170435808,1660170435815,1660170435815,26,1660170436026
280,51200,1660170436042,1660170436048,1660170436050,26,1660170436295
288,51200,1660170436308,1660170436315,1660170436316,26,1660170436556
296,51200,1660170436575,1660170436581,1660170436582,26,1660170436805
303,51200,1660170436808,1660170436815,1660170436815,26,1660170437074
311,51200,1660170437075,1660170437081,1660170437082,26,1660170437295
318,51200,1660170437308,1660170437315,1660170437315,26,1660170437546
326,51200,1660170437575,1660170437581,1660170437582,26,1660170437846
335,51200,1660170437875,1660170437881,1660170437882,26,1660170438105
342,51200,1660170438108,1660170438115,1660170438116,26,1660170438325
349,51200,1660170438342,1660170438348,1660170438349,26,1660170438575
357,51200,1660170438608,1660170438614,1660170438615,26,1660170438825
364,51200,1660170438841,1660170438848,1660170438849,26,1660170439096
372,51200,1660170439108,1660170439115,1660170439115,26,1660170439339
379,51200,1660170439342,1660170439348,1660170439349,26,1660170439566
386,51200,1660170439575,1660170439581,1660170439582,26,1660170439845
395,51200,1660170439875,1660170439881,1660170439882,26,1660170440113
403,51200,1660170440142,1660170440148,1660170440149,26,1660170440366
410,51200,1660170440375,1660170440381,1660170440382,26,1660170440603
417,51200,1660170440608,1660170440614,1660170440615,26,1660170440855
425,51200,1660170440875,1660170440881,1660170440882,26,1660170441107
432,51200,1660170441108,1660170441115,1660170441115,26,1660170441316
439,51200,1660170441342,1660170441348,1660170441349,26,1660170441596
447,51200,1660170441608,1660170441615,1660170441615,26,1660170441845
455,51200,1660170441875,1660170441881,1660170441882,26,1660170442095
462,51200,1660170442108,1660170442114,1660170442115,26,1660170442335
469,51200,1660170442341,1660170442348,1660170442349,26,1660170442672
479,51200,1660170442675,1660170442681,1660170442682,26,1660170442896
486,51200,1660170442908,1660170442915,1660170442915,26,1660170443137
493,51200,1660170443142,1660170443148,1660170443149,26,1660170443406
501,51200,1660170443408,1660170443414,1660170443415,26,1660170443627
508,51200,1660170443641,1660170443648,1660170443649,26,1660170443896
516,51200,1660170443908,1660170443914,1660170443915,26,1660170444217
526,51200,1660170444241,1660170444248,1660170444249,26,1660170444465
533,51200,1660170444475,1660170444481,1660170444482,26,1660170444706
540,51200,1660170444708,1660170444715,1660170444715,26,1660170444966
548,51200,1660170444975,1660170444981,1660170444982,26,1660170445206
555,51200,1660170445208,1660170445214,1660170445215,26,1660170445436
562,51200,1660170445441,1660170445448,1660170445449,26,1660170445717
571,51200,1660170445742,1660170445748,1660170445749,26,1660170445973
578,51200,1660170445975,1660170445981,1660170445982,26,1660170446206
585,51200,1660170446208,1660170446214,1660170446215,26,1660170446466
