idx,size,avail,enc_fin,offload,inf,recv
0,51200,1660576303916,1660576303923,1660576303923,26,1660576304137
7,51200,1660576304149,1660576304156,1660576304156,26,1660576304296
12,51200,1660576304316,1660576304322,1660576304323,26,1660576304477
17,51200,1660576304483,1660576304489,1660576304490,26,1660576305073
35,51200,1660576305083,1660576305089,1660576305090,26,1660576305228
40,51200,1660576305249,1660576305256,1660576305256,26,1660576305398
45,51200,1660576305416,1660576305422,1660576305423,26,1660576305584
51,51200,1660576305616,1660576305622,1660576305623,26,1660576305766
56,51200,1660576305783,1660576305789,1660576305790,26,1660576305949
61,51200,1660576305949,1660576305956,1660576305956,26,1660576306136
67,51200,1660576306149,1660576306156,1660576306156,26,1660576306298
72,51200,1660576306316,1660576306322,1660576306323,26,1660576306461
77,51200,1660576306483,1660576306489,1660576306490,26,1660576306698
84,51200,1660576306716,1660576306722,1660576306723,26,1660576306864
89,51200,1660576306883,1660576306889,1660576306890,26,1660576307043
94,51200,1660576307049,1660576307056,1660576307056,26,1660576307243
100,51200,1660576307249,1660576307256,1660576307256,26,1660576307441
106,51200,1660576307449,1660576307456,1660576307458,26,1660576307633
112,51200,1660576307649,1660576307656,1660576307656,26,1660576307844
118,51200,1660576307849,1660576307856,1660576307856,26,1660576308028
124,51200,1660576308049,1660576308056,1660576308056,26,1660576308213
129,51200,1660576308216,1660576308222,1660576308223,26,1660576308428
136,51200,1660576308449,1660576308456,1660576308457,26,1660576308628
142,51200,1660576308649,1660576308656,1660576308656,26,1660576308831
148,51200,1660576308849,1660576308856,1660576308856,26,1660576309061
155,51200,1660576309083,1660576309089,1660576309090,26,1660576309304
162,51200,1660576309316,1660576309323,1660576309323,26,1660576309533
169,51200,1660576309549,1660576309556,1660576309556,26,1660576309829
178,51200,1660576309849,1660576309856,1660576309856,26,1660576310083
186,51200,1660576310116,1660576310122,1660576310123,26,1660576310308
192,51200,1660576310316,1660576310322,1660576310323,26,1660576310589
201,51200,1660576310616,1660576310622,1660576310623,26,1660576310949
212,51200,1660576310983,1660576310989,1660576310990,26,1660576311218
220,51200,1660576311249,1660576311256,1660576311256,26,1660576311443
226,51200,1660576311449,1660576311456,1660576311456,26,1660576311668
233,51200,1660576311683,1660576311689,1660576311690,26,1660576311925
241,51200,1660576311949,1660576311956,1660576311957,26,1660576312212
249,51200,1660576312216,1660576312222,1660576312223,26,1660576312403
255,51200,1660576312416,1660576312422,1660576312423,26,1660576312636
262,51200,1660576312649,1660576312656,1660576312656,26,1660576312821
268,51200,1660576312849,1660576312856,1660576312856,26,1660576313076
275,51200,1660576313083,1660576313089,1660576313090,26,1660576313324
283,51200,1660576313349,1660576313356,1660576313357,26,1660576313597
291,51200,1660576313616,1660576313622,1660576313623,26,1660576313888
300,51200,1660576313916,1660576313922,1660576313923,26,1660576314209
309,51200,1660576314216,1660576314222,1660576314223,26,1660576314533
319,51200,1660576314549,1660576314556,1660576314556,26,1660576314913
330,51200,1660576314916,1660576314922,1660576314923,26,1660576315268
341,51200,1660576315283,1660576315289,1660576315290,26,1660576315701
354,51200,1660576315716,1660576315722,1660576315723,26,1660576316108
366,51200,1660576316116,1660576316122,1660576316123,26,1660576316719
385,51200,1660576316749,1660576316756,1660576316757,26,1660576316960
392,51200,1660576316983,1660576316989,1660576316990,26,1660576317293
402,51200,1660576317316,1660576317322,1660576317323,26,1660576317529
409,51200,1660576317549,1660576317556,1660576317556,26,1660576317975
422,51200,1660576317983,1660576317989,1660576317989,26,1660576318449
437,51200,1660576318483,1660576318489,1660576318490,26,1660576318933
451,51200,1660576318949,1660576318956,1660576318957,26,1660576319583
471,51200,1660576319616,1660576319622,1660576319623,26,1660576321073
515,51200,1660576321083,1660576321089,1660576321090,26,1660576321611
531,51200,1660576321616,1660576321622,1660576321623,26,1660576322031
544,51200,1660576322049,1660576322056,1660576322056,26,1660576322431
556,51200,1660576322449,1660576322456,1660576322456,26,1660576322983
573,51200,1660576323016,1660576323022,1660576323023,26,1660576323331
583,51200,1660576323349,1660576323356,1660576323356,26,1660576323691
